appliance_id,appliance_name,month,cost_Germany_Variable,cost_Germany_Variable_Base,energy_Germany_Variable,energy_Germany_Variable_Base
Appliance5,Dishwasher,2014-12,15.0837,16.651799999999998,48.9792,48.9792
Appliance5,Dishwasher,2015-01,8.4813,9.5406,28.0624,28.0624
Appliance5,Dishwasher,2015-02,10.9841,11.914,35.0422,35.0422
Appliance5,Dishwasher,2015-03,10.6335,11.8628,34.8917,34.8917
Appliance5,Dishwasher,2015-04,10.5423,11.5664,34.0201,34.0201
Appliance5,Dishwasher,2015-05,10.1847,11.1504,32.7967,32.7967
Appliance5,Dishwasher,2015-06,0.6573,0.6984,2.0542,2.0542
Appliance6,Washing Machine,2013-09,0.6496999999999999,0.7312000000000001,2.1505,2.1505
Appliance6,Washing Machine,2013-10,1.7474,1.9572,5.7569,5.7569
Appliance6,Washing Machine,2013-11,6.1792,6.8285,20.0836,20.0836
Appliance6,Washing Machine,2013-12,6.2189,6.9278,20.3755,20.3755
Appliance6,Washing Machine,2014-01,2.9957000000000003,3.2163,9.458499999999999,9.458499999999999
Appliance6,Washing Machine,2014-03,2.0088,2.2441,6.5994,6.5994
Appliance6,Washing Machine,2014-04,4.8029,5.4235999999999995,15.9526,15.9526
Appliance6,Washing Machine,2014-05,2.7774,3.097,9.109,9.109
Appliance6,Washing Machine,2014-06,6.0255,6.7732,19.9221,19.9221
Appliance6,Washing Machine,2014-07,5.3082,5.9315,17.4469,17.4469
Appliance6,Washing Machine,2014-08,5.1258,5.6504,16.6189,16.6189
Appliance6,Washing Machine,2014-09,3.8422,4.1974,12.3458,12.3458
Appliance6,Washing Machine,2014-10,4.8854,5.3596,15.7638,15.7638
Appliance6,Washing Machine,2014-11,4.3948,4.7893,14.0872,14.0872
Appliance6,Washing Machine,2014-12,10.0137,10.8549,31.9271,31.9271
Appliance6,Washing Machine,2015-01,5.9928,6.5123,19.1541,19.1541
Appliance6,Washing Machine,2015-02,7.7402999999999995,8.3298,24.4997,24.4997
Appliance6,Washing Machine,2015-03,6.2831,6.8317,20.0933,20.0933
Appliance6,Washing Machine,2015-04,5.7162,6.312,18.5641,18.5641
Appliance6,Washing Machine,2015-05,3.2233,3.6809,10.8269,10.8269
Appliance6,Washing Machine,2015-06,0.4814,0.5455,1.6044,1.6044
Appliance7,Television,2013-09,8.6282,9.7436,28.6575,28.6575
Appliance7,Television,2013-10,3.0979,3.3996,9.9989,9.9989
Appliance7,Television,2013-11,9.3764,10.4776,30.8148,30.8148
Appliance7,Television,2013-12,9.0855,10.1517,29.8585,29.8585
Appliance7,Television,2014-01,7.792,8.6839,25.5402,25.5402
Appliance7,Television,2014-03,5.1861,5.7051,16.7798,16.7798
Appliance7,Television,2014-04,8.3452,9.315100000000001,27.3982,27.3982
Appliance7,Television,2014-05,8.4259,9.806799999999999,28.8427,28.8427
Appliance7,Television,2014-06,8.0959,8.9933,26.4494,26.4494
Appliance7,Television,2014-07,6.3176,6.9925,20.5666,20.5666
Appliance7,Television,2014-08,9.2274,10.1455,29.8384,29.8384
Appliance7,Television,2014-09,11.0833,12.1978,35.876400000000004,35.876400000000004
Appliance7,Television,2014-10,9.9237,10.9066,32.0783,32.0783
Appliance7,Television,2014-11,10.4632,11.4907,33.7957,33.7957
Appliance7,Television,2014-12,11.6366,13.0056,38.2512,38.2512
Appliance7,Television,2015-01,10.250399999999999,11.253,33.0958,33.0958
Appliance7,Television,2015-02,9.1724,10.0061,29.4304,29.4304
Appliance7,Television,2015-03,9.5162,10.4799,30.8232,30.8232
Appliance7,Television,2015-04,9.23,10.288,30.2582,30.2582
Appliance7,Television,2015-05,7.4035,8.1177,23.875,23.875
Appliance7,Television,2015-06,0.5188,0.5558,1.6348,1.6348
Appliance8,Microwave,2013-09,0.0905,0.1033,0.3038,0.3038
Appliance8,Microwave,2013-10,0.1741,0.1869,0.5497,0.5497
Appliance8,Microwave,2013-11,0.7062,0.7559,2.2243,2.2243
Appliance8,Microwave,2013-12,0.6385,0.6933,2.0385,2.0385
Appliance8,Microwave,2014-01,0.18409999999999999,0.1969,0.5786,0.5786
Appliance8,Microwave,2014-03,0.3865,0.4061,1.1949,1.1949
Appliance8,Microwave,2014-04,0.2526,0.2694,0.7926,0.7926
Appliance8,Microwave,2014-05,0.326,0.3603,1.0593,1.0593
Appliance8,Microwave,2014-06,0.4244,0.45330000000000004,1.3316999999999999,1.3316999999999999
Appliance8,Microwave,2014-07,0.2099,0.2234,0.6565000000000001,0.6565000000000001
Appliance8,Microwave,2014-08,0.3232,0.3586,1.0546,1.0546
Appliance8,Microwave,2014-09,0.2284,0.249,0.7323000000000001,0.7323000000000001
Appliance8,Microwave,2014-10,0.6156,0.6456999999999999,1.8992,1.8992
Appliance8,Microwave,2014-11,0.6222,0.6559,1.9294,1.9294
Appliance8,Microwave,2014-12,0.7417,0.802,2.3587,2.3587
Appliance8,Microwave,2015-01,0.7162,0.7494,2.2036,2.2036
Appliance8,Microwave,2015-02,0.9761,1.0289,3.0254,3.0254
Appliance8,Microwave,2015-03,0.7185,0.7563,2.2247,2.2247
Appliance8,Microwave,2015-04,0.5728,0.6035,1.7755,1.7755
Appliance8,Microwave,2015-05,0.2082,0.2204,0.6482,0.6482
Appliance8,Microwave,2015-06,0.0118,0.0125,0.0368,0.0368
Appliance9,Kettle,2013-09,0.41259999999999997,0.4838,1.4222,1.4222
Appliance9,Kettle,2013-10,1.0523,1.1908,3.503,3.503
Appliance9,Kettle,2013-11,4.3295,4.8939,14.3939,14.3939
Appliance9,Kettle,2013-12,4.7131,5.2903,15.5598,15.5598
Appliance9,Kettle,2014-01,1.5452,1.7386,5.1149000000000004,5.1149000000000004
Appliance9,Kettle,2014-03,0.6732,0.7805,2.2958,2.2958
Appliance9,Kettle,2014-04,1.5661,1.7687,5.2006,5.2006
Appliance9,Kettle,2014-05,1.0806,1.2423,3.6534,3.6534
Appliance9,Kettle,2014-06,2.3263,2.7205,8.0018,8.0018
Appliance9,Kettle,2014-07,2.4345,2.7982,8.2305,8.2305
Appliance9,Kettle,2014-08,3.4049,3.8733,11.3922,11.3922
Appliance9,Kettle,2014-09,3.3147,3.7891,11.144,11.144
Appliance9,Kettle,2014-10,3.9703,4.4957,13.2231,13.2231
Appliance9,Kettle,2014-11,4.2162,4.7453,13.9557,13.9557
Appliance9,Kettle,2014-12,4.6075,5.1505,15.1478,15.1478
Appliance9,Kettle,2015-01,3.0095,3.2828,9.6553,9.6553
Appliance9,Kettle,2015-02,4.1735,4.5974,13.5225,13.5225
Appliance9,Kettle,2015-03,4.6247,5.1596,15.1765,15.1765
Appliance9,Kettle,2015-04,3.7459,4.1986,12.3469,12.3469
Appliance9,Kettle,2015-05,2.8312,3.2151,9.4568,9.4568
Appliance9,Kettle,2015-06,0.2802,0.319,0.9382,0.9382
