appliance_id,appliance_name,month,cost_Economy_7,cost_Economy_10,cost_Standard,energy_Economy_7,energy_Economy_10,energy_Standard
Appliance2,Freezer (Garage),2015-01,6.403,5.822,7.3121,24.3744,24.3744,24.3744
Appliance2,Freezer (Garage),2015-02,5.7545,5.214,6.5424,21.805,21.805,21.805
Appliance2,Freezer (Garage),2015-03,5.5862,5.0572,6.3441,21.1471,21.1471,21.1471
Appliance2,Freezer (Garage),2015-04,4.5773,4.0973,5.1775,17.2523,17.2523,17.2523
Appliance2,Freezer (Garage),2015-05,4.905,4.4533,5.5909,18.636,18.636,18.636
Appliance2,Freezer (Garage),2015-06,6.3798,5.8062,7.2998,24.3326,24.3326,24.3326
Appliance2,Freezer (Garage),2015-07,2.3187,2.1207,2.6629,8.8778,8.8778,8.8778
Appliance3,Freezer,2013-11,2.6046,2.4123,2.9793,9.9314,9.9314,9.9314
Appliance3,Freezer,2013-12,1.7321,1.5776,1.7321,5.7741999999999996,5.7741999999999996,5.7741999999999996
Appliance4,Tumble Dryer,2013-11,6.4395,5.617,6.5151,21.7175,21.7175,21.7175
Appliance4,Tumble Dryer,2013-12,16.1473,13.8958,16.1473,53.8261,53.8261,53.8261
Appliance4,Tumble Dryer,2014-01,9.6705,8.2107,9.709999999999999,32.3656,32.3656,32.3656
Appliance4,Tumble Dryer,2014-03,3.3119,2.9347,3.3119,11.0398,11.0398,11.0398
Appliance4,Tumble Dryer,2014-04,2.2575,1.8022,2.2582,7.5277,7.5277,7.5277
Appliance4,Tumble Dryer,2014-05,2.6226000000000003,2.1270000000000002,2.6474,8.8266,8.8266,8.8266
Appliance4,Tumble Dryer,2014-06,1.3976,1.1779,1.3976,4.6588,4.6588,4.6588
Appliance4,Tumble Dryer,2014-07,0.0001,0.0001,0.0001,0.0003,0.0003,0.0003
Appliance4,Tumble Dryer,2014-08,1.5703,1.2333,1.6317,5.4383,5.4383,5.4383
Appliance4,Tumble Dryer,2014-09,3.17,3.1905,3.2034,10.6785,10.6785,10.6785
Appliance4,Tumble Dryer,2014-10,7.9418,6.7341,8.0653,26.8859,26.8859,26.8859
Appliance4,Tumble Dryer,2014-11,13.8178,11.3444,13.8296,46.0988,46.0988,46.0988
Appliance4,Tumble Dryer,2014-12,15.0821,14.0341,15.2294,50.765,50.765,50.765
Appliance4,Tumble Dryer,2015-01,16.1618,13.7883,16.1618,53.8738,53.8738,53.8738
Appliance4,Tumble Dryer,2015-02,11.8081,10.116,11.8526,39.5095,39.5095,39.5095
Appliance4,Tumble Dryer,2015-03,9.1622,8.411,9.2422,30.8083,30.8083,30.8083
Appliance4,Tumble Dryer,2015-04,4.3,3.2098,4.3903,14.6348,14.6348,14.6348
Appliance4,Tumble Dryer,2015-05,4.1350999999999996,2.8562,4.1350999999999996,13.784,13.784,13.784
Appliance4,Tumble Dryer,2015-06,0.2374,0.2109,0.2374,0.7913,0.7913,0.7913
Appliance4,Tumble Dryer,2015-07,0.1464,0.1629,0.1629,0.5428,0.5428,0.5428
Appliance5,Washing Machine,2013-11,6.4376,6.2269,6.4835,21.611,21.611,21.611
Appliance5,Washing Machine,2013-12,7.7773,7.4620999999999995,7.7773,25.9247,25.9247,25.9247
Appliance5,Washing Machine,2014-01,5.5883,5.4104,5.6163,18.7211,18.7211,18.7211
Appliance5,Washing Machine,2014-03,5.3081,5.1034,5.3705,17.901,17.901,17.901
Appliance5,Washing Machine,2014-04,4.6848,5.4546,5.7226,19.0742,19.0742,19.0742
Appliance5,Washing Machine,2014-05,6.7391,7.4368,7.8163,26.0547,26.0547,26.0547
Appliance5,Washing Machine,2014-06,5.5016,6.3022,6.6394,22.1314,22.1314,22.1314
Appliance5,Washing Machine,2014-07,3.2877,3.6631,3.8487,12.8289,12.8289,12.8289
Appliance5,Washing Machine,2014-08,5.1448,5.5605,5.8142,19.3803,19.3803,19.3803
Appliance5,Washing Machine,2014-09,6.194,6.3074,6.8486,22.8284,22.8284,22.8284
Appliance5,Washing Machine,2014-10,8.494,7.6683,8.5367,28.456,28.456,28.456
Appliance5,Washing Machine,2014-11,7.7759,7.0489,7.777,25.924,25.924,25.924
Appliance5,Washing Machine,2014-12,8.6189,7.5488,8.7376,29.1251,29.1251,29.1251
Appliance5,Washing Machine,2015-01,9.4492,8.5148,9.4688,31.561799999999998,31.561799999999998,31.561799999999998
Appliance5,Washing Machine,2015-02,7.2571,6.5678,7.273,24.244600000000002,24.244600000000002,24.244600000000002
Appliance5,Washing Machine,2015-03,8.257,7.7915,8.712,29.0421,29.0421,29.0421
Appliance5,Washing Machine,2015-04,9.2957,8.0835,9.6418,32.1405,32.1405,32.1405
Appliance5,Washing Machine,2015-05,5.7618,5.4315,6.2841000000000005,20.947,20.947,20.947
Appliance5,Washing Machine,2015-06,5.8202,5.5647,6.2118,20.7064,20.7064,20.7064
Appliance5,Washing Machine,2015-07,1.341,1.238,1.5,5.0004,5.0004,5.0004
Appliance6,Dishwasher,2013-11,12.3447,10.5492,12.3682,41.2332,41.2332,41.2332
Appliance6,Dishwasher,2013-12,17.5705,14.9174,17.5708,58.5759,58.5759,58.5759
Appliance6,Dishwasher,2014-01,12.5792,10.2427,12.5814,41.943599999999996,41.943599999999996,41.943599999999996
Appliance6,Dishwasher,2014-03,9.0018,7.271,9.0062,30.0263,30.0263,30.0263
Appliance6,Dishwasher,2014-04,9.8064,9.4871,9.9921,33.314,33.314,33.314
Appliance6,Dishwasher,2014-05,12.7196,12.1721,13.2133,44.049,44.049,44.049
Appliance6,Dishwasher,2014-06,11.7448,11.3215,12.4496,41.5006,41.5006,41.5006
Appliance6,Dishwasher,2014-07,6.1584,5.7061,6.3126,21.0435,21.0435,21.0435
Appliance6,Dishwasher,2014-08,10.5023,9.020199999999999,10.747,35.8252,35.8252,35.8252
Appliance6,Dishwasher,2014-09,11.6745,10.6926,12.104,40.3489,40.3489,40.3489
Appliance6,Dishwasher,2014-10,10.7003,8.8464,10.7004,35.6709,35.6709,35.6709
Appliance6,Dishwasher,2014-11,12.6247,10.758,12.6247,42.0838,42.0838,42.0838
Appliance6,Dishwasher,2014-12,14.6695,12.363,14.6695,48.9004,48.9004,48.9004
Appliance6,Dishwasher,2015-01,14.7066,12.7231,14.7068,49.0253,49.0253,49.0253
Appliance6,Dishwasher,2015-02,10.2066,8.6,10.2066,34.0242,34.0242,34.0242
Appliance6,Dishwasher,2015-03,12.3044,10.4545,12.3713,41.2406,41.2406,41.2406
Appliance6,Dishwasher,2015-04,9.7362,8.1692,9.7371,32.4588,32.4588,32.4588
Appliance6,Dishwasher,2015-05,10.3245,9.4715,10.3253,34.4204,34.4204,34.4204
Appliance6,Dishwasher,2015-06,9.1285,7.8857,9.1295,30.4333,30.4333,30.4333
Appliance6,Dishwasher,2015-07,1.9283000000000001,1.7687,1.9293,6.4318,6.4318,6.4318
Appliance7,Television Site,2013-11,2.4294,1.8913,2.4294,8.0965,8.0965,8.0965
Appliance7,Television Site,2013-12,3.0229,2.4242,3.0888,10.2949,10.2949,10.2949
Appliance7,Television Site,2014-01,1.8915,1.4859,1.9123999999999999,6.3754,6.3754,6.3754
Appliance7,Television Site,2014-03,2.3354,1.8706,2.3481,7.8267999999999995,7.8267999999999995,7.8267999999999995
Appliance7,Television Site,2014-04,2.0799,1.8124,2.1085,7.0294,7.0294,7.0294
Appliance7,Television Site,2014-05,2.1372,1.8754,2.2016,7.3392,7.3392,7.3392
Appliance7,Television Site,2014-06,2.6212,2.2512,2.6718,8.9055,8.9055,8.9055
Appliance7,Television Site,2014-07,1.5341,1.3185,1.5934,5.3105,5.3105,5.3105
Appliance7,Television Site,2014-08,1.6282,1.3395,1.6444,5.4814,5.4814,5.4814
Appliance7,Television Site,2014-09,2.3899,2.0535,2.4638,8.211500000000001,8.211500000000001,8.211500000000001
Appliance7,Television Site,2014-10,1.3972,0.9521000000000001,1.4083,4.6939,4.6939,4.6939
Appliance7,Television Site,2014-11,2.0951,1.5281,2.0951,6.9838,6.9838,6.9838
Appliance7,Television Site,2014-12,2.367,1.8041,2.3781,7.9283,7.9283,7.9283
Appliance7,Television Site,2015-01,2.3803,1.7943,2.3916,7.9717,7.9717,7.9717
Appliance7,Television Site,2015-02,2.0108,1.5227,2.0109,6.7035,6.7035,6.7035
Appliance7,Television Site,2015-03,2.2455,1.7922,2.2766,7.5893,7.5893,7.5893
Appliance7,Television Site,2015-04,1.7489999999999999,1.4184,1.8271,6.0898,6.0898,6.0898
Appliance7,Television Site,2015-05,1.6161,1.3423,1.7133,5.7109,5.7109,5.7109
Appliance7,Television Site,2015-06,1.657,1.4929,1.82,6.0668,6.0668,6.0668
Appliance7,Television Site,2015-07,0.6475,0.5562,0.6966,2.3226,2.3226,2.3226
Appliance8,Toaster,2013-11,0.4699,0.3695,0.475,1.5831,1.5831,1.5831
Appliance8,Toaster,2013-12,0.5288,0.48360000000000003,0.5444,1.8139,1.8139,1.8139
Appliance8,Toaster,2014-01,0.3442,0.2969,0.3442,1.1473,1.1473,1.1473
Appliance8,Toaster,2014-03,0.4184,0.3719,0.4235,1.4117,1.4117,1.4117
Appliance8,Toaster,2014-04,0.391,0.4426,0.4729,1.5768,1.5768,1.5768
Appliance8,Toaster,2014-05,0.5001,0.6265,0.6318,2.1056,2.1056,2.1056
Appliance8,Toaster,2014-06,0.3286,0.3193,0.3286,1.0958,1.0958,1.0958
Appliance8,Toaster,2014-07,0.2516,0.2551,0.26890000000000003,0.8963,0.8963,0.8963
Appliance8,Toaster,2014-08,0.3026,0.2758,0.3085,1.0286,1.0286,1.0286
Appliance8,Toaster,2014-09,0.2063,0.1774,0.2108,0.703,0.703,0.703
Appliance8,Toaster,2014-10,0.35,0.2837,0.35,1.1667,1.1667,1.1667
Appliance8,Toaster,2014-11,0.4918,0.4208,0.4918,1.6386,1.6386,1.6386
Appliance8,Toaster,2014-12,0.6841,0.62,0.6841,2.2801,2.2801,2.2801
Appliance8,Toaster,2015-01,0.6098,0.538,0.6098,2.0329,2.0329,2.0329
Appliance8,Toaster,2015-02,0.4168,0.4074,0.428,1.4266,1.4266,1.4266
Appliance8,Toaster,2015-03,0.6567,0.6119,0.6703,2.2343,2.2343,2.2343
Appliance8,Toaster,2015-04,0.6862,0.6046,0.7099,2.3666,2.3666,2.3666
Appliance8,Toaster,2015-05,0.5774,0.5134,0.6208,2.0702,2.0702,2.0702
Appliance8,Toaster,2015-06,0.5198,0.4828,0.5967,1.9897,1.9897,1.9897
Appliance8,Toaster,2015-07,0.1718,0.1695,0.1955,0.6515,0.6515,0.6515
Appliance9,Kettle,2013-11,2.2478,1.8945,2.2529,7.5089,7.5089,7.5089
Appliance9,Kettle,2013-12,2.6754000000000002,2.2167,2.6754000000000002,8.9175,8.9175,8.9175
Appliance9,Kettle,2014-01,1.4376,1.2003,1.4376,4.792,4.792,4.792
Appliance9,Kettle,2014-03,0.9421999999999999,0.8873,0.9787,3.2624,3.2624,3.2624
Appliance9,Kettle,2014-04,1.1339,1.0091999999999999,1.1541,3.8477,3.8477,3.8477
Appliance9,Kettle,2014-05,2.0422,1.7864,2.1224,7.0747,7.0747,7.0747
Appliance9,Kettle,2014-06,2.1913,1.8674,2.2169,7.3916,7.3916,7.3916
Appliance9,Kettle,2014-07,1.0235,0.982,1.0752,3.5844,3.5844,3.5844
Appliance9,Kettle,2014-08,1.3947,1.2777,1.4484,4.829,4.829,4.829
Appliance9,Kettle,2014-09,1.7184,1.5108,1.756,5.852,5.852,5.852
Appliance9,Kettle,2014-10,1.6765,1.2789,1.6765,5.589,5.589,5.589
Appliance9,Kettle,2014-11,1.8673,1.5131999999999999,1.8758,6.2543,6.2543,6.2543
Appliance9,Kettle,2014-12,2.5541,2.0886,2.5541,8.5156,8.5156,8.5156
Appliance9,Kettle,2015-01,1.1793,0.949,1.1793,3.9302,3.9302,3.9302
Appliance9,Kettle,2015-02,0.8054,0.7206,0.8054,2.6849,2.6849,2.6849
Appliance9,Kettle,2015-03,1.0594,0.8107,1.0594,3.5308,3.5308,3.5308
Appliance9,Kettle,2015-04,0.7381,0.5881,0.7381,2.4595000000000002,2.4595000000000002,2.4595000000000002
Appliance9,Kettle,2015-05,0.5961,0.49779999999999996,0.6006,2.0020000000000002,2.0020000000000002,2.0020000000000002
Appliance9,Kettle,2015-06,0.4784,0.4484,0.5139,1.7133,1.7133,1.7133
Appliance9,Kettle,2015-07,0.1541,0.1361,0.1545,0.5148,0.5148,0.5148
