appliance_id,appliance_name,month,cost_Germany_Variable,cost_Germany_Variable_Base,energy_Germany_Variable,energy_Germany_Variable_Base
Appliance3,Freezer,2014-01,0.0841,0.0953,0.2803,0.2803
Appliance4,Tumble Dryer,2013-11,7.028,7.3839,21.7175,21.7175
Appliance4,Tumble Dryer,2013-12,17.3214,18.3012,53.8261,53.8261
Appliance4,Tumble Dryer,2014-01,10.479099999999999,11.0045,32.3656,32.3656
Appliance4,Tumble Dryer,2014-03,3.5616,3.7536,11.0398,11.0398
Appliance4,Tumble Dryer,2014-04,2.4098,2.5595,7.5277,7.5277
Appliance4,Tumble Dryer,2014-05,2.8023000000000002,3.0014,8.8266,8.8266
Appliance4,Tumble Dryer,2014-06,1.5119,1.5837999999999999,4.6588,4.6588
Appliance4,Tumble Dryer,2014-07,0.0001,0.0001,0.0003,0.0003
Appliance4,Tumble Dryer,2014-08,1.7242,1.8494,5.4383,5.4383
Appliance4,Tumble Dryer,2014-09,3.3855,3.6308,10.6785,10.6785
Appliance4,Tumble Dryer,2014-10,8.4361,9.1415,26.8859,26.8859
Appliance4,Tumble Dryer,2014-11,14.8458,15.673,46.0988,46.0988
Appliance4,Tumble Dryer,2014-12,16.108999999999998,17.26,50.765,50.765
Appliance4,Tumble Dryer,2015-01,16.8884,18.317,53.8738,53.8738
Appliance4,Tumble Dryer,2015-02,12.3172,13.4334,39.5095,39.5095
Appliance4,Tumble Dryer,2015-03,9.7153,10.475,30.8083,30.8083
Appliance4,Tumble Dryer,2015-04,4.365,4.9756,14.6348,14.6348
Appliance4,Tumble Dryer,2015-05,4.1386,4.6865,13.784,13.784
Appliance4,Tumble Dryer,2015-06,0.2578,0.2691,0.7913,0.7913
Appliance4,Tumble Dryer,2015-07,0.1648,0.18460000000000001,0.5428,0.5428
Appliance5,Washing Machine,2013-11,6.5373,7.3475,21.611,21.611
Appliance5,Washing Machine,2013-12,7.979,8.8147,25.9247,25.9247
Appliance5,Washing Machine,2014-01,5.7223,6.3653,18.7211,18.7211
Appliance5,Washing Machine,2014-03,5.3038,6.0864,17.901,17.901
Appliance5,Washing Machine,2014-04,5.5152,6.4851,19.0742,19.0742
Appliance5,Washing Machine,2014-05,7.5915,8.8588,26.0547,26.0547
Appliance5,Washing Machine,2014-06,6.3797,7.5245,22.1314,22.1314
Appliance5,Washing Machine,2014-07,3.7577,4.3617,12.8289,12.8289
Appliance5,Washing Machine,2014-08,5.7346,6.5892,19.3803,19.3803
Appliance5,Washing Machine,2014-09,6.7149,7.7615,22.8284,22.8284
Appliance5,Washing Machine,2014-10,8.8111,9.6751,28.456,28.456
Appliance5,Washing Machine,2014-11,7.9305,8.814,25.924,25.924
Appliance5,Washing Machine,2014-12,8.9443,9.9022,29.1251,29.1251
Appliance5,Washing Machine,2015-01,9.7348,10.731,31.561799999999998,31.561799999999998
Appliance5,Washing Machine,2015-02,7.5719,8.2429,24.244600000000002,24.244600000000002
Appliance5,Washing Machine,2015-03,8.6584,9.8743,29.0421,29.0421
Appliance5,Washing Machine,2015-04,9.6955,10.9274,32.1405,32.1405
Appliance5,Washing Machine,2015-05,6.171,7.1219,20.947,20.947
Appliance5,Washing Machine,2015-06,6.1298,7.0404,20.7064,20.7064
Appliance5,Washing Machine,2015-07,1.4612,1.7002,5.0004,5.0004
Appliance6,Dishwasher,2013-11,12.8737,14.0173,41.2332,41.2332
Appliance6,Dishwasher,2013-12,18.5818,19.9138,58.5759,58.5759
Appliance6,Dishwasher,2014-01,13.3604,14.2588,41.943599999999996,41.943599999999996
Appliance6,Dishwasher,2014-03,9.1847,10.2071,30.0263,30.0263
Appliance6,Dishwasher,2014-04,10.3951,11.3245,33.314,33.314
Appliance6,Dishwasher,2014-05,13.6163,14.9752,44.049,44.049
Appliance6,Dishwasher,2014-06,12.4423,14.1094,41.5006,41.5006
Appliance6,Dishwasher,2014-07,6.4174,7.1546,21.0435,21.0435
Appliance6,Dishwasher,2014-08,11.2877,12.1799,35.8252,35.8252
Appliance6,Dishwasher,2014-09,12.6713,13.7182,40.3489,40.3489
Appliance6,Dishwasher,2014-10,10.9484,12.1273,35.6709,35.6709
Appliance6,Dishwasher,2014-11,13.027,14.308,42.0838,42.0838
Appliance6,Dishwasher,2014-12,15.2174,16.6252,48.9004,48.9004
Appliance6,Dishwasher,2015-01,15.0697,16.6679,49.0253,49.0253
Appliance6,Dishwasher,2015-02,10.5661,11.567400000000001,34.0242,34.0242
Appliance6,Dishwasher,2015-03,12.536,14.0214,41.2406,41.2406
Appliance6,Dishwasher,2015-04,9.84,11.0354,32.4588,32.4588
Appliance6,Dishwasher,2015-05,10.6118,11.7019,34.4204,34.4204
Appliance6,Dishwasher,2015-06,9.244299999999999,10.347,30.4333,30.4333
Appliance6,Dishwasher,2015-07,1.8833,2.1867,6.4318,6.4318
Appliance7,Television Site,2013-11,2.5166,2.753,8.0965,8.0965
Appliance7,Television Site,2013-12,3.1641,3.5,10.2949,10.2949
Appliance7,Television Site,2014-01,1.9686,2.1676,6.3754,6.3754
Appliance7,Television Site,2014-03,2.4355,2.6611,7.8267999999999995,7.8267999999999995
Appliance7,Television Site,2014-04,2.2141,2.3898,7.0294,7.0294
Appliance7,Television Site,2014-05,2.264,2.4951,7.3392,7.3392
Appliance7,Television Site,2014-06,2.7523,3.0276,8.9055,8.9055
Appliance7,Television Site,2014-07,1.6396,1.8057,5.3105,5.3105
Appliance7,Television Site,2014-08,1.6984,1.8635,5.4814,5.4814
Appliance7,Television Site,2014-09,2.516,2.7922,8.211500000000001,8.211500000000001
Appliance7,Television Site,2014-10,1.4001000000000001,1.5957000000000001,4.6939,4.6939
Appliance7,Television Site,2014-11,2.1341,2.3745,6.9838,6.9838
Appliance7,Television Site,2014-12,2.4238,2.6952,7.9283,7.9283
Appliance7,Television Site,2015-01,2.4279,2.7099,7.9717,7.9717
Appliance7,Television Site,2015-02,2.0562,2.2788,6.7035,6.7035
Appliance7,Television Site,2015-03,2.3099,2.5806,7.5893,7.5893
Appliance7,Television Site,2015-04,1.8039,2.0703,6.0898,6.0898
Appliance7,Television Site,2015-05,1.6887,1.9415,5.7109,5.7109
Appliance7,Television Site,2015-06,1.7686,2.0626,6.0668,6.0668
Appliance7,Television Site,2015-07,0.6892,0.7897,2.3226,2.3226
Appliance8,Toaster,2013-11,0.4652,0.5385,1.5831,1.5831
Appliance8,Toaster,2013-12,0.5172,0.6171,1.8139,1.8139
Appliance8,Toaster,2014-01,0.3471,0.3904,1.1473,1.1473
Appliance8,Toaster,2014-03,0.4038,0.48009999999999997,1.4117,1.4117
Appliance8,Toaster,2014-04,0.4608,0.5361,1.5768,1.5768
Appliance8,Toaster,2014-05,0.6075,0.7157,2.1056,2.1056
Appliance8,Toaster,2014-06,0.3401,0.3721,1.0958,1.0958
Appliance8,Toaster,2014-07,0.2752,0.3046,0.8963,0.8963
Appliance8,Toaster,2014-08,0.3085,0.3498,1.0286,1.0286
Appliance8,Toaster,2014-09,0.2226,0.2389,0.703,0.703
Appliance8,Toaster,2014-10,0.3752,0.3968,1.1667,1.1667
Appliance8,Toaster,2014-11,0.5267,0.557,1.6386,1.6386
Appliance8,Toaster,2014-12,0.7144,0.7751,2.2801,2.2801
Appliance8,Toaster,2015-01,0.6441,0.691,2.0329,2.0329
Appliance8,Toaster,2015-02,0.443,0.4853,1.4266,1.4266
Appliance8,Toaster,2015-03,0.6953,0.7599,2.2343,2.2343
Appliance8,Toaster,2015-04,0.74,0.8047,2.3666,2.3666
Appliance8,Toaster,2015-05,0.6376000000000001,0.7039,2.0702,2.0702
Appliance8,Toaster,2015-06,0.6002,0.6766,1.9897,1.9897
Appliance8,Toaster,2015-07,0.1961,0.2214,0.6515,0.6515
Appliance9,Kettle,2013-11,2.3414,2.5528,7.5089,7.5089
Appliance9,Kettle,2013-12,2.8248,3.0319,8.9175,8.9175
Appliance9,Kettle,2014-01,1.5301,1.6292,4.792,4.792
Appliance9,Kettle,2014-03,1.0225,1.1092,3.2624,3.2624
Appliance9,Kettle,2014-04,1.2181,1.3086,3.8477,3.8477
Appliance9,Kettle,2014-05,2.2371,2.4057,7.0747,7.0747
Appliance9,Kettle,2014-06,2.3582,2.5133,7.3916,7.3916
Appliance9,Kettle,2014-07,1.1212,1.2183,3.5844,3.5844
Appliance9,Kettle,2014-08,1.5282,1.6422,4.829,4.829
Appliance9,Kettle,2014-09,1.8567,1.9897,5.852,5.852
Appliance9,Kettle,2014-10,1.7570000000000001,1.8997,5.589,5.589
Appliance9,Kettle,2014-11,1.9731,2.1263,6.2543,6.2543
Appliance9,Kettle,2014-12,2.7136,2.8953,8.5156,8.5156
Appliance9,Kettle,2015-01,1.2509,1.3359,3.9302,3.9302
Appliance9,Kettle,2015-02,0.8605,0.913,2.6849,2.6849
Appliance9,Kettle,2015-03,1.1489,1.2007,3.5308,3.5308
Appliance9,Kettle,2015-04,0.7819,0.836,2.4595000000000002,2.4595000000000002
Appliance9,Kettle,2015-05,0.6445,0.6803,2.0020000000000002,2.0020000000000002
Appliance9,Kettle,2015-06,0.5305,0.5826,1.7133,1.7133
Appliance9,Kettle,2015-07,0.1639,0.17500000000000002,0.5148,0.5148
