appliance_id,appliance_name,month,cost_Economy_7,cost_Economy_10,cost_Standard,energy_Economy_7,energy_Economy_10,energy_Standard
Appliance3,Upright Freezer,2014-09,5.219,4.8566,6.0991,20.3307,20.3307,20.3307
Appliance3,Upright Freezer,2014-10,5.3265,4.883,6.15,20.4988,20.4988,20.4988
Appliance3,Upright Freezer,2014-11,5.516,5.0972,6.3863,21.2876,21.2876,21.2876
Appliance3,Upright Freezer,2014-12,5.5212,5.0259,6.3906,21.3048,21.3048,21.3048
Appliance3,Upright Freezer,2015-01,5.3448,4.9414,6.23,20.7668,20.7668,20.7668
Appliance3,Upright Freezer,2015-02,4.8677,4.4373,5.6581,18.8639,18.8639,18.8639
Appliance3,Upright Freezer,2015-03,4.3209,3.9656,5.0472,16.826,16.826,16.826
Appliance3,Upright Freezer,2015-04,4.4904,4.0964,5.1758,17.25,17.25,17.25
Appliance3,Upright Freezer,2015-05,3.6656,3.3675,4.2464,14.1569,14.1569,14.1569
Appliance3,Upright Freezer,2015-06,3.9947,3.6981,4.6616,15.5366,15.5366,15.5366
Appliance3,Upright Freezer,2015-07,1.9565,1.781,2.2742999999999998,7.5806,7.5806,7.5806
Appliance4,Tumble Dryer,2013-10,0.0756,0.0664,0.0757,0.2527,0.2527,0.2527
Appliance4,Tumble Dryer,2013-11,0.1093,0.1769,0.1847,0.6157,0.6157,0.6157
Appliance4,Tumble Dryer,2013-12,0.5186999999999999,0.5111,0.5709,1.9029,1.9029,1.9029
Appliance4,Tumble Dryer,2014-01,0.019200000000000002,0.0103,0.019200000000000002,0.0641,0.0641,0.0641
Appliance4,Tumble Dryer,2014-03,0.0798,0.0514,0.0816,0.2726,0.2726,0.2726
Appliance4,Tumble Dryer,2014-04,0.4698,0.3804,0.5248,1.7505,1.7505,1.7505
Appliance4,Tumble Dryer,2014-05,0.0104,0.0102,0.0117,0.0394,0.0394,0.0394
Appliance4,Tumble Dryer,2014-06,0.1062,0.1176,0.1572,0.5251,0.5251,0.5251
Appliance4,Tumble Dryer,2014-07,0.4062,0.2244,0.41000000000000003,1.3686,1.3686,1.3686
Appliance4,Tumble Dryer,2014-08,0.5956,0.4235,0.6089,2.0312,2.0312,2.0312
Appliance4,Tumble Dryer,2014-09,0.6107,0.6541,0.7711,2.5711,2.5711,2.5711
Appliance4,Tumble Dryer,2014-10,0.2949,0.1489,0.2949,0.9835,0.9835,0.9835
Appliance4,Tumble Dryer,2014-11,0.1792,0.1146,0.1793,0.5979,0.5979,0.5979
Appliance4,Tumble Dryer,2014-12,0.2193,0.1351,0.2193,0.7313,0.7313,0.7313
Appliance4,Tumble Dryer,2015-01,0.3064,0.2993,0.3064,1.0218,1.0218,1.0218
Appliance4,Tumble Dryer,2015-02,0.2004,0.2004,0.2004,0.6680999999999999,0.6680999999999999,0.6680999999999999
Appliance4,Tumble Dryer,2015-03,0.26990000000000003,0.2326,0.26990000000000003,0.9003,0.9003,0.9003
Appliance4,Tumble Dryer,2015-04,0.1089,0.0546,0.1089,0.3628,0.3628,0.3628
Appliance4,Tumble Dryer,2015-06,0.0664,0.0336,0.0666,0.2221,0.2221,0.2221
Appliance4,Tumble Dryer,2015-07,0.0,0.0,0.0,0.0001,0.0001,0.0001
Appliance5,Washing Machine,2013-10,0.3813,0.3794,0.4558,1.5185,1.5185,1.5185
Appliance5,Washing Machine,2013-11,0.5684,0.7264,0.8535,2.8444,2.8444,2.8444
Appliance5,Washing Machine,2013-12,1.4742,1.3744,2.2218999999999998,7.4073,7.4073,7.4073
Appliance5,Washing Machine,2014-01,1.0106,0.8938,1.5170000000000001,5.0564,5.0564,5.0564
Appliance5,Washing Machine,2014-03,0.8462,0.7488,1.028,3.4265,3.4265,3.4265
Appliance5,Washing Machine,2014-04,1.9118,1.9246,2.134,7.1129999999999995,7.1129999999999995,7.1129999999999995
Appliance5,Washing Machine,2014-05,1.4217,1.3844,1.5363,5.1219,5.1219,5.1219
Appliance5,Washing Machine,2014-06,1.4821,1.3343,1.5110999999999999,5.0372,5.0372,5.0372
Appliance5,Washing Machine,2014-07,1.6609,1.6280000000000001,1.6886,5.6282000000000005,5.6282000000000005,5.6282000000000005
Appliance5,Washing Machine,2014-08,1.4625,1.4391,1.4952,4.9845,4.9845,4.9845
Appliance5,Washing Machine,2014-09,1.6684,1.7371,1.8789,6.2634,6.2634,6.2634
Appliance5,Washing Machine,2014-10,1.5677999999999999,1.3897,1.8089,6.0294,6.0294,6.0294
Appliance5,Washing Machine,2014-11,1.693,1.5621,2.21,7.3671,7.3671,7.3671
Appliance5,Washing Machine,2014-12,2.2242,1.8979,2.6739,8.9128,8.9128,8.9128
Appliance5,Washing Machine,2015-01,2.1885,2.0551,2.7009,9.0036,9.0036,9.0036
Appliance5,Washing Machine,2015-02,4.2867,3.2145,4.7634,15.8772,15.8772,15.8772
Appliance5,Washing Machine,2015-03,1.4558,1.406,1.7445,5.8159,5.8159,5.8159
Appliance5,Washing Machine,2015-04,2.9234,2.5384,2.9234,9.7449,9.7449,9.7449
Appliance5,Washing Machine,2015-05,1.6663,1.5308,1.7053,5.6846,5.6846,5.6846
Appliance5,Washing Machine,2015-06,0.8255,0.7954,0.8948,2.9825,2.9825,2.9825
Appliance5,Washing Machine,2015-07,0.30469999999999997,0.3029,0.3352,1.1172,1.1172,1.1172
Appliance6,Dishwasher,2013-10,0.276,0.276,0.5467,1.8226,1.8226,1.8226
Appliance6,Dishwasher,2013-11,1.7172,1.6197,2.8364,9.4544,9.4544,9.4544
Appliance6,Dishwasher,2013-12,2.3146,2.3115,4.2486,14.1629,14.1629,14.1629
Appliance6,Dishwasher,2014-01,0.8651,0.8651,1.7298,5.7659,5.7659,5.7659
Appliance6,Dishwasher,2014-03,0.6465000000000001,0.6467,1.2895,4.2982,4.2982,4.2982
Appliance6,Dishwasher,2014-04,2.193,1.7522,2.3361,7.787599999999999,7.787599999999999,7.787599999999999
Appliance6,Dishwasher,2014-05,1.0742,0.9385,1.3388,4.4628,4.4628,4.4628
Appliance6,Dishwasher,2014-06,1.5681,1.4711,1.5681,5.2276,5.2276,5.2276
Appliance6,Dishwasher,2014-07,2.4099,2.0568,2.4099,8.033,8.033,8.033
Appliance6,Dishwasher,2014-08,1.6382,1.7677,1.7677,5.8922,5.8922,5.8922
Appliance6,Dishwasher,2014-09,1.4069,1.1496000000000002,1.7810000000000001,5.9371,5.9371,5.9371
Appliance6,Dishwasher,2014-10,1.0083,0.8329,1.4624,4.8749,4.8749,4.8749
Appliance6,Dishwasher,2014-11,1.3727,1.3727,2.2137000000000002,7.3785,7.3785,7.3785
Appliance6,Dishwasher,2014-12,3.4032,2.9777,4.2495,14.1656,14.1656,14.1656
Appliance6,Dishwasher,2015-01,1.7905,1.6367,2.675,8.9168,8.9168,8.9168
Appliance6,Dishwasher,2015-02,1.9031,1.681,2.9003,9.6675,9.6675,9.6675
Appliance6,Dishwasher,2015-03,0.9425,0.7993,1.3079,4.3597,4.3597,4.3597
Appliance6,Dishwasher,2015-04,2.9643,2.6718,3.109,10.3636,10.3636,10.3636
Appliance6,Dishwasher,2015-05,1.6145,1.6145,1.8931,6.3104000000000005,6.3104000000000005,6.3104000000000005
Appliance6,Dishwasher,2015-06,0.7015,0.7015,0.7015,2.3385,2.3385,2.3385
Appliance6,Dishwasher,2015-07,0.4912,0.4912,0.736,2.4535,2.4535,2.4535
Appliance7,Computer Site,2013-10,0.1225,0.104,0.1225,0.4091,0.4091,0.4091
Appliance7,Computer Site,2013-11,0.3643,0.2922,0.3643,1.2155,1.2155,1.2155
Appliance7,Computer Site,2013-12,0.346,0.2819,0.346,1.1538,1.1538,1.1538
Appliance7,Computer Site,2014-01,0.3976,0.3107,0.3976,1.3254,1.3254,1.3254
Appliance7,Computer Site,2014-03,0.1496,0.1084,0.1496,0.4983,0.4983,0.4983
Appliance7,Computer Site,2014-04,0.3286,0.2745,0.332,1.1062,1.1062,1.1062
Appliance7,Computer Site,2014-05,0.4413,0.371,0.4458,1.4863,1.4863,1.4863
Appliance7,Computer Site,2014-06,0.5297,0.4253,0.5297,1.7667,1.7667,1.7667
Appliance7,Computer Site,2014-07,0.4374,0.35,0.4379,1.4586,1.4586,1.4586
Appliance7,Computer Site,2014-08,0.507,0.4111,0.5081,1.6937,1.6937,1.6937
Appliance7,Computer Site,2014-09,0.3638,0.328,0.3666,1.2214,1.2214,1.2214
Appliance7,Computer Site,2014-10,0.3759,0.2865,0.3759,1.2525,1.2525,1.2525
Appliance7,Computer Site,2014-11,0.3684,0.29660000000000003,0.3684,1.2274,1.2274,1.2274
Appliance7,Computer Site,2014-12,0.4757,0.3887,0.4774,1.5914,1.5914,1.5914
Appliance7,Computer Site,2015-01,1.0178,0.8708,1.0195,3.4004,3.4004,3.4004
Appliance7,Computer Site,2015-02,1.0048,0.8717,1.0065,3.3553,3.3553,3.3553
Appliance7,Computer Site,2015-03,0.5898,0.5035000000000001,0.5898,1.9657,1.9657,1.9657
Appliance7,Computer Site,2015-04,0.7447,0.6375,0.7457,2.4851,2.4851,2.4851
Appliance7,Computer Site,2015-05,0.5455,0.4607,0.547,1.823,1.823,1.823
Appliance7,Computer Site,2015-06,0.2159,0.1894,0.2159,0.7189,0.7189,0.7189
Appliance7,Computer Site,2015-07,0.2589,0.2215,0.26,0.8663,0.8663,0.8663
Appliance8,Television Site,2013-10,0.4765,0.3882,0.4936,1.6456,1.6456,1.6456
Appliance8,Television Site,2013-11,1.1562,0.9583,1.2158,4.0558,4.0558,4.0558
Appliance8,Television Site,2013-12,1.0008,0.8691,1.0799,3.6017,3.6017,3.6017
Appliance8,Television Site,2014-01,0.8774,0.7428,0.9321,3.108,3.108,3.108
Appliance8,Television Site,2014-03,0.6484,0.5532,0.6831,2.2776,2.2776,2.2776
Appliance8,Television Site,2014-04,1.306,1.0998999999999999,1.3539,4.5179,4.5179,4.5179
Appliance8,Television Site,2014-05,1.1653,0.9717,1.2187000000000001,4.0651,4.0651,4.0651
Appliance8,Television Site,2014-06,1.4526000000000001,1.1221,1.4773,4.9259,4.9259,4.9259
Appliance8,Television Site,2014-07,1.5407,1.2175,1.5745,5.2494,5.2494,5.2494
Appliance8,Television Site,2014-08,1.4897,1.1626,1.5001,5.0019,5.0019,5.0019
Appliance8,Television Site,2014-09,1.7558,1.4674,1.8242,6.083,6.083,6.083
Appliance8,Television Site,2014-10,1.3820999999999999,1.1232,1.4053,4.6873,4.6873,4.6873
Appliance8,Television Site,2014-11,1.4606,1.2011,1.5224,5.0766,5.0766,5.0766
Appliance8,Television Site,2014-12,0.9924,0.8201,1.0523,3.5093,3.5093,3.5093
Appliance8,Television Site,2015-01,1.0901,0.9212,1.1543,3.8504,3.8504,3.8504
Appliance8,Television Site,2015-02,1.2082,1.0168,1.283,4.2779,4.2779,4.2779
Appliance8,Television Site,2015-03,0.7159,0.626,0.7654,2.5524,2.5524,2.5524
Appliance8,Television Site,2015-04,0.9923,0.8264,1.0497,3.4991,3.4991,3.4991
Appliance8,Television Site,2015-05,0.837,0.6982,0.8802,2.9349,2.9349,2.9349
Appliance8,Television Site,2015-06,0.4427,0.3766,0.4859,1.6209,1.6209,1.6209
Appliance8,Television Site,2015-07,0.551,0.449,0.5624,1.8755,1.8755,1.8755
Appliance9,Electric Heater,2013-11,19.0556,21.0203,35.2726,117.5748,117.5748,117.5748
Appliance9,Electric Heater,2013-12,26.0819,28.3345,48.0071,160.0238,160.0238,160.0238
Appliance9,Electric Heater,2014-01,18.0119,19.628,34.1675,113.8916,113.8916,113.8916
Appliance9,Electric Heater,2014-03,19.6649,21.4651,37.1107,123.7022,123.7022,123.7022
Appliance9,Electric Heater,2014-04,3.6847,4.0955,6.8298,22.7665,22.7665,22.7665
Appliance9,Electric Heater,2014-11,1.5,1.659,2.4744,8.2485,8.2485,8.2485
Appliance9,Electric Heater,2014-12,9.4901,9.8704,16.7662,55.8905,55.8905,55.8905
Appliance9,Electric Heater,2015-02,12.7624,12.7515,18.3632,61.214,61.214,61.214
Appliance9,Electric Heater,2015-03,27.0576,27.7968,45.0125,150.0392,150.0392,150.0392
Appliance9,Electric Heater,2015-04,7.0191,7.7004,10.8008,36.002,36.002,36.002
