appliance_id,appliance_name,month,cost_Economy_7,cost_Economy_10,cost_Standard,energy_Economy_7,energy_Economy_10,energy_Standard
Appliance2,Tumble Dryer,2014-07,9.1663,8.9357,9.7032,32.3455,32.3455,32.3455
Appliance2,Tumble Dryer,2014-08,10.2217,9.845500000000001,11.0115,36.7067,36.7067,36.7067
Appliance2,Tumble Dryer,2014-09,9.1535,8.2507,9.5884,31.9648,31.9648,31.9648
Appliance2,Tumble Dryer,2014-10,14.5536,12.1859,14.6732,48.9178,48.9178,48.9178
Appliance2,Tumble Dryer,2014-11,17.645599999999998,15.3296,18.266000000000002,60.8898,60.8898,60.8898
Appliance2,Tumble Dryer,2014-12,28.869,24.5619,30.2666,100.8925,100.8925,100.8925
Appliance2,Tumble Dryer,2015-01,24.3492,21.2103,26.3586,87.86659999999999,87.86659999999999,87.86659999999999
Appliance2,Tumble Dryer,2015-02,12.8399,11.761,14.686399999999999,48.9544,48.9544,48.9544
Appliance2,Tumble Dryer,2015-03,9.9576,9.2899,11.6775,38.9253,38.9253,38.9253
Appliance2,Tumble Dryer,2015-04,7.2829,6.4033,7.9134,26.3786,26.3786,26.3786
Appliance2,Tumble Dryer,2015-05,6.790699999999999,5.8359000000000005,7.787,25.9565,25.9565,25.9565
Appliance2,Tumble Dryer,2015-06,3.77,3.6938,4.1165,13.7217,13.7217,13.7217
Appliance3,Washing Machine,2013-09,1.5023,1.3954,1.6103,5.3678,5.3678,5.3678
Appliance3,Washing Machine,2013-10,2.1258,1.9187,2.197,7.323,7.323,7.323
Appliance3,Washing Machine,2013-11,3.6902,3.0336,3.7895000000000003,12.6323,12.6323,12.6323
Appliance3,Washing Machine,2013-12,4.1424,3.569,4.2654,14.2179,14.2179,14.2179
Appliance3,Washing Machine,2014-01,1.8077,1.6007,1.8463,6.1548,6.1548,6.1548
Appliance3,Washing Machine,2014-02,0.8885000000000001,0.7682,0.8931,2.9773,2.9773,2.9773
Appliance3,Washing Machine,2014-03,4.2607,4.0862,4.5318,15.106300000000001,15.106300000000001,15.106300000000001
Appliance3,Washing Machine,2014-04,4.8914,4.3681,5.1106,17.035,17.035,17.035
Appliance3,Washing Machine,2014-05,3.0179,2.7178,3.1888,10.6295,10.6295,10.6295
Appliance3,Washing Machine,2014-06,3.5974000000000004,3.4212,3.9453,13.1511,13.1511,13.1511
Appliance3,Washing Machine,2014-07,1.5617999999999999,1.5067,1.6863000000000001,5.6209,5.6209,5.6209
Appliance3,Washing Machine,2014-08,1.4619,1.3864999999999998,1.6242,5.4137,5.4137,5.4137
Appliance3,Washing Machine,2014-09,4.431,4.2252,4.8947,16.3158,16.3158,16.3158
Appliance3,Washing Machine,2014-10,3.5034,3.1326,3.6707,12.236,12.236,12.236
Appliance3,Washing Machine,2014-11,3.7674,3.1967,3.8117,12.7063,12.7063,12.7063
Appliance3,Washing Machine,2014-12,5.8254,5.2655,6.2053,20.6848,20.6848,20.6848
Appliance3,Washing Machine,2015-01,5.3823,4.6732000000000005,5.5715,18.572000000000003,18.572000000000003,18.572000000000003
Appliance3,Washing Machine,2015-02,8.8755,8.1516,9.8341,32.7796,32.7796,32.7796
Appliance3,Washing Machine,2015-03,7.4755,6.5882,8.369,27.8969,27.8969,27.8969
Appliance3,Washing Machine,2015-04,4.4346,3.8424,4.8914,16.3052,16.3052,16.3052
Appliance3,Washing Machine,2015-05,4.5963,4.0625,5.3164,17.7212,17.7212,17.7212
Appliance3,Washing Machine,2015-06,2.8235,2.4114,2.9296,9.7663,9.7663,9.7663
Appliance3,Washing Machine,2015-07,0.9705,0.8958,0.9705,3.2349,3.2349,3.2349
Appliance4,Dishwasher,2013-09,0.5796,0.40270000000000006,0.6268,2.0892999999999997,2.0892999999999997,2.0892999999999997
Appliance4,Dishwasher,2013-10,3.9385,3.3598,4.3513,14.505,14.505,14.505
Appliance4,Dishwasher,2013-11,5.2546,4.1658,5.5732,18.5777,18.5777,18.5777
Appliance4,Dishwasher,2013-12,7.5443,6.2724,7.8383,26.1277,26.1277,26.1277
Appliance4,Dishwasher,2014-01,4.3852,3.2927,4.5452,15.1506,15.1506,15.1506
Appliance4,Dishwasher,2014-02,0.47190000000000004,0.4116,0.6202,2.0667999999999997,2.0667999999999997,2.0667999999999997
Appliance4,Dishwasher,2014-03,3.5227,2.7704,3.8153,12.7178,12.7178,12.7178
Appliance4,Dishwasher,2014-04,3.3326000000000002,2.6212,3.5947,11.982,11.982,11.982
Appliance4,Dishwasher,2014-05,2.6922,2.2626,3.0668,10.2231,10.2231,10.2231
Appliance4,Dishwasher,2014-06,2.7803,2.3598,2.9924999999999997,9.9762,9.9762,9.9762
Appliance4,Dishwasher,2014-07,1.6206,1.4285,1.8066,6.0216,6.0216,6.0216
Appliance4,Dishwasher,2014-08,0.6781,0.616,0.9309000000000001,3.1031,3.1031,3.1031
Appliance4,Dishwasher,2014-09,2.4052,1.9841,2.6771,8.924,8.924,8.924
Appliance4,Dishwasher,2014-10,4.0992,3.439,4.532,15.1063,15.1063,15.1063
Appliance4,Dishwasher,2014-11,3.1083,2.3215,3.472,11.5735,11.5735,11.5735
Appliance4,Dishwasher,2014-12,8.5675,7.0229,8.8427,29.474,29.474,29.474
Appliance4,Dishwasher,2015-01,5.7108,4.4073,6.0598,20.2003,20.2003,20.2003
Appliance4,Dishwasher,2015-02,5.3724,4.4343,6.0325,20.1091,20.1091,20.1091
Appliance4,Dishwasher,2015-03,3.8972,3.3064,4.3998,14.6661,14.6661,14.6661
Appliance4,Dishwasher,2015-04,3.0461,2.6063,3.3469,11.1561,11.1561,11.1561
Appliance4,Dishwasher,2015-05,3.6889,2.9036,4.0377,13.4581,13.4581,13.4581
Appliance4,Dishwasher,2015-06,1.4427,1.2044,1.8175000000000001,6.0586,6.0586,6.0586
Appliance4,Dishwasher,2015-07,0.3756,0.31729999999999997,0.408,1.3599999999999999,1.3599999999999999,1.3599999999999999
Appliance5,Computer Site,2013-09,3.8611,3.4909,4.1488,13.8295,13.8295,13.8295
Appliance5,Computer Site,2013-10,4.39,3.9762999999999997,4.7695,15.8982,15.8982,15.8982
Appliance5,Computer Site,2013-11,21.8615,19.784000000000002,23.7786,79.262,79.262,79.262
Appliance5,Computer Site,2014-05,21.747,20.1202,25.0902,83.6338,83.6338,83.6338
Appliance5,Computer Site,2014-06,65.8626,60.5516,75.5542,251.8474,251.8474,251.8474
Appliance5,Computer Site,2014-11,6.2332,5.6275,7.0385,23.4616,23.4616,23.4616
Appliance5,Computer Site,2014-12,16.2916,14.9774,18.8394,62.7981,62.7981,62.7981
Appliance5,Computer Site,2015-01,6.0408,5.6019000000000005,7.0377,23.459200000000003,23.459200000000003,23.459200000000003
Appliance5,Computer Site,2015-02,0.0827,0.0711,0.0827,0.27590000000000003,0.27590000000000003,0.27590000000000003
Appliance5,Computer Site,2015-03,0.0621,0.0571,0.0654,0.21789999999999998,0.21789999999999998,0.21789999999999998
Appliance5,Computer Site,2015-04,0.0806,0.06259999999999999,0.0806,0.2686,0.2686,0.2686
Appliance5,Computer Site,2015-05,0.2737,0.2497,0.3031,1.0101,1.0101,1.0101
Appliance5,Computer Site,2015-06,0.0885,0.0646,0.0885,0.2958,0.2958,0.2958
Appliance5,Computer Site,2015-07,0.0055,0.0055,0.0055,0.0184,0.0184,0.0184
Appliance6,Television Site,2013-09,0.3395,0.3115,0.3395,1.1317,1.1317,1.1317
Appliance6,Television Site,2013-10,3.11,2.6814,3.2947,10.9829,10.9829,10.9829
Appliance6,Television Site,2013-11,2.8464,2.2676,2.8467000000000002,9.4909,9.4909,9.4909
Appliance6,Television Site,2013-12,3.6903,2.9767,3.6905,12.3018,12.3018,12.3018
Appliance6,Television Site,2014-01,2.0133,1.5913,2.0133,6.7123,6.7123,6.7123
Appliance6,Television Site,2014-02,0.5254,0.4192,0.532,1.7741,1.7741,1.7741
Appliance6,Television Site,2014-03,2.8303000000000003,2.3385000000000002,2.9131,9.7119,9.7119,9.7119
Appliance6,Television Site,2014-04,4.5298,3.886,4.5853,15.2864,15.2864,15.2864
Appliance6,Television Site,2014-05,3.3531,2.9133,3.3908,11.3043,11.3043,11.3043
Appliance6,Television Site,2014-06,3.0156,2.7125,3.0425,10.1444,10.1444,10.1444
Appliance6,Television Site,2014-07,8.565,7.6709,9.4511,31.506800000000002,31.506800000000002,31.506800000000002
Appliance6,Television Site,2014-08,2.1999,1.8615,2.2123,7.3757,7.3757,7.3757
Appliance6,Television Site,2014-09,2.7346,2.3692,2.7441,9.1492,9.1492,9.1492
Appliance6,Television Site,2014-10,4.1867,3.4288,4.2669,14.2266,14.2266,14.2266
Appliance6,Television Site,2014-11,3.1146,2.4401,3.1151,10.3849,10.3849,10.3849
Appliance6,Television Site,2014-12,2.0717,1.6334,2.0719,6.9078,6.9078,6.9078
Appliance6,Television Site,2015-01,2.1066,1.6787,2.1457,7.1542,7.1542,7.1542
Appliance6,Television Site,2015-02,1.7597,1.387,1.7649000000000001,5.8846,5.8846,5.8846
Appliance6,Television Site,2015-03,1.8099,1.4451,1.816,6.0553,6.0553,6.0553
Appliance6,Television Site,2015-04,1.9876,1.4898,1.9876,6.6277,6.6277,6.6277
Appliance6,Television Site,2015-05,2.1273,1.6246,2.1273,7.0926,7.0926,7.0926
Appliance6,Television Site,2015-06,1.1593,0.8857,1.1593,3.8654,3.8654,3.8654
Appliance6,Television Site,2015-07,0.2682,0.22130000000000002,0.2682,0.8946,0.8946,0.8946
Appliance7,Combination Microwave,2013-09,1.2817,1.3317,1.3317,4.4393,4.4393,4.4393
Appliance7,Combination Microwave,2013-10,5.5728,5.5272,6.0813,20.271,20.271,20.271
Appliance7,Combination Microwave,2013-11,3.7156,3.8089,3.9728,13.2418,13.2418,13.2418
Appliance7,Combination Microwave,2013-12,5.9551,5.7925,6.2151,20.7165,20.7165,20.7165
Appliance7,Combination Microwave,2014-01,4.2686,4.1137,4.4277,14.7597,14.7597,14.7597
Appliance7,Combination Microwave,2014-02,1.171,1.1448,1.185,3.9508,3.9508,3.9508
Appliance7,Combination Microwave,2014-03,6.096,5.752,6.2678,20.8937,20.8937,20.8937
Appliance7,Combination Microwave,2014-04,5.3665,5.5099,5.7528,19.1752,19.1752,19.1752
Appliance7,Combination Microwave,2014-05,6.1729,5.9092,6.4958,21.6541,21.6541,21.6541
Appliance7,Combination Microwave,2014-06,2.6694,2.7695,2.9756,9.918099999999999,9.918099999999999,9.918099999999999
Appliance7,Combination Microwave,2014-07,3.1672,3.058,3.2852,10.9513,10.9513,10.9513
Appliance7,Combination Microwave,2014-08,2.942,2.8239,2.9803,9.9355,9.9355,9.9355
Appliance7,Combination Microwave,2014-09,4.3497,4.2398,4.5613,15.204,15.204,15.204
Appliance7,Combination Microwave,2014-10,6.5861,6.3166,6.7617,22.5398,22.5398,22.5398
Appliance7,Combination Microwave,2014-11,5.5951,5.4071,5.7672,19.2239,19.2239,19.2239
Appliance7,Combination Microwave,2014-12,6.7629,6.1438999999999995,6.9894,23.2978,23.2978,23.2978
Appliance7,Combination Microwave,2015-01,6.9655000000000005,6.8241000000000005,7.3105,24.3667,24.3667,24.3667
Appliance7,Combination Microwave,2015-02,5.2251,5.2603,5.4312000000000005,18.1038,18.1038,18.1038
Appliance7,Combination Microwave,2015-03,5.7669999999999995,5.732,5.9814,19.9377,19.9377,19.9377
Appliance7,Combination Microwave,2015-04,4.783,4.5476,4.9583,16.5261,16.5261,16.5261
Appliance7,Combination Microwave,2015-05,4.4947,4.1761,4.6404,15.4693,15.4693,15.4693
Appliance7,Combination Microwave,2015-06,2.8263,2.9295,2.9548,9.8491,9.8491,9.8491
Appliance7,Combination Microwave,2015-07,0.8123,0.8723,0.8949999999999999,2.9838,2.9838,2.9838
Appliance8,Kettle,2013-09,0.5303,0.5069,0.5983999999999999,1.9942,1.9942,1.9942
Appliance8,Kettle,2013-10,3.0321,3.0841,3.5982,11.9933,11.9933,11.9933
Appliance8,Kettle,2013-11,3.9378,4.063,4.4792,14.9283,14.9283,14.9283
Appliance8,Kettle,2013-12,4.376,4.3113,4.8991,16.3304,16.3304,16.3304
Appliance8,Kettle,2014-01,2.866,2.9456,3.3073,11.0241,11.0241,11.0241
Appliance8,Kettle,2014-02,0.4359,0.4329,0.4932,1.6438,1.6438,1.6438
Appliance8,Kettle,2014-03,2.88,3.0548,3.4259,11.4191,11.4191,11.4191
Appliance8,Kettle,2014-04,3.391,3.3377,3.8674,12.89,12.89,12.89
Appliance8,Kettle,2014-05,2.3643,2.3045,2.7441,9.1473,9.1473,9.1473
Appliance8,Kettle,2014-06,2.0221,2.1182,2.3897,7.9658,7.9658,7.9658
Appliance8,Kettle,2014-07,1.8243,1.7641,2.0863,6.9544,6.9544,6.9544
Appliance8,Kettle,2014-08,1.7157,1.6002,1.9388,6.4619,6.4619,6.4619
Appliance8,Kettle,2014-09,2.5266,2.451,2.9167,9.7228,9.7228,9.7228
Appliance8,Kettle,2014-10,4.6535,4.6168,5.2344,17.4498,17.4498,17.4498
Appliance8,Kettle,2014-11,3.8309,3.7787,4.3791,14.5971,14.5971,14.5971
Appliance8,Kettle,2014-12,4.9976,4.8922,5.6,18.667,18.667,18.667
Appliance8,Kettle,2015-01,3.7853,3.9212,4.4451,14.8179,14.8179,14.8179
Appliance8,Kettle,2015-02,3.167,3.1889,3.5745,11.9153,11.9153,11.9153
Appliance8,Kettle,2015-03,4.3456,4.5578,5.02,16.7322,16.7322,16.7322
Appliance8,Kettle,2015-04,3.4395,3.6001,4.0509,13.5027,13.5027,13.5027
Appliance8,Kettle,2015-05,3.545,3.4301,3.9498,13.1652,13.1652,13.1652
Appliance8,Kettle,2015-06,2.734,2.894,3.2154,10.718399999999999,10.718399999999999,10.718399999999999
Appliance8,Kettle,2015-07,0.7051,0.7213,0.7961,2.6533,2.6533,2.6533
Appliance9,Toaster,2013-09,0.06709999999999999,0.0733,0.0811,0.2703,0.2703,0.2703
Appliance9,Toaster,2013-10,0.8873,0.9702,1.067,3.5575,3.5575,3.5575
Appliance9,Toaster,2013-11,0.6767,0.7604,0.7798,2.5999,2.5999,2.5999
Appliance9,Toaster,2013-12,1.3294,1.2492,1.4315,4.7721,4.7721,4.7721
Appliance9,Toaster,2014-01,0.8973,0.8441,0.9849,3.2832,3.2832,3.2832
Appliance9,Toaster,2014-02,0.1756,0.1729,0.1837,0.6127,0.6127,0.6127
Appliance9,Toaster,2014-03,0.7642,0.8565,0.9263,3.0868,3.0868,3.0868
Appliance9,Toaster,2014-04,0.7161,0.6807,0.8048,2.6823,2.6823,2.6823
Appliance9,Toaster,2014-05,0.4619,0.46749999999999997,0.5619,1.873,1.873,1.873
Appliance9,Toaster,2014-06,0.4952,0.5217,0.6047,2.0163,2.0163,2.0163
Appliance9,Toaster,2014-07,0.5717,0.5425,0.6886,2.2958,2.2958,2.2958
Appliance9,Toaster,2014-08,0.6151,0.5401,0.7157,2.3855,2.3855,2.3855
Appliance9,Toaster,2014-09,0.9351,1.0023,1.1384,3.7939000000000003,3.7939000000000003,3.7939000000000003
Appliance9,Toaster,2014-10,1.7968,1.9263,1.9959,6.6526,6.6526,6.6526
Appliance9,Toaster,2014-11,1.1049,1.214,1.286,4.2857,4.2857,4.2857
Appliance9,Toaster,2014-12,1.2404,1.313,1.3832,4.6107,4.6107,4.6107
Appliance9,Toaster,2015-01,1.236,1.3793,1.5316,5.1036,5.1036,5.1036
Appliance9,Toaster,2015-02,1.5168,1.6393,1.7749,5.9173,5.9173,5.9173
Appliance9,Toaster,2015-03,1.1198,1.3145,1.3942,4.6471,4.6471,4.6471
Appliance9,Toaster,2015-04,1.1927,1.2924,1.414,4.713,4.713,4.713
Appliance9,Toaster,2015-05,1.0438,1.0698,1.173,3.9098,3.9098,3.9098
Appliance9,Toaster,2015-06,0.2783,0.2996,0.3444,1.1481999999999999,1.1481999999999999,1.1481999999999999
