event_id,appliance_name,original_start_time,original_end_time,scheduled_start_time,scheduled_end_time,schedule_status,season,duration(min),energy(W)
Washing_Machine_2014-07-23_05,Washing Machine,2014-07-23 15:53:00,2014-07-23 16:01:00,2014-07-24 06:14:00,2014-07-24 06:22:00,SUCCESS,summer,8.0,487.8
Washing_Machine_2014-07-23_06,Washing Machine,2014-07-23 16:02:00,2014-07-23 16:09:00,2014-07-24 06:22:00,2014-07-24 06:29:00,SUCCESS,summer,7.0,781.06
Washing_Machine_2014-07-24_01,Washing Machine,2014-07-24 14:10:00,2014-07-24 15:54:00,2014-07-25 06:00:00,2014-07-25 07:44:00,SUCCESS,summer,104.0,12924.7
Washing_Machine_2014-07-27_01,Washing Machine,2014-07-27 22:09:00,2014-07-27 23:51:00,2014-07-28 06:00:00,2014-07-28 07:42:00,SUCCESS,summer,102.0,11369.35
Washing_Machine_2014-07-30_01,Washing Machine,2014-07-30 14:15:00,2014-07-30 14:29:00,2014-07-31 06:00:00,2014-07-31 06:14:00,SUCCESS,summer,14.0,4320.31
Washing_Machine_2014-07-30_02,Washing Machine,2014-07-30 14:30:00,2014-07-30 14:37:00,2014-07-31 06:14:00,2014-07-31 06:21:00,SUCCESS,summer,7.0,442.21
Washing_Machine_2014-08-01_02,Washing Machine,2014-08-01 12:29:00,2014-08-01 14:11:00,2014-08-01 12:34:00,2014-08-01 14:16:00,SUCCESS,summer,102.0,9004.07
Washing_Machine_2014-08-02_01,Washing Machine,2014-08-02 21:56:00,2014-08-02 22:38:00,2014-08-03 06:00:00,2014-08-03 06:42:00,SUCCESS,summer,42.0,5116.84
Washing_Machine_2014-08-02_02,Washing Machine,2014-08-02 22:39:00,2014-08-02 23:38:00,2014-08-03 06:42:00,2014-08-03 07:41:00,SUCCESS,summer,59.0,6982.11
Washing_Machine_2014-08-03_01,Washing Machine,2014-08-03 13:55:00,2014-08-03 15:47:00,2014-08-04 06:00:00,2014-08-04 07:52:00,SUCCESS,summer,112.0,21461.79
Washing_Machine_2014-08-04_02,Washing Machine,2014-08-04 21:13:00,2014-08-04 22:57:00,2014-08-05 06:00:00,2014-08-05 07:44:00,SUCCESS,summer,104.0,12974.79
Washing_Machine_2014-08-12_02,Washing Machine,2014-08-12 15:10:00,2014-08-12 16:52:00,2014-08-13 06:00:00,2014-08-13 07:42:00,SUCCESS,summer,102.0,16553.43
Washing_Machine_2014-08-13_03,Washing Machine,2014-08-13 16:21:00,2014-08-13 16:26:00,2014-08-14 06:00:00,2014-08-14 06:05:00,SUCCESS,summer,5.0,1052.7
Washing_Machine_2014-08-13_04,Washing Machine,2014-08-13 16:28:00,2014-08-13 16:33:00,2014-08-14 06:05:00,2014-08-14 06:10:00,SUCCESS,summer,5.0,1173.21
Washing_Machine_2014-08-13_05,Washing Machine,2014-08-13 16:34:00,2014-08-13 16:40:00,2014-08-14 06:10:00,2014-08-14 06:16:00,SUCCESS,summer,6.0,1139.29
Washing_Machine_2014-08-19_01,Washing Machine,2014-08-19 21:21:00,2014-08-19 23:05:00,2014-08-20 06:00:00,2014-08-20 07:44:00,SUCCESS,summer,104.0,12216.97
Washing_Machine_2014-08-21_01,Washing Machine,2014-08-21 23:42:00,2014-08-22 00:58:00,2014-08-22 06:00:00,2014-08-22 07:16:00,SUCCESS,summer,76.0,8297.49
Washing_Machine_2014-08-25_01,Washing Machine,2014-08-25 21:50:00,2014-08-25 23:31:00,2014-08-26 06:00:00,2014-08-26 07:41:00,SUCCESS,summer,101.0,10746.97
Washing_Machine_2014-08-26_02,Washing Machine,2014-08-26 22:26:00,2014-08-27 00:10:00,2014-08-27 06:00:00,2014-08-27 07:44:00,SUCCESS,summer,104.0,15791.48
Washing_Machine_2014-09-03_01,Washing Machine,2014-09-03 12:38:00,2014-09-03 14:21:00,2014-09-03 12:43:00,2014-09-03 14:26:00,SUCCESS,summer,103.0,13137.68
Washing_Machine_2014-09-03_02,Washing Machine,2014-09-03 14:39:00,2014-09-03 16:16:00,2014-09-04 06:00:00,2014-09-04 07:37:00,SUCCESS,summer,97.0,9921.3
Washing_Machine_2014-09-04_02,Washing Machine,2014-09-04 15:00:00,2014-09-04 15:06:00,2014-09-05 06:00:00,2014-09-05 06:06:00,SUCCESS,summer,6.0,874.62
Washing_Machine_2014-09-04_03,Washing Machine,2014-09-04 15:08:00,2014-09-04 15:15:00,2014-09-05 06:06:00,2014-09-05 06:13:00,SUCCESS,summer,7.0,1858.74
Washing_Machine_2014-09-04_04,Washing Machine,2014-09-04 15:16:00,2014-09-04 15:25:00,2014-09-05 06:13:00,2014-09-05 06:22:00,SUCCESS,summer,9.0,1753.25
Washing_Machine_2014-09-04_05,Washing Machine,2014-09-04 21:48:00,2014-09-04 23:33:00,2014-09-05 06:22:00,2014-09-05 08:07:00,SUCCESS,summer,105.0,14507.81
Washing_Machine_2014-09-08_01,Washing Machine,2014-09-08 12:13:00,2014-09-08 14:08:00,2014-09-08 12:18:00,2014-09-08 14:13:00,SUCCESS,summer,115.0,33081.42
Washing_Machine_2014-09-08_02,Washing Machine,2014-09-08 22:08:00,2014-09-08 23:50:00,2014-09-09 06:00:00,2014-09-09 07:42:00,SUCCESS,summer,102.0,14238.08
Washing_Machine_2014-09-10_03,Washing Machine,2014-09-10 21:28:00,2014-09-10 23:08:00,2014-09-11 06:00:00,2014-09-11 07:40:00,SUCCESS,summer,100.0,11132.08
Washing_Machine_2014-09-11_02,Washing Machine,2014-09-11 23:20:00,2014-09-12 01:02:00,2014-09-12 06:00:00,2014-09-12 07:42:00,SUCCESS,summer,102.0,14258.92
Washing_Machine_2014-09-14_01,Washing Machine,2014-09-14 21:28:00,2014-09-14 23:10:00,2014-09-15 06:00:00,2014-09-15 07:42:00,SUCCESS,summer,102.0,14479.11
Washing_Machine_2014-09-17_10,Washing Machine,2014-09-17 21:04:00,2014-09-17 22:46:00,2014-09-18 06:00:00,2014-09-18 07:42:00,SUCCESS,summer,102.0,13228.43
Washing_Machine_2014-09-19_01,Washing Machine,2014-09-19 21:37:00,2014-09-19 23:21:00,2014-09-20 06:00:00,2014-09-20 07:44:00,SUCCESS,summer,104.0,15673.14
Washing_Machine_2014-09-21_01,Washing Machine,2014-09-21 18:50:00,2014-09-21 20:32:00,2014-09-22 06:00:00,2014-09-22 07:42:00,SUCCESS,summer,102.0,13456.64
Washing_Machine_2014-09-21_02,Washing Machine,2014-09-21 23:05:00,2014-09-22 00:47:00,2014-09-22 07:42:00,2014-09-22 09:24:00,SUCCESS,summer,102.0,11277.61
Washing_Machine_2014-09-24_01,Washing Machine,2014-09-24 21:10:00,2014-09-24 22:52:00,2014-09-25 06:00:00,2014-09-25 07:42:00,SUCCESS,summer,102.0,14252.83
Washing_Machine_2014-09-25_01,Washing Machine,2014-09-25 21:57:00,2014-09-25 23:24:00,2014-09-26 06:00:00,2014-09-26 07:27:00,SUCCESS,summer,87.0,12827.24
Washing_Machine_2014-09-28_01,Washing Machine,2014-09-28 20:58:00,2014-09-28 22:41:00,2014-09-29 06:00:00,2014-09-29 07:43:00,SUCCESS,summer,103.0,11565.91
Washing_Machine_2014-10-16_01,Washing Machine,2014-10-16 21:22:00,2014-10-16 23:05:00,2014-10-17 06:00:00,2014-10-17 07:43:00,SUCCESS,summer,103.0,14016.01
Washing_Machine_2014-10-23_01,Washing Machine,2014-10-23 21:36:00,2014-10-23 23:21:00,2014-10-24 06:00:00,2014-10-24 07:45:00,SUCCESS,summer,105.0,18000.59
Washing_Machine_2014-10-25_01,Washing Machine,2014-10-25 19:05:00,2014-10-25 20:16:00,2014-10-26 06:00:00,2014-10-26 07:11:00,SUCCESS,summer,71.0,12106.85
Washing_Machine_2015-05-22_03,Washing Machine,2015-05-22 18:48:00,2015-05-22 20:29:00,2015-05-23 06:00:00,2015-05-23 07:41:00,SUCCESS,summer,101.0,11738.67
Washing_Machine_2015-05-27_01,Washing Machine,2015-05-27 15:26:00,2015-05-27 17:08:00,2015-05-28 06:00:00,2015-05-28 07:42:00,SUCCESS,summer,102.0,13114.87
Washing_Machine_2015-06-02_01,Washing Machine,2015-06-02 22:47:00,2015-06-03 00:29:00,2015-06-03 06:00:00,2015-06-03 07:42:00,SUCCESS,summer,102.0,13333.37
Washing_Machine_2015-06-07_01,Washing Machine,2015-06-07 22:51:00,2015-06-08 00:33:00,2015-06-08 06:00:00,2015-06-08 07:42:00,SUCCESS,summer,102.0,14510.86
