appliance_id,appliance_name,month,cost_TOU_D,cost_TOU_D_Base,energy_TOU_D,energy_TOU_D_Base
Appliance4,Washing Machine,2014-08,2.1093,2.9504,4.9177,4.9177
Appliance4,Washing Machine,2014-09,3.0712,4.3831999999999995,7.3052,7.3052
Appliance4,Washing Machine,2014-10,2.8742,3.994,6.6576,6.6576
Appliance4,Washing Machine,2014-11,2.5273,3.523,5.8722,5.8722
Appliance4,Washing Machine,2014-12,4.2136,5.6893,9.4832,9.4832
Appliance4,Washing Machine,2015-01,2.7174,3.6444,6.075,6.075
Appliance4,Washing Machine,2015-02,3.0024,4.1102,6.8507,6.8507
Appliance4,Washing Machine,2015-03,2.0509,2.8542,4.7568,4.7568
Appliance4,Washing Machine,2015-04,5.3308,7.2494,12.0817,12.0817
Appliance4,Washing Machine,2015-05,2.9586,3.911,6.5193,6.5193
Appliance4,Washing Machine,2015-06,1.4936,1.8433,3.0724,3.0724
Appliance5,Computer Site,2014-03,5.8415,7.7034,12.8389,12.8389
Appliance5,Computer Site,2014-04,24.318,32.1089,53.5149,53.5149
Appliance5,Computer Site,2014-07,67.9216,86.6035,144.3392,144.3392
Appliance6,Television Site,2014-03,17.771,23.9829,39.9715,39.9715
Appliance6,Television Site,2014-06,6.317,8.1503,13.5857,13.5857
Appliance6,Television Site,2014-07,6.5745,8.6183,14.364099999999999,14.364099999999999
Appliance6,Television Site,2014-08,4.9975,6.5044,10.841,10.841
Appliance6,Television Site,2014-09,4.1093,5.3815,8.9666,8.9666
Appliance6,Television Site,2014-10,6.451499999999999,8.6966,14.494299999999999,14.494299999999999
Appliance6,Television Site,2014-11,4.7497,6.3919999999999995,10.6538,10.6538
Appliance6,Television Site,2014-12,3.7182,5.0108,8.353,8.353
Appliance6,Television Site,2015-01,6.2454,8.378400000000001,13.962299999999999,13.962299999999999
Appliance6,Television Site,2015-02,8.4833,11.434,19.0567,19.0567
Appliance6,Television Site,2015-03,3.8291,5.1161,8.5267,8.5267
Appliance6,Television Site,2015-04,6.1541,8.2408,13.7348,13.7348
Appliance6,Television Site,2015-05,7.7257,10.337,17.2283,17.2283
Appliance7,Microwave,2014-03,1.023,1.3455,2.182,2.182
Appliance7,Microwave,2014-04,0.8599,1.196,1.9065,1.9065
Appliance7,Microwave,2014-05,1.3664,1.8583,3.0181,3.0181
Appliance7,Microwave,2014-06,1.5243,2.0653,3.3639,3.3639
Appliance7,Microwave,2014-07,1.0744,1.3849,2.2425,2.2425
Appliance7,Microwave,2014-08,1.2417,1.6353,2.6664,2.6664
Appliance7,Microwave,2014-09,1.4057,1.711,2.7911,2.7911
Appliance7,Microwave,2014-10,1.7637,2.3735,3.8884,3.8884
Appliance7,Microwave,2014-11,2.2607,3.0122,4.9552,4.9552
Appliance7,Microwave,2014-12,2.5192,3.2771,5.3944,5.3944
Appliance7,Microwave,2015-01,2.6231,3.3598,5.5353,5.5353
Appliance7,Microwave,2015-02,2.3236,3.0027,4.9458,4.9458
Appliance7,Microwave,2015-03,1.3843,1.8296000000000001,2.9923,2.9923
Appliance7,Microwave,2015-04,2.0460000000000003,2.6156,4.3001000000000005,4.3001000000000005
Appliance7,Microwave,2015-05,1.2359,1.617,2.6491,2.6491
Appliance7,Microwave,2015-06,0.7481,0.8692,1.4201,1.4201
Appliance8,Kettle,2014-03,1.3601,1.7409999999999999,2.9013,2.9013
Appliance8,Kettle,2014-04,0.5285,0.6733,1.1223,1.1223
Appliance8,Kettle,2014-05,1.1251,1.5338,2.5565,2.5565
Appliance8,Kettle,2014-06,2.0741,2.6668,4.4456,4.4456
Appliance8,Kettle,2014-07,1.8460999999999999,2.3721,3.9535,3.9535
Appliance8,Kettle,2014-08,2.1048,2.7471,4.5777,4.5777
Appliance8,Kettle,2014-09,2.7942,3.5168,5.8614,5.8614
Appliance8,Kettle,2014-10,8.3822,11.203,18.672,18.672
Appliance8,Kettle,2014-11,9.9454,13.1925,21.988,21.988
Appliance8,Kettle,2014-12,11.642,15.5461,25.910800000000002,25.910800000000002
Appliance8,Kettle,2015-01,9.8311,13.1334,21.8906,21.8906
Appliance8,Kettle,2015-02,8.6994,11.6262,19.3774,19.3774
Appliance8,Kettle,2015-03,10.3703,13.8531,23.089,23.089
Appliance8,Kettle,2015-04,7.167,9.6446,16.0747,16.0747
Appliance8,Kettle,2015-05,5.372,7.1439,11.9065,11.9065
Appliance8,Kettle,2015-06,2.3301,3.0181,5.0302,5.0302
Appliance9,Plug Site,2014-03,0.1898,0.2557,0.4267,0.4267
Appliance9,Plug Site,2014-04,0.09480000000000001,0.1298,0.2165,0.2165
Appliance9,Plug Site,2014-05,0.1863,0.24810000000000001,0.4134,0.4134
Appliance9,Plug Site,2014-06,0.0488,0.0656,0.1095,0.1095
Appliance9,Plug Site,2014-07,0.1539,0.20170000000000002,0.33649999999999997,0.33649999999999997
Appliance9,Plug Site,2014-08,0.1604,0.2163,0.3605,0.3605
Appliance9,Plug Site,2014-09,0.1202,0.1381,0.2303,0.2303
Appliance9,Plug Site,2014-10,0.20729999999999998,0.2789,0.4645,0.4645
Appliance9,Plug Site,2014-11,0.1139,0.156,0.25980000000000003,0.25980000000000003
Appliance9,Plug Site,2014-12,0.3038,0.4168,0.6946,0.6946
Appliance9,Plug Site,2015-01,0.1201,0.1565,0.2611,0.2611
Appliance9,Plug Site,2015-02,0.0784,0.1057,0.1762,0.1762
Appliance9,Plug Site,2015-03,0.0668,0.0838,0.1396,0.1396
Appliance9,Plug Site,2015-04,0.28800000000000003,0.3701,0.617,0.617
Appliance9,Plug Site,2015-05,0.3086,0.4043,0.6741,0.6741
Appliance9,Plug Site,2015-06,0.019,0.027,0.044899999999999995,0.044899999999999995
