appliance_id,appliance_name,month,cost_Economy_7,cost_Economy_10,cost_Standard,energy_Economy_7,energy_Economy_10,energy_Standard
Appliance4,Washing Machine,2013-11,3.4961,4.7613,6.1342,20.4474,20.4474,20.4474
Appliance4,Washing Machine,2013-12,4.537,5.8721,7.4119,24.7065,24.7065,24.7065
Appliance4,Washing Machine,2014-01,2.8624,3.0483,4.1723,13.9073,13.9073,13.9073
Appliance4,Washing Machine,2014-03,3.0392,3.9302,5.5979,18.6604,18.6604,18.6604
Appliance4,Washing Machine,2014-04,3.9107,5.2442,7.5831,25.2761,25.2761,25.2761
Appliance4,Washing Machine,2014-05,3.5026,4.5137,6.2386,20.7963,20.7963,20.7963
Appliance4,Washing Machine,2014-06,3.9243,5.0172,7.0668999999999995,23.5559,23.5559,23.5559
Appliance4,Washing Machine,2014-07,2.0947999999999998,2.6042,4.1530000000000005,13.843499999999999,13.843499999999999,13.843499999999999
Appliance4,Washing Machine,2014-08,2.3728,3.0732,4.7459999999999996,15.8194,15.8194,15.8194
Appliance4,Washing Machine,2014-09,2.8676,4.2102,5.4033,18.01,18.01,18.01
Appliance4,Washing Machine,2014-10,2.5855,3.3948,4.2659,14.2197,14.2197,14.2197
Appliance4,Washing Machine,2014-11,2.781,3.7431,5.2187,17.3954,17.3954,17.3954
Appliance4,Washing Machine,2014-12,3.6169,4.61,6.8621,22.8747,22.8747,22.8747
Appliance4,Washing Machine,2015-01,3.657,4.8476,6.2835,20.9461,20.9461,20.9461
Appliance4,Washing Machine,2015-02,4.0061,4.8492,6.9931,23.3102,23.3102,23.3102
Appliance4,Washing Machine,2015-03,3.8097000000000003,4.7418000000000005,7.4669,24.8896,24.8896,24.8896
Appliance4,Washing Machine,2015-04,3.3378,4.3509,5.5363,18.4548,18.4548,18.4548
Appliance4,Washing Machine,2015-05,1.1122,1.5468,1.8398999999999999,6.1332,6.1332,6.1332
Appliance5,Toaster,2013-11,0.3838,0.4284,0.4408,1.4697,1.4697,1.4697
Appliance5,Toaster,2013-12,0.3991,0.4349,0.4496,1.4996,1.4996,1.4996
Appliance5,Toaster,2014-01,0.1949,0.2049,0.2086,0.695,0.695,0.695
Appliance5,Toaster,2014-03,0.3675,0.4003,0.4266,1.4221,1.4221,1.4221
Appliance5,Toaster,2014-04,0.234,0.338,0.358,1.1928,1.1928,1.1928
Appliance5,Toaster,2014-05,0.2795,0.3485,0.3745,1.248,1.248,1.248
Appliance5,Toaster,2014-06,0.1926,0.2992,0.323,1.0757,1.0757,1.0757
Appliance5,Toaster,2014-07,0.2035,0.2552,0.301,1.0035,1.0035,1.0035
Appliance5,Toaster,2014-08,0.3301,0.3987,0.4384,1.4614,1.4614,1.4614
Appliance5,Toaster,2014-09,0.2632,0.3638,0.3726,1.2418,1.2418,1.2418
Appliance5,Toaster,2014-10,0.2788,0.311,0.3211,1.0705,1.0705,1.0705
Appliance5,Toaster,2014-11,0.4586,0.483,0.49219999999999997,1.6403,1.6403,1.6403
Appliance5,Toaster,2014-12,0.4801,0.4955,0.5224,1.7418,1.7418,1.7418
Appliance5,Toaster,2015-01,0.47759999999999997,0.4824,0.4995,1.6654,1.6654,1.6654
Appliance5,Toaster,2015-02,0.4259,0.4148,0.4612,1.5378,1.5378,1.5378
Appliance5,Toaster,2015-03,0.2974,0.3529,0.3584,1.1954,1.1954,1.1954
Appliance5,Toaster,2015-04,0.1508,0.2063,0.2115,0.7054,0.7054,0.7054
Appliance5,Toaster,2015-05,0.1054,0.11560000000000001,0.1254,0.4178,0.4178,0.4178
Appliance6,Computer,2013-11,60.5838,55.1137,69.7157,232.3856,232.3856,232.3856
Appliance7,Television Site,2013-11,19.4618,15.8195,20.2486,67.4953,67.4953,67.4953
Appliance7,Television Site,2014-04,23.7176,19.7392,24.656100000000002,82.1871,82.1871,82.1871
Appliance7,Television Site,2014-08,26.389499999999998,21.672,27.4201,91.4005,91.4005,91.4005
Appliance7,Television Site,2015-01,1.7681,1.4222,1.817,6.0566,6.0566,6.0566
Appliance7,Television Site,2015-02,15.7501,12.651,16.524,55.08,55.08,55.08
Appliance8,Microwave,2013-11,1.6322,1.8189,1.8682,6.228,6.228,6.228
Appliance8,Microwave,2013-12,2.1155,2.1977,2.2955,7.6508,7.6508,7.6508
Appliance8,Microwave,2014-01,1.153,1.1895,1.2408,4.1362,4.1362,4.1362
Appliance8,Microwave,2014-03,1.5893,1.7343,1.774,5.9145,5.9145,5.9145
Appliance8,Microwave,2014-04,1.8596,1.9825,2.1654,7.2185,7.2185,7.2185
Appliance8,Microwave,2014-05,0.8649,0.9176,1.0501,3.4994,3.4994,3.4994
Appliance8,Microwave,2014-06,0.7558,0.8798,1.0573,3.5246,3.5246,3.5246
Appliance8,Microwave,2014-07,0.8804,0.9012,1.1316,3.7716000000000003,3.7716000000000003,3.7716000000000003
Appliance8,Microwave,2014-08,0.8047,0.9218000000000001,1.0554000000000001,3.5182,3.5182,3.5182
Appliance8,Microwave,2014-09,1.2216,1.3719,1.4729999999999999,4.9093,4.9093,4.9093
Appliance8,Microwave,2014-10,1.4368,1.5564,1.6015,5.339,5.339,5.339
Appliance8,Microwave,2014-11,1.6481,1.7602,1.8102,6.0343,6.0343,6.0343
Appliance8,Microwave,2014-12,1.4835,1.5799,1.6224,5.4087,5.4087,5.4087
Appliance8,Microwave,2015-01,1.7838,1.8492,1.9168,6.3881,6.3881,6.3881
Appliance8,Microwave,2015-02,1.3655,1.5039,1.504,5.0118,5.0118,5.0118
Appliance8,Microwave,2015-03,1.4065,1.5911,1.6166,5.3888,5.3888,5.3888
Appliance8,Microwave,2015-04,0.9694,1.1622,1.1762,3.9215,3.9215,3.9215
Appliance8,Microwave,2015-05,0.5206,0.5216999999999999,0.5876,1.9586000000000001,1.9586000000000001,1.9586000000000001
Appliance9,Kettle,2013-11,3.8784,3.7223,4.2408,14.1372,14.1372,14.1372
Appliance9,Kettle,2013-12,4.0855,3.8936,4.372,14.574,14.574,14.574
Appliance9,Kettle,2014-01,2.3262,2.2061,2.4816,8.2713,8.2713,8.2713
Appliance9,Kettle,2014-03,3.0127,2.9833,3.3652,11.2195,11.2195,11.2195
Appliance9,Kettle,2014-04,3.5753,3.7253,4.1029,13.6781,13.6781,13.6781
Appliance9,Kettle,2014-05,2.8215,2.7605,3.1699,10.5652,10.5652,10.5652
Appliance9,Kettle,2014-06,3.2948,3.2396,3.8083,12.6918,12.6918,12.6918
Appliance9,Kettle,2014-07,2.5392,2.5155,2.9543,9.847,9.847,9.847
Appliance9,Kettle,2014-08,3.3609,3.3872,3.8632,12.8766,12.8766,12.8766
Appliance9,Kettle,2014-09,3.5818,3.6819,3.9911,13.3034,13.3034,13.3034
Appliance9,Kettle,2014-10,3.2515,3.0305,3.4977,11.6587,11.6587,11.6587
Appliance9,Kettle,2014-11,4.4033,4.1718,4.6985,15.6623,15.6623,15.6623
Appliance9,Kettle,2014-12,4.4598,4.0973,4.7184,15.728,15.728,15.728
Appliance9,Kettle,2015-01,4.3177,4.0642,4.5906,15.3016,15.3016,15.3016
Appliance9,Kettle,2015-02,3.8447,3.7543,4.1338,13.7794,13.7794,13.7794
Appliance9,Kettle,2015-03,3.6094,3.5797,3.9603,13.2024,13.2024,13.2024
Appliance9,Kettle,2015-04,3.0705,3.1388,3.3954,11.3191,11.3191,11.3191
Appliance9,Kettle,2015-05,1.5128,1.4751,1.6434,5.4773,5.4773,5.4773
