event_id,appliance_name,original_start_time,original_end_time,scheduled_start_time,scheduled_end_time,schedule_status,season,duration(min),energy(W)
Tumble_Dryer_2014-08-29_04,Tumble Dryer,2014-08-29 14:40:00,2014-08-29 14:55:00,2014-08-30 06:00:00,2014-08-30 06:15:00,SUCCESS,summer,15.0,22082.42
Tumble_Dryer_2014-09-04_01,Tumble Dryer,2014-09-04 17:27:00,2014-09-04 18:01:00,2014-09-05 06:00:00,2014-09-05 06:34:00,SUCCESS,summer,34.0,5938.87
Tumble_Dryer_2014-09-15_01,Tumble Dryer,2014-09-15 15:35:00,2014-09-15 15:47:00,2014-09-16 06:00:00,2014-09-16 06:12:00,SUCCESS,summer,12.0,564.26
Tumble_Dryer_2014-09-15_04,Tumble Dryer,2014-09-15 17:25:00,2014-09-15 17:34:00,2014-09-16 06:12:00,2014-09-16 06:21:00,SUCCESS,summer,9.0,13940.89
Tumble_Dryer_2014-09-16_01,Tumble Dryer,2014-09-16 16:18:00,2014-09-16 16:44:00,2014-09-17 06:00:00,2014-09-17 06:26:00,SUCCESS,summer,26.0,43495.36
Tumble_Dryer_2014-09-17_01,Tumble Dryer,2014-09-17 16:41:00,2014-09-17 17:21:00,2014-09-18 06:00:00,2014-09-18 06:40:00,SUCCESS,summer,40.0,98639.68
Tumble_Dryer_2014-09-20_02,Tumble Dryer,2014-09-20 17:23:00,2014-09-20 17:36:00,2014-09-21 06:00:00,2014-09-21 06:13:00,SUCCESS,summer,13.0,34858.74
Tumble_Dryer_2014-09-20_03,Tumble Dryer,2014-09-20 17:43:00,2014-09-20 18:12:00,2014-09-21 06:13:00,2014-09-21 06:42:00,SUCCESS,summer,29.0,48320.71
Tumble_Dryer_2014-09-21_03,Tumble Dryer,2014-09-21 16:33:00,2014-09-21 17:02:00,2014-09-22 06:00:00,2014-09-22 06:29:00,SUCCESS,summer,29.0,4207.84
Tumble_Dryer_2014-09-25_01,Tumble Dryer,2014-09-25 15:30:00,2014-09-25 15:37:00,2014-09-26 06:00:00,2014-09-26 06:07:00,SUCCESS,summer,7.0,367.77
Tumble_Dryer_2014-09-26_01,Tumble Dryer,2014-09-26 15:06:00,2014-09-26 15:22:00,2014-09-27 06:00:00,2014-09-27 06:16:00,SUCCESS,summer,16.0,4135.1
Tumble_Dryer_2014-09-27_03,Tumble Dryer,2014-09-27 17:36:00,2014-09-27 17:58:00,2014-09-28 06:00:00,2014-09-28 06:22:00,SUCCESS,summer,22.0,55963.02
Tumble_Dryer_2014-09-28_01,Tumble Dryer,2014-09-28 16:23:00,2014-09-28 16:29:00,2014-09-29 06:00:00,2014-09-29 06:06:00,SUCCESS,summer,6.0,23.43
Tumble_Dryer_2014-09-29_02,Tumble Dryer,2014-09-29 16:27:00,2014-09-29 16:40:00,2014-09-30 06:00:00,2014-09-30 06:13:00,SUCCESS,summer,13.0,34325.31
Tumble_Dryer_2014-09-30_01,Tumble Dryer,2014-09-30 16:06:00,2014-09-30 16:18:00,2014-10-01 06:00:00,2014-10-01 06:12:00,SUCCESS,summer,12.0,20932.12
Tumble_Dryer_2014-10-07_02,Tumble Dryer,2014-10-07 18:53:00,2014-10-07 19:34:00,2014-10-08 06:00:00,2014-10-08 06:41:00,SUCCESS,summer,41.0,53708.52
Tumble_Dryer_2014-10-09_01,Tumble Dryer,2014-10-09 17:07:00,2014-10-09 17:33:00,2014-10-10 06:00:00,2014-10-10 06:26:00,SUCCESS,summer,26.0,9406.65
Tumble_Dryer_2014-10-11_04,Tumble Dryer,2014-10-11 19:06:00,2014-10-11 19:39:00,2014-10-12 06:00:00,2014-10-12 06:33:00,SUCCESS,summer,33.0,35127.11
Tumble_Dryer_2014-10-12_01,Tumble Dryer,2014-10-12 17:56:00,2014-10-12 18:14:00,2014-10-13 06:00:00,2014-10-13 06:18:00,SUCCESS,summer,18.0,25667.04
Tumble_Dryer_2014-10-14_01,Tumble Dryer,2014-10-14 16:59:00,2014-10-14 17:50:00,2014-10-15 06:00:00,2014-10-15 06:51:00,SUCCESS,summer,51.0,62181.72
Tumble_Dryer_2014-10-14_02,Tumble Dryer,2014-10-14 18:05:00,2014-10-14 18:52:00,2014-10-15 06:51:00,2014-10-15 07:38:00,SUCCESS,summer,47.0,116949.86
Tumble_Dryer_2014-10-14_03,Tumble Dryer,2014-10-14 18:53:00,2014-10-14 19:16:00,2014-10-15 07:38:00,2014-10-15 08:01:00,SUCCESS,summer,23.0,18454.42
Tumble_Dryer_2014-10-14_04,Tumble Dryer,2014-10-14 21:29:00,2014-10-14 21:49:00,2014-10-15 08:01:00,2014-10-15 08:21:00,SUCCESS,summer,20.0,29103.89
Tumble_Dryer_2014-10-20_01,Tumble Dryer,2014-10-20 19:56:00,2014-10-20 20:36:00,2014-10-21 06:00:00,2014-10-21 06:40:00,SUCCESS,summer,40.0,84367.38
Tumble_Dryer_2014-10-20_02,Tumble Dryer,2014-10-20 20:58:00,2014-10-20 21:11:00,2014-10-21 06:40:00,2014-10-21 06:53:00,SUCCESS,summer,13.0,23587.76
Tumble_Dryer_2014-10-21_02,Tumble Dryer,2014-10-21 17:44:00,2014-10-21 18:05:00,2014-10-22 06:00:00,2014-10-22 06:21:00,SUCCESS,summer,21.0,55974.79
Tumble_Dryer_2014-10-22_03,Tumble Dryer,2014-10-22 20:59:00,2014-10-22 21:48:00,2014-10-23 06:00:00,2014-10-23 06:49:00,SUCCESS,summer,49.0,7845.4
Tumble_Dryer_2014-10-28_01,Tumble Dryer,2014-10-28 17:04:00,2014-10-28 17:28:00,2014-10-29 06:00:00,2014-10-29 06:24:00,SUCCESS,summer,24.0,63088.61
Tumble_Dryer_2014-10-30_01,Tumble Dryer,2014-10-30 17:00:00,2014-10-30 17:31:00,2014-10-31 06:00:00,2014-10-31 06:31:00,SUCCESS,summer,31.0,82388.57
Tumble_Dryer_2014-10-31_04,Tumble Dryer,2014-10-31 17:52:00,2014-10-31 18:03:00,2014-11-01 06:00:00,2014-11-01 06:11:00,SUCCESS,summer,11.0,27421.68
Tumble_Dryer_2014-10-31_05,Tumble Dryer,2014-10-31 18:04:00,2014-10-31 18:25:00,2014-11-01 06:11:00,2014-11-01 06:32:00,SUCCESS,summer,21.0,28883.76
Tumble_Dryer_2015-05-01_01,Tumble Dryer,2015-05-01 20:50:00,2015-05-01 21:22:00,2015-05-02 06:00:00,2015-05-02 06:32:00,SUCCESS,summer,32.0,30491.42
Tumble_Dryer_2015-05-02_01,Tumble Dryer,2015-05-02 19:14:00,2015-05-02 19:54:00,2015-05-03 06:00:00,2015-05-03 06:40:00,SUCCESS,summer,40.0,46204.65
Tumble_Dryer_2015-05-02_02,Tumble Dryer,2015-05-02 20:33:00,2015-05-02 21:15:00,2015-05-03 06:40:00,2015-05-03 07:22:00,SUCCESS,summer,42.0,91416.23
Tumble_Dryer_2015-05-02_03,Tumble Dryer,2015-05-02 21:22:00,2015-05-02 21:52:00,2015-05-03 07:22:00,2015-05-03 07:52:00,SUCCESS,summer,30.0,7302.5
Tumble_Dryer_2015-05-03_01,Tumble Dryer,2015-05-03 19:13:00,2015-05-03 19:32:00,2015-05-04 06:00:00,2015-05-04 06:19:00,SUCCESS,summer,19.0,13385.0
Tumble_Dryer_2015-05-03_02,Tumble Dryer,2015-05-03 20:14:00,2015-05-03 20:41:00,2015-05-04 06:19:00,2015-05-04 06:46:00,SUCCESS,summer,27.0,10905.9
Tumble_Dryer_2015-05-04_01,Tumble Dryer,2015-05-04 17:51:00,2015-05-04 18:17:00,2015-05-05 06:00:00,2015-05-05 06:26:00,SUCCESS,summer,26.0,6145.2
Tumble_Dryer_2015-05-04_02,Tumble Dryer,2015-05-04 20:51:00,2015-05-04 21:24:00,2015-05-05 06:26:00,2015-05-05 06:59:00,SUCCESS,summer,33.0,10635.07
Tumble_Dryer_2015-05-05_01,Tumble Dryer,2015-05-05 19:56:00,2015-05-05 20:04:00,2015-05-06 06:00:00,2015-05-06 06:08:00,SUCCESS,summer,8.0,9438.07
Tumble_Dryer_2015-05-05_02,Tumble Dryer,2015-05-05 21:00:00,2015-05-05 21:10:00,2015-05-06 06:08:00,2015-05-06 06:18:00,SUCCESS,summer,10.0,28284.38
Tumble_Dryer_2015-05-06_02,Tumble Dryer,2015-05-06 19:50:00,2015-05-06 20:16:00,2015-05-07 06:00:00,2015-05-07 06:26:00,SUCCESS,summer,26.0,11409.9
Tumble_Dryer_2015-05-06_03,Tumble Dryer,2015-05-06 20:17:00,2015-05-06 20:57:00,2015-05-07 06:26:00,2015-05-07 07:06:00,SUCCESS,summer,40.0,45423.11
Tumble_Dryer_2015-05-06_04,Tumble Dryer,2015-05-06 21:32:00,2015-05-06 21:46:00,2015-05-07 07:06:00,2015-05-07 07:20:00,SUCCESS,summer,14.0,20665.87
Tumble_Dryer_2015-05-07_01,Tumble Dryer,2015-05-07 18:45:00,2015-05-07 18:57:00,2015-05-08 06:00:00,2015-05-08 06:12:00,SUCCESS,summer,12.0,421.68
Tumble_Dryer_2015-05-07_02,Tumble Dryer,2015-05-07 21:34:00,2015-05-07 22:03:00,2015-05-08 06:12:00,2015-05-08 06:41:00,SUCCESS,summer,29.0,43599.09
Tumble_Dryer_2015-05-08_01,Tumble Dryer,2015-05-08 17:19:00,2015-05-08 17:59:00,2015-05-09 06:00:00,2015-05-09 06:40:00,SUCCESS,summer,40.0,41435.2
Tumble_Dryer_2015-05-08_02,Tumble Dryer,2015-05-08 18:06:00,2015-05-08 18:55:00,2015-05-09 06:40:00,2015-05-09 07:29:00,SUCCESS,summer,49.0,21033.84
Tumble_Dryer_2015-05-08_03,Tumble Dryer,2015-05-08 19:36:00,2015-05-08 20:17:00,2015-05-09 07:29:00,2015-05-09 08:10:00,SUCCESS,summer,41.0,21757.75
Tumble_Dryer_2015-05-08_04,Tumble Dryer,2015-05-08 20:29:00,2015-05-08 20:55:00,2015-05-09 08:10:00,2015-05-09 08:36:00,SUCCESS,summer,26.0,37457.12
Tumble_Dryer_2015-05-10_01,Tumble Dryer,2015-05-10 18:21:00,2015-05-10 18:32:00,2015-05-11 06:00:00,2015-05-11 06:11:00,SUCCESS,summer,11.0,501.0
Tumble_Dryer_2015-05-10_02,Tumble Dryer,2015-05-10 21:29:00,2015-05-10 22:04:00,2015-05-11 06:11:00,2015-05-11 06:46:00,SUCCESS,summer,35.0,9737.92
Tumble_Dryer_2015-05-19_01,Tumble Dryer,2015-05-19 21:55:00,2015-05-19 22:15:00,2015-05-20 06:00:00,2015-05-20 06:20:00,SUCCESS,summer,20.0,1251.78
Tumble_Dryer_2015-05-20_01,Tumble Dryer,2015-05-20 16:28:00,2015-05-20 17:07:00,2015-05-21 06:00:00,2015-05-21 06:39:00,SUCCESS,summer,39.0,6708.26
Tumble_Dryer_2015-05-20_02,Tumble Dryer,2015-05-20 20:34:00,2015-05-20 20:42:00,2015-05-21 06:39:00,2015-05-21 06:47:00,SUCCESS,summer,8.0,366.57
Tumble_Dryer_2015-05-21_01,Tumble Dryer,2015-05-21 21:43:00,2015-05-21 22:17:00,2015-05-22 06:00:00,2015-05-22 06:34:00,SUCCESS,summer,34.0,42056.85
Tumble_Dryer_2015-05-22_01,Tumble Dryer,2015-05-22 20:04:00,2015-05-22 20:23:00,2015-05-23 06:00:00,2015-05-23 06:19:00,SUCCESS,summer,19.0,43067.36
Tumble_Dryer_2015-05-23_02,Tumble Dryer,2015-05-23 16:58:00,2015-05-23 17:19:00,2015-05-24 06:00:00,2015-05-24 06:21:00,SUCCESS,summer,21.0,27792.12
Tumble_Dryer_2015-05-27_02,Tumble Dryer,2015-05-27 16:57:00,2015-05-27 17:23:00,2015-05-28 06:00:00,2015-05-28 06:26:00,SUCCESS,summer,26.0,45285.5
Tumble_Dryer_2015-05-27_03,Tumble Dryer,2015-05-27 18:47:00,2015-05-27 19:06:00,2015-05-28 06:26:00,2015-05-28 06:45:00,SUCCESS,summer,19.0,3981.41
Tumble_Dryer_2015-05-29_03,Tumble Dryer,2015-05-29 17:15:00,2015-05-29 17:46:00,2015-05-30 06:00:00,2015-05-30 06:31:00,SUCCESS,summer,31.0,35517.06
Tumble_Dryer_2015-05-30_01,Tumble Dryer,2015-05-30 18:35:00,2015-05-30 18:50:00,2015-05-31 06:00:00,2015-05-31 06:15:00,SUCCESS,summer,15.0,1095.13
Tumble_Dryer_2015-05-31_01,Tumble Dryer,2015-05-31 17:38:00,2015-05-31 18:11:00,2015-06-01 06:00:00,2015-06-01 06:33:00,SUCCESS,summer,33.0,2735.25
Tumble_Dryer_2015-06-01_01,Tumble Dryer,2015-06-01 14:09:00,2015-06-01 14:32:00,2015-06-02 06:00:00,2015-06-02 06:23:00,SUCCESS,summer,23.0,2964.08
Tumble_Dryer_2015-06-01_02,Tumble Dryer,2015-06-01 19:22:00,2015-06-01 19:52:00,2015-06-02 06:23:00,2015-06-02 06:53:00,SUCCESS,summer,30.0,4054.01
Tumble_Dryer_2015-06-20_02,Tumble Dryer,2015-06-20 17:25:00,2015-06-20 18:02:00,2015-06-21 06:00:00,2015-06-21 06:37:00,SUCCESS,summer,37.0,5027.22
Tumble_Dryer_2015-06-20_03,Tumble Dryer,2015-06-20 18:07:00,2015-06-20 18:17:00,2015-06-21 06:37:00,2015-06-21 06:47:00,SUCCESS,summer,10.0,20030.67
Tumble_Dryer_2015-06-22_01,Tumble Dryer,2015-06-22 13:22:00,2015-06-22 14:04:00,2015-06-22 13:27:00,2015-06-22 14:09:00,SUCCESS,summer,42.0,5920.6
Tumble_Dryer_2015-06-28_01,Tumble Dryer,2015-06-28 18:19:00,2015-06-28 18:38:00,2015-06-29 06:00:00,2015-06-29 06:19:00,SUCCESS,summer,19.0,4233.53
Tumble_Dryer_2015-07-05_01,Tumble Dryer,2015-07-05 17:44:00,2015-07-05 18:07:00,2015-07-06 06:00:00,2015-07-06 06:23:00,SUCCESS,summer,23.0,23642.9
Washing_Machine_2014-05-02_02,Washing Machine,2014-05-02 16:57:00,2014-05-02 17:55:00,2014-05-03 06:00:00,2014-05-03 06:58:00,SUCCESS,summer,58.0,32527.29
Washing_Machine_2014-05-02_03,Washing Machine,2014-05-02 18:18:00,2014-05-02 19:17:00,2014-05-03 06:58:00,2014-05-03 07:57:00,SUCCESS,summer,59.0,26596.5
Washing_Machine_2014-05-02_04,Washing Machine,2014-05-02 19:25:00,2014-05-02 20:18:00,2014-05-03 07:57:00,2014-05-03 08:50:00,SUCCESS,summer,53.0,20805.58
Washing_Machine_2014-05-07_02,Washing Machine,2014-05-07 18:10:00,2014-05-07 19:10:00,2014-05-08 06:00:00,2014-05-08 07:00:00,SUCCESS,summer,60.0,29652.99
Washing_Machine_2014-05-09_03,Washing Machine,2014-05-09 17:26:00,2014-05-09 18:22:00,2014-05-10 06:00:00,2014-05-10 06:56:00,SUCCESS,summer,56.0,20418.16
Washing_Machine_2014-05-09_04,Washing Machine,2014-05-09 20:10:00,2014-05-09 21:09:00,2014-05-10 06:56:00,2014-05-10 07:55:00,SUCCESS,summer,59.0,31140.63
Washing_Machine_2014-05-11_02,Washing Machine,2014-05-11 18:59:00,2014-05-11 19:59:00,2014-05-12 06:00:00,2014-05-12 07:00:00,SUCCESS,summer,60.0,30579.14
Washing_Machine_2014-05-13_02,Washing Machine,2014-05-13 19:28:00,2014-05-13 20:23:00,2014-05-14 06:00:00,2014-05-14 06:55:00,SUCCESS,summer,55.0,23553.97
Washing_Machine_2014-05-16_02,Washing Machine,2014-05-16 19:12:00,2014-05-16 20:45:00,2014-05-17 06:00:00,2014-05-17 07:33:00,SUCCESS,summer,93.0,38359.33
Washing_Machine_2014-05-18_01,Washing Machine,2014-05-18 19:03:00,2014-05-18 20:02:00,2014-05-19 06:00:00,2014-05-19 06:59:00,SUCCESS,summer,59.0,29980.44
Washing_Machine_2014-05-18_02,Washing Machine,2014-05-18 20:05:00,2014-05-18 21:03:00,2014-05-19 06:59:00,2014-05-19 07:57:00,SUCCESS,summer,58.0,29534.85
Washing_Machine_2014-05-22_01,Washing Machine,2014-05-22 16:43:00,2014-05-22 17:40:00,2014-05-23 06:00:00,2014-05-23 06:57:00,SUCCESS,summer,57.0,27227.37
Washing_Machine_2014-05-26_04,Washing Machine,2014-05-26 19:49:00,2014-05-26 20:56:00,2014-05-27 06:00:00,2014-05-27 07:07:00,SUCCESS,summer,67.0,41431.2
Washing_Machine_2014-05-28_01,Washing Machine,2014-05-28 16:18:00,2014-05-28 17:17:00,2014-05-29 06:00:00,2014-05-29 06:59:00,SUCCESS,summer,59.0,39309.2
Washing_Machine_2014-05-28_02,Washing Machine,2014-05-28 18:41:00,2014-05-28 19:34:00,2014-05-29 06:59:00,2014-05-29 07:52:00,SUCCESS,summer,53.0,30909.56
Washing_Machine_2014-05-31_01,Washing Machine,2014-05-31 15:55:00,2014-05-31 17:44:00,2014-06-01 06:00:00,2014-06-01 07:49:00,SUCCESS,summer,109.0,36742.08
Washing_Machine_2014-05-31_02,Washing Machine,2014-05-31 18:06:00,2014-05-31 19:51:00,2014-06-01 07:49:00,2014-06-01 09:34:00,SUCCESS,summer,105.0,30467.02
Washing_Machine_2014-06-05_02,Washing Machine,2014-06-05 19:17:00,2014-06-05 20:12:00,2014-06-06 06:00:00,2014-06-06 06:55:00,SUCCESS,summer,55.0,23832.95
Washing_Machine_2014-06-06_05,Washing Machine,2014-06-06 14:26:00,2014-06-06 16:11:00,2014-06-07 06:00:00,2014-06-07 07:45:00,SUCCESS,summer,105.0,26230.52
Washing_Machine_2014-06-10_01,Washing Machine,2014-06-10 13:25:00,2014-06-10 14:21:00,2014-06-10 13:30:00,2014-06-10 14:26:00,SUCCESS,summer,56.0,24748.42
Washing_Machine_2014-06-20_03,Washing Machine,2014-06-20 13:19:00,2014-06-20 14:14:00,2014-06-21 06:00:00,2014-06-21 06:55:00,SUCCESS,summer,55.0,17687.38
Washing_Machine_2014-06-20_04,Washing Machine,2014-06-20 14:25:00,2014-06-20 15:20:00,2014-06-21 06:55:00,2014-06-21 07:50:00,SUCCESS,summer,55.0,21100.32
Washing_Machine_2014-06-20_05,Washing Machine,2014-06-20 15:24:00,2014-06-20 16:21:00,2014-06-21 07:50:00,2014-06-21 08:47:00,SUCCESS,summer,57.0,17492.62
Washing_Machine_2014-06-22_01,Washing Machine,2014-06-22 18:52:00,2014-06-22 19:48:00,2014-06-23 06:00:00,2014-06-23 06:56:00,SUCCESS,summer,56.0,24416.67
Washing_Machine_2014-06-25_04,Washing Machine,2014-06-25 17:21:00,2014-06-25 18:19:00,2014-06-26 06:00:00,2014-06-26 06:58:00,SUCCESS,summer,58.0,23511.47
Washing_Machine_2014-06-27_02,Washing Machine,2014-06-27 17:00:00,2014-06-27 17:53:00,2014-06-28 06:00:00,2014-06-28 06:53:00,SUCCESS,summer,53.0,28508.05
Washing_Machine_2014-06-30_03,Washing Machine,2014-06-30 13:22:00,2014-06-30 14:19:00,2014-06-30 13:27:00,2014-06-30 14:24:00,SUCCESS,summer,57.0,27256.33
Washing_Machine_2014-07-04_03,Washing Machine,2014-07-04 17:00:00,2014-07-04 17:56:00,2014-07-05 06:00:00,2014-07-05 06:56:00,SUCCESS,summer,56.0,21906.26
Washing_Machine_2014-07-05_03,Washing Machine,2014-07-05 17:15:00,2014-07-05 18:13:00,2014-07-06 06:00:00,2014-07-06 06:58:00,SUCCESS,summer,58.0,22868.66
Washing_Machine_2014-07-08_03,Washing Machine,2014-07-08 13:40:00,2014-07-08 14:36:00,2014-07-08 13:45:00,2014-07-08 14:41:00,SUCCESS,summer,56.0,16587.56
Washing_Machine_2014-07-26_01,Washing Machine,2014-07-26 13:57:00,2014-07-26 14:52:00,2014-07-27 06:00:00,2014-07-27 06:55:00,SUCCESS,summer,55.0,23222.33
Washing_Machine_2014-07-26_02,Washing Machine,2014-07-26 14:59:00,2014-07-26 15:53:00,2014-07-27 06:55:00,2014-07-27 07:49:00,SUCCESS,summer,54.0,18967.46
Washing_Machine_2014-07-26_03,Washing Machine,2014-07-26 16:01:00,2014-07-26 16:58:00,2014-07-27 07:49:00,2014-07-27 08:46:00,SUCCESS,summer,57.0,24210.53
Washing_Machine_2014-07-26_04,Washing Machine,2014-07-26 17:10:00,2014-07-26 18:04:00,2014-07-27 08:46:00,2014-07-27 09:40:00,SUCCESS,summer,54.0,20917.16
Washing_Machine_2014-07-26_05,Washing Machine,2014-07-26 18:06:00,2014-07-26 18:59:00,2014-07-27 09:40:00,2014-07-27 10:33:00,SUCCESS,summer,53.0,19650.27
Washing_Machine_2014-07-26_06,Washing Machine,2014-07-26 19:02:00,2014-07-26 19:56:00,2014-07-27 10:33:00,2014-07-27 11:27:00,SUCCESS,summer,54.0,15399.41
Washing_Machine_2014-08-03_06,Washing Machine,2014-08-03 16:45:00,2014-08-03 18:26:00,2014-08-04 06:00:00,2014-08-04 07:41:00,SUCCESS,summer,101.0,22600.23
Washing_Machine_2014-08-04_04,Washing Machine,2014-08-04 14:53:00,2014-08-04 15:00:00,2014-08-05 06:00:00,2014-08-05 06:07:00,SUCCESS,summer,7.0,555.35
Washing_Machine_2014-08-04_05,Washing Machine,2014-08-04 15:01:00,2014-08-04 15:47:00,2014-08-05 06:07:00,2014-08-05 06:53:00,SUCCESS,summer,46.0,21686.72
Washing_Machine_2014-08-04_06,Washing Machine,2014-08-04 17:38:00,2014-08-04 18:31:00,2014-08-05 06:53:00,2014-08-05 07:46:00,SUCCESS,summer,53.0,21385.77
Washing_Machine_2014-08-10_01,Washing Machine,2014-08-10 18:30:00,2014-08-10 19:24:00,2014-08-11 06:00:00,2014-08-11 06:54:00,SUCCESS,summer,54.0,6999.25
Washing_Machine_2014-08-12_02,Washing Machine,2014-08-12 18:06:00,2014-08-12 19:04:00,2014-08-13 06:00:00,2014-08-13 06:58:00,SUCCESS,summer,58.0,20629.05
Washing_Machine_2014-08-14_01,Washing Machine,2014-08-14 17:24:00,2014-08-14 18:20:00,2014-08-15 06:00:00,2014-08-15 06:56:00,SUCCESS,summer,56.0,24640.47
Washing_Machine_2014-08-16_03,Washing Machine,2014-08-16 13:34:00,2014-08-16 14:29:00,2014-08-16 13:39:00,2014-08-16 14:34:00,SUCCESS,summer,55.0,23829.71
