event_id,appliance_name,when,season,start_time,end_time,minutes,total_W,total_cost,level_0_minutes,level_0_W,level_0_rate,level_0_cost,level_1_minutes,level_1_W,level_1_rate,level_1_cost,level_2_minutes,level_2_W,level_2_rate,level_2_cost,level_3_minutes,level_3_W,level_3_rate,level_3_cost,level_4_minutes,level_4_W,level_4_rate,level_4_cost,level_5_minutes,level_5_W,level_5_rate,level_5_cost
Fridge_2013-11-02_13,Fridge,original,,2013-11-02 14:02:00,2013-11-02 14:17:00,15,1092.19,0.006189076666666669,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,15,1092.1900000000003,0.34,0.006189076666666669,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge_2013-11-02_14,Fridge,original,,2013-11-02 15:16:00,2013-11-02 15:31:00,15,1064.5,0.006032166666666668,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,15,1064.5000000000002,0.34,0.006032166666666668,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge_2013-11-02_15,Fridge,original,,2013-11-02 16:34:00,2013-11-02 16:49:00,15,1103.98,0.005887893333333334,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,15,1103.98,0.32,0.005887893333333334,0,0.0,0.28,0.0
Fridge_2013-11-02_16,Fridge,original,,2013-11-02 17:47:00,2013-11-02 18:03:00,16,1198.6,0.006392533333333334,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,16,1198.6,0.32,0.006392533333333334,0,0.0,0.28,0.0
Fridge_2013-11-02_17,Fridge,original,,2013-11-02 18:57:00,2013-11-02 19:12:00,15,1048.9,0.005594133333333337,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,15,1048.9000000000005,0.32,0.005594133333333337,0,0.0,0.28,0.0
Fridge_2013-11-02_18,Fridge,original,,2013-11-02 20:00:00,2013-11-02 20:14:00,14,1048.8,0.0048944,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,14,1048.8,0.28,0.0048944
Fridge_2013-11-02_19,Fridge,original,,2013-11-02 21:07:00,2013-11-02 21:22:00,15,1080.42,0.005041960000000001,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,15,1080.42,0.28,0.005041960000000001
Fridge_2013-11-02_20,Fridge,original,,2013-11-02 22:17:00,2013-11-02 22:33:00,16,1107.94,0.005170386666666669,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,16,1107.9400000000003,0.28,0.005170386666666669
Fridge_2013-11-02_21,Fridge,original,,2013-11-02 23:34:00,2013-11-02 23:48:00,14,1025.3,0.004784733333333333,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,14,1025.3,0.28,0.004784733333333333
Fridge_2013-11-03_01,Fridge,original,,2013-11-03 00:53:00,2013-11-03 01:07:00,14,1033.44,0.003789279999999999,14,1033.4399999999998,0.22,0.003789279999999999,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge_2013-11-03_02,Fridge,original,,2013-11-03 02:13:00,2013-11-03 02:28:00,15,1059.6,0.0038851999999999997,15,1059.6,0.22,0.0038851999999999997,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge_2013-11-03_03,Fridge,original,,2013-11-03 03:37:00,2013-11-03 03:52:00,15,1042.32,0.0038218400000000013,15,1042.3200000000004,0.22,0.0038218400000000013,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge_2013-11-03_04,Fridge,original,,2013-11-03 05:01:00,2013-11-03 05:15:00,14,1026.1,0.004446433333333333,0,0.0,0.22,0.0,14,1026.0999999999997,0.26,0.004446433333333333,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge_2013-11-03_05,Fridge,original,,2013-11-03 06:26:00,2013-11-03 06:41:00,15,1090.71,0.004726409999999999,0,0.0,0.22,0.0,15,1090.7099999999996,0.26,0.004726409999999999,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge_2013-11-03_06,Fridge,original,,2013-11-03 07:41:00,2013-11-03 07:58:00,17,1087.91,0.004714276666666668,0,0.0,0.22,0.0,17,1087.91,0.26,0.004714276666666668,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge_2013-11-03_07,Fridge,original,,2013-11-03 08:55:00,2013-11-03 09:11:00,16,1086.08,0.0054304,0,0.0,0.22,0.0,0,0.0,0.26,0.0,16,1086.08,0.3,0.0054304,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge_2013-11-03_08,Fridge,original,,2013-11-03 10:07:00,2013-11-03 10:22:00,15,1082.88,0.005414400000000001,0,0.0,0.22,0.0,0,0.0,0.26,0.0,15,1082.88,0.3,0.005414400000000001,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge_2013-11-03_09,Fridge,original,,2013-11-03 11:20:00,2013-11-03 11:34:00,14,1050.2,0.005251,0,0.0,0.22,0.0,0,0.0,0.26,0.0,14,1050.2,0.3,0.005251,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge_2013-11-03_10,Fridge,original,,2013-11-03 12:29:00,2013-11-03 12:46:00,17,1314.54,0.0074490599999999995,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,17,1314.54,0.34,0.0074490599999999995,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge_2013-11-03_11,Fridge,original,,2013-11-03 13:37:00,2013-11-03 13:45:00,8,503.61,0.0028537900000000006,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,8,503.61000000000007,0.34,0.0028537900000000006,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge_2013-11-03_12,Fridge,original,,2013-11-03 14:43:00,2013-11-03 14:59:00,16,1138.22,0.006449913333333332,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,16,1138.2199999999998,0.34,0.006449913333333332,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge_2013-11-03_13,Fridge,original,,2013-11-03 15:55:00,2013-11-03 16:11:00,16,1113.87,0.006056668124999999,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,5,348.08437499999997,0.34,0.001972478125,11,765.7856249999998,0.32,0.004084189999999999,0,0.0,0.28,0.0
Fridge_2013-11-03_14,Fridge,original,,2013-11-03 16:48:00,2013-11-03 16:54:00,6,73.62,0.00039264000000000004,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,6,73.62,0.32,0.00039264000000000004,0,0.0,0.28,0.0
Fridge_2013-11-03_15,Fridge,original,,2013-11-03 17:02:00,2013-11-03 17:20:00,18,1226.54,0.006541546666666664,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,18,1226.5399999999995,0.32,0.006541546666666664,0,0.0,0.28,0.0
Fridge_2013-11-03_16,Fridge,original,,2013-11-03 18:10:00,2013-11-03 18:27:00,17,1272.7,0.006787733333333335,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,17,1272.7000000000003,0.32,0.006787733333333335,0,0.0,0.28,0.0
Fridge_2013-11-03_17,Fridge,original,,2013-11-03 19:19:00,2013-11-03 19:35:00,16,1105.81,0.0058976533333333315,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,16,1105.8099999999997,0.32,0.0058976533333333315,0,0.0,0.28,0.0
Fridge_2013-11-03_18,Fridge,original,,2013-11-03 19:39:00,2013-11-03 19:44:00,5,96.1,0.0005125333333333333,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,5,96.1,0.32,0.0005125333333333333,0,0.0,0.28,0.0
Fridge_2013-11-03_19,Fridge,original,,2013-11-03 20:15:00,2013-11-03 20:33:00,18,1268.62,0.005920226666666664,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,18,1268.6199999999994,0.28,0.005920226666666664
Fridge_2013-11-03_20,Fridge,original,,2013-11-03 21:30:00,2013-11-03 21:46:00,16,1176.53,0.005490473333333333,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,16,1176.53,0.28,0.005490473333333333
Fridge_2013-11-03_21,Fridge,original,,2013-11-03 22:46:00,2013-11-03 23:00:00,14,1062.54,0.004958519999999999,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,14,1062.5399999999997,0.28,0.004958519999999999
Fridge_2013-11-04_01,Fridge,original,,2013-11-04 00:03:00,2013-11-04 00:17:00,14,1021.5,0.003745499999999999,14,1021.4999999999997,0.22,0.003745499999999999,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge_2013-11-04_02,Fridge,original,,2013-11-04 01:22:00,2013-11-04 01:36:00,14,991.0,0.003633666666666668,14,991.0000000000003,0.22,0.003633666666666668,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge_2013-11-04_03,Fridge,original,,2013-11-04 02:45:00,2013-11-04 02:59:00,14,997.2,0.0036563999999999985,14,997.1999999999997,0.22,0.0036563999999999985,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge_2013-11-04_04,Fridge,original,,2013-11-04 04:09:00,2013-11-04 04:23:00,14,1000.3,0.004334633333333335,0,0.0,0.22,0.0,14,1000.3000000000003,0.26,0.004334633333333335,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge_2013-11-04_05,Fridge,original,,2013-11-04 05:37:00,2013-11-04 05:51:00,14,1039.7,0.004505366666666667,0,0.0,0.22,0.0,14,1039.7,0.26,0.004505366666666667,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge_2013-11-04_06,Fridge,original,,2013-11-04 06:57:00,2013-11-04 07:14:00,17,1237.98,0.005364580000000001,0,0.0,0.22,0.0,17,1237.9800000000002,0.26,0.005364580000000001,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge_2013-11-04_07,Fridge,original,,2013-11-04 08:10:00,2013-11-04 08:24:00,14,1024.35,0.005121749999999998,0,0.0,0.22,0.0,0,0.0,0.26,0.0,14,1024.3499999999997,0.3,0.005121749999999998,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge_2013-11-04_08,Fridge,original,,2013-11-04 09:30:00,2013-11-04 09:44:00,14,1018.0,0.005089999999999998,0,0.0,0.22,0.0,0,0.0,0.26,0.0,14,1017.9999999999997,0.3,0.005089999999999998,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge_2013-11-04_09,Fridge,original,,2013-11-04 10:53:00,2013-11-04 11:07:00,14,936.17,0.004680850000000001,0,0.0,0.22,0.0,0,0.0,0.26,0.0,14,936.1700000000002,0.3,0.004680850000000001,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge_2013-11-04_10,Fridge,original,,2013-11-04 12:16:00,2013-11-04 12:29:00,13,515.61,0.002921790000000001,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,13,515.6100000000001,0.34,0.002921790000000001,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge_2013-11-04_11,Fridge,original,,2013-11-04 13:37:00,2013-11-04 13:53:00,16,311.5,0.0017651666666666668,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,16,311.5,0.34,0.0017651666666666668,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge_2013-11-04_12,Fridge,original,,2013-11-04 14:49:00,2013-11-04 15:05:00,16,1119.81,0.006345589999999999,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,16,1119.8099999999997,0.34,0.006345589999999999,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge_2013-11-04_13,Fridge,original,,2013-11-04 16:05:00,2013-11-04 16:22:00,17,1251.36,0.006673919999999999,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,17,1251.3599999999997,0.32,0.006673919999999999,0,0.0,0.28,0.0
Fridge_2013-11-04_14,Fridge,original,,2013-11-04 17:10:00,2013-11-04 17:26:00,16,1151.42,0.006140906666666667,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,16,1151.42,0.32,0.006140906666666667,0,0.0,0.28,0.0
Fridge_2013-11-04_15,Fridge,original,,2013-11-04 18:18:00,2013-11-04 18:33:00,15,1105.17,0.005894240000000002,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,15,1105.1700000000003,0.32,0.005894240000000002,0,0.0,0.28,0.0
Fridge_2013-11-04_16,Fridge,original,,2013-11-04 19:31:00,2013-11-04 19:46:00,15,1059.62,0.005651306666666667,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,15,1059.6200000000001,0.32,0.005651306666666667,0,0.0,0.28,0.0
Fridge_2013-11-04_17,Fridge,original,,2013-11-04 20:44:00,2013-11-04 20:58:00,14,1058.33,0.004938873333333334,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,14,1058.3300000000002,0.28,0.004938873333333334
Fridge_2013-11-04_18,Fridge,original,,2013-11-04 21:56:00,2013-11-04 22:11:00,15,1075.8,0.005020400000000002,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,15,1075.8000000000002,0.28,0.005020400000000002
Fridge_2013-11-04_19,Fridge,original,,2013-11-04 23:07:00,2013-11-04 23:22:00,15,1104.8,0.005155733333333334,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,15,1104.8,0.28,0.005155733333333334
Fridge_2013-11-05_01,Fridge,original,,2013-11-05 00:23:00,2013-11-05 00:36:00,13,988.4,0.0036241333333333335,13,988.4,0.22,0.0036241333333333335,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge_2013-11-05_02,Fridge,original,,2013-11-05 01:40:00,2013-11-05 01:54:00,14,1012.84,0.0037137466666666663,14,1012.84,0.22,0.0037137466666666663,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge_2013-11-05_03,Fridge,original,,2013-11-05 02:59:00,2013-11-05 03:13:00,14,1000.22,0.0036674733333333324,14,1000.2199999999997,0.22,0.0036674733333333324,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge_2013-11-05_04,Fridge,original,,2013-11-05 04:22:00,2013-11-05 04:36:00,14,1001.1,0.0043381,0,0.0,0.22,0.0,14,1001.1,0.26,0.0043381,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge_2013-11-05_05,Fridge,original,,2013-11-05 05:45:00,2013-11-05 05:59:00,14,1006.5,0.004361499999999999,0,0.0,0.22,0.0,14,1006.4999999999997,0.26,0.004361499999999999,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge_2013-11-05_06,Fridge,original,,2013-11-05 07:07:00,2013-11-05 07:22:00,15,1030.54,0.004465673333333334,0,0.0,0.22,0.0,15,1030.5400000000002,0.26,0.004465673333333334,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge_2013-11-05_07,Fridge,original,,2013-11-05 08:13:00,2013-11-05 08:30:00,17,1202.48,0.0060124,0,0.0,0.22,0.0,0,0.0,0.26,0.0,17,1202.48,0.3,0.0060124,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge_2013-11-05_08,Fridge,original,,2013-11-05 09:29:00,2013-11-05 09:45:00,16,1141.45,0.0057072500000000005,0,0.0,0.22,0.0,0,0.0,0.26,0.0,16,1141.4500000000003,0.3,0.0057072500000000005,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge_2013-11-05_09,Fridge,original,,2013-11-05 10:48:00,2013-11-05 11:03:00,15,1049.33,0.005246649999999999,0,0.0,0.22,0.0,0,0.0,0.26,0.0,15,1049.33,0.3,0.005246649999999999,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge_2013-11-05_10,Fridge,original,,2013-11-05 12:10:00,2013-11-05 12:24:00,14,955.1,0.005412233333333332,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,14,955.0999999999998,0.34,0.005412233333333332,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge_2013-11-05_11,Fridge,original,,2013-11-05 13:25:00,2013-11-05 13:50:00,25,230.42,0.001305713333333334,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,25,230.4200000000001,0.34,0.001305713333333334,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge_2013-11-05_12,Fridge,original,,2013-11-05 14:43:00,2013-11-05 14:56:00,13,1010.62,0.005726846666666667,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,13,1010.62,0.34,0.005726846666666667,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge_2013-11-05_13,Fridge,original,,2013-11-05 15:58:00,2013-11-05 16:13:00,15,1101.04,0.005921148444444443,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,2,146.80533333333332,0.34,0.0008318968888888889,13,954.2346666666664,0.32,0.005089251555555554,0,0.0,0.28,0.0
Fridge_2013-11-05_14,Fridge,original,,2013-11-05 16:59:00,2013-11-05 17:17:00,18,1325.01,0.007066720000000001,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,18,1325.01,0.32,0.007066720000000001,0,0.0,0.28,0.0
Fridge_2013-11-05_15,Fridge,original,,2013-11-05 18:16:00,2013-11-05 18:33:00,17,1176.32,0.00627370666666667,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,17,1176.3200000000004,0.32,0.00627370666666667,0,0.0,0.28,0.0
Fridge_2013-11-05_16,Fridge,original,,2013-11-05 19:27:00,2013-11-05 19:43:00,16,1106.9,0.005903466666666666,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,16,1106.8999999999999,0.32,0.005903466666666666,0,0.0,0.28,0.0
Fridge_2013-11-05_17,Fridge,original,,2013-11-05 20:38:00,2013-11-05 20:55:00,17,1207.42,0.0056346266666666665,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,17,1207.4199999999998,0.28,0.0056346266666666665
Fridge_2013-11-05_18,Fridge,original,,2013-11-05 21:52:00,2013-11-05 22:09:00,17,1222.72,0.005706026666666666,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,17,1222.7199999999998,0.28,0.005706026666666666
Fridge_2013-11-05_19,Fridge,original,,2013-11-05 23:08:00,2013-11-05 23:23:00,15,1090.57,0.005089326666666666,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,15,1090.5699999999997,0.28,0.005089326666666666
Fridge_2013-11-06_01,Fridge,original,,2013-11-06 00:22:00,2013-11-06 00:36:00,14,1021.51,0.0037455366666666674,14,1021.5100000000003,0.22,0.0037455366666666674,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge_2013-11-06_02,Fridge,original,,2013-11-06 01:38:00,2013-11-06 01:51:00,13,983.79,0.0036072300000000003,13,983.79,0.22,0.0036072300000000003,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge_2013-11-06_03,Fridge,original,,2013-11-06 02:53:00,2013-11-06 03:05:00,12,947.09,0.0034726633333333336,12,947.09,0.22,0.0034726633333333336,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge_2013-11-06_04,Fridge,original,,2013-11-06 04:10:00,2013-11-06 04:24:00,14,999.61,0.004331643333333333,0,0.0,0.22,0.0,14,999.6099999999997,0.26,0.004331643333333333,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge_2013-11-06_05,Fridge,original,,2013-11-06 05:30:00,2013-11-06 05:44:00,14,986.36,0.004274226666666666,0,0.0,0.22,0.0,14,986.3599999999998,0.26,0.004274226666666666,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
