appliance_id,appliance_name,Shiftability,start_time,end_time,duration(min),energy(W),event_id,is_reschedulable,price_level_profile,primary_price_level,start_price_level,end_price_level,optimization_potential
Appliance5,Tumble Dryer,Shiftable,2014-06-11 06:37:00,2014-06-11 08:29:00,112.0,70868.34,house20_event_18036,True,"{""0"": 0, ""1"": 112}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-06-13 18:57:00,2014-06-13 20:17:00,80.0,49564.58,house20_event_18041,True,"{""0"": 17, ""1"": 63}",1,1,0,1.0
Appliance5,Tumble Dryer,Shiftable,2014-06-16 06:43:00,2014-06-16 07:54:00,71.0,47713.28,house20_event_18045,True,"{""0"": 0, ""1"": 71}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-06-18 06:49:00,2014-06-18 07:55:00,66.0,49279.79,house20_event_18051,True,"{""0"": 0, ""1"": 66}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-06-20 06:21:00,2014-06-20 07:25:00,64.0,24599.22,house20_event_18055,True,"{""0"": 0, ""1"": 64}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-06-20 07:26:00,2014-06-20 07:43:00,17.0,29057.78,house20_event_18056,True,"{""0"": 0, ""1"": 17}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-06-22 18:51:00,2014-06-22 19:56:00,65.0,47242.71,house20_event_18061,True,"{""0"": 0, ""1"": 65}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-06-26 12:45:00,2014-06-26 13:54:00,69.0,48397.32,house20_event_18066,True,"{""0"": 54, ""1"": 15}",0,1,0,0.0
Appliance5,Tumble Dryer,Shiftable,2014-06-29 18:37:00,2014-06-29 19:42:00,65.0,50210.8,house20_event_18069,True,"{""0"": 0, ""1"": 65}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-07-02 18:34:00,2014-07-02 19:39:00,65.0,49687.68,house20_event_18076,True,"{""0"": 0, ""1"": 65}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-07-05 06:57:00,2014-07-05 07:44:00,47.0,16966.99,house20_event_18081,True,"{""0"": 0, ""1"": 47}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-07-05 07:45:00,2014-07-05 08:01:00,16.0,28971.99,house20_event_18082,True,"{""0"": 0, ""1"": 16}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-07-08 06:43:00,2014-07-08 07:53:00,70.0,49494.73,house20_event_18088,True,"{""0"": 0, ""1"": 70}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-07-16 06:46:00,2014-07-16 07:51:00,65.0,45836.24,house20_event_18093,True,"{""0"": 0, ""1"": 65}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-07-19 07:26:00,2014-07-19 08:31:00,65.0,44535.33,house20_event_18100,True,"{""0"": 0, ""1"": 65}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-07-22 06:54:00,2014-07-22 07:59:00,65.0,44798.33,house20_event_18106,True,"{""0"": 0, ""1"": 65}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-07-26 07:17:00,2014-07-26 08:28:00,71.0,44634.34,house20_event_18111,True,"{""0"": 0, ""1"": 71}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-07-29 05:42:00,2014-07-29 06:46:00,64.0,45166.58,house20_event_18118,True,"{""0"": 18, ""1"": 46}",1,0,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-08-01 06:43:00,2014-08-01 07:20:00,37.0,16721.47,house20_event_18123,True,"{""0"": 0, ""1"": 37}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-08-01 07:21:00,2014-08-01 07:47:00,26.0,29224.31,house20_event_18124,True,"{""0"": 0, ""1"": 26}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-08-03 18:32:00,2014-08-03 19:38:00,66.0,43684.57,house20_event_18127,True,"{""0"": 0, ""1"": 66}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-08-06 06:44:00,2014-08-06 07:52:00,68.0,46558.77,house20_event_18135,True,"{""0"": 0, ""1"": 68}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-08-09 07:19:00,2014-08-09 08:23:00,64.0,46222.12,house20_event_18139,True,"{""0"": 0, ""1"": 64}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-08-11 19:45:00,2014-08-11 20:49:00,64.0,44814.09,house20_event_18145,True,"{""0"": 49, ""1"": 15}",0,1,0,0.0
Appliance5,Tumble Dryer,Shiftable,2014-08-14 17:24:00,2014-08-14 18:29:00,65.0,46448.01,house20_event_18151,True,"{""0"": 0, ""1"": 65}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-08-17 18:25:00,2014-08-17 19:34:00,69.0,48468.87,house20_event_18158,True,"{""0"": 0, ""1"": 69}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-08-20 06:39:00,2014-08-20 07:46:00,67.0,49685.25,house20_event_18161,True,"{""0"": 0, ""1"": 67}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-08-22 18:23:00,2014-08-22 19:28:00,65.0,49341.25,house20_event_18168,True,"{""0"": 0, ""1"": 65}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-08-25 07:12:00,2014-08-25 08:19:00,67.0,49370.75,house20_event_18173,True,"{""0"": 0, ""1"": 67}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-08-27 07:13:00,2014-08-27 08:23:00,70.0,51925.89,house20_event_18179,True,"{""0"": 0, ""1"": 70}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-09-04 12:15:00,2014-09-04 13:21:00,66.0,48544.07,house20_event_18185,True,"{""0"": 21, ""1"": 45}",1,1,0,1.0
Appliance5,Tumble Dryer,Shiftable,2014-09-06 07:16:00,2014-09-06 08:22:00,66.0,49638.59,house20_event_18191,True,"{""0"": 0, ""1"": 66}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-09-07 21:37:00,2014-09-07 22:41:00,64.0,46309.68,house20_event_18194,True,"{""0"": 23, ""1"": 41}",1,0,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-09-09 19:47:00,2014-09-09 20:57:00,70.0,49685.19,house20_event_18198,True,"{""0"": 57, ""1"": 13}",0,1,0,0.0
Appliance5,Tumble Dryer,Shiftable,2014-09-12 06:39:00,2014-09-12 07:44:00,65.0,49132.15,house20_event_18204,True,"{""0"": 0, ""1"": 65}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-09-13 18:52:00,2014-09-13 19:39:00,47.0,17880.21,house20_event_18211,True,"{""0"": 0, ""1"": 47}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-09-13 19:40:00,2014-09-13 19:56:00,16.0,28519.59,house20_event_18212,True,"{""0"": 0, ""1"": 16}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-09-15 06:44:00,2014-09-15 07:49:00,65.0,43949.21,house20_event_18220,True,"{""0"": 0, ""1"": 65}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-09-17 12:39:00,2014-09-17 13:31:00,52.0,18584.33,house20_event_18224,True,"{""0"": 31, ""1"": 21}",0,1,0,0.0
Appliance5,Tumble Dryer,Shiftable,2014-09-17 13:32:00,2014-09-17 13:49:00,17.0,30108.79,house20_event_18225,False,"{""0"": 17, ""1"": 0}",0,0,0,0.0
Appliance5,Tumble Dryer,Shiftable,2014-09-20 06:59:00,2014-09-20 08:03:00,64.0,45166.04,house20_event_18230,True,"{""0"": 0, ""1"": 64}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-09-23 18:51:00,2014-09-23 19:56:00,65.0,48098.19,house20_event_18238,True,"{""0"": 0, ""1"": 65}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-09-26 17:55:00,2014-09-26 18:59:00,64.0,43179.24,house20_event_18243,True,"{""0"": 0, ""1"": 64}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-09-29 06:45:00,2014-09-29 07:53:00,68.0,47071.89,house20_event_18249,True,"{""0"": 0, ""1"": 68}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-10-01 19:39:00,2014-10-01 20:43:00,64.0,46832.48,house20_event_18253,True,"{""0"": 43, ""1"": 21}",0,1,0,0.0
Appliance5,Tumble Dryer,Shiftable,2014-10-04 19:47:00,2014-10-04 20:51:00,64.0,45771.98,house20_event_18258,True,"{""0"": 51, ""1"": 13}",0,1,0,0.0
Appliance5,Tumble Dryer,Shiftable,2014-10-07 07:55:00,2014-10-07 08:59:00,64.0,46922.68,house20_event_18265,True,"{""0"": 0, ""1"": 64}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-10-09 19:25:00,2014-10-09 20:34:00,69.0,48282.73,house20_event_18271,True,"{""0"": 34, ""1"": 35}",1,1,0,1.0
Appliance5,Tumble Dryer,Shiftable,2014-10-12 19:37:00,2014-10-12 20:45:00,68.0,49409.28,house20_event_18276,True,"{""0"": 45, ""1"": 23}",0,1,0,0.0
Appliance5,Tumble Dryer,Shiftable,2014-10-15 13:46:00,2014-10-15 14:51:00,65.0,46722.9,house20_event_18280,False,"{""0"": 65, ""1"": 0}",0,0,0,0.0
Appliance5,Tumble Dryer,Shiftable,2014-10-18 08:27:00,2014-10-18 09:33:00,66.0,47889.28,house20_event_18285,True,"{""0"": 0, ""1"": 66}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-10-20 19:42:00,2014-10-20 20:51:00,69.0,48925.79,house20_event_18291,True,"{""0"": 51, ""1"": 18}",0,1,0,0.0
Appliance5,Tumble Dryer,Shiftable,2014-10-28 19:27:00,2014-10-28 20:32:00,65.0,48750.63,house20_event_18296,True,"{""0"": 32, ""1"": 33}",1,1,0,1.0
Appliance5,Tumble Dryer,Shiftable,2014-10-29 12:15:00,2014-10-29 13:52:00,97.0,60820.27,house20_event_18303,True,"{""0"": 52, ""1"": 45}",0,1,0,0.0
Appliance5,Tumble Dryer,Shiftable,2014-10-31 18:30:00,2014-10-31 19:35:00,65.0,46714.11,house20_event_18307,True,"{""0"": 0, ""1"": 65}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-11-03 07:49:00,2014-11-03 09:00:00,71.0,49912.61,house20_event_18314,True,"{""0"": 0, ""1"": 71}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-11-05 19:00:00,2014-11-05 20:07:00,67.0,50216.2,house20_event_18318,True,"{""0"": 7, ""1"": 60}",1,1,0,1.0
Appliance5,Tumble Dryer,Shiftable,2014-11-08 08:29:00,2014-11-08 09:35:00,66.0,49470.76,house20_event_18326,True,"{""0"": 0, ""1"": 66}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-11-10 19:29:00,2014-11-10 20:43:00,74.0,52679.25,house20_event_18333,True,"{""0"": 43, ""1"": 31}",0,1,0,0.0
Appliance5,Tumble Dryer,Shiftable,2014-11-13 07:48:00,2014-11-13 08:59:00,71.0,51868.51,house20_event_18340,True,"{""0"": 0, ""1"": 71}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-11-15 19:37:00,2014-11-15 20:44:00,67.0,50543.53,house20_event_18347,True,"{""0"": 44, ""1"": 23}",0,1,0,0.0
Appliance5,Tumble Dryer,Shiftable,2014-11-17 19:33:00,2014-11-17 20:38:00,65.0,48380.15,house20_event_18353,True,"{""0"": 38, ""1"": 27}",0,1,0,0.0
Appliance5,Tumble Dryer,Shiftable,2014-11-20 07:52:00,2014-11-20 08:59:00,67.0,51100.84,house20_event_18358,True,"{""0"": 0, ""1"": 67}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-11-22 19:31:00,2014-11-22 20:41:00,70.0,51180.85,house20_event_18365,True,"{""0"": 41, ""1"": 29}",0,1,0,0.0
Appliance5,Tumble Dryer,Shiftable,2014-11-25 07:40:00,2014-11-25 08:47:00,67.0,53069.27,house20_event_18373,True,"{""0"": 0, ""1"": 67}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-11-27 18:38:00,2014-11-27 19:46:00,68.0,50599.92,house20_event_18376,True,"{""0"": 0, ""1"": 68}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-11-29 02:49:00,2014-11-29 02:55:00,6.0,44.86,house20_event_18383,False,"{""0"": 6, ""1"": 0}",0,0,0,0.0
Appliance5,Tumble Dryer,Shiftable,2014-12-03 07:54:00,2014-12-03 09:04:00,70.0,52025.27,house20_event_18385,True,"{""0"": 0, ""1"": 70}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-12-04 01:43:00,2014-12-04 01:48:00,5.0,250.95,house20_event_18389,False,"{""0"": 5, ""1"": 0}",0,0,0,0.0
Appliance5,Tumble Dryer,Shiftable,2014-12-05 19:49:00,2014-12-05 20:41:00,52.0,18934.1,house20_event_18394,True,"{""0"": 41, ""1"": 11}",0,1,0,0.0
Appliance5,Tumble Dryer,Shiftable,2014-12-05 20:42:00,2014-12-05 21:00:00,18.0,31687.63,house20_event_18395,False,"{""0"": 18, ""1"": 0}",0,0,0,0.0
Appliance5,Tumble Dryer,Shiftable,2014-12-08 07:40:00,2014-12-08 08:29:00,49.0,21106.75,house20_event_18398,True,"{""0"": 0, ""1"": 49}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-12-08 08:30:00,2014-12-08 08:47:00,17.0,31626.89,house20_event_18399,True,"{""0"": 0, ""1"": 17}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-12-11 19:28:00,2014-12-11 20:35:00,67.0,53258.04,house20_event_18403,True,"{""0"": 35, ""1"": 32}",0,1,0,0.0
Appliance5,Tumble Dryer,Shiftable,2014-12-14 08:16:00,2014-12-14 09:23:00,67.0,51956.29,house20_event_18408,True,"{""0"": 0, ""1"": 67}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-12-16 17:40:00,2014-12-16 18:51:00,71.0,52720.52,house20_event_18412,True,"{""0"": 0, ""1"": 71}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-12-20 08:36:00,2014-12-20 09:42:00,66.0,51055.66,house20_event_18418,True,"{""0"": 0, ""1"": 66}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-12-22 19:48:00,2014-12-22 20:56:00,68.0,49445.97,house20_event_18425,True,"{""0"": 56, ""1"": 12}",0,1,0,0.0
Appliance5,Tumble Dryer,Shiftable,2014-12-24 19:32:00,2014-12-24 20:44:00,72.0,53875.18,house20_event_18431,True,"{""0"": 44, ""1"": 28}",0,1,0,0.0
Appliance5,Tumble Dryer,Shiftable,2014-12-26 07:23:00,2014-12-26 08:29:00,66.0,50530.38,house20_event_18438,True,"{""0"": 0, ""1"": 66}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2014-12-27 14:12:00,2014-12-27 15:19:00,67.0,51446.33,house20_event_18444,False,"{""0"": 67, ""1"": 0}",0,0,0,0.0
Appliance5,Tumble Dryer,Shiftable,2014-12-29 19:26:00,2014-12-29 20:33:00,67.0,52930.85,house20_event_18451,True,"{""0"": 33, ""1"": 34}",1,1,0,1.0
Appliance5,Tumble Dryer,Shiftable,2015-01-01 08:49:00,2015-01-01 10:04:00,75.0,56586.52,house20_event_18454,True,"{""0"": 0, ""1"": 75}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2015-01-02 20:51:00,2015-01-02 21:57:00,66.0,50834.28,house20_event_18460,False,"{""0"": 66, ""1"": 0}",0,0,0,0.0
Appliance5,Tumble Dryer,Shiftable,2015-01-04 19:38:00,2015-01-04 20:45:00,67.0,52454.03,house20_event_18466,True,"{""0"": 45, ""1"": 22}",0,1,0,0.0
Appliance5,Tumble Dryer,Shiftable,2015-01-06 19:30:00,2015-01-06 20:37:00,67.0,51473.8,house20_event_18472,True,"{""0"": 37, ""1"": 30}",0,1,0,0.0
Appliance5,Tumble Dryer,Shiftable,2015-01-09 07:46:00,2015-01-09 08:58:00,72.0,55006.65,house20_event_18475,True,"{""0"": 0, ""1"": 72}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2015-01-10 19:23:00,2015-01-10 20:29:00,66.0,51272.65,house20_event_18482,True,"{""0"": 29, ""1"": 37}",1,1,0,1.0
Appliance5,Tumble Dryer,Shiftable,2015-01-12 14:18:00,2015-01-12 15:25:00,67.0,51002.27,house20_event_18487,False,"{""0"": 67, ""1"": 0}",0,0,0,0.0
Appliance5,Tumble Dryer,Shiftable,2015-01-14 19:54:00,2015-01-14 21:04:00,70.0,54393.43,house20_event_18495,True,"{""0"": 64, ""1"": 6}",0,1,0,0.0
Appliance5,Tumble Dryer,Shiftable,2015-01-16 19:33:00,2015-01-16 20:45:00,72.0,54743.23,house20_event_18505,True,"{""0"": 45, ""1"": 27}",0,1,0,0.0
Appliance5,Tumble Dryer,Shiftable,2015-01-18 19:39:00,2015-01-18 20:49:00,70.0,53767.61,house20_event_18510,True,"{""0"": 49, ""1"": 21}",0,1,0,0.0
Appliance5,Tumble Dryer,Shiftable,2015-01-20 19:21:00,2015-01-20 20:29:00,68.0,53438.68,house20_event_18517,True,"{""0"": 29, ""1"": 39}",1,1,0,1.0
Appliance5,Tumble Dryer,Shiftable,2015-01-23 14:02:00,2015-01-23 15:09:00,67.0,50353.78,house20_event_18525,False,"{""0"": 67, ""1"": 0}",0,0,0,0.0
Appliance5,Tumble Dryer,Shiftable,2015-01-25 19:27:00,2015-01-25 20:38:00,71.0,53710.98,house20_event_18530,True,"{""0"": 38, ""1"": 33}",0,1,0,0.0
Appliance5,Tumble Dryer,Shiftable,2015-01-28 06:43:00,2015-01-28 07:50:00,67.0,51173.05,house20_event_18536,True,"{""0"": 0, ""1"": 67}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2015-01-31 08:12:00,2015-01-31 09:20:00,68.0,52802.49,house20_event_18540,True,"{""0"": 0, ""1"": 68}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2015-02-02 19:24:00,2015-02-02 20:30:00,66.0,51334.47,house20_event_18546,True,"{""0"": 30, ""1"": 36}",1,1,0,1.0
Appliance5,Tumble Dryer,Shiftable,2015-02-05 19:59:00,2015-02-05 21:11:00,72.0,53980.51,house20_event_18551,True,"{""0"": 71, ""1"": 1}",0,1,0,0.0
Appliance5,Tumble Dryer,Shiftable,2015-02-08 19:36:00,2015-02-08 20:43:00,67.0,50910.14,house20_event_18558,True,"{""0"": 43, ""1"": 24}",0,1,0,0.0
Appliance5,Tumble Dryer,Shiftable,2015-02-11 19:27:00,2015-02-11 20:34:00,67.0,53617.42,house20_event_18564,True,"{""0"": 34, ""1"": 33}",0,1,0,0.0
Appliance5,Tumble Dryer,Shiftable,2015-02-25 19:55:00,2015-02-25 21:02:00,67.0,52676.19,house20_event_18570,True,"{""0"": 62, ""1"": 5}",0,1,0,0.0
Appliance5,Tumble Dryer,Shiftable,2015-03-17 14:33:00,2015-03-17 15:44:00,71.0,52976.43,house20_event_18585,False,"{""0"": 71, ""1"": 0}",0,0,0,0.0
Appliance5,Tumble Dryer,Shiftable,2015-03-19 08:18:00,2015-03-19 09:25:00,67.0,50989.53,house20_event_18590,True,"{""0"": 0, ""1"": 67}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2015-03-20 19:28:00,2015-03-20 20:36:00,68.0,51307.63,house20_event_18595,True,"{""0"": 36, ""1"": 32}",0,1,0,0.0
Appliance5,Tumble Dryer,Shiftable,2015-03-25 20:06:00,2015-03-25 21:17:00,71.0,53289.46,house20_event_18601,False,"{""0"": 71, ""1"": 0}",0,0,0,0.0
Appliance5,Tumble Dryer,Shiftable,2015-03-28 08:14:00,2015-03-28 09:20:00,66.0,50270.33,house20_event_18607,True,"{""0"": 0, ""1"": 66}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2015-04-09 18:57:00,2015-04-09 20:07:00,70.0,51271.15,house20_event_18616,True,"{""0"": 7, ""1"": 63}",1,1,0,1.0
Appliance5,Tumble Dryer,Shiftable,2015-04-12 19:13:00,2015-04-12 20:24:00,71.0,52936.68,house20_event_18624,True,"{""0"": 24, ""1"": 47}",1,1,0,1.0
Appliance5,Tumble Dryer,Shiftable,2015-04-15 20:04:00,2015-04-15 21:13:00,69.0,52486.99,house20_event_18629,False,"{""0"": 69, ""1"": 0}",0,0,0,0.0
Appliance5,Tumble Dryer,Shiftable,2015-04-18 19:40:00,2015-04-18 20:48:00,68.0,51935.1,house20_event_18634,True,"{""0"": 48, ""1"": 20}",0,1,0,0.0
Appliance5,Tumble Dryer,Shiftable,2015-04-21 19:56:00,2015-04-21 21:04:00,68.0,51981.99,house20_event_18641,True,"{""0"": 64, ""1"": 4}",0,1,0,0.0
Appliance5,Tumble Dryer,Shiftable,2015-04-24 19:47:00,2015-04-24 20:59:00,72.0,52118.72,house20_event_18646,True,"{""0"": 59, ""1"": 13}",0,1,0,0.0
Appliance5,Tumble Dryer,Shiftable,2015-04-27 19:32:00,2015-04-27 20:39:00,67.0,52156.36,house20_event_18650,True,"{""0"": 39, ""1"": 28}",0,1,0,0.0
Appliance5,Tumble Dryer,Shiftable,2015-04-30 19:27:00,2015-04-30 20:15:00,48.0,20425.57,house20_event_18656,True,"{""0"": 15, ""1"": 33}",1,1,0,1.0
Appliance5,Tumble Dryer,Shiftable,2015-04-30 20:16:00,2015-04-30 20:33:00,17.0,30695.15,house20_event_18657,False,"{""0"": 17, ""1"": 0}",0,0,0,0.0
Appliance5,Tumble Dryer,Shiftable,2015-05-04 08:22:00,2015-05-04 09:30:00,68.0,50118.28,house20_event_18664,True,"{""0"": 0, ""1"": 68}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2015-05-06 19:36:00,2015-05-06 20:29:00,53.0,19836.83,house20_event_18669,True,"{""0"": 29, ""1"": 24}",0,1,0,0.0
Appliance5,Tumble Dryer,Shiftable,2015-05-06 20:30:00,2015-05-06 20:48:00,18.0,32983.86,house20_event_18670,False,"{""0"": 18, ""1"": 0}",0,0,0,0.0
Appliance5,Tumble Dryer,Shiftable,2015-05-20 19:27:00,2015-05-20 20:39:00,72.0,51599.85,house20_event_18673,True,"{""0"": 39, ""1"": 33}",0,1,0,0.0
Appliance5,Tumble Dryer,Shiftable,2015-05-23 19:33:00,2015-05-23 20:42:00,69.0,51403.09,house20_event_18678,True,"{""0"": 42, ""1"": 27}",0,1,0,0.0
Appliance5,Tumble Dryer,Shiftable,2015-05-26 07:56:00,2015-05-26 08:34:00,38.0,18774.19,house20_event_18687,True,"{""0"": 0, ""1"": 38}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2015-05-26 08:35:00,2015-05-26 09:01:00,26.0,30393.2,house20_event_18688,True,"{""0"": 0, ""1"": 26}",1,1,1,1.0
Appliance5,Tumble Dryer,Shiftable,2015-05-28 19:24:00,2015-05-28 20:33:00,69.0,49809.03,house20_event_18693,True,"{""0"": 33, ""1"": 36}",1,1,0,1.0
Appliance5,Tumble Dryer,Shiftable,2015-05-31 19:55:00,2015-05-31 21:04:00,69.0,49517.76,house20_event_18700,True,"{""0"": 64, ""1"": 5}",0,1,0,0.0
