event_id,appliance_name,appliance_ID,Shiftability,start_time,end_time,duration(min),energy(W),is_reschedulable
Fridge_2014-03-20_10,Fridge,Appliance1,Base,2014-03-20 15:26:00,2014-03-20 15:58:00,32.0,2714.64,False
Fridge_2014-03-20_11,Fridge,Appliance1,Base,2014-03-20 16:50:00,2014-03-20 17:06:00,16.0,1639.5,False
Fridge_2014-03-20_12,Fridge,Appliance1,Base,2014-03-20 18:18:00,2014-03-20 18:33:00,15.0,1621.29,False
Fridge_2014-03-20_13,Fridge,Appliance1,Base,2014-03-20 19:47:00,2014-03-20 20:07:00,20.0,2193.7,False
Fridge_2014-03-20_14,Fridge,Appliance1,Base,2014-03-20 21:19:00,2014-03-20 21:34:00,15.0,1562.64,False
Fridge_2014-03-20_15,Fridge,Appliance1,Base,2014-03-20 22:53:00,2014-03-20 23:08:00,15.0,1688.6,False
Fridge_2014-03-21_01,Fridge,Appliance1,Base,2014-03-21 00:30:00,2014-03-21 00:45:00,15.0,1552.88,False
Fridge_2014-03-21_02,Fridge,Appliance1,Base,2014-03-21 02:10:00,2014-03-21 02:24:00,14.0,1547.4,False
Fridge_2014-03-21_03,Fridge,Appliance1,Base,2014-03-21 03:53:00,2014-03-21 04:07:00,14.0,1566.3,False
Fridge_2014-03-21_04,Fridge,Appliance1,Base,2014-03-21 05:39:00,2014-03-21 05:54:00,15.0,1556.7,False
Fridge_2014-03-21_05,Fridge,Appliance1,Base,2014-03-21 07:30:00,2014-03-21 07:46:00,16.0,1765.29,False
Fridge_2014-03-21_06,Fridge,Appliance1,Base,2014-03-21 09:20:00,2014-03-21 09:35:00,15.0,1603.5,False
Fridge_2014-03-21_07,Fridge,Appliance1,Base,2014-03-21 11:02:00,2014-03-21 11:20:00,18.0,1913.97,False
Fridge_2014-03-21_08,Fridge,Appliance1,Base,2014-03-21 12:43:00,2014-03-21 12:55:00,12.0,1299.64,False
Fridge_2014-03-21_09,Fridge,Appliance1,Base,2014-03-21 14:16:00,2014-03-21 14:29:00,13.0,1269.67,False
Fridge_2014-03-21_10,Fridge,Appliance1,Base,2014-03-21 15:46:00,2014-03-21 16:01:00,15.0,1635.75,False
Fridge_2014-03-21_11,Fridge,Appliance1,Base,2014-03-21 17:18:00,2014-03-21 17:33:00,15.0,1612.64,False
Fridge_2014-03-21_12,Fridge,Appliance1,Base,2014-03-21 18:52:00,2014-03-21 19:07:00,15.0,1568.0,False
Fridge_2014-03-21_13,Fridge,Appliance1,Base,2014-03-21 20:31:00,2014-03-21 20:45:00,14.0,1578.6,False
Fridge_2014-03-21_14,Fridge,Appliance1,Base,2014-03-21 22:12:00,2014-03-21 22:26:00,14.0,1575.7,False
Fridge_2014-03-21_15,Fridge,Appliance1,Base,2014-03-21 23:55:00,2014-03-22 00:09:00,14.0,1579.05,False
Fridge_2014-03-22_01,Fridge,Appliance1,Base,2014-03-22 01:40:00,2014-03-22 01:54:00,14.0,1572.51,False
Fridge_2014-03-22_02,Fridge,Appliance1,Base,2014-03-22 03:30:00,2014-03-22 03:44:00,14.0,1507.44,False
Fridge_2014-03-22_03,Fridge,Appliance1,Base,2014-03-22 05:23:00,2014-03-22 05:37:00,14.0,1567.2,False
Fridge_2014-03-22_04,Fridge,Appliance1,Base,2014-03-22 07:21:00,2014-03-22 07:36:00,15.0,1552.0,False
Fridge_2014-03-22_05,Fridge,Appliance1,Base,2014-03-22 09:18:00,2014-03-22 09:33:00,15.0,1580.9,False
Fridge_2014-03-22_06,Fridge,Appliance1,Base,2014-03-22 11:09:00,2014-03-22 11:24:00,15.0,1612.72,False
Fridge_2014-03-22_07,Fridge,Appliance1,Base,2014-03-22 12:52:00,2014-03-22 13:07:00,15.0,1670.29,False
Fridge_2014-03-22_08,Fridge,Appliance1,Base,2014-03-22 14:31:00,2014-03-22 14:46:00,15.0,1599.55,False
Fridge_2014-03-22_09,Fridge,Appliance1,Base,2014-03-22 16:07:00,2014-03-22 16:23:00,16.0,1650.95,False
Fridge_2014-03-22_10,Fridge,Appliance1,Base,2014-03-22 17:43:00,2014-03-22 17:58:00,15.0,1619.9,False
Fridge_2014-03-22_11,Fridge,Appliance1,Base,2014-03-22 19:23:00,2014-03-22 19:37:00,14.0,1555.94,False
Fridge_2014-03-22_12,Fridge,Appliance1,Base,2014-03-22 21:07:00,2014-03-22 21:21:00,14.0,1570.7,False
Fridge_2014-03-22_13,Fridge,Appliance1,Base,2014-03-22 22:55:00,2014-03-22 23:09:00,14.0,1535.4,False
Fridge_2014-03-23_01,Fridge,Appliance1,Base,2014-03-23 00:49:00,2014-03-23 01:03:00,14.0,1578.95,False
Fridge_2014-03-23_02,Fridge,Appliance1,Base,2014-03-23 02:48:00,2014-03-23 03:02:00,14.0,1538.96,False
Fridge_2014-03-23_03,Fridge,Appliance1,Base,2014-03-23 04:52:00,2014-03-23 05:06:00,14.0,1557.17,False
Fridge_2014-03-23_04,Fridge,Appliance1,Base,2014-03-23 07:00:00,2014-03-23 07:14:00,14.0,1579.1,False
Fridge_2014-03-23_05,Fridge,Appliance1,Base,2014-03-23 09:08:00,2014-03-23 09:24:00,16.0,1639.56,False
Fridge_2014-03-23_06,Fridge,Appliance1,Base,2014-03-23 11:08:00,2014-03-23 11:32:00,24.0,2503.39,False
Fridge_2014-03-23_07,Fridge,Appliance1,Base,2014-03-23 12:58:00,2014-03-23 13:11:00,13.0,1368.94,False
Fridge_2014-03-23_08,Fridge,Appliance1,Base,2014-03-23 14:42:00,2014-03-23 14:56:00,14.0,1526.12,False
Fridge_2014-03-23_09,Fridge,Appliance1,Base,2014-03-23 16:23:00,2014-03-23 16:38:00,15.0,1567.43,False
Fridge_2014-03-23_10,Fridge,Appliance1,Base,2014-03-23 18:06:00,2014-03-23 18:20:00,14.0,1515.22,False
Fridge_2014-03-23_11,Fridge,Appliance1,Base,2014-03-23 19:53:00,2014-03-23 20:07:00,14.0,1527.31,False
