appliance_id,appliance_name,month,cost_Economy_7,cost_Economy_10,cost_Standard,energy_Economy_7,energy_Economy_10,energy_Standard
Appliance4,Dishwasher,2014-12,0.1896,0.1872,0.3302,1.1006,1.1006,1.1006
Appliance4,Dishwasher,2015-01,0.7414999999999999,0.7903,0.8912,2.9708,2.9708,2.9708
Appliance4,Dishwasher,2015-02,0.6899000000000001,0.6617999999999999,0.7013,2.3372,2.3372,2.3372
Appliance4,Dishwasher,2015-03,0.0715,0.057499999999999996,0.0715,0.2382,0.2382,0.2382
Appliance4,Dishwasher,2015-04,0.1442,0.1229,0.1449,0.4827,0.4827,0.4827
Appliance4,Dishwasher,2015-05,0.12290000000000001,0.1218,0.12290000000000001,0.4097,0.4097,0.4097
Appliance4,Dishwasher,2015-06,0.0708,0.0707,0.0708,0.2362,0.2362,0.2362
Appliance5,Computer Site,2014-06,0.2574,0.2425,0.3023,1.0075,1.0075,1.0075
Appliance5,Computer Site,2014-07,0.3409,0.31479999999999997,0.401,1.3363,1.3363,1.3363
Appliance5,Computer Site,2014-08,0.0702,0.0644,0.0953,0.3175,0.3175,0.3175
Appliance5,Computer Site,2014-09,0.3248,0.3192,0.3817,1.2723,1.2723,1.2723
Appliance5,Computer Site,2014-10,0.7342,0.6920000000000001,0.8871,2.9563,2.9563,2.9563
Appliance5,Computer Site,2014-11,0.9748,0.8868,1.1215,3.7380999999999998,3.7380999999999998,3.7380999999999998
Appliance5,Computer Site,2014-12,0.5122,0.4726,0.6122,2.0412,2.0412,2.0412
Appliance5,Computer Site,2015-01,0.1392,0.1246,0.1586,0.5286,0.5286,0.5286
Appliance5,Computer Site,2015-02,0.9385000000000001,0.8839,1.1132,3.7105,3.7105,3.7105
Appliance5,Computer Site,2015-03,0.646,0.6011000000000001,0.7688,2.5626999999999995,2.5626999999999995,2.5626999999999995
Appliance5,Computer Site,2015-04,0.6063000000000001,0.5577,0.7151000000000001,2.3836,2.3836,2.3836
Appliance5,Computer Site,2015-05,0.5093,0.4794,0.6385000000000001,2.1283,2.1283,2.1283
Appliance5,Computer Site,2015-06,0.5997,0.5685,0.7247,2.4162,2.4162,2.4162
Appliance6,Microwave,2014-06,0.1819,0.1411,0.1908,0.6367,0.6367,0.6367
Appliance6,Microwave,2014-07,0.2401,0.2203,0.2401,0.7997,0.7997,0.7997
Appliance6,Microwave,2014-08,0.10519999999999999,0.09689999999999999,0.10519999999999999,0.3507,0.3507,0.3507
Appliance6,Microwave,2014-09,0.2428,0.2068,0.2498,0.8327,0.8327,0.8327
Appliance6,Microwave,2014-10,0.4164,0.35409999999999997,0.4298,1.432,1.432,1.432
Appliance6,Microwave,2014-11,0.3615,0.3008,0.3623,1.2084,1.2084,1.2084
Appliance6,Microwave,2014-12,0.2675,0.1851,0.2801,0.9328,0.9328,0.9328
Appliance6,Microwave,2015-01,0.1636,0.16090000000000002,0.1768,0.5893,0.5893,0.5893
Appliance6,Microwave,2015-02,0.1577,0.1495,0.1942,0.6478,0.6478,0.6478
Appliance6,Microwave,2015-03,0.1936,0.1773,0.2696,0.8975,0.8975,0.8975
Appliance6,Microwave,2015-04,0.2935,0.2343,0.3291,1.097,1.097,1.097
Appliance6,Microwave,2015-05,0.1215,0.1108,0.1363,0.4547,0.4547,0.4547
Appliance6,Microwave,2015-06,0.1648,0.1411,0.178,0.593,0.593,0.593
Appliance7,Kettle,2014-06,1.8716,1.7065,2.0405,6.8029,6.8029,6.8029
Appliance7,Kettle,2014-07,1.3375,1.2049,1.5346,5.1153,5.1153,5.1153
Appliance7,Kettle,2014-08,1.0725,0.9786,1.2012,4.0046,4.0046,4.0046
Appliance7,Kettle,2014-09,1.8363,1.7583,2.1563,7.1872,7.1872,7.1872
Appliance7,Kettle,2014-10,2.6547,2.6324,3.4669,11.5583,11.5583,11.5583
Appliance7,Kettle,2014-11,2.931,3.0043,3.5926,11.9745,11.9745,11.9745
Appliance7,Kettle,2014-12,2.4025,2.1772,2.9579,9.8595,9.8595,9.8595
Appliance7,Kettle,2015-01,2.9965,2.839,3.5156,11.7163,11.7163,11.7163
Appliance7,Kettle,2015-02,4.9334,4.6632,5.5146,18.3814,18.3814,18.3814
Appliance7,Kettle,2015-03,3.0454,2.9469,3.513,11.7107,11.7107,11.7107
Appliance7,Kettle,2015-04,2.3506,2.2914,2.8404,9.4677,9.4677,9.4677
Appliance7,Kettle,2015-05,1.6934,1.616,2.0828,6.942,6.942,6.942
Appliance7,Kettle,2015-06,1.4236,1.3921,1.829,6.0962,6.0962,6.0962
Appliance8,Router,2014-06,24.5324,22.7393,28.7498,95.8326,95.8326,95.8326
Appliance9,Hi-Fi,2014-06,0.6652,0.5954,0.7202,2.399,2.399,2.399
Appliance9,Hi-Fi,2014-07,0.5811,0.53,0.6225,2.0755,2.0755,2.0755
Appliance9,Hi-Fi,2014-08,0.4293,0.384,0.4454,1.4852,1.4852,1.4852
Appliance9,Hi-Fi,2014-09,0.5574,0.488,0.6042,2.0147,2.0147,2.0147
Appliance9,Hi-Fi,2014-10,0.6459,0.5908,0.7156,2.3857,2.3857,2.3857
Appliance9,Hi-Fi,2014-11,0.5484,0.4815,0.588,1.9581,1.9581,1.9581
Appliance9,Hi-Fi,2014-12,0.4546,0.4025,0.5053,1.6843,1.6843,1.6843
Appliance9,Hi-Fi,2015-01,0.5871,0.5196,0.6288,2.0952,2.0952,2.0952
Appliance9,Hi-Fi,2015-02,0.7913,0.6742,0.8203,2.7331,2.7331,2.7331
Appliance9,Hi-Fi,2015-03,0.607,0.5412,0.6635,2.2121,2.2121,2.2121
Appliance9,Hi-Fi,2015-04,0.7819,0.7009,0.9029,3.0095,3.0095,3.0095
Appliance9,Hi-Fi,2015-05,0.5845,0.5373,0.6694,2.2311,2.2311,2.2311
Appliance9,Hi-Fi,2015-06,0.6048,0.5381,0.6585,2.1947,2.1947,2.1947
