event_id,appliance_name,appliance_ID,Shiftability,start_time,end_time,duration(min),energy(W),is_reschedulable
Fridge-Freezer_2014-03-09_10,Fridge-Freezer,Appliance1,Base,2014-03-09 17:00:00,2014-03-09 17:52:00,52.0,4579.15,False
Fridge-Freezer_2014-03-09_11,Fridge-Freezer,Appliance1,Base,2014-03-09 18:42:00,2014-03-09 19:28:00,46.0,4063.34,False
Fridge-Freezer_2014-03-09_12,Fridge-Freezer,Appliance1,Base,2014-03-09 20:28:00,2014-03-09 21:13:00,45.0,3907.71,False
Fridge-Freezer_2014-03-09_13,Fridge-Freezer,Appliance1,Base,2014-03-09 22:13:00,2014-03-09 22:57:00,44.0,3926.29,False
Fridge-Freezer_2014-03-10_01,Fridge-Freezer,Appliance1,Base,2014-03-10 00:03:00,2014-03-10 00:46:00,43.0,3768.4,False
Fridge-Freezer_2014-03-10_02,Fridge-Freezer,Appliance1,Base,2014-03-10 01:56:00,2014-03-10 02:38:00,42.0,3728.69,False
Fridge-Freezer_2014-03-10_03,Fridge-Freezer,Appliance1,Base,2014-03-10 03:50:00,2014-03-10 04:40:00,50.0,4512.94,False
Fridge-Freezer_2014-03-10_04,Fridge-Freezer,Appliance1,Base,2014-03-10 05:45:00,2014-03-10 06:26:00,41.0,3622.95,False
Fridge-Freezer_2014-03-10_05,Fridge-Freezer,Appliance1,Base,2014-03-10 07:30:00,2014-03-10 08:19:00,49.0,4174.7,False
Fridge-Freezer_2014-03-10_06,Fridge-Freezer,Appliance1,Base,2014-03-10 09:27:00,2014-03-10 10:21:00,54.0,3113.41,False
Fridge-Freezer_2014-03-10_07,Fridge-Freezer,Appliance1,Base,2014-03-10 11:17:00,2014-03-10 11:52:00,35.0,5536.83,False
Fridge-Freezer_2014-03-10_08,Fridge-Freezer,Appliance1,Base,2014-03-10 11:58:00,2014-03-10 13:08:00,70.0,6622.01,False
Fridge-Freezer_2014-03-10_09,Fridge-Freezer,Appliance1,Base,2014-03-10 14:16:00,2014-03-10 15:00:00,44.0,4050.71,False
Fridge-Freezer_2014-03-10_10,Fridge-Freezer,Appliance1,Base,2014-03-10 15:59:00,2014-03-10 16:45:00,46.0,4119.89,False
Fridge-Freezer_2014-03-10_11,Fridge-Freezer,Appliance1,Base,2014-03-10 17:53:00,2014-03-10 18:37:00,44.0,3873.03,False
Fridge-Freezer_2014-03-10_12,Fridge-Freezer,Appliance1,Base,2014-03-10 19:43:00,2014-03-10 20:35:00,52.0,4567.06,False
Fridge-Freezer_2014-03-10_13,Fridge-Freezer,Appliance1,Base,2014-03-10 21:44:00,2014-03-10 22:25:00,41.0,3607.77,False
Fridge-Freezer_2014-03-10_14,Fridge-Freezer,Appliance1,Base,2014-03-10 23:43:00,2014-03-11 00:23:00,40.0,3564.15,False
Fridge-Freezer_2014-03-11_01,Fridge-Freezer,Appliance1,Base,2014-03-11 01:45:00,2014-03-11 02:26:00,41.0,3616.32,False
Fridge-Freezer_2014-03-11_02,Fridge-Freezer,Appliance1,Base,2014-03-11 03:51:00,2014-03-11 04:32:00,41.0,3667.48,False
Fridge-Freezer_2014-03-11_03,Fridge-Freezer,Appliance1,Base,2014-03-11 05:58:00,2014-03-11 06:38:00,40.0,3593.07,False
Fridge-Freezer_2014-03-11_04,Fridge-Freezer,Appliance1,Base,2014-03-11 07:58:00,2014-03-11 08:40:00,42.0,3764.02,False
Fridge-Freezer_2014-03-11_05,Fridge-Freezer,Appliance1,Base,2014-03-11 09:46:00,2014-03-11 10:23:00,37.0,3305.18,False
Fridge-Freezer_2014-03-11_06,Fridge-Freezer,Appliance1,Base,2014-03-11 11:34:00,2014-03-11 12:12:00,38.0,3315.39,False
Fridge-Freezer_2014-03-11_07,Fridge-Freezer,Appliance1,Base,2014-03-11 13:22:00,2014-03-11 13:59:00,37.0,3355.88,False
Fridge-Freezer_2014-03-11_08,Fridge-Freezer,Appliance1,Base,2014-03-11 15:08:00,2014-03-11 15:46:00,38.0,3364.33,False
Fridge-Freezer_2014-03-11_09,Fridge-Freezer,Appliance1,Base,2014-03-11 16:20:00,2014-03-11 16:25:00,5.0,35.5,False
Fridge-Freezer_2014-03-11_10,Fridge-Freezer,Appliance1,Base,2014-03-11 16:27:00,2014-03-11 17:11:00,44.0,3869.44,False
Fridge-Freezer_2014-03-11_11,Fridge-Freezer,Appliance1,Base,2014-03-11 18:01:00,2014-03-11 18:39:00,38.0,3294.61,False
Fridge-Freezer_2014-03-11_12,Fridge-Freezer,Appliance1,Base,2014-03-11 18:51:00,2014-03-11 18:58:00,7.0,78.6,False
Fridge-Freezer_2014-03-11_13,Fridge-Freezer,Appliance1,Base,2014-03-11 19:01:00,2014-03-11 19:34:00,33.0,5166.29,False
Fridge-Freezer_2014-03-11_14,Fridge-Freezer,Appliance1,Base,2014-03-11 19:39:00,2014-03-11 22:42:00,183.0,16751.25,False
Fridge-Freezer_2014-03-11_15,Fridge-Freezer,Appliance1,Base,2014-03-11 23:46:00,2014-03-12 00:55:00,69.0,6166.13,False
Fridge-Freezer_2014-03-12_01,Fridge-Freezer,Appliance1,Base,2014-03-12 02:16:00,2014-03-12 03:16:00,60.0,5480.71,False
Fridge-Freezer_2014-03-12_02,Fridge-Freezer,Appliance1,Base,2014-03-12 04:50:00,2014-03-12 05:43:00,53.0,4817.89,False
Fridge-Freezer_2014-03-12_03,Fridge-Freezer,Appliance1,Base,2014-03-12 07:22:00,2014-03-12 08:21:00,59.0,5373.22,False
Fridge-Freezer_2014-03-12_04,Fridge-Freezer,Appliance1,Base,2014-03-12 09:48:00,2014-03-12 10:31:00,43.0,3938.88,False
Fridge-Freezer_2014-03-12_05,Fridge-Freezer,Appliance1,Base,2014-03-12 12:02:00,2014-03-12 12:44:00,42.0,3438.76,False
Fridge-Freezer_2014-03-12_06,Fridge-Freezer,Appliance1,Base,2014-03-12 14:17:00,2014-03-12 14:59:00,42.0,3846.36,False
Fridge-Freezer_2014-03-12_07,Fridge-Freezer,Appliance1,Base,2014-03-12 16:31:00,2014-03-12 17:13:00,42.0,3809.09,False
Fridge-Freezer_2014-03-12_08,Fridge-Freezer,Appliance1,Base,2014-03-12 18:46:00,2014-03-12 19:29:00,43.0,3835.22,False
Fridge-Freezer_2014-03-12_09,Fridge-Freezer,Appliance1,Base,2014-03-12 20:54:00,2014-03-12 21:37:00,43.0,3871.12,False
Fridge-Freezer_2014-03-12_10,Fridge-Freezer,Appliance1,Base,2014-03-12 23:02:00,2014-03-12 23:44:00,42.0,3834.54,False
Fridge-Freezer_2014-03-13_01,Fridge-Freezer,Appliance1,Base,2014-03-13 01:11:00,2014-03-13 01:43:00,32.0,5322.92,False
Fridge-Freezer_2014-03-13_02,Fridge-Freezer,Appliance1,Base,2014-03-13 01:49:00,2014-03-13 02:54:00,65.0,6274.26,False
Fridge-Freezer_2014-03-13_03,Fridge-Freezer,Appliance1,Base,2014-03-13 04:23:00,2014-03-13 05:07:00,44.0,4003.76,False
Fridge-Freezer_2014-03-13_04,Fridge-Freezer,Appliance1,Base,2014-03-13 06:44:00,2014-03-13 07:27:00,43.0,3914.68,False
Fridge-Freezer_2014-03-13_05,Fridge-Freezer,Appliance1,Base,2014-03-13 08:34:00,2014-03-13 09:15:00,41.0,3695.87,False
Fridge-Freezer_2014-03-13_06,Fridge-Freezer,Appliance1,Base,2014-03-13 10:42:00,2014-03-13 11:23:00,41.0,3728.43,False
Fridge-Freezer_2014-03-13_07,Fridge-Freezer,Appliance1,Base,2014-03-13 12:49:00,2014-03-13 13:31:00,42.0,3772.0,False
Fridge-Freezer_2014-03-13_08,Fridge-Freezer,Appliance1,Base,2014-03-13 14:55:00,2014-03-13 15:37:00,42.0,3771.16,False
Fridge-Freezer_2014-03-13_09,Fridge-Freezer,Appliance1,Base,2014-03-13 17:02:00,2014-03-13 17:43:00,41.0,3743.32,False
Fridge-Freezer_2014-03-13_10,Fridge-Freezer,Appliance1,Base,2014-03-13 19:10:00,2014-03-13 19:54:00,44.0,4024.71,False
Fridge-Freezer_2014-03-13_11,Fridge-Freezer,Appliance1,Base,2014-03-13 21:08:00,2014-03-13 21:55:00,47.0,4255.49,False
Fridge-Freezer_2014-03-13_12,Fridge-Freezer,Appliance1,Base,2014-03-13 23:11:00,2014-03-13 23:59:00,48.0,4342.37,False
Fridge-Freezer_2014-03-14_01,Fridge-Freezer,Appliance1,Base,2014-03-14 01:23:00,2014-03-14 02:09:00,46.0,4289.69,False
Fridge-Freezer_2014-03-14_02,Fridge-Freezer,Appliance1,Base,2014-03-14 03:38:00,2014-03-14 04:24:00,46.0,4162.59,False
Fridge-Freezer_2014-03-14_03,Fridge-Freezer,Appliance1,Base,2014-03-14 05:57:00,2014-03-14 06:42:00,45.0,4073.55,False
Fridge-Freezer_2014-03-14_04,Fridge-Freezer,Appliance1,Base,2014-03-14 07:53:00,2014-03-14 08:44:00,51.0,4621.41,False
Fridge-Freezer_2014-03-14_05,Fridge-Freezer,Appliance1,Base,2014-03-14 10:06:00,2014-03-14 10:50:00,44.0,4086.42,False
Fridge-Freezer_2014-03-14_06,Fridge-Freezer,Appliance1,Base,2014-03-14 12:15:00,2014-03-14 12:34:00,19.0,3551.76,False
Fridge-Freezer_2014-03-14_07,Fridge-Freezer,Appliance1,Base,2014-03-14 12:40:00,2014-03-14 13:49:00,69.0,6610.76,False
Fridge-Freezer_2014-03-14_08,Fridge-Freezer,Appliance1,Base,2014-03-14 15:06:00,2014-03-14 15:55:00,49.0,4368.57,False
Fridge-Freezer_2014-03-14_09,Fridge-Freezer,Appliance1,Base,2014-03-14 17:16:00,2014-03-14 18:05:00,49.0,4384.68,False
Fridge-Freezer_2014-03-14_10,Fridge-Freezer,Appliance1,Base,2014-03-14 19:05:00,2014-03-14 19:49:00,44.0,3921.57,False
Fridge-Freezer_2014-03-14_11,Fridge-Freezer,Appliance1,Base,2014-03-14 21:03:00,2014-03-14 21:45:00,42.0,3783.48,False
Fridge-Freezer_2014-03-14_12,Fridge-Freezer,Appliance1,Base,2014-03-14 22:55:00,2014-03-14 23:35:00,40.0,3645.16,False
Fridge-Freezer_2014-03-15_01,Fridge-Freezer,Appliance1,Base,2014-03-15 00:55:00,2014-03-15 01:35:00,40.0,3610.58,False
Fridge-Freezer_2014-03-15_02,Fridge-Freezer,Appliance1,Base,2014-03-15 02:56:00,2014-03-15 03:36:00,40.0,3642.41,False
Fridge-Freezer_2014-03-15_03,Fridge-Freezer,Appliance1,Base,2014-03-15 05:01:00,2014-03-15 05:40:00,39.0,3588.92,False
Fridge-Freezer_2014-03-15_04,Fridge-Freezer,Appliance1,Base,2014-03-15 07:05:00,2014-03-15 07:45:00,40.0,3608.18,False
Fridge-Freezer_2014-03-15_05,Fridge-Freezer,Appliance1,Base,2014-03-15 09:01:00,2014-03-15 09:41:00,40.0,3584.39,False
Fridge-Freezer_2014-03-15_06,Fridge-Freezer,Appliance1,Base,2014-03-15 11:05:00,2014-03-15 11:45:00,40.0,3791.75,False
Fridge-Freezer_2014-03-15_07,Fridge-Freezer,Appliance1,Base,2014-03-15 13:06:00,2014-03-15 13:50:00,44.0,4015.4,False
Fridge-Freezer_2014-03-15_08,Fridge-Freezer,Appliance1,Base,2014-03-15 14:51:00,2014-03-15 15:28:00,37.0,3296.28,False
Fridge-Freezer_2014-03-15_09,Fridge-Freezer,Appliance1,Base,2014-03-15 16:33:00,2014-03-15 17:10:00,37.0,3293.0,False
Fridge-Freezer_2014-03-15_10,Fridge-Freezer,Appliance1,Base,2014-03-15 18:19:00,2014-03-15 18:56:00,37.0,3283.78,False
Fridge-Freezer_2014-03-15_11,Fridge-Freezer,Appliance1,Base,2014-03-15 20:06:00,2014-03-15 20:42:00,36.0,3301.72,False
Fridge-Freezer_2014-03-15_12,Fridge-Freezer,Appliance1,Base,2014-03-15 21:49:00,2014-03-15 22:20:00,31.0,5026.0,False
Fridge-Freezer_2014-03-15_13,Fridge-Freezer,Appliance1,Base,2014-03-15 22:26:00,2014-03-15 23:26:00,60.0,5688.27,False
Fridge-Freezer_2014-03-16_01,Fridge-Freezer,Appliance1,Base,2014-03-16 00:35:00,2014-03-16 01:17:00,42.0,3765.85,False
Fridge-Freezer_2014-03-16_02,Fridge-Freezer,Appliance1,Base,2014-03-16 02:31:00,2014-03-16 03:11:00,40.0,3587.63,False
Fridge-Freezer_2014-03-16_03,Fridge-Freezer,Appliance1,Base,2014-03-16 04:28:00,2014-03-16 05:07:00,39.0,3502.9,False
Fridge-Freezer_2014-03-16_04,Fridge-Freezer,Appliance1,Base,2014-03-16 06:26:00,2014-03-16 07:05:00,39.0,3466.47,False
Fridge-Freezer_2014-03-16_05,Fridge-Freezer,Appliance1,Base,2014-03-16 08:26:00,2014-03-16 09:06:00,40.0,3637.34,False
Fridge-Freezer_2014-03-16_06,Fridge-Freezer,Appliance1,Base,2014-03-16 10:10:00,2014-03-16 12:02:00,112.0,10887.13,False
Fridge-Freezer_2014-03-16_07,Fridge-Freezer,Appliance1,Base,2014-03-16 12:46:00,2014-03-16 13:53:00,67.0,4988.63,False
Fridge-Freezer_2014-03-16_08,Fridge-Freezer,Appliance1,Base,2014-03-16 14:47:00,2014-03-16 15:33:00,46.0,4031.85,False
Fridge-Freezer_2014-03-16_09,Fridge-Freezer,Appliance1,Base,2014-03-16 16:22:00,2014-03-16 17:06:00,44.0,3923.86,False
Fridge-Freezer_2014-03-16_10,Fridge-Freezer,Appliance1,Base,2014-03-16 18:07:00,2014-03-16 18:48:00,41.0,3766.24,False
Fridge-Freezer_2014-03-16_11,Fridge-Freezer,Appliance1,Base,2014-03-16 19:46:00,2014-03-16 20:26:00,40.0,3566.87,False
Fridge-Freezer_2014-03-16_12,Fridge-Freezer,Appliance1,Base,2014-03-16 21:23:00,2014-03-16 22:01:00,38.0,3465.3,False
Fridge-Freezer_2014-03-16_13,Fridge-Freezer,Appliance1,Base,2014-03-16 23:01:00,2014-03-16 23:38:00,37.0,3408.14,False
Fridge-Freezer_2014-03-17_01,Fridge-Freezer,Appliance1,Base,2014-03-17 00:40:00,2014-03-17 01:17:00,37.0,3381.04,False
Fridge-Freezer_2014-03-17_02,Fridge-Freezer,Appliance1,Base,2014-03-17 02:21:00,2014-03-17 02:57:00,36.0,6157.12,False
Fridge-Freezer_2014-03-17_03,Fridge-Freezer,Appliance1,Base,2014-03-17 03:03:00,2014-03-17 04:05:00,62.0,6014.92,False
Fridge-Freezer_2014-03-17_04,Fridge-Freezer,Appliance1,Base,2014-03-17 05:06:00,2014-03-17 05:47:00,41.0,3736.22,False
Fridge-Freezer_2014-03-17_05,Fridge-Freezer,Appliance1,Base,2014-03-17 06:53:00,2014-03-17 07:33:00,40.0,3564.64,False
Fridge-Freezer_2014-03-17_06,Fridge-Freezer,Appliance1,Base,2014-03-17 08:09:00,2014-03-17 08:48:00,39.0,3380.35,False
Fridge-Freezer_2014-03-17_07,Fridge-Freezer,Appliance1,Base,2014-03-17 09:51:00,2014-03-17 10:29:00,38.0,2830.03,False
Fridge-Freezer_2014-03-17_08,Fridge-Freezer,Appliance1,Base,2014-03-17 11:35:00,2014-03-17 12:13:00,38.0,3437.48,False
Fridge-Freezer_2014-03-17_09,Fridge-Freezer,Appliance1,Base,2014-03-17 13:19:00,2014-03-17 13:57:00,38.0,3401.43,False
Fridge-Freezer_2014-03-17_10,Fridge-Freezer,Appliance1,Base,2014-03-17 15:03:00,2014-03-17 15:40:00,37.0,3395.59,False
Fridge-Freezer_2014-03-17_11,Fridge-Freezer,Appliance1,Base,2014-03-17 16:38:00,2014-03-17 17:18:00,40.0,2735.79,False
Fridge-Freezer_2014-03-17_12,Fridge-Freezer,Appliance1,Base,2014-03-17 18:02:00,2014-03-17 18:40:00,38.0,3301.0,False
Fridge-Freezer_2014-03-17_13,Fridge-Freezer,Appliance1,Base,2014-03-17 19:36:00,2014-03-17 20:37:00,61.0,5360.27,False
Fridge-Freezer_2014-03-17_14,Fridge-Freezer,Appliance1,Base,2014-03-17 21:43:00,2014-03-17 22:29:00,46.0,4049.39,False
Fridge-Freezer_2014-03-17_15,Fridge-Freezer,Appliance1,Base,2014-03-17 23:34:00,2014-03-18 00:17:00,43.0,3823.74,False
Fridge-Freezer_2014-03-18_01,Fridge-Freezer,Appliance1,Base,2014-03-18 01:27:00,2014-03-18 02:10:00,43.0,3526.1,False
Fridge-Freezer_2014-03-18_02,Fridge-Freezer,Appliance1,Base,2014-03-18 03:29:00,2014-03-18 04:12:00,43.0,3861.54,False
Fridge-Freezer_2014-03-18_03,Fridge-Freezer,Appliance1,Base,2014-03-18 05:35:00,2014-03-18 06:18:00,43.0,3813.28,False
Fridge-Freezer_2014-03-18_04,Fridge-Freezer,Appliance1,Base,2014-03-18 07:40:00,2014-03-18 08:50:00,70.0,5095.3,False
Fridge-Freezer_2014-03-18_05,Fridge-Freezer,Appliance1,Base,2014-03-18 08:56:00,2014-03-18 09:54:00,58.0,5512.66,False
Fridge-Freezer_2014-03-18_06,Fridge-Freezer,Appliance1,Base,2014-03-18 11:04:00,2014-03-18 11:45:00,41.0,3757.47,False
Fridge-Freezer_2014-03-18_07,Fridge-Freezer,Appliance1,Base,2014-03-18 12:41:00,2014-03-18 13:25:00,44.0,3949.1,False
Fridge-Freezer_2014-03-18_08,Fridge-Freezer,Appliance1,Base,2014-03-18 14:24:00,2014-03-18 15:55:00,91.0,2815.34,False
Fridge-Freezer_2014-03-18_09,Fridge-Freezer,Appliance1,Base,2014-03-18 16:08:00,2014-03-18 16:45:00,37.0,3309.55,False
Fridge-Freezer_2014-03-18_10,Fridge-Freezer,Appliance1,Base,2014-03-18 17:47:00,2014-03-18 18:23:00,36.0,3125.64,False
Fridge-Freezer_2014-03-18_11,Fridge-Freezer,Appliance1,Base,2014-03-18 19:19:00,2014-03-18 19:58:00,39.0,3403.2,False
Fridge-Freezer_2014-03-18_12,Fridge-Freezer,Appliance1,Base,2014-03-18 21:03:00,2014-03-18 21:41:00,38.0,3303.53,False
Fridge-Freezer_2014-03-18_13,Fridge-Freezer,Appliance1,Base,2014-03-18 22:50:00,2014-03-18 23:27:00,37.0,3288.81,False
Fridge-Freezer_2014-03-19_01,Fridge-Freezer,Appliance1,Base,2014-03-19 00:34:00,2014-03-19 01:12:00,38.0,3362.89,False
Fridge-Freezer_2014-03-19_02,Fridge-Freezer,Appliance1,Base,2014-03-19 02:26:00,2014-03-19 03:03:00,37.0,3329.44,False
Fridge-Freezer_2014-03-19_03,Fridge-Freezer,Appliance1,Base,2014-03-19 04:20:00,2014-03-19 04:58:00,38.0,3384.5,False
Fridge-Freezer_2014-03-19_04,Fridge-Freezer,Appliance1,Base,2014-03-19 06:17:00,2014-03-19 06:54:00,37.0,3301.12,False
Fridge-Freezer_2014-03-19_05,Fridge-Freezer,Appliance1,Base,2014-03-19 07:39:00,2014-03-19 08:17:00,38.0,3310.97,False
Fridge-Freezer_2014-03-19_06,Fridge-Freezer,Appliance1,Base,2014-03-19 09:29:00,2014-03-19 10:04:00,35.0,3104.66,False
Fridge-Freezer_2014-03-19_07,Fridge-Freezer,Appliance1,Base,2014-03-19 11:19:00,2014-03-19 11:54:00,35.0,1959.15,False
Fridge-Freezer_2014-03-19_08,Fridge-Freezer,Appliance1,Base,2014-03-19 13:06:00,2014-03-19 13:43:00,37.0,3219.06,False
Fridge-Freezer_2014-03-19_09,Fridge-Freezer,Appliance1,Base,2014-03-19 14:55:00,2014-03-19 15:31:00,36.0,3255.46,False
Fridge-Freezer_2014-03-19_10,Fridge-Freezer,Appliance1,Base,2014-03-19 16:42:00,2014-03-19 17:42:00,60.0,8047.71,False
Fridge-Freezer_2014-03-19_11,Fridge-Freezer,Appliance1,Base,2014-03-19 17:48:00,2014-03-19 19:20:00,92.0,8540.08,False
Fridge-Freezer_2014-03-19_12,Fridge-Freezer,Appliance1,Base,2014-03-19 20:01:00,2014-03-19 20:43:00,42.0,3667.75,False
Fridge-Freezer_2014-03-19_13,Fridge-Freezer,Appliance1,Base,2014-03-19 21:29:00,2014-03-19 22:09:00,40.0,3438.28,False
Fridge-Freezer_2014-03-19_14,Fridge-Freezer,Appliance1,Base,2014-03-19 23:01:00,2014-03-19 23:41:00,40.0,3565.55,False
Fridge-Freezer_2014-03-20_01,Fridge-Freezer,Appliance1,Base,2014-03-20 00:40:00,2014-03-20 01:21:00,41.0,3609.35,False
Fridge-Freezer_2014-03-20_02,Fridge-Freezer,Appliance1,Base,2014-03-20 02:27:00,2014-03-20 03:09:00,42.0,3660.2,False
Fridge-Freezer_2014-03-20_03,Fridge-Freezer,Appliance1,Base,2014-03-20 04:22:00,2014-03-20 05:03:00,41.0,3639.47,False
Fridge-Freezer_2014-03-20_04,Fridge-Freezer,Appliance1,Base,2014-03-20 06:24:00,2014-03-20 07:05:00,41.0,3677.66,False
Fridge-Freezer_2014-03-20_05,Fridge-Freezer,Appliance1,Base,2014-03-20 07:53:00,2014-03-20 08:35:00,42.0,3717.68,False
Fridge-Freezer_2014-03-20_06,Fridge-Freezer,Appliance1,Base,2014-03-20 09:50:00,2014-03-20 10:32:00,42.0,3603.98,False
Fridge-Freezer_2014-03-20_07,Fridge-Freezer,Appliance1,Base,2014-03-20 11:51:00,2014-03-20 12:37:00,46.0,2483.23,False
Fridge-Freezer_2014-03-20_08,Fridge-Freezer,Appliance1,Base,2014-03-20 13:52:00,2014-03-20 14:34:00,42.0,3733.34,False
Fridge-Freezer_2014-03-20_09,Fridge-Freezer,Appliance1,Base,2014-03-20 15:55:00,2014-03-20 16:36:00,41.0,3718.36,False
Fridge-Freezer_2014-03-20_10,Fridge-Freezer,Appliance1,Base,2014-03-20 17:59:00,2014-03-20 18:40:00,41.0,3663.88,False
Fridge-Freezer_2014-03-20_11,Fridge-Freezer,Appliance1,Base,2014-03-20 19:49:00,2014-03-20 20:27:00,38.0,3391.33,False
Fridge-Freezer_2014-03-20_12,Fridge-Freezer,Appliance1,Base,2014-03-20 21:38:00,2014-03-20 22:15:00,37.0,3284.21,False
Fridge-Freezer_2014-03-20_13,Fridge-Freezer,Appliance1,Base,2014-03-20 23:27:00,2014-03-21 00:23:00,56.0,7737.43,False
Fridge-Freezer_2014-03-21_01,Fridge-Freezer,Appliance1,Base,2014-03-21 00:29:00,2014-03-21 01:24:00,55.0,5340.09,False
Fridge-Freezer_2014-03-21_02,Fridge-Freezer,Appliance1,Base,2014-03-21 02:40:00,2014-03-21 03:21:00,41.0,3661.01,False
Fridge-Freezer_2014-03-21_03,Fridge-Freezer,Appliance1,Base,2014-03-21 04:39:00,2014-03-21 05:17:00,38.0,3431.6,False
Fridge-Freezer_2014-03-21_04,Fridge-Freezer,Appliance1,Base,2014-03-21 06:38:00,2014-03-21 07:19:00,41.0,3638.48,False
Fridge-Freezer_2014-03-21_05,Fridge-Freezer,Appliance1,Base,2014-03-21 08:10:00,2014-03-21 08:46:00,36.0,3270.73,False
Fridge-Freezer_2014-03-21_06,Fridge-Freezer,Appliance1,Base,2014-03-21 09:55:00,2014-03-21 10:34:00,39.0,3510.67,False
Fridge-Freezer_2014-03-21_07,Fridge-Freezer,Appliance1,Base,2014-03-21 11:41:00,2014-03-21 12:41:00,60.0,5352.62,False
Fridge-Freezer_2014-03-21_08,Fridge-Freezer,Appliance1,Base,2014-03-21 14:03:00,2014-03-21 14:55:00,52.0,4646.51,False
Fridge-Freezer_2014-03-21_09,Fridge-Freezer,Appliance1,Base,2014-03-21 16:23:00,2014-03-21 17:12:00,49.0,4345.68,False
Fridge-Freezer_2014-03-21_10,Fridge-Freezer,Appliance1,Base,2014-03-21 18:27:00,2014-03-21 19:18:00,51.0,4516.77,False
Fridge-Freezer_2014-03-21_11,Fridge-Freezer,Appliance1,Base,2014-03-21 20:25:00,2014-03-21 21:05:00,40.0,3499.89,False
Fridge-Freezer_2014-03-21_12,Fridge-Freezer,Appliance1,Base,2014-03-21 22:19:00,2014-03-21 23:00:00,41.0,3645.4,False
Fridge-Freezer_2014-03-22_01,Fridge-Freezer,Appliance1,Base,2014-03-22 00:12:00,2014-03-22 00:53:00,41.0,3593.12,False
Fridge-Freezer_2014-03-22_02,Fridge-Freezer,Appliance1,Base,2014-03-22 02:14:00,2014-03-22 02:55:00,41.0,3624.1,False
Fridge-Freezer_2014-03-22_03,Fridge-Freezer,Appliance1,Base,2014-03-22 04:21:00,2014-03-22 05:02:00,41.0,3661.03,False
