appliance_id,appliance_name,month,cost_Economy_7,cost_Economy_10,cost_Standard,energy_Economy_7,energy_Economy_10,energy_Standard
Appliance4,Dishwasher,2014-09,2.3078,2.3633,2.5316,8.439,8.439,8.439
Appliance4,Dishwasher,2014-10,4.1974,4.234,4.5924,15.3088,15.3088,15.3088
Appliance4,Dishwasher,2014-11,3.4983,3.3758,3.7982,12.661299999999999,12.661299999999999,12.661299999999999
Appliance4,Dishwasher,2014-12,4.282,4.3152,4.5897,15.2995,15.2995,15.2995
Appliance4,Dishwasher,2015-01,4.3770999999999995,4.2007,4.5797,15.2659,15.2659,15.2659
Appliance4,Dishwasher,2015-02,5.7875,5.4501,5.9117,19.7062,19.7062,19.7062
Appliance4,Dishwasher,2015-03,3.8458,3.9694,3.9694,13.2316,13.2316,13.2316
Appliance4,Dishwasher,2015-04,4.6835,4.1389,4.6835,15.6127,15.6127,15.6127
Appliance4,Dishwasher,2015-05,2.1635999999999997,1.7983,2.1635999999999997,7.2125,7.2125,7.2125
Appliance5,Tumble Dryer,2014-03,14.329600000000001,13.5501,17.142500000000002,57.141799999999996,57.141799999999996,57.141799999999996
Appliance5,Tumble Dryer,2014-04,0.7743,0.7191000000000001,0.9082,3.028,3.028,3.028
Appliance5,Tumble Dryer,2014-05,4.7489,4.279,5.136,17.1203,17.1203,17.1203
Appliance5,Tumble Dryer,2014-06,0.7372000000000001,0.6574000000000001,0.8368,2.7907,2.7907,2.7907
Appliance5,Tumble Dryer,2014-07,5.4102,5.0301,6.2891,20.9637,20.9637,20.9637
Appliance5,Tumble Dryer,2014-08,0.0201,0.0201,0.0201,0.0669,0.0669,0.0669
Appliance5,Tumble Dryer,2014-11,1.8875,1.6065,1.8875,6.291799999999999,6.291799999999999,6.291799999999999
Appliance5,Tumble Dryer,2014-12,8.1535,7.3551,8.1535,27.176,27.176,27.176
Appliance5,Tumble Dryer,2015-01,10.4064,8.4411,10.4065,34.6862,34.6862,34.6862
Appliance5,Tumble Dryer,2015-02,12.5224,10.9714,12.5224,41.7374,41.7374,41.7374
Appliance5,Tumble Dryer,2015-03,46.5239,41.4616,52.2779,174.2612,174.2612,174.2612
Appliance5,Tumble Dryer,2015-04,9.4472,7.4204,9.4473,31.487199999999998,31.487199999999998,31.487199999999998
Appliance5,Tumble Dryer,2015-05,10.4761,9.278599999999999,10.6582,35.525,35.525,35.525
Appliance6,Television Site,2014-01,2.2297,1.9546000000000001,2.3094,7.6975,7.6975,7.6975
Appliance6,Television Site,2014-03,8.2299,7.2684,8.555299999999999,28.517,28.517,28.517
Appliance6,Television Site,2014-04,11.0582,10.0835,11.8193,39.3976,39.3976,39.3976
Appliance6,Television Site,2014-05,11.2172,10.0108,11.8929,39.6444,39.6444,39.6444
Appliance6,Television Site,2014-06,14.803,13.3947,16.3683,54.5614,54.5614,54.5614
Appliance6,Television Site,2014-07,9.1207,8.2333,9.6547,32.1815,32.1815,32.1815
Appliance6,Television Site,2014-08,12.2188,11.0904,12.8757,42.9182,42.9182,42.9182
Appliance6,Television Site,2014-09,6.97,6.2059,7.2955000000000005,24.3196,24.3196,24.3196
Appliance6,Television Site,2014-10,10.4088,9.1263,10.7954,35.9834,35.9834,35.9834
Appliance6,Television Site,2014-11,9.7933,8.6021,10.1501,33.8328,33.8328,33.8328
Appliance6,Television Site,2014-12,11.2424,9.5811,11.4701,38.2337,38.2337,38.2337
Appliance6,Television Site,2015-01,9.4905,8.2883,9.8696,32.8996,32.8996,32.8996
Appliance6,Television Site,2015-02,10.4344,9.3479,10.8007,36.0019,36.0019,36.0019
Appliance6,Television Site,2015-03,19.6668,17.6155,21.5779,71.9258,71.9258,71.9258
Appliance6,Television Site,2015-04,17.9426,15.7964,19.2601,64.2007,64.2007,64.2007
Appliance6,Television Site,2015-05,5.8632,5.1079,6.2375,20.792099999999998,20.792099999999998,20.792099999999998
Appliance7,Computer Site,2014-03,21.948999999999998,19.2407,23.795800000000003,79.3194,79.3194,79.3194
Appliance7,Computer Site,2014-08,3.5036,2.9739,3.5617,11.8721,11.8721,11.8721
Appliance7,Computer Site,2014-09,12.864,11.3975,14.1001,46.9998,46.9998,46.9998
Appliance7,Computer Site,2014-11,16.0652,14.863,18.6544,62.1814,62.1814,62.1814
Appliance7,Computer Site,2015-01,41.8797,38.782,49.1533,163.84449999999998,163.84449999999998,163.84449999999998
Appliance8,Microwave,2014-01,0.1291,0.1282,0.1332,0.44480000000000003,0.44480000000000003,0.44480000000000003
Appliance8,Microwave,2014-03,0.6413,0.601,0.6415,2.1387,2.1387,2.1387
Appliance8,Microwave,2014-04,0.5752,0.5688,0.5796,1.9316,1.9316,1.9316
Appliance8,Microwave,2014-05,0.5085,0.4974,0.5159,1.7186,1.7186,1.7186
Appliance8,Microwave,2014-06,0.4807,0.4235,0.482,1.6073,1.6073,1.6073
Appliance8,Microwave,2014-07,0.3689,0.3563,0.36920000000000003,1.2306,1.2306,1.2306
Appliance8,Microwave,2014-08,0.41759999999999997,0.3966,0.41759999999999997,1.3924,1.3924,1.3924
Appliance8,Microwave,2014-09,0.6663,0.5785,0.6663,2.2204,2.2204,2.2204
Appliance8,Microwave,2014-10,0.758,0.722,0.7621,2.5402,2.5402,2.5402
Appliance8,Microwave,2014-11,0.7418,0.6844,0.7418,2.4721,2.4721,2.4721
Appliance8,Microwave,2014-12,0.648,0.6092,0.648,2.1603,2.1603,2.1603
Appliance8,Microwave,2015-01,0.8178,0.7073,0.8279,2.7585,2.7585,2.7585
Appliance8,Microwave,2015-02,0.8947,0.7524,0.8947,2.983,2.983,2.983
Appliance8,Microwave,2015-03,0.4748,0.3382,0.4748,1.5825,1.5825,1.5825
Appliance8,Microwave,2015-04,0.9288,0.8140000000000001,0.9486,3.1624,3.1624,3.1624
Appliance8,Microwave,2015-05,0.3273,0.2685,0.3411,1.1364,1.1364,1.1364
Appliance9,Kettle,2014-01,0.5173,0.5084,0.5848,1.9487,1.9487,1.9487
Appliance9,Kettle,2014-03,1.685,1.8442,2.0096,6.6995000000000005,6.6995000000000005,6.6995000000000005
Appliance9,Kettle,2014-04,1.9184999999999999,1.8617,2.4055,8.0162,8.0162,8.0162
Appliance9,Kettle,2014-05,2.0711,1.9246,2.5494,8.4978,8.4978,8.4978
Appliance9,Kettle,2014-06,1.6486,1.5687,2.0714,6.9051,6.9051,6.9051
Appliance9,Kettle,2014-07,1.0866,1.039,1.2847,4.2816,4.2816,4.2816
Appliance9,Kettle,2014-08,2.0974,2.1683,2.5605,8.5338,8.5338,8.5338
Appliance9,Kettle,2014-09,1.2052,1.1815,1.4626,4.8752,4.8752,4.8752
Appliance9,Kettle,2014-10,1.9574,2.0987999999999998,2.2455,7.4841,7.4841,7.4841
Appliance9,Kettle,2014-11,1.5091,1.6133,1.7682,5.8939,5.8939,5.8939
Appliance9,Kettle,2014-12,1.5872,1.6416,1.7947,5.9835,5.9835,5.9835
Appliance9,Kettle,2015-01,1.8021,1.9104,2.0909,6.9704,6.9704,6.9704
Appliance9,Kettle,2015-02,2.2304,2.3602,2.5493,8.4984,8.4984,8.4984
Appliance9,Kettle,2015-03,1.3146,1.4221,1.5808,5.2689,5.2689,5.2689
Appliance9,Kettle,2015-04,1.4478,1.5794,1.7492,5.8308,5.8308,5.8308
Appliance9,Kettle,2015-05,0.9460999999999999,0.9983,1.0635,3.5454,3.5454,3.5454
