appliance_id,appliance_name,Shiftability,start_time,end_time,duration(min),energy(W),event_id,is_reschedulable,price_level_profile,primary_price_level,start_price_level,end_price_level,optimization_potential
Appliance5,Tumble Dryer,Shiftable,2013-12-17 10:30:00,2013-12-17 11:04:00,34.0,3237.66,house1_event_31239,True,"{""0"": 0, ""1"": 34}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-12-17 11:00:00,2013-12-17 11:10:00,10.0,100.84,house1_event_31240,True,"{""0"": 0, ""1"": 10}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-12-17 11:11:00,2013-12-17 11:14:00,3.0,67.89,house1_event_31241,True,"{""0"": 0, ""1"": 3}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-12-17 11:29:00,2013-12-17 12:08:00,39.0,3469.88,house1_event_31242,True,"{""0"": 0, ""1"": 39}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-12-17 12:16:00,2013-12-17 12:49:00,33.0,3272.06,house1_event_31243,True,"{""0"": 0, ""1"": 33}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-12-17 13:07:00,2013-12-17 13:41:00,34.0,2633.91,house1_event_31244,True,"{""0"": 0, ""1"": 34}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-12-19 11:46:00,2013-12-19 12:19:00,33.0,3004.0,house1_event_31247,True,"{""0"": 0, ""1"": 33}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-12-20 11:25:00,2013-12-20 11:59:00,34.0,3420.9,house1_event_31248,True,"{""0"": 0, ""1"": 34}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-12-20 12:29:00,2013-12-20 13:00:00,31.0,3102.77,house1_event_31249,True,"{""0"": 0, ""1"": 31}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-12-26 10:56:00,2013-12-26 11:29:00,33.0,21770.42,house1_event_31253,True,"{""0"": 0, ""1"": 33}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-12-27 11:47:00,2013-12-27 12:26:00,39.0,13274.38,house1_event_31254,True,"{""0"": 0, ""1"": 39}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-12-27 12:24:00,2013-12-27 12:35:00,11.0,3151.36,house1_event_31255,True,"{""0"": 0, ""1"": 11}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-12-27 12:41:00,2013-12-27 13:16:00,35.0,2671.51,house1_event_31256,True,"{""0"": 0, ""1"": 35}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-12-28 13:20:00,2013-12-28 13:50:00,30.0,2955.81,house1_event_31258,True,"{""0"": 0, ""1"": 30}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-12-28 13:59:00,2013-12-28 14:22:00,23.0,1848.37,house1_event_31259,True,"{""0"": 0, ""1"": 23}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-12-29 12:12:00,2013-12-29 12:32:00,20.0,2655.69,house1_event_31260,True,"{""0"": 0, ""1"": 20}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-12-29 13:00:00,2013-12-29 13:41:00,41.0,2151.18,house1_event_31261,True,"{""0"": 0, ""1"": 41}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-01-02 12:23:00,2014-01-02 12:55:00,32.0,3079.67,house1_event_31265,True,"{""0"": 0, ""1"": 32}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-01-07 11:54:00,2014-01-07 12:24:00,30.0,3152.7,house1_event_31269,True,"{""0"": 0, ""1"": 30}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-01-08 07:48:00,2014-01-08 08:21:00,33.0,21515.53,house1_event_31270,True,"{""0"": 0, ""1"": 33}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-01-08 13:06:00,2014-01-08 13:40:00,34.0,10907.91,house1_event_31271,True,"{""0"": 0, ""1"": 34}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-01-12 11:44:00,2014-01-12 12:12:00,28.0,14208.18,house1_event_31273,True,"{""0"": 0, ""1"": 28}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-01-18 14:24:00,2014-01-18 14:57:00,33.0,19044.29,house1_event_31277,True,"{""0"": 0, ""1"": 33}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-01-19 08:07:00,2014-01-19 08:18:00,11.0,3178.74,house1_event_31281,True,"{""0"": 0, ""1"": 11}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-01-19 14:50:00,2014-01-19 15:20:00,30.0,2344.33,house1_event_31282,True,"{""0"": 0, ""1"": 30}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-01-20 12:42:00,2014-01-20 13:17:00,35.0,3641.41,house1_event_31284,True,"{""0"": 0, ""1"": 35}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-01-21 14:12:00,2014-01-21 14:47:00,35.0,407.27,house1_event_31285,True,"{""0"": 0, ""1"": 35}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-01-21 14:47:00,2014-01-21 15:07:00,20.0,1089.46,house1_event_31286,True,"{""0"": 0, ""1"": 20}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-01-21 15:23:00,2014-01-21 15:34:00,11.0,3393.88,house1_event_31287,True,"{""0"": 0, ""1"": 11}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-01-22 11:34:00,2014-01-22 12:02:00,28.0,4802.24,house1_event_31288,True,"{""0"": 0, ""1"": 28}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-01-22 12:04:00,2014-01-22 12:30:00,26.0,1974.09,house1_event_31289,True,"{""0"": 0, ""1"": 26}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-01-23 14:09:00,2014-01-23 15:05:00,56.0,7426.7,house1_event_31291,True,"{""0"": 0, ""1"": 56}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-03-19 14:10:00,2014-03-19 14:46:00,36.0,17766.37,house1_event_31293,True,"{""0"": 0, ""1"": 36}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-03-21 10:01:00,2014-03-21 10:35:00,34.0,20604.87,house1_event_31296,True,"{""0"": 0, ""1"": 34}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-03-22 15:32:00,2014-03-22 16:08:00,36.0,18575.35,house1_event_31297,True,"{""0"": 0, ""1"": 36}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-03-24 12:43:00,2014-03-24 13:17:00,34.0,18829.54,house1_event_31298,True,"{""0"": 0, ""1"": 34}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-03-26 11:58:00,2014-03-26 12:33:00,35.0,19904.09,house1_event_31300,True,"{""0"": 0, ""1"": 35}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-03-28 10:45:00,2014-03-28 11:19:00,34.0,20005.16,house1_event_31301,True,"{""0"": 0, ""1"": 34}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-03-31 12:28:00,2014-03-31 13:01:00,33.0,17274.94,house1_event_31302,True,"{""0"": 0, ""1"": 33}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-04-01 10:55:00,2014-04-01 11:28:00,33.0,17657.79,house1_event_31303,True,"{""0"": 0, ""1"": 33}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-04-08 09:34:00,2014-04-08 10:08:00,34.0,16339.19,house1_event_31308,True,"{""0"": 0, ""1"": 34}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-04-08 11:07:00,2014-04-08 11:51:00,44.0,29556.96,house1_event_31309,True,"{""0"": 0, ""1"": 44}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-04-08 11:54:00,2014-04-08 12:35:00,41.0,4883.29,house1_event_31310,True,"{""0"": 0, ""1"": 41}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-04-08 12:47:00,2014-04-08 13:20:00,33.0,16242.75,house1_event_31311,True,"{""0"": 0, ""1"": 33}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-04-10 08:41:00,2014-04-10 09:14:00,33.0,19882.67,house1_event_31312,True,"{""0"": 0, ""1"": 33}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-04-11 09:05:00,2014-04-11 09:38:00,33.0,16566.78,house1_event_31314,True,"{""0"": 0, ""1"": 33}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-04-11 11:00:00,2014-04-11 11:15:00,15.0,14823.77,house1_event_31315,True,"{""0"": 0, ""1"": 15}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-04-11 11:20:00,2014-04-11 11:44:00,24.0,2164.87,house1_event_31316,True,"{""0"": 0, ""1"": 24}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-04-15 10:08:00,2014-04-15 10:43:00,35.0,18027.41,house1_event_31317,True,"{""0"": 0, ""1"": 35}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-04-16 09:17:00,2014-04-16 09:49:00,32.0,18256.79,house1_event_31318,True,"{""0"": 0, ""1"": 32}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-04-16 10:31:00,2014-04-16 11:00:00,29.0,17541.85,house1_event_31319,True,"{""0"": 0, ""1"": 29}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-04-23 10:07:00,2014-04-23 10:39:00,32.0,16443.0,house1_event_31320,True,"{""0"": 0, ""1"": 32}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-04-23 11:37:00,2014-04-23 12:10:00,33.0,15425.94,house1_event_31321,True,"{""0"": 0, ""1"": 33}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-04-24 11:10:00,2014-04-24 11:45:00,35.0,15632.39,house1_event_31322,True,"{""0"": 0, ""1"": 35}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-04-24 11:48:00,2014-04-24 12:25:00,37.0,14670.3,house1_event_31323,True,"{""0"": 0, ""1"": 37}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-04-26 08:36:00,2014-04-26 09:08:00,32.0,17070.62,house1_event_31324,True,"{""0"": 0, ""1"": 32}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-04-28 08:45:00,2014-04-28 09:15:00,30.0,15971.15,house1_event_31325,True,"{""0"": 0, ""1"": 30}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-04-29 11:53:00,2014-04-29 12:28:00,35.0,31657.98,house1_event_31326,True,"{""0"": 0, ""1"": 35}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-04-29 12:28:00,2014-04-29 12:56:00,28.0,3031.45,house1_event_31327,True,"{""0"": 0, ""1"": 28}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-04-30 15:50:00,2014-04-30 16:25:00,35.0,15034.7,house1_event_31328,True,"{""0"": 0, ""1"": 35}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-05-02 15:57:00,2014-05-02 16:32:00,35.0,16009.14,house1_event_31329,True,"{""0"": 0, ""1"": 35}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-05-04 08:37:00,2014-05-04 09:10:00,33.0,16890.02,house1_event_31330,True,"{""0"": 0, ""1"": 33}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-05-04 09:18:00,2014-05-04 09:58:00,40.0,15251.44,house1_event_31332,True,"{""0"": 0, ""1"": 40}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-05-04 09:56:00,2014-05-04 10:38:00,42.0,15362.22,house1_event_31333,True,"{""0"": 0, ""1"": 42}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-05-04 10:45:00,2014-05-04 11:19:00,34.0,15571.44,house1_event_31334,True,"{""0"": 0, ""1"": 34}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-05-04 11:18:00,2014-05-04 11:49:00,31.0,15674.98,house1_event_31335,True,"{""0"": 0, ""1"": 31}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-05-06 08:29:00,2014-05-06 09:02:00,33.0,15650.88,house1_event_31336,True,"{""0"": 0, ""1"": 33}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-05-21 09:10:00,2014-05-21 09:57:00,47.0,24185.35,house1_event_31337,True,"{""0"": 0, ""1"": 47}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-05-21 10:02:00,2014-05-21 10:19:00,17.0,1233.6,house1_event_31338,True,"{""0"": 0, ""1"": 17}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-05-21 10:15:00,2014-05-21 10:32:00,17.0,2844.82,house1_event_31339,True,"{""0"": 0, ""1"": 17}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-05-21 10:41:00,2014-05-21 10:53:00,12.0,5546.37,house1_event_31341,True,"{""0"": 0, ""1"": 12}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-05-21 10:58:00,2014-05-21 11:16:00,18.0,3269.7,house1_event_31344,True,"{""0"": 0, ""1"": 18}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-05-21 11:19:00,2014-05-21 11:29:00,10.0,7152.01,house1_event_31345,True,"{""0"": 0, ""1"": 10}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-05-21 11:34:00,2014-05-21 11:39:00,5.0,19.64,house1_event_31346,True,"{""0"": 0, ""1"": 5}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-05-21 11:47:00,2014-05-21 11:52:00,5.0,62.23,house1_event_31348,True,"{""0"": 0, ""1"": 5}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-05-21 11:49:00,2014-05-21 12:02:00,13.0,3158.18,house1_event_31349,True,"{""0"": 0, ""1"": 13}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-05-21 12:12:00,2014-05-21 12:26:00,14.0,20873.74,house1_event_31350,True,"{""0"": 0, ""1"": 14}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-05-21 12:28:00,2014-05-21 12:51:00,23.0,2123.58,house1_event_31351,True,"{""0"": 0, ""1"": 23}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-05-21 12:51:00,2014-05-21 13:16:00,25.0,1436.57,house1_event_31352,True,"{""0"": 0, ""1"": 25}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-05-21 13:15:00,2014-05-21 13:26:00,11.0,1346.34,house1_event_31353,True,"{""0"": 0, ""1"": 11}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-05-21 13:32:00,2014-05-21 13:43:00,11.0,2701.98,house1_event_31354,True,"{""0"": 0, ""1"": 11}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-05-23 08:11:00,2014-05-23 09:13:00,62.0,26116.14,house1_event_31355,True,"{""0"": 0, ""1"": 62}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-05-23 09:11:00,2014-05-23 09:25:00,14.0,1563.8,house1_event_31356,True,"{""0"": 0, ""1"": 14}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-05-23 10:37:00,2014-05-23 10:48:00,11.0,2792.23,house1_event_31357,True,"{""0"": 0, ""1"": 11}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-05-25 10:05:00,2014-05-25 10:40:00,35.0,14651.06,house1_event_31359,True,"{""0"": 0, ""1"": 35}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-05-28 10:52:00,2014-05-28 11:31:00,39.0,15793.81,house1_event_31360,True,"{""0"": 0, ""1"": 39}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-05-29 08:09:00,2014-05-29 08:51:00,42.0,14111.49,house1_event_31362,True,"{""0"": 0, ""1"": 42}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-06-01 09:01:00,2014-06-01 09:32:00,31.0,13390.8,house1_event_31364,True,"{""0"": 0, ""1"": 31}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-06-08 11:48:00,2014-06-08 12:20:00,32.0,12819.83,house1_event_31366,True,"{""0"": 0, ""1"": 32}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-06-08 13:13:00,2014-06-08 13:46:00,33.0,11551.06,house1_event_31367,True,"{""0"": 0, ""1"": 33}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-06-11 12:54:00,2014-06-11 13:28:00,34.0,11751.99,house1_event_31368,True,"{""0"": 0, ""1"": 34}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-06-11 13:32:00,2014-06-11 14:05:00,33.0,13726.63,house1_event_31369,True,"{""0"": 0, ""1"": 33}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-06-11 14:10:00,2014-06-11 14:46:00,36.0,13408.35,house1_event_31370,True,"{""0"": 0, ""1"": 36}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-06-12 08:11:00,2014-06-12 08:44:00,33.0,12612.86,house1_event_31371,True,"{""0"": 0, ""1"": 33}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-06-12 08:45:00,2014-06-12 09:24:00,39.0,13338.44,house1_event_31372,True,"{""0"": 0, ""1"": 39}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-06-12 09:15:00,2014-06-12 09:49:00,34.0,14367.12,house1_event_31373,True,"{""0"": 0, ""1"": 34}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-06-12 11:11:00,2014-06-12 11:44:00,33.0,12458.04,house1_event_31374,True,"{""0"": 0, ""1"": 33}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-06-17 09:36:00,2014-06-17 10:08:00,32.0,12035.13,house1_event_31375,True,"{""0"": 0, ""1"": 32}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-06-17 11:20:00,2014-06-17 11:31:00,11.0,2743.54,house1_event_31376,True,"{""0"": 0, ""1"": 11}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-06-18 10:15:00,2014-06-18 10:50:00,35.0,13796.38,house1_event_31377,True,"{""0"": 0, ""1"": 35}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-06-19 13:55:00,2014-06-19 14:29:00,34.0,13314.52,house1_event_31378,True,"{""0"": 0, ""1"": 34}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-06-20 13:50:00,2014-06-20 14:05:00,15.0,3243.19,house1_event_31379,True,"{""0"": 0, ""1"": 15}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-06-21 14:20:00,2014-06-21 14:51:00,31.0,12944.15,house1_event_31380,True,"{""0"": 0, ""1"": 31}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-06-22 09:08:00,2014-06-22 09:41:00,33.0,8688.61,house1_event_31381,True,"{""0"": 0, ""1"": 33}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-06-22 09:35:00,2014-06-22 10:07:00,32.0,11477.47,house1_event_31382,True,"{""0"": 0, ""1"": 32}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-06-22 10:27:00,2014-06-22 11:02:00,35.0,13426.14,house1_event_31383,True,"{""0"": 0, ""1"": 35}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-06-22 11:01:00,2014-06-22 11:36:00,35.0,11743.42,house1_event_31384,True,"{""0"": 0, ""1"": 35}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-06-25 10:17:00,2014-06-25 10:50:00,33.0,10576.47,house1_event_31385,True,"{""0"": 0, ""1"": 33}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-06-26 08:26:00,2014-06-26 09:00:00,34.0,12357.69,house1_event_31386,True,"{""0"": 0, ""1"": 34}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-06-26 10:01:00,2014-06-26 10:36:00,35.0,10472.48,house1_event_31387,True,"{""0"": 0, ""1"": 35}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-06-29 09:18:00,2014-06-29 09:51:00,33.0,11900.58,house1_event_31389,True,"{""0"": 0, ""1"": 33}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-06-29 09:55:00,2014-06-29 10:32:00,37.0,12431.11,house1_event_31390,True,"{""0"": 0, ""1"": 37}",1,1,1,0.0
