appliance_id,appliance_name,month,cost_TOU_D,cost_TOU_D_Base,energy_TOU_D,energy_TOU_D_Base
Appliance2,Fridge-Freezer,2014-09,23.436,31.047900000000002,51.7471,51.7471
Appliance2,Fridge-Freezer,2014-10,18.4071,24.8475,41.414,41.414
Appliance2,Fridge-Freezer,2014-11,14.4906,19.516000000000002,32.5257,32.5257
Appliance2,Fridge-Freezer,2014-12,15.6649,21.1147,35.1909,35.1909
Appliance2,Fridge-Freezer,2015-01,15.0605,20.2957,33.8272,33.8272
Appliance2,Fridge-Freezer,2015-02,13.7978,18.5836,30.9716,30.9716
Appliance2,Fridge-Freezer,2015-03,15.0561,20.3293,33.8823,33.8823
Appliance2,Fridge-Freezer,2015-04,14.4756,19.4952,32.491,32.491
Appliance2,Fridge-Freezer,2015-05,12.8456,17.3096,28.85,28.85
Appliance2,Fridge-Freezer,2015-06,0.6937,0.9472,1.5785,1.5785
Appliance3,Freezer,2013-09,1.7533,2.3509,3.917,3.917
Appliance3,Freezer,2013-10,6.2882,8.4795,14.1354,14.1354
Appliance3,Freezer,2013-11,7.5379,10.1969,17.0007,17.0007
Appliance3,Freezer,2013-12,10.1525,13.743,22.9044,22.9044
Appliance3,Freezer,2014-01,9.6958,13.1299,21.8853,21.8853
Appliance3,Freezer,2014-03,8.239700000000001,11.1537,18.5894,18.5894
Appliance3,Freezer,2014-04,7.9957,10.8394,18.0683,18.0683
Appliance3,Freezer,2014-05,12.1389,16.4151,27.3557,27.3557
Appliance3,Freezer,2014-06,14.5409,19.338,32.2313,32.2313
Appliance3,Freezer,2014-07,16.2428,21.5289,35.8829,35.8829
Appliance3,Freezer,2014-08,13.3936,17.9116,29.8521,29.8521
Appliance3,Freezer,2014-09,13.5427,18.0102,30.0173,30.0173
Appliance3,Freezer,2014-10,12.3985,16.7789,27.966,27.966
Appliance3,Freezer,2014-11,9.9489,13.4547,22.4242,22.4242
Appliance3,Freezer,2014-12,8.9029,12.053,20.0878,20.0878
Appliance3,Freezer,2015-01,8.298,11.2444,18.7383,18.7383
Appliance3,Freezer,2015-02,5.5551,7.5424,12.5718,12.5718
Appliance3,Freezer,2015-03,9.1202,12.3386,20.5659,20.5659
Appliance3,Freezer,2015-04,11.8341,15.9964,26.6612,26.6612
Appliance3,Freezer,2015-05,9.0295,12.2109,20.3526,20.3526
Appliance3,Freezer,2015-06,0.5772,0.7975,1.3298,1.3298
Appliance4,Tumble Dryer,2013-09,1.52,2.2613,3.7689000000000004,3.7689000000000004
Appliance4,Tumble Dryer,2013-10,4.5731,6.0948,10.1584,10.1584
Appliance4,Tumble Dryer,2013-11,17.971899999999998,24.4908,40.8178,40.8178
Appliance4,Tumble Dryer,2013-12,18.7768,25.575,42.6245,42.6245
Appliance4,Tumble Dryer,2014-01,5.7687,7.7413,12.9023,12.9023
Appliance4,Tumble Dryer,2014-03,3.9695,5.1427000000000005,8.5706,8.5706
Appliance4,Tumble Dryer,2014-04,6.496,8.8506,14.7503,14.7503
Appliance4,Tumble Dryer,2014-05,3.5142,4.8601,8.1004,8.1004
Appliance4,Tumble Dryer,2014-06,13.0319,18.432100000000002,30.7196,30.7196
Appliance4,Tumble Dryer,2014-07,3.8045999999999998,4.7962,7.9939,7.9939
Appliance4,Tumble Dryer,2014-08,19.3188,24.9005,41.5011,41.5011
Appliance4,Tumble Dryer,2014-09,11.034,14.939,24.8984,24.8984
Appliance4,Tumble Dryer,2014-10,15.9447,21.6646,36.1077,36.1077
Appliance4,Tumble Dryer,2014-11,16.1374,22.1286,36.8806,36.8806
Appliance4,Tumble Dryer,2014-12,37.0345,49.4555,82.4258,82.4258
Appliance4,Tumble Dryer,2015-01,17.0128,22.892,38.1533,38.1533
Appliance4,Tumble Dryer,2015-02,21.958099999999998,29.2348,48.7246,48.7246
Appliance4,Tumble Dryer,2015-03,19.1665,25.8232,43.0389,43.0389
Appliance4,Tumble Dryer,2015-04,11.1739,14.751,24.585,24.585
Appliance4,Tumble Dryer,2015-05,6.4248,8.8786,14.7976,14.7976
Appliance4,Tumble Dryer,2015-06,0.27999999999999997,0.42000000000000004,0.6999,0.6999
Appliance5,Dishwasher,2013-09,2.3838,3.2224999999999997,5.3712,5.3712
Appliance5,Dishwasher,2013-10,3.3351,4.5435,7.5727,7.5727
Appliance5,Dishwasher,2013-11,13.4376,18.174599999999998,30.290599999999998,30.290599999999998
Appliance5,Dishwasher,2013-12,19.0284,25.6399,42.7337,42.7337
Appliance5,Dishwasher,2014-01,6.0424999999999995,8.2952,13.8254,13.8254
Appliance5,Dishwasher,2014-03,5.9908,7.7897,12.9833,12.9833
Appliance5,Dishwasher,2014-04,7.6682,9.9678,16.6134,16.6134
Appliance5,Dishwasher,2014-05,4.2245,5.8114,9.6857,9.6857
Appliance5,Dishwasher,2014-06,13.7543,18.1483,30.2474,30.2474
Appliance5,Dishwasher,2014-07,10.3941,13.983799999999999,23.3064,23.3064
Appliance5,Dishwasher,2014-08,17.1139,21.615,36.0255,36.0255
Appliance5,Dishwasher,2014-09,13.4537,16.6297,27.7165,27.7165
Appliance5,Dishwasher,2014-10,16.8983,22.913899999999998,38.1903,38.1903
Appliance5,Dishwasher,2014-11,15.5244,20.8109,34.6852,34.6852
Appliance5,Dishwasher,2014-12,21.694,29.3869,48.9792,48.9792
Appliance5,Dishwasher,2015-01,12.8025,16.8371,28.0624,28.0624
Appliance5,Dishwasher,2015-02,15.8249,21.0254,35.0422,35.0422
Appliance5,Dishwasher,2015-03,15.6372,20.9347,34.8917,34.8917
Appliance5,Dishwasher,2015-04,15.424999999999999,20.412,34.0201,34.0201
Appliance5,Dishwasher,2015-05,15.0423,19.6773,32.7967,32.7967
Appliance5,Dishwasher,2015-06,1.1046,1.2325,2.0542,2.0542
Appliance6,Washing Machine,2013-09,0.9345,1.2903,2.1505,2.1505
Appliance6,Washing Machine,2013-10,2.4791,3.4541,5.7569,5.7569
Appliance6,Washing Machine,2013-11,8.7596,12.05,20.0836,20.0836
Appliance6,Washing Machine,2013-12,8.9529,12.2256,20.3755,20.3755
Appliance6,Washing Machine,2014-01,4.1869,5.6746,9.458499999999999,9.458499999999999
Appliance6,Washing Machine,2014-03,2.9589,3.9596,6.5994,6.5994
Appliance6,Washing Machine,2014-04,6.9901,9.5712,15.9526,15.9526
Appliance6,Washing Machine,2014-05,3.9539999999999997,5.4654,9.109,9.109
Appliance6,Washing Machine,2014-06,8.7044,11.9524,19.9221,19.9221
Appliance6,Washing Machine,2014-07,7.2446,10.4679,17.4469,17.4469
Appliance6,Washing Machine,2014-08,7.0332,9.9713,16.6189,16.6189
Appliance6,Washing Machine,2014-09,5.136,7.4075,12.3458,12.3458
Appliance6,Washing Machine,2014-10,6.9281,9.4584,15.7638,15.7638
Appliance6,Washing Machine,2014-11,6.0579,8.452399999999999,14.0872,14.0872
Appliance6,Washing Machine,2014-12,13.9944,19.1565,31.9271,31.9271
Appliance6,Washing Machine,2015-01,8.3825,11.4921,19.1541,19.1541
Appliance6,Washing Machine,2015-02,10.8704,14.6999,24.4997,24.4997
Appliance6,Washing Machine,2015-03,8.7637,12.0558,20.0933,20.0933
Appliance6,Washing Machine,2015-04,8.1796,11.1382,18.5641,18.5641
Appliance6,Washing Machine,2015-05,4.6952,6.4959,10.8269,10.8269
Appliance6,Washing Machine,2015-06,0.6417999999999999,0.9627,1.6044,1.6044
Appliance7,Television,2013-09,13.1887,17.1945,28.6575,28.6575
Appliance7,Television,2013-10,4.5588,5.9993,9.9989,9.9989
Appliance7,Television,2013-11,14.1713,18.4889,30.8148,30.8148
Appliance7,Television,2013-12,13.735,17.9155,29.8585,29.8585
Appliance7,Television,2014-01,11.6964,15.3245,25.5402,25.5402
Appliance7,Television,2014-03,7.7726,10.0683,16.7798,16.7798
Appliance7,Television,2014-04,12.5145,16.4387,27.3982,27.3982
Appliance7,Television,2014-05,13.0384,17.3055,28.8427,28.8427
Appliance7,Television,2014-06,12.3694,15.8696,26.4494,26.4494
Appliance7,Television,2014-07,9.901,12.34,20.5666,20.5666
Appliance7,Television,2014-08,14.4885,17.903,29.8384,29.8384
Appliance7,Television,2014-09,17.2389,21.5261,35.876400000000004,35.876400000000004
Appliance7,Television,2014-10,14.6746,19.247,32.0783,32.0783
Appliance7,Television,2014-11,15.4454,20.2776,33.7957,33.7957
Appliance7,Television,2014-12,17.3206,22.9506,38.2512,38.2512
Appliance7,Television,2015-01,15.1883,19.8573,33.0958,33.0958
Appliance7,Television,2015-02,13.5759,17.6587,29.4304,29.4304
Appliance7,Television,2015-03,13.9886,18.4938,30.8232,30.8232
Appliance7,Television,2015-04,13.8985,18.1551,30.2582,30.2582
Appliance7,Television,2015-05,10.9805,14.325099999999999,23.875,23.875
Appliance7,Television,2015-06,0.7987,0.9809,1.6348,1.6348
Appliance8,Microwave,2013-09,0.1432,0.18209999999999998,0.3038,0.3038
Appliance8,Microwave,2013-10,0.2694,0.32980000000000004,0.5497,0.5497
Appliance8,Microwave,2013-11,1.0415,1.334,2.2243,2.2243
Appliance8,Microwave,2013-12,0.9605,1.2234,2.0385,2.0385
Appliance8,Microwave,2014-01,0.2867,0.3471,0.5786,0.5786
Appliance8,Microwave,2014-03,0.5800000000000001,0.7172000000000001,1.1949,1.1949
Appliance8,Microwave,2014-04,0.3644,0.4752,0.7926,0.7926
Appliance8,Microwave,2014-05,0.5179,0.6357,1.0593,1.0593
Appliance8,Microwave,2014-06,0.6799,0.7988999999999999,1.3316999999999999,1.3316999999999999
Appliance8,Microwave,2014-07,0.34440000000000004,0.39380000000000004,0.6565000000000001,0.6565000000000001
Appliance8,Microwave,2014-08,0.5064,0.6329,1.0546,1.0546
Appliance8,Microwave,2014-09,0.3429,0.4395,0.7323000000000001,0.7323000000000001
Appliance8,Microwave,2014-10,0.8938,1.1396,1.8992,1.8992
Appliance8,Microwave,2014-11,0.9007,1.1578,1.9294,1.9294
Appliance8,Microwave,2014-12,1.079,1.4152,2.3587,2.3587
Appliance8,Microwave,2015-01,1.0548,1.3219,2.2036,2.2036
Appliance8,Microwave,2015-02,1.4509,1.815,3.0254,3.0254
Appliance8,Microwave,2015-03,1.0509,1.3348,2.2247,2.2247
Appliance8,Microwave,2015-04,0.8427,1.0649,1.7755,1.7755
Appliance8,Microwave,2015-05,0.3109,0.38880000000000003,0.6482,0.6482
Appliance8,Microwave,2015-06,0.0219,0.022099999999999998,0.0368,0.0368
Appliance9,Kettle,2013-09,0.6775,0.8533,1.4222,1.4222
Appliance9,Kettle,2013-10,1.5445,2.102,3.503,3.503
Appliance9,Kettle,2013-11,6.4125,8.636,14.3939,14.3939
Appliance9,Kettle,2013-12,6.8782,9.3361,15.5598,15.5598
Appliance9,Kettle,2014-01,2.2592,3.0686,5.1149000000000004,5.1149000000000004
Appliance9,Kettle,2014-03,1.0395,1.3779000000000001,2.2958,2.2958
Appliance9,Kettle,2014-04,2.3079,3.1209,5.2006,5.2006
Appliance9,Kettle,2014-05,1.6311,2.1919,3.6534,3.6534
Appliance9,Kettle,2014-06,3.4373,4.8008,8.0018,8.0018
Appliance9,Kettle,2014-07,3.7378,4.9388,8.2305,8.2305
Appliance9,Kettle,2014-08,5.1715,6.8345,11.3922,11.3922
Appliance9,Kettle,2014-09,5.0399,6.6865,11.144,11.144
Appliance9,Kettle,2014-10,5.8731,7.9337,13.2231,13.2231
Appliance9,Kettle,2014-11,6.2434,8.373099999999999,13.9557,13.9557
Appliance9,Kettle,2014-12,6.7149,9.0876,15.1478,15.1478
Appliance9,Kettle,2015-01,4.312,5.7937,9.6553,9.6553
Appliance9,Kettle,2015-02,6.0427,8.1131,13.5225,13.5225
Appliance9,Kettle,2015-03,6.7096,9.1055,15.1765,15.1765
Appliance9,Kettle,2015-04,5.5072,7.4075,12.3469,12.3469
Appliance9,Kettle,2015-05,4.2218,5.6738,9.4568,9.4568
Appliance9,Kettle,2015-06,0.3953,0.5629,0.9382,0.9382
