event_id,appliance_name,when,season,start_time,end_time,minutes,total_W,total_cost,level_0_minutes,level_0_W,level_0_rate,level_0_cost,level_1_minutes,level_1_W,level_1_rate,level_1_cost,level_2_minutes,level_2_W,level_2_rate,level_2_cost,level_3_minutes,level_3_W,level_3_rate,level_3_cost,level_4_minutes,level_4_W,level_4_rate,level_4_cost,level_5_minutes,level_5_W,level_5_rate,level_5_cost
Fridge-Freezer_2014-03-07_18,Fridge-Freezer,original,,2014-03-07 20:10:00,2014-03-07 20:39:00,29,4298.09,0.020057753333333334,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,29,4298.09,0.28,0.020057753333333334
Fridge-Freezer_2014-03-07_19,Fridge-Freezer,original,,2014-03-07 21:40:00,2014-03-07 22:14:00,34,2126.73,0.009924740000000007,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,34,2126.730000000001,0.28,0.009924740000000007
Fridge-Freezer_2014-03-07_20,Fridge-Freezer,original,,2014-03-07 22:18:00,2014-03-07 22:39:00,21,1677.39,0.007827820000000003,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,21,1677.3900000000006,0.28,0.007827820000000003
Fridge-Freezer_2014-03-07_21,Fridge-Freezer,original,,2014-03-07 23:11:00,2014-03-07 23:41:00,30,2605.7,0.012159933333333326,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,30,2605.6999999999985,0.28,0.012159933333333326
Fridge-Freezer_2014-03-08_01,Fridge-Freezer,original,,2014-03-08 00:27:00,2014-03-08 01:12:00,45,4028.0,0.014769333333333322,45,4027.999999999997,0.22,0.014769333333333322,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge-Freezer_2014-03-08_02,Fridge-Freezer,original,,2014-03-08 02:15:00,2014-03-08 03:03:00,48,4095.21,0.01501577,48,4095.2099999999996,0.22,0.01501577,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge-Freezer_2014-03-08_03,Fridge-Freezer,original,,2014-03-08 03:48:00,2014-03-08 04:16:00,28,2498.14,0.010111519047619043,12,1070.6314285714282,0.22,0.003925648571428571,16,1427.5085714285708,0.26,0.006185870476190474,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge-Freezer_2014-03-08_04,Fridge-Freezer,original,,2014-03-08 05:00:00,2014-03-08 05:49:00,49,4169.95,0.01806978333333332,0,0.0,0.22,0.0,49,4169.949999999997,0.26,0.01806978333333332,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge-Freezer_2014-03-08_05,Fridge-Freezer,original,,2014-03-08 06:54:00,2014-03-08 07:36:00,42,4186.31,0.01814067666666666,0,0.0,0.22,0.0,42,4186.309999999999,0.26,0.01814067666666666,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge-Freezer_2014-03-08_06,Fridge-Freezer,original,,2014-03-08 08:26:00,2014-03-08 08:54:00,28,2555.75,0.012778750000000002,0,0.0,0.22,0.0,0,0.0,0.26,0.0,28,2555.7500000000005,0.3,0.012778750000000002,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge-Freezer_2014-03-08_07,Fridge-Freezer,original,,2014-03-08 09:23:00,2014-03-08 09:44:00,21,1613.69,0.008068450000000001,0,0.0,0.22,0.0,0,0.0,0.26,0.0,21,1613.6900000000005,0.3,0.008068450000000001,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge-Freezer_2014-03-08_08,Fridge-Freezer,original,,2014-03-08 09:57:00,2014-03-08 10:27:00,30,2568.67,0.012843349999999993,0,0.0,0.22,0.0,0,0.0,0.26,0.0,30,2568.6699999999987,0.3,0.012843349999999993,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge-Freezer_2014-03-08_09,Fridge-Freezer,original,,2014-03-08 11:30:00,2014-03-08 12:00:00,30,4265.53,0.021327649999999986,0,0.0,0.22,0.0,0,0.0,0.26,0.0,30,4265.529999999998,0.3,0.021327649999999986,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge-Freezer_2014-03-08_10,Fridge-Freezer,original,,2014-03-08 13:02:00,2014-03-08 13:34:00,32,2623.15,0.014864516666666662,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,32,2623.149999999999,0.34,0.014864516666666662,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge-Freezer_2014-03-08_11,Fridge-Freezer,original,,2014-03-08 13:38:00,2014-03-08 14:04:00,26,1943.74,0.011014526666666663,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,26,1943.7399999999993,0.34,0.011014526666666663,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge-Freezer_2014-03-08_12,Fridge-Freezer,original,,2014-03-08 14:34:00,2014-03-08 15:04:00,30,2610.19,0.014791076666666661,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,30,2610.189999999999,0.34,0.014791076666666661,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge-Freezer_2014-03-08_13,Fridge-Freezer,original,,2014-03-08 15:51:00,2014-03-08 16:36:00,45,4345.86,0.023467644000000017,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,9,869.1719999999999,0.34,0.004925308,36,3476.688000000003,0.32,0.018542336000000017,0,0.0,0.28,0.0
Fridge-Freezer_2014-03-08_14,Fridge-Freezer,original,,2014-03-08 17:39:00,2014-03-08 18:26:00,47,5837.19,0.031131680000000023,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,47,5837.190000000003,0.32,0.031131680000000023,0,0.0,0.28,0.0
Fridge-Freezer_2014-03-08_15,Fridge-Freezer,original,,2014-03-08 19:17:00,2014-03-08 19:48:00,31,2745.5,0.01464266666666666,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,31,2745.4999999999986,0.32,0.01464266666666666,0,0.0,0.28,0.0
Fridge-Freezer_2014-03-08_16,Fridge-Freezer,original,,2014-03-08 20:03:00,2014-03-08 20:25:00,22,1640.54,0.00765585333333333,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,22,1640.539999999999,0.28,0.00765585333333333
Fridge-Freezer_2014-03-08_17,Fridge-Freezer,original,,2014-03-08 20:49:00,2014-03-08 21:20:00,31,2748.71,0.012827313333333337,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,31,2748.710000000001,0.28,0.012827313333333337
Fridge-Freezer_2014-03-08_18,Fridge-Freezer,original,,2014-03-08 22:07:00,2014-03-08 22:52:00,45,4352.13,0.020309939999999995,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,45,4352.129999999998,0.28,0.020309939999999995
Fridge-Freezer_2014-03-08_19,Fridge-Freezer,original,,2014-03-08 23:54:00,2014-03-09 00:36:00,42,4310.02,0.01641912380952381,36,3694.302857142857,0.22,0.013545777142857143,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,6,615.7171428571429,0.28,0.0028733466666666673
Fridge-Freezer_2014-03-09_01,Fridge-Freezer,original,,2014-03-09 01:27:00,2014-03-09 01:57:00,30,2631.82,0.009650006666666664,30,2631.8199999999993,0.22,0.009650006666666664,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge-Freezer_2014-03-09_02,Fridge-Freezer,original,,2014-03-09 02:24:00,2014-03-09 02:44:00,20,1567.68,0.0057481599999999996,20,1567.68,0.22,0.0057481599999999996,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge-Freezer_2014-03-09_03,Fridge-Freezer,original,,2014-03-09 03:00:00,2014-03-09 03:29:00,29,2565.51,0.009406870000000006,29,2565.510000000002,0.22,0.009406870000000006,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge-Freezer_2014-03-09_04,Fridge-Freezer,original,,2014-03-09 04:34:00,2014-03-09 05:03:00,29,4188.35,0.018149516666666674,0,0.0,0.22,0.0,29,4188.350000000001,0.26,0.018149516666666674,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge-Freezer_2014-03-09_05,Fridge-Freezer,original,,2014-03-09 06:08:00,2014-03-09 06:37:00,29,2541.47,0.011013036666666658,0,0.0,0.22,0.0,29,2541.469999999998,0.26,0.011013036666666658,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge-Freezer_2014-03-09_06,Fridge-Freezer,original,,2014-03-09 07:00:00,2014-03-09 07:20:00,20,1511.95,0.006551783333333335,0,0.0,0.22,0.0,20,1511.9500000000003,0.26,0.006551783333333335,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge-Freezer_2014-03-09_07,Fridge-Freezer,original,,2014-03-09 07:42:00,2014-03-09 08:16:00,34,2719.99,0.01263995352941176,0,0.0,0.22,0.0,18,1439.9947058823523,0.26,0.006239977058823527,16,1279.9952941176466,0.3,0.006399976470588234,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge-Freezer_2014-03-09_08,Fridge-Freezer,original,,2014-03-09 09:06:00,2014-03-09 09:46:00,40,4407.63,0.022038150000000017,0,0.0,0.22,0.0,0,0.0,0.26,0.0,40,4407.630000000003,0.3,0.022038150000000017,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge-Freezer_2014-03-09_09,Fridge-Freezer,original,,2014-03-09 10:50:00,2014-03-09 11:38:00,48,4360.69,0.021803449999999988,0,0.0,0.22,0.0,0,0.0,0.26,0.0,48,4360.689999999998,0.3,0.021803449999999988,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge-Freezer_2014-03-09_10,Fridge-Freezer,original,,2014-03-09 12:23:00,2014-03-09 12:53:00,30,2699.49,0.015297110000000003,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,30,2699.4900000000002,0.34,0.015297110000000003,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge-Freezer_2014-03-09_11,Fridge-Freezer,original,,2014-03-09 13:26:00,2014-03-09 14:27:00,61,4995.95,0.028310383333333345,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,61,4995.950000000002,0.34,0.028310383333333345,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge-Freezer_2014-03-09_12,Fridge-Freezer,original,,2014-03-09 15:29:00,2014-03-09 16:00:00,31,4506.11,0.025534623333333322,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,31,4506.109999999998,0.34,0.025534623333333322,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge-Freezer_2014-03-09_13,Fridge-Freezer,original,,2014-03-09 17:02:00,2014-03-09 17:53:00,51,4171.74,0.022249280000000017,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,51,4171.740000000003,0.32,0.022249280000000017,0,0.0,0.28,0.0
Fridge-Freezer_2014-03-09_14,Fridge-Freezer,original,,2014-03-09 18:35:00,2014-03-09 19:05:00,30,2713.92,0.014474239999999994,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,30,2713.9199999999987,0.32,0.014474239999999994,0,0.0,0.28,0.0
Fridge-Freezer_2014-03-09_15,Fridge-Freezer,original,,2014-03-09 19:06:00,2014-03-09 19:35:00,29,2043.96,0.010901120000000009,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,29,2043.9600000000014,0.32,0.010901120000000009,0,0.0,0.28,0.0
Fridge-Freezer_2014-03-09_16,Fridge-Freezer,original,,2014-03-09 20:08:00,2014-03-09 20:39:00,31,2700.75,0.012603500000000012,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,31,2700.7500000000023,0.28,0.012603500000000012
Fridge-Freezer_2014-03-09_17,Fridge-Freezer,original,,2014-03-09 21:14:00,2014-03-09 21:36:00,22,1668.33,0.007785540000000003,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,22,1668.3300000000004,0.28,0.007785540000000003
Fridge-Freezer_2014-03-09_18,Fridge-Freezer,original,,2014-03-09 21:40:00,2014-03-09 22:11:00,31,2699.39,0.012597153333333338,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,31,2699.390000000001,0.28,0.012597153333333338
Fridge-Freezer_2014-03-09_19,Fridge-Freezer,original,,2014-03-09 23:13:00,2014-03-09 23:43:00,30,4248.92,0.019828293333333323,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,30,4248.919999999997,0.28,0.019828293333333323
Fridge-Freezer_2014-03-10_01,Fridge-Freezer,original,,2014-03-10 00:46:00,2014-03-10 01:15:00,29,2609.73,0.009569010000000001,29,2609.7300000000005,0.22,0.009569010000000001,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge-Freezer_2014-03-10_02,Fridge-Freezer,original,,2014-03-10 01:26:00,2014-03-10 01:46:00,20,1535.09,0.005628663333333333,20,1535.09,0.22,0.005628663333333333,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge-Freezer_2014-03-10_03,Fridge-Freezer,original,,2014-03-10 02:20:00,2014-03-10 02:49:00,29,2600.69,0.009535863333333333,29,2600.69,0.22,0.009535863333333333,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge-Freezer_2014-03-10_04,Fridge-Freezer,original,,2014-03-10 03:40:00,2014-03-10 04:23:00,43,4141.57,0.016662595581395344,20,1926.311627906976,0.22,0.007063142635658911,23,2215.2583720930224,0.26,0.009599452945736432,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge-Freezer_2014-03-10_05,Fridge-Freezer,original,,2014-03-10 05:27:00,2014-03-10 06:16:00,49,3962.14,0.017169273333333342,0,0.0,0.22,0.0,49,3962.1400000000017,0.26,0.017169273333333342,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge-Freezer_2014-03-10_06,Fridge-Freezer,original,,2014-03-10 07:01:00,2014-03-10 07:29:00,28,2430.46,0.010531993333333331,0,0.0,0.22,0.0,28,2430.4599999999996,0.26,0.010531993333333331,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge-Freezer_2014-03-10_07,Fridge-Freezer,original,,2014-03-10 07:42:00,2014-03-10 07:47:00,5,43.93,0.00019036333333333333,0,0.0,0.22,0.0,5,43.93,0.26,0.00019036333333333333,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge-Freezer_2014-03-10_08,Fridge-Freezer,original,,2014-03-10 07:58:00,2014-03-10 08:21:00,23,1725.1,0.008525494202898552,0,0.0,0.22,0.0,2,150.0086956521739,0.26,0.0006500376811594203,21,1575.0913043478265,0.3,0.007875456521739132,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge-Freezer_2014-03-10_09,Fridge-Freezer,original,,2014-03-10 08:32:00,2014-03-10 09:02:00,30,2636.0,0.013179999999999997,0,0.0,0.22,0.0,0,0.0,0.26,0.0,30,2635.9999999999995,0.3,0.013179999999999997,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge-Freezer_2014-03-10_10,Fridge-Freezer,original,,2014-03-10 10:21:00,2014-03-10 10:35:00,14,1701.61,0.008508049999999998,0,0.0,0.22,0.0,0,0.0,0.26,0.0,14,1701.6099999999997,0.3,0.008508049999999998,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge-Freezer_2014-03-10_11,Fridge-Freezer,original,,2014-03-10 11:35:00,2014-03-10 12:07:00,32,2611.09,0.013436233958333326,0,0.0,0.22,0.0,0,0.0,0.26,0.0,25,2039.9140624999986,0.3,0.010199570312499993,7,571.1759375,0.34,0.003236663645833334,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge-Freezer_2014-03-10_12,Fridge-Freezer,original,,2014-03-10 12:15:00,2014-03-10 12:35:00,20,1567.74,0.008883859999999995,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,20,1567.7399999999993,0.34,0.008883859999999995,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Fridge-Freezer_2014-03-10_13,Fridge-Freezer,original,,2014-03-10 13:11:00,2014-03-10 13:41:00,30,2666.47,0.015109996666666667,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,30,2666.47,0.34,0.015109996666666667,0,0.0,0.32,0.0,0,0.0,0.28,0.0
