appliance_ID,appliance_name,Shiftability,start_time,end_time,duration(min),energy(W)
Appliance2,Fridge,Base,2013-09-27 23:25:00,2013-09-28 00:07:00,42.0,3981.81
Appliance2,Fridge,Base,2013-09-28 01:20:00,2013-09-28 02:00:00,40.0,3832.58
Appliance2,Fridge,Base,2013-09-28 03:15:00,2013-09-28 03:54:00,39.0,3769.32
Appliance2,Fridge,Base,2013-09-28 05:10:00,2013-09-28 05:49:00,39.0,3415.37
Appliance2,Fridge,Base,2013-09-28 06:15:00,2013-09-28 06:41:00,26.0,5166.24
Appliance2,Fridge,Base,2013-09-28 06:57:00,2013-09-28 08:26:00,89.0,9112.55
Appliance2,Fridge,Base,2013-09-28 09:35:00,2013-09-28 10:21:00,46.0,4374.72
Appliance2,Fridge,Base,2013-09-28 11:32:00,2013-09-28 13:08:00,96.0,9488.1
Appliance2,Fridge,Base,2013-09-28 14:10:00,2013-09-28 15:01:00,51.0,1534.28
Appliance2,Fridge,Base,2013-09-28 15:55:00,2013-09-28 17:43:00,108.0,6347.95
Appliance2,Fridge,Base,2013-09-28 18:31:00,2013-09-28 19:18:00,47.0,4672.77
Appliance2,Fridge,Base,2013-09-28 20:18:00,2013-09-28 20:58:00,40.0,3779.22
Appliance2,Fridge,Base,2013-09-28 21:47:00,2013-09-28 22:37:00,50.0,4752.97
Appliance2,Fridge,Base,2013-09-28 23:44:00,2013-09-29 00:21:00,37.0,3576.92
Appliance2,Fridge,Base,2013-09-29 01:28:00,2013-09-29 02:04:00,36.0,3353.05
Appliance2,Fridge,Base,2013-09-29 03:13:00,2013-09-29 03:48:00,35.0,3341.16
Appliance2,Fridge,Base,2013-09-29 04:59:00,2013-09-29 05:34:00,35.0,3348.53
Appliance2,Fridge,Base,2013-09-29 05:35:00,2013-09-29 06:04:00,29.0,5351.21
Appliance2,Fridge,Base,2013-09-29 06:36:00,2013-09-29 07:36:00,60.0,6255.17
Appliance2,Fridge,Base,2013-09-29 08:30:00,2013-09-29 09:27:00,57.0,4588.14
Appliance2,Fridge,Base,2013-09-29 10:26:00,2013-09-29 10:54:00,28.0,2590.56
Appliance2,Fridge,Base,2013-09-29 11:53:00,2013-09-29 12:36:00,43.0,4179.65
Appliance2,Fridge,Base,2013-09-29 13:40:00,2013-09-29 14:28:00,48.0,3072.82
Appliance2,Fridge,Base,2013-09-29 15:28:00,2013-09-29 16:29:00,61.0,4424.25
Appliance2,Fridge,Base,2013-09-29 17:29:00,2013-09-29 18:58:00,89.0,12124.45
Appliance2,Fridge,Base,2013-09-29 20:00:00,2013-09-29 20:44:00,44.0,4279.56
Appliance2,Fridge,Base,2013-09-29 21:52:00,2013-09-29 22:36:00,44.0,4237.54
Appliance2,Fridge,Base,2013-09-29 23:46:00,2013-09-30 00:25:00,39.0,3684.88
Appliance2,Fridge,Base,2013-09-30 01:36:00,2013-09-30 02:14:00,38.0,3577.34
Appliance2,Fridge,Base,2013-09-30 03:26:00,2013-09-30 04:04:00,38.0,3578.01
Appliance2,Fridge,Base,2013-09-30 05:17:00,2013-09-30 05:55:00,38.0,3571.32
Appliance2,Fridge,Base,2013-09-30 07:08:00,2013-09-30 09:29:00,141.0,13398.06
Appliance2,Fridge,Base,2013-10-02 08:18:00,2013-10-02 09:38:00,80.0,6107.43
Appliance2,Fridge,Base,2013-10-02 11:20:00,2013-10-02 12:40:00,80.0,4385.29
Appliance2,Fridge,Base,2013-10-02 14:22:00,2013-10-02 15:42:00,80.0,3995.26
Appliance2,Fridge,Base,2013-10-02 17:23:00,2013-10-02 18:45:00,82.0,6811.79
Appliance2,Fridge,Base,2013-10-02 20:26:00,2013-10-02 21:47:00,81.0,6743.3
Appliance2,Fridge,Base,2013-10-02 23:28:00,2013-10-03 00:49:00,81.0,6715.07
Appliance2,Fridge,Base,2013-10-03 02:30:00,2013-10-03 03:51:00,81.0,6818.25
Appliance2,Fridge,Base,2013-10-03 05:33:00,2013-10-03 06:54:00,81.0,6748.42
Appliance2,Fridge,Base,2013-10-03 08:56:00,2013-10-03 09:57:00,61.0,3085.44
Appliance2,Fridge,Base,2013-10-03 11:40:00,2013-10-03 13:02:00,82.0,4151.24
Appliance2,Fridge,Base,2013-10-03 14:43:00,2013-10-03 16:06:00,83.0,6599.5
Appliance2,Fridge,Base,2013-10-03 17:47:00,2013-10-03 19:11:00,84.0,7000.23
Appliance2,Fridge,Base,2013-10-03 20:52:00,2013-10-03 22:15:00,83.0,6960.93
Appliance2,Fridge,Base,2013-10-03 23:55:00,2013-10-04 01:47:00,112.0,13952.38
Appliance2,Fridge,Base,2013-10-04 02:21:00,2013-10-04 04:18:00,117.0,11025.65
Appliance2,Fridge,Base,2013-10-04 05:48:00,2013-10-04 07:11:00,83.0,6830.21
Appliance2,Fridge,Base,2013-10-04 08:48:00,2013-10-04 10:07:00,79.0,4076.05
Appliance2,Fridge,Base,2013-10-04 11:43:00,2013-10-04 13:08:00,85.0,7102.73
Appliance2,Fridge,Base,2013-10-04 14:39:00,2013-10-04 16:07:00,88.0,4887.95
Appliance2,Fridge,Base,2013-10-04 17:40:00,2013-10-04 19:08:00,88.0,7281.57
Appliance2,Fridge,Base,2013-10-04 20:41:00,2013-10-04 22:05:00,84.0,7038.34
Appliance2,Fridge,Base,2013-10-04 23:39:00,2013-10-05 01:02:00,83.0,7096.46
Appliance2,Fridge,Base,2013-10-05 02:37:00,2013-10-05 03:59:00,82.0,6958.64
Appliance2,Fridge,Base,2013-10-05 05:35:00,2013-10-05 06:57:00,82.0,6893.37
Appliance2,Fridge,Base,2013-10-05 08:33:00,2013-10-05 09:55:00,82.0,4971.76
Appliance2,Fridge,Base,2013-10-05 11:36:00,2013-10-05 12:54:00,78.0,6615.43
Appliance2,Fridge,Base,2013-10-05 14:26:00,2013-10-05 16:11:00,105.0,2644.62
Appliance2,Fridge,Base,2013-10-05 17:38:00,2013-10-05 19:21:00,103.0,611.7
Appliance2,Fridge,Base,2013-10-05 21:00:00,2013-10-05 21:59:00,59.0,177.83
Appliance2,Fridge,Base,2013-10-06 06:24:00,2013-10-06 06:58:00,34.0,87.0
Appliance2,Fridge,Base,2013-10-06 09:44:00,2013-10-06 10:02:00,18.0,1408.66
Appliance2,Fridge,Base,2013-10-06 11:41:00,2013-10-06 13:08:00,87.0,7354.53
Appliance2,Fridge,Base,2013-10-06 14:41:00,2013-10-06 16:14:00,93.0,7563.32
Appliance2,Fridge,Base,2013-10-06 17:46:00,2013-10-07 01:27:00,461.0,175.97
Appliance2,Fridge,Base,2013-10-07 04:26:00,2013-10-07 08:03:00,217.0,313.12
Appliance2,Fridge,Base,2013-10-07 09:24:00,2013-10-07 10:13:00,49.0,3056.78
Appliance2,Fridge,Base,2013-10-07 11:46:00,2013-10-07 13:06:00,80.0,2658.79
Appliance2,Fridge,Base,2013-10-07 14:47:00,2013-10-07 16:03:00,76.0,5382.84
Appliance2,Fridge,Base,2013-10-07 17:34:00,2013-10-07 19:00:00,86.0,2430.7
Appliance2,Fridge,Base,2013-10-07 20:45:00,2013-10-07 21:57:00,72.0,178.0
Appliance2,Fridge,Base,2013-10-08 08:37:00,2013-10-08 09:50:00,73.0,1861.76
Appliance2,Fridge,Base,2013-10-08 11:24:00,2013-10-08 12:48:00,84.0,6339.51
Appliance2,Fridge,Base,2013-10-08 14:20:00,2013-10-08 15:53:00,93.0,5507.75
Appliance2,Fridge,Base,2013-10-08 17:25:00,2013-10-08 18:50:00,85.0,2999.28
Appliance2,Fridge,Base,2013-10-08 20:22:00,2013-10-08 21:47:00,85.0,104.37
Appliance2,Fridge,Base,2013-10-09 00:01:00,2013-10-09 03:41:00,220.0,259.0
Appliance2,Fridge,Base,2013-10-09 05:32:00,2013-10-09 06:40:00,68.0,95.0
Appliance2,Fridge,Base,2013-10-09 08:29:00,2013-10-09 09:40:00,71.0,2072.75
Appliance2,Fridge,Base,2013-10-09 11:19:00,2013-10-09 12:42:00,83.0,5213.63
Appliance2,Fridge,Base,2013-10-09 14:43:00,2013-10-09 15:44:00,61.0,4321.89
Appliance2,Fridge,Base,2013-10-09 17:33:00,2013-10-09 19:26:00,113.0,2416.31
Appliance2,Fridge,Base,2013-10-09 21:27:00,2013-10-09 21:45:00,18.0,166.0
Appliance2,Fridge,Base,2013-10-10 02:38:00,2013-10-10 07:12:00,274.0,148.0
Appliance2,Fridge,Base,2013-10-10 07:23:00,2013-10-10 07:56:00,33.0,6868.24
Appliance2,Fridge,Base,2013-10-10 09:04:00,2013-10-10 10:40:00,96.0,6567.77
Appliance2,Fridge,Base,2013-10-10 12:25:00,2013-10-10 13:41:00,76.0,2843.29
Appliance2,Fridge,Base,2013-10-10 15:34:00,2013-10-10 16:48:00,74.0,6222.92
Appliance2,Fridge,Base,2013-10-10 22:51:00,2013-10-10 23:04:00,13.0,86.15
Appliance2,Fridge,Base,2013-10-11 01:07:00,2013-10-11 03:14:00,127.0,715.0
Appliance2,Fridge,Base,2013-10-11 05:17:00,2013-10-11 07:12:00,115.0,91.0
Appliance2,Fridge,Base,2013-10-11 12:07:00,2013-10-11 12:56:00,49.0,2798.25
Appliance2,Fridge,Base,2013-10-11 15:12:00,2013-10-11 16:13:00,61.0,5145.83
Appliance2,Fridge,Base,2013-10-11 22:35:00,2013-10-11 22:47:00,12.0,81.5
Appliance2,Fridge,Base,2013-10-12 04:05:00,2013-10-12 05:17:00,72.0,141.0
Appliance2,Fridge,Base,2013-10-12 07:25:00,2013-10-12 08:57:00,92.0,4188.07
Appliance2,Fridge,Base,2013-10-12 14:55:00,2013-10-12 15:17:00,22.0,459.92
Appliance2,Fridge,Base,2013-10-12 17:21:00,2013-10-12 18:37:00,76.0,4232.34
Appliance2,Fridge,Base,2013-10-12 21:05:00,2013-10-13 07:54:00,649.0,3553.15
Appliance2,Fridge,Base,2013-10-13 13:20:00,2013-10-13 15:08:00,108.0,735.15
Appliance2,Fridge,Base,2013-10-13 16:43:00,2013-10-13 18:01:00,78.0,6416.3
Appliance2,Fridge,Base,2013-10-13 20:07:00,2013-10-13 21:20:00,73.0,108.0
Appliance2,Fridge,Base,2013-10-14 03:53:00,2013-10-14 06:21:00,148.0,284.6
Appliance2,Fridge,Base,2013-10-14 07:45:00,2013-10-14 08:56:00,71.0,2500.46
Appliance2,Fridge,Base,2013-10-14 11:10:00,2013-10-14 12:24:00,74.0,106.0
Appliance2,Fridge,Base,2013-10-14 15:07:00,2013-10-14 15:51:00,44.0,3298.94
Appliance2,Fridge,Base,2013-10-14 18:05:00,2013-10-14 19:18:00,73.0,632.58
Appliance2,Fridge,Base,2013-10-14 22:38:00,2013-10-14 23:17:00,39.0,81.0
Appliance2,Fridge,Base,2013-10-15 04:56:00,2013-10-15 06:33:00,97.0,935.79
Appliance2,Fridge,Base,2013-10-15 08:26:00,2013-10-15 09:38:00,72.0,3664.09
Appliance2,Fridge,Base,2013-10-15 12:03:00,2013-10-15 13:14:00,71.0,2905.52
Appliance2,Fridge,Base,2013-10-15 15:32:00,2013-10-15 16:51:00,79.0,6594.83
Appliance2,Fridge,Base,2013-10-15 19:05:00,2013-10-15 20:18:00,73.0,6190.66
Appliance2,Fridge,Base,2013-10-15 22:35:00,2013-10-15 23:46:00,71.0,6142.48
Appliance2,Fridge,Base,2013-10-16 02:09:00,2013-10-16 03:19:00,70.0,6043.6
Appliance2,Fridge,Base,2013-10-16 05:47:00,2013-10-16 06:59:00,72.0,5976.78
Appliance2,Fridge,Base,2013-10-16 10:03:00,2013-10-16 11:39:00,96.0,668.92
Appliance2,Fridge,Base,2013-10-16 13:12:00,2013-10-16 14:23:00,71.0,2884.91
Appliance2,Fridge,Base,2013-10-16 16:50:00,2013-10-16 18:06:00,76.0,6394.85
Appliance2,Fridge,Base,2013-10-16 20:29:00,2013-10-16 21:42:00,73.0,6173.39
Appliance2,Fridge,Base,2013-10-17 00:08:00,2013-10-17 01:20:00,72.0,6106.29
Appliance2,Fridge,Base,2013-10-17 03:48:00,2013-10-17 04:59:00,71.0,6065.5
Appliance2,Fridge,Base,2013-10-17 05:54:00,2013-10-17 06:26:00,32.0,6548.35
Appliance2,Fridge,Base,2013-10-17 07:32:00,2013-10-17 09:36:00,124.0,4883.98
Appliance2,Fridge,Base,2013-10-17 11:31:00,2013-10-17 12:58:00,87.0,1178.78
Appliance2,Fridge,Base,2013-10-17 15:11:00,2013-10-17 16:13:00,62.0,5175.82
Appliance2,Fridge,Base,2013-10-17 18:23:00,2013-10-17 19:38:00,75.0,6340.63
Appliance2,Fridge,Base,2013-10-17 21:50:00,2013-10-17 23:04:00,74.0,6211.39
Appliance2,Fridge,Base,2013-10-18 01:19:00,2013-10-18 02:31:00,72.0,6196.75
Appliance2,Fridge,Base,2013-10-18 04:49:00,2013-10-18 06:01:00,72.0,6113.71
Appliance2,Fridge,Base,2013-10-18 08:05:00,2013-10-18 10:19:00,134.0,1803.25
Appliance2,Fridge,Base,2013-10-18 12:26:00,2013-10-18 13:41:00,75.0,94.2
Appliance2,Fridge,Base,2013-10-18 15:51:00,2013-10-18 17:04:00,73.0,6174.31
Appliance2,Fridge,Base,2013-10-18 22:48:00,2013-10-18 23:47:00,59.0,600.33
Appliance2,Fridge,Base,2013-10-19 05:50:00,2013-10-19 07:01:00,71.0,868.5
Appliance2,Fridge,Base,2013-10-19 08:47:00,2013-10-19 10:13:00,86.0,1024.4
Appliance2,Fridge,Base,2013-10-19 12:20:00,2013-10-19 13:30:00,70.0,368.88
Appliance2,Fridge,Base,2013-10-19 15:32:00,2013-10-19 16:49:00,77.0,6572.41
Appliance2,Fridge,Base,2013-10-19 18:49:00,2013-10-19 20:05:00,76.0,274.04
Appliance2,Fridge,Base,2013-10-20 01:48:00,2013-10-20 03:56:00,128.0,91.0
Appliance2,Fridge,Base,2013-10-20 11:37:00,2013-10-20 12:51:00,74.0,5902.91
Appliance2,Fridge,Base,2013-10-20 15:11:00,2013-10-20 16:11:00,60.0,4981.73
Appliance2,Fridge,Base,2013-10-20 18:10:00,2013-10-21 07:11:00,781.0,197.72
Appliance2,Fridge,Base,2013-10-21 07:35:00,2013-10-21 09:06:00,91.0,3216.02
Appliance2,Fridge,Base,2013-10-21 12:57:00,2013-10-21 13:25:00,28.0,172.0
Appliance2,Fridge,Base,2013-10-21 15:24:00,2013-10-21 16:41:00,77.0,6484.29
Appliance2,Fridge,Base,2013-10-21 19:54:00,2013-10-22 07:11:00,677.0,258.91
Appliance2,Fridge,Base,2013-10-22 07:39:00,2013-10-22 09:30:00,111.0,5291.02
Appliance2,Fridge,Base,2013-10-22 11:43:00,2013-10-22 12:12:00,29.0,1370.17
Appliance2,Fridge,Base,2013-10-22 15:11:00,2013-10-22 15:25:00,14.0,1121.11
Appliance2,Fridge,Base,2013-10-22 17:18:00,2013-10-23 02:24:00,546.0,4454.67
Appliance2,Fridge,Base,2013-10-23 04:13:00,2013-10-23 08:05:00,232.0,77.85
Appliance2,Fridge,Base,2013-10-23 09:21:00,2013-10-23 13:19:00,238.0,15105.94
Appliance2,Fridge,Base,2013-10-23 14:57:00,2013-10-23 16:46:00,109.0,9036.94
Appliance2,Fridge,Base,2013-10-23 18:07:00,2013-10-23 21:55:00,228.0,24769.27
Appliance2,Fridge,Base,2013-10-23 23:27:00,2013-10-24 00:51:00,84.0,7054.62
Appliance2,Fridge,Base,2013-10-24 02:34:00,2013-10-24 03:54:00,80.0,6801.22
Appliance2,Fridge,Base,2013-10-24 05:40:00,2013-10-24 08:12:00,152.0,16806.87
Appliance2,Fridge,Base,2013-10-24 08:22:00,2013-10-24 10:31:00,129.0,12112.68
Appliance2,Fridge,Base,2013-10-24 11:41:00,2013-10-24 12:30:00,49.0,3777.35
Appliance2,Fridge,Base,2013-10-24 13:48:00,2013-10-24 14:55:00,67.0,3473.4
Appliance2,Fridge,Base,2013-10-24 15:53:00,2013-10-24 16:32:00,39.0,3642.96
Appliance2,Fridge,Base,2013-10-24 17:50:00,2013-10-24 18:35:00,45.0,4283.97
Appliance2,Fridge,Base,2013-10-24 19:43:00,2013-10-24 20:46:00,63.0,9383.7
Appliance2,Fridge,Base,2013-10-24 21:07:00,2013-10-24 22:03:00,56.0,6168.54
Appliance2,Fridge,Base,2013-10-24 23:07:00,2013-10-24 23:44:00,37.0,3509.24
Appliance2,Fridge,Base,2013-10-25 01:00:00,2013-10-25 01:36:00,36.0,3441.4
Appliance2,Fridge,Base,2013-10-25 02:57:00,2013-10-25 03:32:00,35.0,3283.96
Appliance2,Fridge,Base,2013-10-25 04:55:00,2013-10-25 05:31:00,36.0,3344.89
Appliance2,Fridge,Base,2013-10-25 06:54:00,2013-10-25 07:35:00,41.0,3869.97
Appliance2,Fridge,Base,2013-10-25 08:52:00,2013-10-25 09:41:00,49.0,4345.06
Appliance2,Fridge,Base,2013-10-25 11:00:00,2013-10-26 20:01:00,1981.0,171519.72
Appliance2,Fridge,Base,2013-10-26 21:19:00,2013-10-26 22:08:00,49.0,4542.2
Appliance2,Fridge,Base,2013-10-27 00:25:00,2013-10-27 01:10:00,45.0,3649.16
Appliance2,Fridge,Base,2013-10-27 01:31:00,2013-10-27 02:12:00,41.0,1906.33
Appliance2,Fridge,Base,2013-10-27 03:26:00,2013-10-27 04:57:00,91.0,12781.71
Appliance2,Fridge,Base,2013-10-27 06:14:00,2013-10-27 07:06:00,52.0,4953.2
Appliance2,Fridge,Base,2013-10-27 08:37:00,2013-10-27 10:34:00,117.0,7529.72
Appliance2,Fridge,Base,2013-10-27 11:55:00,2013-10-27 15:37:00,222.0,19634.22
Appliance2,Fridge,Base,2013-10-27 16:47:00,2013-10-27 17:48:00,61.0,5597.96
Appliance2,Fridge,Base,2013-10-27 18:57:00,2013-10-27 20:19:00,82.0,7677.39
Appliance2,Fridge,Base,2013-10-27 21:33:00,2013-10-27 22:32:00,59.0,5445.35
Appliance2,Fridge,Base,2013-10-27 23:51:00,2013-10-28 00:39:00,48.0,4400.67
Appliance2,Fridge,Base,2013-10-28 02:02:00,2013-10-28 02:47:00,45.0,4195.46
Appliance2,Fridge,Base,2013-10-28 03:37:00,2013-10-28 04:06:00,29.0,5894.02
Appliance2,Fridge,Base,2013-10-28 04:38:00,2013-10-28 05:48:00,70.0,7319.33
Appliance2,Fridge,Base,2013-10-28 07:01:00,2013-10-28 08:00:00,59.0,5494.34
Appliance2,Fridge,Base,2013-10-28 09:57:00,2013-10-28 10:18:00,21.0,186.5
Appliance2,Fridge,Base,2013-10-28 11:35:00,2013-10-28 12:19:00,44.0,3737.03
Appliance2,Fridge,Base,2013-10-28 13:32:00,2013-10-28 14:25:00,53.0,4335.34
Appliance2,Fridge,Base,2013-10-28 15:47:00,2013-10-28 17:07:00,80.0,10913.45
Appliance2,Fridge,Base,2013-10-28 17:38:00,2013-10-28 18:48:00,70.0,7425.38
Appliance2,Fridge,Base,2013-10-28 19:59:00,2013-10-28 20:46:00,47.0,4431.49
Appliance2,Fridge,Base,2013-10-28 22:08:00,2013-10-28 22:51:00,43.0,4012.72
Appliance2,Fridge,Base,2013-10-29 00:17:00,2013-10-29 00:57:00,40.0,3815.41
Appliance2,Fridge,Base,2013-10-29 02:28:00,2013-10-29 03:08:00,40.0,3811.2
Appliance2,Fridge,Base,2013-10-29 04:42:00,2013-10-29 05:22:00,40.0,3743.49
Appliance2,Fridge,Base,2013-10-29 06:58:00,2013-10-29 07:41:00,43.0,4018.83
Appliance2,Fridge,Base,2013-10-29 09:03:00,2013-10-29 10:47:00,104.0,13076.63
Appliance2,Fridge,Base,2013-10-29 12:08:00,2013-10-29 13:15:00,67.0,6188.88
Appliance2,Fridge,Base,2013-10-29 14:38:00,2013-10-29 15:24:00,46.0,3852.25
Appliance2,Fridge,Base,2013-10-29 16:45:00,2013-10-29 19:05:00,140.0,16450.93
Appliance2,Fridge,Base,2013-10-29 19:10:00,2013-10-29 20:49:00,99.0,10551.19
Appliance2,Fridge,Base,2013-10-29 21:59:00,2013-10-29 22:47:00,48.0,4523.95
Appliance2,Fridge,Base,2013-10-30 00:09:00,2013-10-30 00:50:00,41.0,3854.15
Appliance2,Fridge,Base,2013-10-30 02:17:00,2013-10-30 02:56:00,39.0,3667.99
Appliance2,Fridge,Base,2013-10-30 04:27:00,2013-10-30 05:06:00,39.0,3636.19
Appliance2,Fridge,Base,2013-10-30 06:36:00,2013-10-30 07:14:00,38.0,3488.17
Appliance2,Fridge,Base,2013-10-30 08:47:00,2013-10-30 10:46:00,119.0,12753.36
Appliance2,Fridge,Base,2013-10-30 12:04:00,2013-10-30 13:13:00,69.0,5578.1
Appliance2,Fridge,Base,2013-10-30 14:36:00,2013-10-30 15:16:00,40.0,2235.95
Appliance2,Fridge,Base,2013-10-30 16:39:00,2013-10-30 17:21:00,42.0,4015.14
Appliance2,Fridge,Base,2013-10-30 18:32:00,2013-10-30 19:27:00,55.0,5109.79
Appliance2,Fridge,Base,2013-10-30 20:52:00,2013-10-30 22:56:00,124.0,15959.57
Appliance2,Fridge,Base,2013-10-31 00:09:00,2013-10-31 00:50:00,41.0,3954.45
Appliance2,Fridge,Base,2013-10-31 02:10:00,2013-10-31 02:49:00,39.0,3672.48
Appliance2,Fridge,Base,2013-10-31 04:12:00,2013-10-31 04:49:00,37.0,3464.0
Appliance2,Fridge,Base,2013-10-31 06:10:00,2013-10-31 06:47:00,37.0,3452.64
Appliance2,Fridge,Base,2013-10-31 08:12:00,2013-10-31 09:03:00,51.0,3760.83
Appliance2,Fridge,Base,2013-10-31 10:34:00,2013-10-31 11:09:00,35.0,2802.95
Appliance2,Fridge,Base,2013-10-31 12:35:00,2013-10-31 14:28:00,113.0,8962.76
Appliance2,Fridge,Base,2013-10-31 15:40:00,2013-10-31 16:17:00,37.0,3543.1
Appliance2,Fridge,Base,2013-10-31 17:37:00,2013-10-31 18:16:00,39.0,3712.96
Appliance2,Fridge,Base,2013-10-31 19:32:00,2013-10-31 20:14:00,42.0,4018.8
Appliance2,Fridge,Base,2013-10-31 21:35:00,2013-10-31 22:14:00,39.0,3655.24
Appliance2,Fridge,Base,2013-10-31 23:39:00,2013-11-01 00:16:00,37.0,3528.42
Appliance2,Fridge,Base,2013-11-01 01:44:00,2013-11-01 02:21:00,37.0,3477.82
Appliance2,Fridge,Base,2013-11-01 03:50:00,2013-11-01 04:27:00,37.0,3468.15
Appliance2,Fridge,Base,2013-11-01 05:10:00,2013-11-01 05:37:00,27.0,5704.32
Appliance2,Fridge,Base,2013-11-01 06:10:00,2013-11-01 07:22:00,72.0,7385.19
Appliance2,Fridge,Base,2013-11-01 08:36:00,2013-11-01 09:20:00,44.0,4200.79
Appliance2,Fridge,Base,2013-11-01 10:40:00,2013-11-01 11:22:00,42.0,3387.98
Appliance2,Fridge,Base,2013-11-01 12:59:00,2013-11-01 13:25:00,26.0,571.36
Appliance2,Fridge,Base,2013-11-01 14:51:00,2013-11-01 15:31:00,40.0,3685.66
Appliance2,Fridge,Base,2013-11-01 16:52:00,2013-11-01 18:01:00,69.0,6681.01
Appliance2,Fridge,Base,2013-11-01 19:09:00,2013-11-01 21:47:00,158.0,19577.48
Appliance2,Fridge,Base,2013-11-01 22:41:00,2013-11-01 23:31:00,50.0,4985.23
Appliance2,Fridge,Base,2013-11-02 00:28:00,2013-11-02 01:12:00,44.0,4414.71
Appliance2,Fridge,Base,2013-11-02 02:11:00,2013-11-02 02:52:00,41.0,4153.04
Appliance2,Fridge,Base,2013-11-02 03:54:00,2013-11-02 04:35:00,41.0,4099.89
Appliance2,Fridge,Base,2013-11-02 05:38:00,2013-11-02 06:18:00,40.0,4004.32
Appliance2,Fridge,Base,2013-11-02 07:25:00,2013-11-02 08:05:00,40.0,3981.82
Appliance2,Fridge,Base,2013-11-02 08:40:00,2013-11-02 09:09:00,29.0,5319.42
Appliance2,Fridge,Base,2013-11-02 09:28:00,2013-11-02 10:46:00,78.0,8108.69
Appliance2,Fridge,Base,2013-11-02 11:42:00,2013-11-02 12:32:00,50.0,2954.77
Appliance2,Fridge,Base,2013-11-02 13:27:00,2013-11-02 15:44:00,137.0,12347.24
Appliance2,Fridge,Base,2013-11-02 16:29:00,2013-11-02 19:09:00,160.0,19793.96
Appliance2,Fridge,Base,2013-11-02 20:01:00,2013-11-02 20:47:00,46.0,4401.35
Appliance2,Fridge,Base,2013-11-02 21:50:00,2013-11-02 22:31:00,41.0,3921.11
Appliance2,Fridge,Base,2013-11-02 23:36:00,2013-11-03 00:20:00,44.0,4068.13
Appliance2,Fridge,Base,2013-11-03 01:36:00,2013-11-03 02:15:00,39.0,3725.33
Appliance2,Fridge,Base,2013-11-03 03:36:00,2013-11-03 04:14:00,38.0,3559.52
Appliance2,Fridge,Base,2013-11-03 05:40:00,2013-11-03 06:17:00,37.0,3503.81
Appliance2,Fridge,Base,2013-11-03 07:46:00,2013-11-03 10:10:00,144.0,16752.93
Appliance2,Fridge,Base,2013-11-03 11:05:00,2013-11-03 12:35:00,90.0,8561.64
