event_id,appliance_name,appliance_id,Shiftability,start_time,end_time,duration(min),energy(W),is_reschedulable
Fridge_2013-11-03_02,Fridge,Appliance1,Base,2013-11-03 02:13:00,2013-11-03 02:28:00,15.0,1059.6,False
Fridge_2013-11-03_03,Fridge,Appliance1,Base,2013-11-03 03:37:00,2013-11-03 03:52:00,15.0,1042.32,False
Fridge_2013-11-03_04,Fridge,Appliance1,Base,2013-11-03 05:01:00,2013-11-03 05:15:00,14.0,1026.1,False
Fridge_2013-11-03_05,Fridge,Appliance1,Base,2013-11-03 06:26:00,2013-11-03 06:41:00,15.0,1090.71,False
Fridge_2013-11-03_06,Fridge,Appliance1,Base,2013-11-03 07:41:00,2013-11-03 07:58:00,17.0,1087.91,False
Fridge_2013-11-03_07,Fridge,Appliance1,Base,2013-11-03 08:55:00,2013-11-03 09:11:00,16.0,1086.08,False
Fridge_2013-11-03_08,Fridge,Appliance1,Base,2013-11-03 10:07:00,2013-11-03 10:22:00,15.0,1082.88,False
Fridge_2013-11-03_09,Fridge,Appliance1,Base,2013-11-03 11:20:00,2013-11-03 11:34:00,14.0,1050.2,False
Fridge_2013-11-03_10,Fridge,Appliance1,Base,2013-11-03 12:29:00,2013-11-03 12:46:00,17.0,1314.54,False
Fridge_2013-11-03_11,Fridge,Appliance1,Base,2013-11-03 13:37:00,2013-11-03 13:45:00,8.0,503.61,False
Fridge_2013-11-03_12,Fridge,Appliance1,Base,2013-11-03 14:43:00,2013-11-03 14:59:00,16.0,1138.22,False
Fridge_2013-11-03_13,Fridge,Appliance1,Base,2013-11-03 15:55:00,2013-11-03 16:11:00,16.0,1113.87,False
Fridge_2013-11-03_14,Fridge,Appliance1,Base,2013-11-03 16:48:00,2013-11-03 16:54:00,6.0,73.62,False
Fridge_2013-11-03_15,Fridge,Appliance1,Base,2013-11-03 17:02:00,2013-11-03 17:20:00,18.0,1226.54,False
Fridge_2013-11-03_16,Fridge,Appliance1,Base,2013-11-03 18:10:00,2013-11-03 18:27:00,17.0,1272.7,False
Fridge_2013-11-03_17,Fridge,Appliance1,Base,2013-11-03 19:19:00,2013-11-03 19:35:00,16.0,1105.81,False
Fridge_2013-11-03_18,Fridge,Appliance1,Base,2013-11-03 19:39:00,2013-11-03 19:44:00,5.0,96.1,False
Fridge_2013-11-03_19,Fridge,Appliance1,Base,2013-11-03 20:15:00,2013-11-03 20:33:00,18.0,1268.62,False
Fridge_2013-11-03_20,Fridge,Appliance1,Base,2013-11-03 21:30:00,2013-11-03 21:46:00,16.0,1176.53,False
Fridge_2013-11-03_21,Fridge,Appliance1,Base,2013-11-03 22:46:00,2013-11-03 23:00:00,14.0,1062.54,False
Fridge_2013-11-04_01,Fridge,Appliance1,Base,2013-11-04 00:03:00,2013-11-04 00:17:00,14.0,1021.5,False
Fridge_2013-11-04_02,Fridge,Appliance1,Base,2013-11-04 01:22:00,2013-11-04 01:36:00,14.0,991.0,False
Fridge_2013-11-04_03,Fridge,Appliance1,Base,2013-11-04 02:45:00,2013-11-04 02:59:00,14.0,997.2,False
Fridge_2013-11-04_04,Fridge,Appliance1,Base,2013-11-04 04:09:00,2013-11-04 04:23:00,14.0,1000.3,False
Fridge_2013-11-04_05,Fridge,Appliance1,Base,2013-11-04 05:37:00,2013-11-04 05:51:00,14.0,1039.7,False
Fridge_2013-11-04_06,Fridge,Appliance1,Base,2013-11-04 06:57:00,2013-11-04 07:14:00,17.0,1237.98,False
Fridge_2013-11-04_07,Fridge,Appliance1,Base,2013-11-04 08:10:00,2013-11-04 08:24:00,14.0,1024.35,False
Fridge_2013-11-04_08,Fridge,Appliance1,Base,2013-11-04 09:30:00,2013-11-04 09:44:00,14.0,1018.0,False
Fridge_2013-11-04_09,Fridge,Appliance1,Base,2013-11-04 10:53:00,2013-11-04 11:07:00,14.0,936.17,False
Fridge_2013-11-04_10,Fridge,Appliance1,Base,2013-11-04 12:16:00,2013-11-04 12:29:00,13.0,515.61,False
Fridge_2013-11-04_11,Fridge,Appliance1,Base,2013-11-04 13:37:00,2013-11-04 13:53:00,16.0,311.5,False
Fridge_2013-11-04_12,Fridge,Appliance1,Base,2013-11-04 14:49:00,2013-11-04 15:05:00,16.0,1119.81,False
Fridge_2013-11-04_13,Fridge,Appliance1,Base,2013-11-04 16:05:00,2013-11-04 16:22:00,17.0,1251.36,False
Fridge_2013-11-04_14,Fridge,Appliance1,Base,2013-11-04 17:10:00,2013-11-04 17:26:00,16.0,1151.42,False
Fridge_2013-11-04_15,Fridge,Appliance1,Base,2013-11-04 18:18:00,2013-11-04 18:33:00,15.0,1105.17,False
Fridge_2013-11-04_16,Fridge,Appliance1,Base,2013-11-04 19:31:00,2013-11-04 19:46:00,15.0,1059.62,False
Fridge_2013-11-04_17,Fridge,Appliance1,Base,2013-11-04 20:44:00,2013-11-04 20:58:00,14.0,1058.33,False
Fridge_2013-11-04_18,Fridge,Appliance1,Base,2013-11-04 21:56:00,2013-11-04 22:11:00,15.0,1075.8,False
Fridge_2013-11-04_19,Fridge,Appliance1,Base,2013-11-04 23:07:00,2013-11-04 23:22:00,15.0,1104.8,False
Fridge_2013-11-05_01,Fridge,Appliance1,Base,2013-11-05 00:23:00,2013-11-05 00:36:00,13.0,988.4,False
Fridge_2013-11-05_02,Fridge,Appliance1,Base,2013-11-05 01:40:00,2013-11-05 01:54:00,14.0,1012.84,False
Fridge_2013-11-05_03,Fridge,Appliance1,Base,2013-11-05 02:59:00,2013-11-05 03:13:00,14.0,1000.22,False
Fridge_2013-11-05_04,Fridge,Appliance1,Base,2013-11-05 04:22:00,2013-11-05 04:36:00,14.0,1001.1,False
Fridge_2013-11-05_05,Fridge,Appliance1,Base,2013-11-05 05:45:00,2013-11-05 05:59:00,14.0,1006.5,False
Fridge_2013-11-05_06,Fridge,Appliance1,Base,2013-11-05 07:07:00,2013-11-05 07:22:00,15.0,1030.54,False
Fridge_2013-11-05_07,Fridge,Appliance1,Base,2013-11-05 08:13:00,2013-11-05 08:30:00,17.0,1202.48,False
Fridge_2013-11-05_08,Fridge,Appliance1,Base,2013-11-05 09:29:00,2013-11-05 09:45:00,16.0,1141.45,False
Fridge_2013-11-05_09,Fridge,Appliance1,Base,2013-11-05 10:48:00,2013-11-05 11:03:00,15.0,1049.33,False
Fridge_2013-11-05_10,Fridge,Appliance1,Base,2013-11-05 12:10:00,2013-11-05 12:24:00,14.0,955.1,False
Fridge_2013-11-05_11,Fridge,Appliance1,Base,2013-11-05 13:25:00,2013-11-05 13:50:00,25.0,230.42,False
Fridge_2013-11-05_12,Fridge,Appliance1,Base,2013-11-05 14:43:00,2013-11-05 14:56:00,13.0,1010.62,False
Fridge_2013-11-05_13,Fridge,Appliance1,Base,2013-11-05 15:58:00,2013-11-05 16:13:00,15.0,1101.04,False
Fridge_2013-11-05_14,Fridge,Appliance1,Base,2013-11-05 16:59:00,2013-11-05 17:17:00,18.0,1325.01,False
Fridge_2013-11-05_15,Fridge,Appliance1,Base,2013-11-05 18:16:00,2013-11-05 18:33:00,17.0,1176.32,False
Fridge_2013-11-05_16,Fridge,Appliance1,Base,2013-11-05 19:27:00,2013-11-05 19:43:00,16.0,1106.9,False
Fridge_2013-11-05_17,Fridge,Appliance1,Base,2013-11-05 20:38:00,2013-11-05 20:55:00,17.0,1207.42,False
Fridge_2013-11-05_18,Fridge,Appliance1,Base,2013-11-05 21:52:00,2013-11-05 22:09:00,17.0,1222.72,False
Fridge_2013-11-05_19,Fridge,Appliance1,Base,2013-11-05 23:08:00,2013-11-05 23:23:00,15.0,1090.57,False
Fridge_2013-11-06_01,Fridge,Appliance1,Base,2013-11-06 00:22:00,2013-11-06 00:36:00,14.0,1021.51,False
Fridge_2013-11-06_02,Fridge,Appliance1,Base,2013-11-06 01:38:00,2013-11-06 01:51:00,13.0,983.79,False
Fridge_2013-11-06_03,Fridge,Appliance1,Base,2013-11-06 02:53:00,2013-11-06 03:05:00,12.0,947.09,False
Fridge_2013-11-06_04,Fridge,Appliance1,Base,2013-11-06 04:10:00,2013-11-06 04:24:00,14.0,999.61,False
Fridge_2013-11-06_05,Fridge,Appliance1,Base,2013-11-06 05:30:00,2013-11-06 05:44:00,14.0,986.36,False
Fridge_2013-11-06_06,Fridge,Appliance1,Base,2013-11-06 06:51:00,2013-11-06 07:05:00,14.0,1023.78,False
Fridge_2013-11-06_07,Fridge,Appliance1,Base,2013-11-06 07:48:00,2013-11-06 07:54:00,6.0,46.04,False
Fridge_2013-11-06_08,Fridge,Appliance1,Base,2013-11-06 07:59:00,2013-11-06 08:14:00,15.0,1103.82,False
Fridge_2013-11-06_09,Fridge,Appliance1,Base,2013-11-06 09:07:00,2013-11-06 09:21:00,14.0,990.82,False
Fridge_2013-11-06_10,Fridge,Appliance1,Base,2013-11-06 10:26:00,2013-11-06 10:41:00,15.0,1048.7,False
Fridge_2013-11-06_11,Fridge,Appliance1,Base,2013-11-06 11:49:00,2013-11-06 12:03:00,14.0,964.38,False
Fridge_2013-11-06_12,Fridge,Appliance1,Base,2013-11-06 12:18:00,2013-11-06 12:29:00,11.0,36.0,False
Fridge_2013-11-06_13,Fridge,Appliance1,Base,2013-11-06 13:10:00,2013-11-06 13:22:00,12.0,330.54,False
Fridge_2013-11-06_14,Fridge,Appliance1,Base,2013-11-06 14:22:00,2013-11-06 14:36:00,14.0,1000.85,False
Fridge_2013-11-06_15,Fridge,Appliance1,Base,2013-11-06 15:37:00,2013-11-06 15:52:00,15.0,1102.96,False
Fridge_2013-11-06_16,Fridge,Appliance1,Base,2013-11-06 16:31:00,2013-11-06 16:48:00,17.0,1241.6,False
Fridge_2013-11-06_17,Fridge,Appliance1,Base,2013-11-06 17:31:00,2013-11-06 17:56:00,25.0,1571.38,False
Fridge_2013-11-06_18,Fridge,Appliance1,Base,2013-11-06 18:31:00,2013-11-06 18:49:00,18.0,1347.63,False
Fridge_2013-11-06_19,Fridge,Appliance1,Base,2013-11-06 19:30:00,2013-11-06 19:47:00,17.0,1297.51,False
Fridge_2013-11-06_20,Fridge,Appliance1,Base,2013-11-06 20:26:00,2013-11-06 20:44:00,18.0,1297.97,False
Fridge_2013-11-06_21,Fridge,Appliance1,Base,2013-11-06 21:30:00,2013-11-06 21:46:00,16.0,1195.23,False
Fridge_2013-11-06_22,Fridge,Appliance1,Base,2013-11-06 22:37:00,2013-11-06 22:52:00,15.0,1135.36,False
Fridge_2013-11-06_23,Fridge,Appliance1,Base,2013-11-06 23:45:00,2013-11-07 00:00:00,15.0,1133.05,False
Fridge_2013-11-07_01,Fridge,Appliance1,Base,2013-11-07 00:56:00,2013-11-07 01:10:00,14.0,1078.68,False
Fridge_2013-11-07_02,Fridge,Appliance1,Base,2013-11-07 02:11:00,2013-11-07 02:27:00,16.0,1116.26,False
Fridge_2013-11-07_03,Fridge,Appliance1,Base,2013-11-07 03:29:00,2013-11-07 03:44:00,15.0,1099.57,False
Fridge_2013-11-07_04,Fridge,Appliance1,Base,2013-11-07 04:50:00,2013-11-07 05:05:00,15.0,1076.97,False
Fridge_2013-11-07_05,Fridge,Appliance1,Base,2013-11-07 06:16:00,2013-11-07 06:31:00,15.0,1068.69,False
Fridge_2013-11-07_06,Fridge,Appliance1,Base,2013-11-07 07:35:00,2013-11-07 07:53:00,18.0,1177.52,False
Fridge_2013-11-07_07,Fridge,Appliance1,Base,2013-11-07 08:36:00,2013-11-07 08:52:00,16.0,1146.17,False
Fridge_2013-11-07_08,Fridge,Appliance1,Base,2013-11-07 09:51:00,2013-11-08 11:53:00,1562.0,1802.71,False
Fridge_2013-11-08_01,Fridge,Appliance1,Base,2013-11-08 13:01:00,2013-11-08 13:18:00,17.0,1176.73,False
Fridge_2013-11-08_02,Fridge,Appliance1,Base,2013-11-08 14:05:00,2013-11-08 14:19:00,14.0,1004.1,False
Fridge_2013-11-08_03,Fridge,Appliance1,Base,2013-11-08 14:23:00,2013-11-08 14:28:00,5.0,63.0,False
Fridge_2013-11-08_04,Fridge,Appliance1,Base,2013-11-08 14:59:00,2013-11-08 15:15:00,16.0,1218.55,False
Fridge_2013-11-08_05,Fridge,Appliance1,Base,2013-11-08 16:10:00,2013-11-08 16:25:00,15.0,1034.77,False
Fridge_2013-11-08_06,Fridge,Appliance1,Base,2013-11-08 17:19:00,2013-11-08 17:33:00,14.0,1068.74,False
Fridge_2013-11-08_07,Fridge,Appliance1,Base,2013-11-08 18:17:00,2013-11-08 18:22:00,5.0,67.27,False
Fridge_2013-11-08_08,Fridge,Appliance1,Base,2013-11-08 18:23:00,2013-11-08 18:40:00,17.0,1251.04,False
Fridge_2013-11-08_09,Fridge,Appliance1,Base,2013-11-08 19:33:00,2013-11-08 19:47:00,14.0,1104.82,False
Fridge_2013-11-08_10,Fridge,Appliance1,Base,2013-11-08 20:40:00,2013-11-08 20:55:00,15.0,1093.05,False
Fridge_2013-11-08_11,Fridge,Appliance1,Base,2013-11-08 21:49:00,2013-11-08 22:05:00,16.0,1126.13,False
Fridge_2013-11-08_12,Fridge,Appliance1,Base,2013-11-08 23:01:00,2013-11-08 23:16:00,15.0,1055.36,False
Fridge_2013-11-09_01,Fridge,Appliance1,Base,2013-11-09 00:11:00,2013-11-09 00:24:00,13.0,1013.39,False
Fridge_2013-11-09_02,Fridge,Appliance1,Base,2013-11-09 01:26:00,2013-11-09 01:40:00,14.0,1001.55,False
Fridge_2013-11-09_03,Fridge,Appliance1,Base,2013-11-09 02:43:00,2013-11-09 02:57:00,14.0,985.26,False
Fridge_2013-11-09_04,Fridge,Appliance1,Base,2013-11-09 04:03:00,2013-11-09 04:18:00,15.0,1029.06,False
Fridge_2013-11-09_05,Fridge,Appliance1,Base,2013-11-09 05:26:00,2013-11-09 05:40:00,14.0,972.35,False
Fridge_2013-11-09_06,Fridge,Appliance1,Base,2013-11-09 06:51:00,2013-11-09 07:05:00,14.0,992.57,False
Fridge_2013-11-09_07,Fridge,Appliance1,Base,2013-11-09 08:04:00,2013-11-09 08:18:00,14.0,1079.05,False
Fridge_2013-11-09_08,Fridge,Appliance1,Base,2013-11-09 09:11:00,2013-11-09 09:26:00,15.0,1147.19,False
Fridge_2013-11-09_09,Fridge,Appliance1,Base,2013-11-09 10:08:00,2013-11-09 10:30:00,22.0,1490.58,False
Fridge_2013-11-09_10,Fridge,Appliance1,Base,2013-11-09 11:27:00,2013-11-09 11:42:00,15.0,1127.34,False
Fridge_2013-11-09_11,Fridge,Appliance1,Base,2013-11-09 12:41:00,2013-11-09 12:55:00,14.0,1086.36,False
Fridge_2013-11-09_12,Fridge,Appliance1,Base,2013-11-09 13:53:00,2013-11-09 14:07:00,14.0,1052.68,False
Fridge_2013-11-09_13,Fridge,Appliance1,Base,2013-11-09 15:04:00,2013-11-09 15:19:00,15.0,1065.61,False
Fridge_2013-11-09_14,Fridge,Appliance1,Base,2013-11-09 16:16:00,2013-11-09 16:32:00,16.0,1250.89,False
Fridge_2013-11-09_15,Fridge,Appliance1,Base,2013-11-09 17:13:00,2013-11-09 17:30:00,17.0,1314.67,False
Fridge_2013-11-09_16,Fridge,Appliance1,Base,2013-11-09 18:20:00,2013-11-09 18:37:00,17.0,1281.89,False
Fridge_2013-11-09_17,Fridge,Appliance1,Base,2013-11-09 19:33:00,2013-11-09 19:50:00,17.0,1298.13,False
Fridge_2013-11-09_18,Fridge,Appliance1,Base,2013-11-09 20:38:00,2013-11-09 20:54:00,16.0,1186.36,False
Fridge_2013-11-09_19,Fridge,Appliance1,Base,2013-11-09 21:51:00,2013-11-09 22:07:00,16.0,1155.55,False
Fridge_2013-11-09_20,Fridge,Appliance1,Base,2013-11-09 23:04:00,2013-11-09 23:18:00,14.0,1093.84,False
Fridge_2013-11-10_01,Fridge,Appliance1,Base,2013-11-10 00:19:00,2013-11-10 00:33:00,14.0,1057.47,False
Fridge_2013-11-10_02,Fridge,Appliance1,Base,2013-11-10 01:40:00,2013-11-10 01:55:00,15.0,1085.1,False
Fridge_2013-11-10_03,Fridge,Appliance1,Base,2013-11-10 03:04:00,2013-11-10 03:19:00,15.0,1047.87,False
Fridge_2013-11-10_04,Fridge,Appliance1,Base,2013-11-10 04:29:00,2013-11-10 04:44:00,15.0,1052.35,False
Fridge_2013-11-10_05,Fridge,Appliance1,Base,2013-11-10 05:56:00,2013-11-10 06:11:00,15.0,1045.29,False
Fridge_2013-11-10_06,Fridge,Appliance1,Base,2013-11-10 07:26:00,2013-11-10 07:41:00,15.0,1089.74,False
Fridge_2013-11-10_07,Fridge,Appliance1,Base,2013-11-10 08:31:00,2013-11-10 08:46:00,15.0,1107.39,False
Fridge_2013-11-10_08,Fridge,Appliance1,Base,2013-11-10 09:43:00,2013-11-10 09:59:00,16.0,1117.57,False
Fridge_2013-11-10_09,Fridge,Appliance1,Base,2013-11-10 10:39:00,2013-11-10 10:44:00,5.0,68.76,False
Fridge_2013-11-10_10,Fridge,Appliance1,Base,2013-11-10 10:47:00,2013-11-10 11:09:00,22.0,1332.85,False
Fridge_2013-11-10_11,Fridge,Appliance1,Base,2013-11-10 11:51:00,2013-11-10 12:10:00,19.0,1335.95,False
Fridge_2013-11-10_12,Fridge,Appliance1,Base,2013-11-10 13:02:00,2013-11-10 13:14:00,12.0,538.89,False
Fridge_2013-11-10_13,Fridge,Appliance1,Base,2013-11-10 14:06:00,2013-11-10 14:22:00,16.0,1195.7,False
Fridge_2013-11-10_14,Fridge,Appliance1,Base,2013-11-10 15:18:00,2013-11-10 15:33:00,15.0,1112.6,False
Fridge_2013-11-10_15,Fridge,Appliance1,Base,2013-11-10 16:30:00,2013-11-10 16:45:00,15.0,1152.26,False
Fridge_2013-11-10_16,Fridge,Appliance1,Base,2013-11-10 17:37:00,2013-11-10 17:54:00,17.0,1232.43,False
Fridge_2013-11-10_17,Fridge,Appliance1,Base,2013-11-10 18:39:00,2013-11-10 19:01:00,22.0,1662.14,False
Fridge_2013-11-10_18,Fridge,Appliance1,Base,2013-11-10 19:06:00,2013-11-10 19:16:00,10.0,164.52,False
Fridge_2013-11-10_19,Fridge,Appliance1,Base,2013-11-10 19:37:00,2013-11-10 20:00:00,23.0,1751.81,False
Fridge_2013-11-10_20,Fridge,Appliance1,Base,2013-11-10 20:58:00,2013-11-10 21:19:00,21.0,1525.81,False
Fridge_2013-11-10_21,Fridge,Appliance1,Base,2013-11-10 22:20:00,2013-11-10 22:37:00,17.0,1336.11,False
Fridge_2013-11-10_22,Fridge,Appliance1,Base,2013-11-10 23:38:00,2013-11-10 23:54:00,16.0,1198.2,False
Fridge_2013-11-11_01,Fridge,Appliance1,Base,2013-11-11 00:56:00,2013-11-11 01:12:00,16.0,1124.67,False
Fridge_2013-11-11_02,Fridge,Appliance1,Base,2013-11-11 02:15:00,2013-11-11 02:30:00,15.0,1087.17,False
Fridge_2013-11-11_03,Fridge,Appliance1,Base,2013-11-11 03:37:00,2013-11-11 03:52:00,15.0,1084.4,False
Fridge_2013-11-11_04,Fridge,Appliance1,Base,2013-11-11 05:03:00,2013-11-11 05:18:00,15.0,1063.7,False
Fridge_2013-11-11_05,Fridge,Appliance1,Base,2013-11-11 06:32:00,2013-11-11 06:48:00,16.0,1092.38,False
Fridge_2013-11-11_06,Fridge,Appliance1,Base,2013-11-11 07:49:00,2013-11-11 08:07:00,18.0,1310.27,False
Fridge_2013-11-11_07,Fridge,Appliance1,Base,2013-11-11 09:04:00,2013-11-11 09:20:00,16.0,1210.85,False
Fridge_2013-11-11_08,Fridge,Appliance1,Base,2013-11-11 10:26:00,2013-11-11 10:41:00,15.0,1103.96,False
Fridge_2013-11-11_09,Fridge,Appliance1,Base,2013-11-11 11:50:00,2013-11-11 12:05:00,15.0,1135.56,False
Fridge_2013-11-11_10,Fridge,Appliance1,Base,2013-11-11 13:04:00,2013-11-11 13:20:00,16.0,1129.01,False
Fridge_2013-11-11_11,Fridge,Appliance1,Base,2013-11-11 14:27:00,2013-11-11 14:42:00,15.0,1108.67,False
Fridge_2013-11-11_12,Fridge,Appliance1,Base,2013-11-11 15:44:00,2013-11-11 16:00:00,16.0,1170.1,False
Fridge_2013-11-11_13,Fridge,Appliance1,Base,2013-11-11 16:50:00,2013-11-11 17:09:00,19.0,1428.27,False
Fridge_2013-11-11_14,Fridge,Appliance1,Base,2013-11-11 18:01:00,2013-11-11 18:18:00,17.0,1243.62,False
Fridge_2013-11-11_15,Fridge,Appliance1,Base,2013-11-11 19:15:00,2013-11-11 19:32:00,17.0,1212.63,False
Fridge_2013-11-11_16,Fridge,Appliance1,Base,2013-11-11 20:28:00,2013-11-11 20:44:00,16.0,1267.84,False
Fridge_2013-11-11_17,Fridge,Appliance1,Base,2013-11-11 21:44:00,2013-11-11 22:01:00,17.0,1232.54,False
Fridge_2013-11-11_18,Fridge,Appliance1,Base,2013-11-11 23:02:00,2013-11-11 23:18:00,16.0,1174.35,False
Fridge_2013-11-12_01,Fridge,Appliance1,Base,2013-11-12 00:20:00,2013-11-12 00:36:00,16.0,1208.55,False
Fridge_2013-11-12_02,Fridge,Appliance1,Base,2013-11-12 01:41:00,2013-11-12 01:56:00,15.0,1067.57,False
Fridge_2013-11-12_03,Fridge,Appliance1,Base,2013-11-12 03:01:00,2013-11-12 03:16:00,15.0,1092.61,False
Fridge_2013-11-12_04,Fridge,Appliance1,Base,2013-11-12 04:23:00,2013-11-12 04:38:00,15.0,1111.34,False
Fridge_2013-11-12_05,Fridge,Appliance1,Base,2013-11-12 05:48:00,2013-11-12 06:03:00,15.0,1075.39,False
Fridge_2013-11-12_06,Fridge,Appliance1,Base,2013-11-12 07:11:00,2013-11-12 07:27:00,16.0,1136.86,False
Fridge_2013-11-12_07,Fridge,Appliance1,Base,2013-11-12 08:08:00,2013-11-12 08:31:00,23.0,1769.04,False
Fridge_2013-11-12_08,Fridge,Appliance1,Base,2013-11-12 09:31:00,2013-11-12 09:46:00,15.0,1170.95,False
Fridge_2013-11-12_09,Fridge,Appliance1,Base,2013-11-12 10:48:00,2013-11-12 11:04:00,16.0,1112.0,False
Fridge_2013-11-12_10,Fridge,Appliance1,Base,2013-11-12 12:07:00,2013-11-12 12:23:00,16.0,1032.02,False
Fridge_2013-11-12_11,Fridge,Appliance1,Base,2013-11-12 12:43:00,2013-11-12 12:48:00,5.0,41.45,False
Fridge_2013-11-12_12,Fridge,Appliance1,Base,2013-11-12 13:14:00,2013-11-12 13:32:00,18.0,1318.38,False
Fridge_2013-11-12_13,Fridge,Appliance1,Base,2013-11-12 14:27:00,2013-11-12 14:43:00,16.0,1155.8,False
Fridge_2013-11-12_14,Fridge,Appliance1,Base,2013-11-12 15:48:00,2013-11-12 16:04:00,16.0,1199.82,False
Fridge_2013-11-12_15,Fridge,Appliance1,Base,2013-11-12 16:52:00,2013-11-12 17:12:00,20.0,1395.72,False
Fridge_2013-11-12_16,Fridge,Appliance1,Base,2013-11-12 17:57:00,2013-11-12 18:18:00,21.0,1571.95,False
Fridge_2013-11-12_17,Fridge,Appliance1,Base,2013-11-12 19:10:00,2013-11-12 19:32:00,22.0,1552.97,False
Fridge_2013-11-12_18,Fridge,Appliance1,Base,2013-11-12 20:31:00,2013-11-12 20:51:00,20.0,1550.65,False
Fridge_2013-11-12_19,Fridge,Appliance1,Base,2013-11-12 21:46:00,2013-11-12 22:04:00,18.0,1346.66,False
Fridge_2013-11-12_20,Fridge,Appliance1,Base,2013-11-12 23:06:00,2013-11-12 23:22:00,16.0,1256.72,False
Fridge_2013-11-13_01,Fridge,Appliance1,Base,2013-11-13 00:26:00,2013-11-13 00:41:00,15.0,1138.23,False
Fridge_2013-11-13_02,Fridge,Appliance1,Base,2013-11-13 01:46:00,2013-11-13 02:02:00,16.0,1113.62,False
Fridge_2013-11-13_03,Fridge,Appliance1,Base,2013-11-13 03:11:00,2013-11-13 03:26:00,15.0,1088.96,False
Fridge_2013-11-13_04,Fridge,Appliance1,Base,2013-11-13 04:38:00,2013-11-13 04:53:00,15.0,1053.13,False
Fridge_2013-11-13_05,Fridge,Appliance1,Base,2013-11-13 06:09:00,2013-11-13 06:24:00,15.0,1091.17,False
Fridge_2013-11-13_06,Fridge,Appliance1,Base,2013-11-13 07:32:00,2013-11-13 07:49:00,17.0,1138.69,False
Fridge_2013-11-13_07,Fridge,Appliance1,Base,2013-11-13 07:50:00,2013-11-13 07:55:00,5.0,48.9,False
Fridge_2013-11-13_08,Fridge,Appliance1,Base,2013-11-13 08:40:00,2013-11-13 08:56:00,16.0,1164.67,False
Fridge_2013-11-13_09,Fridge,Appliance1,Base,2013-11-13 10:01:00,2013-11-13 10:17:00,16.0,1142.32,False
