event_id,appliance_name,appliance_id,original_start_time,original_end_time,optimized_start_time,optimized_end_time,duration_minutes,original_cost,optimized_cost,cost_savings,savings_percentage,is_shifted
Dishwasher_2014-04-22_01,Dishwasher,Appliance5,2014-04-22 07:01:00,2014-04-22 08:10:00,2014-04-22 13:01:00,2014-04-22 14:10:00,69,0.25149987301587295,0.12574993650793648,0.12574993650793648,50.0,True
Dishwasher_2014-04-25_01,Dishwasher,Appliance5,2014-04-25 06:42:00,2014-04-25 07:55:00,2014-04-25 13:12:00,2014-04-25 14:25:00,73,0.25605223412698414,0.12802611706349207,0.12802611706349207,50.0,True
Dishwasher_2014-04-28_01,Dishwasher,Appliance5,2014-04-28 06:41:00,2014-04-28 07:51:00,2014-04-28 13:11:00,2014-04-28 14:21:00,70,0.25063813239538246,0.12531906619769123,0.12531906619769123,50.0,True
Dishwasher_2014-04-30_01,Dishwasher,Appliance5,2014-04-30 18:04:00,2014-04-30 19:10:00,2014-04-30 20:04:00,2014-04-30 21:10:00,66,0.2401976845238095,0.12009884226190475,0.12009884226190475,50.0,True
Dishwasher_2014-05-01_01,Dishwasher,Appliance5,2014-05-01 06:11:00,2014-05-01 07:48:00,2014-05-01 13:11:00,2014-05-01 14:48:00,97,0.2972442341269842,0.1486221170634921,0.1486221170634921,50.0,True
Dishwasher_2014-05-29_01,Dishwasher,Appliance5,2014-05-29 18:24:00,2014-05-29 19:34:00,2014-05-29 20:09:00,2014-05-29 21:19:00,70,0.251810634920635,0.1259053174603175,0.1259053174603175,50.0,True
Dishwasher_2014-06-01_01,Dishwasher,Appliance5,2014-06-01 18:51:00,2014-06-01 19:56:00,2014-06-01 20:06:00,2014-06-01 21:11:00,65,0.2504717202380952,0.1252358601190476,0.1252358601190476,50.0,True
Dishwasher_2014-06-04_01,Dishwasher,Appliance5,2014-06-04 11:58:00,2014-06-04 13:03:00,2014-06-04 13:13:00,2014-06-04 14:18:00,65,0.23712738446275955,0.12348983508852264,0.11363754937423691,47.92257529922003,True
Dishwasher_2014-06-06_01,Dishwasher,Appliance5,2014-06-06 18:57:00,2014-06-06 20:02:00,2014-06-06 20:12:00,2014-06-06 21:17:00,65,0.2328627227633478,0.11902598638167389,0.11383673638167391,48.88577056507373,True
Dishwasher_2014-06-08_01,Dishwasher,Appliance5,2014-06-08 18:25:00,2014-06-08 19:34:00,2014-06-08 20:10:00,2014-06-08 21:19:00,69,0.24273087301587304,0.12136543650793652,0.12136543650793652,50.0,True
Dishwasher_2014-06-11_01,Dishwasher,Appliance5,2014-06-11 06:37:00,2014-06-11 08:29:00,2014-06-11 13:07:00,2014-06-11 14:59:00,112,0.34950420238095226,0.17475210119047613,0.17475210119047613,50.0,True
Dishwasher_2014-06-13_01,Dishwasher,Appliance5,2014-06-13 18:57:00,2014-06-13 20:17:00,2014-06-13 20:12:00,2014-06-13 21:32:00,80,0.18022657936507935,0.12471921825396824,0.05550736111111111,30.798654286542043,True
Dishwasher_2014-06-16_01,Dishwasher,Appliance5,2014-06-16 06:43:00,2014-06-16 07:54:00,2014-06-16 13:13:00,2014-06-16 14:24:00,71,0.2404708499278499,0.12023542496392495,0.12023542496392495,50.0,True
Dishwasher_2014-06-18_01,Dishwasher,Appliance5,2014-06-18 06:49:00,2014-06-18 07:55:00,2014-06-18 13:04:00,2014-06-18 14:10:00,66,0.24800075000000002,0.12400037500000001,0.12400037500000001,50.0,True
Dishwasher_2014-06-20_01,Dishwasher,Appliance5,2014-06-20 06:21:00,2014-06-20 07:25:00,2014-06-20 13:06:00,2014-06-20 14:10:00,64,0.12238506854256857,0.061192534271284287,0.061192534271284287,50.0,True
Dishwasher_2014-06-22_01,Dishwasher,Appliance5,2014-06-22 18:51:00,2014-06-22 19:56:00,2014-06-22 20:06:00,2014-06-22 21:11:00,65,0.23718490674603177,0.11859245337301588,0.11859245337301588,50.0,True
Dishwasher_2014-06-26_01,Dishwasher,Appliance5,2014-06-26 12:45:00,2014-06-26 13:54:00,2014-06-26 13:00:00,2014-06-26 14:09:00,69,0.16332220634920636,0.12037089583333335,0.042951310515873004,26.298512294180576,True
Dishwasher_2014-06-29_01,Dishwasher,Appliance5,2014-06-29 18:37:00,2014-06-29 19:24:00,2014-06-29 20:07:00,2014-06-29 20:54:00,47,0.09765459126984123,0.048827295634920616,0.048827295634920616,50.0,True
Dishwasher_2014-07-02_01,Dishwasher,Appliance5,2014-07-02 18:34:00,2014-07-02 19:39:00,2014-07-02 20:04:00,2014-07-02 21:09:00,65,0.24788340079365076,0.12394170039682538,0.12394170039682538,50.0,True
Dishwasher_2014-07-05_01,Dishwasher,Appliance5,2014-07-05 06:57:00,2014-07-05 07:44:00,2014-07-05 13:12:00,2014-07-05 13:59:00,47,0.08532675198412697,0.04266337599206348,0.04266337599206348,50.0,True
Dishwasher_2014-07-08_01,Dishwasher,Appliance5,2014-07-08 06:43:00,2014-07-08 07:53:00,2014-07-08 13:13:00,2014-07-08 14:23:00,70,0.24828144877344868,0.12414072438672434,0.12414072438672434,50.0,True
Dishwasher_2014-07-16_01,Dishwasher,Appliance5,2014-07-16 06:46:00,2014-07-16 07:51:00,2014-07-16 13:01:00,2014-07-16 14:06:00,65,0.23006067261904758,0.11503033630952379,0.11503033630952379,50.0,True
Dishwasher_2014-07-19_01,Dishwasher,Appliance5,2014-07-19 07:26:00,2014-07-19 08:14:00,2014-07-19 13:11:00,2014-07-19 13:59:00,48,0.07930930158730161,0.039654650793650804,0.039654650793650804,50.0,True
Dishwasher_2014-07-22_01,Dishwasher,Appliance5,2014-07-22 06:54:00,2014-07-22 07:59:00,2014-07-22 13:09:00,2014-07-22 14:14:00,65,0.2224296686507937,0.11121483432539685,0.11121483432539685,50.0,True
Dishwasher_2014-07-26_01,Dishwasher,Appliance5,2014-07-26 07:17:00,2014-07-26 08:28:00,2014-07-26 13:02:00,2014-07-26 14:13:00,71,0.22478633333333334,0.11239316666666667,0.11239316666666667,50.0,True
Dishwasher_2014-07-29_01,Dishwasher,Appliance5,2014-07-29 05:42:00,2014-07-29 06:46:00,2014-07-29 13:12:00,2014-07-29 14:16:00,64,0.18490861210317455,0.1128856636904762,0.07202294841269835,38.95056460242711,True
Dishwasher_2014-08-01_01,Dishwasher,Appliance5,2014-08-01 06:43:00,2014-08-01 07:20:00,2014-08-01 13:13:00,2014-08-01 13:50:00,37,0.08470958928571429,0.042354794642857144,0.042354794642857144,50.0,True
Dishwasher_2014-08-03_01,Dishwasher,Appliance5,2014-08-03 18:32:00,2014-08-03 19:38:00,2014-08-03 20:02:00,2014-08-03 21:08:00,66,0.21844334722222217,0.10922167361111108,0.10922167361111108,50.0,True
Dishwasher_2014-08-06_01,Dishwasher,Appliance5,2014-08-06 06:44:00,2014-08-06 07:52:00,2014-08-06 13:14:00,2014-08-06 14:22:00,68,0.22962402380952376,0.11481201190476188,0.11481201190476188,50.0,True
Dishwasher_2014-08-09_01,Dishwasher,Appliance5,2014-08-09 07:19:00,2014-08-09 08:23:00,2014-08-09 13:04:00,2014-08-09 14:08:00,64,0.22910036111111112,0.11455018055555556,0.11455018055555556,50.0,True
Dishwasher_2014-08-11_01,Dishwasher,Appliance5,2014-08-11 19:45:00,2014-08-11 20:49:00,2014-08-11 20:00:00,2014-08-11 21:04:00,64,0.15320546230158727,0.11167885515873013,0.041526607142857136,27.105174005553,True
Dishwasher_2014-08-14_01,Dishwasher,Appliance5,2014-08-14 17:24:00,2014-08-14 18:29:00,2014-08-14 20:09:00,2014-08-14 21:14:00,65,0.23348288888888882,0.11674144444444441,0.11674144444444441,50.0,True
Dishwasher_2014-08-17_01,Dishwasher,Appliance5,2014-08-17 18:25:00,2014-08-17 19:34:00,2014-08-17 20:10:00,2014-08-17 21:19:00,69,0.2450028035714285,0.12250140178571425,0.12250140178571425,50.0,True
Dishwasher_2014-08-20_01,Dishwasher,Appliance5,2014-08-20 06:39:00,2014-08-20 07:19:00,2014-08-20 13:09:00,2014-08-20 13:49:00,40,0.09649939484126985,0.048249697420634924,0.048249697420634924,50.0,True
Dishwasher_2014-08-22_01,Dishwasher,Appliance5,2014-08-22 18:23:00,2014-08-22 19:28:00,2014-08-22 20:08:00,2014-08-22 21:13:00,65,0.24329901551226554,0.12164950775613277,0.12164950775613277,50.0,True
Dishwasher_2014-08-25_01,Dishwasher,Appliance5,2014-08-25 07:12:00,2014-08-25 08:18:00,2014-08-25 13:12:00,2014-08-25 14:18:00,66,0.24842625595238088,0.12421312797619044,0.12421312797619044,50.0,True
Dishwasher_2014-08-27_01,Dishwasher,Appliance5,2014-08-27 07:13:00,2014-08-27 08:23:00,2014-08-27 13:13:00,2014-08-27 14:23:00,70,0.2603911488095238,0.1301955744047619,0.1301955744047619,50.0,True
Dishwasher_2014-09-04_01,Dishwasher,Appliance5,2014-09-04 12:15:00,2014-09-04 13:20:00,2014-09-04 13:00:00,2014-09-04 14:05:00,65,0.16989629924242425,0.12186842045454545,0.0480278787878788,28.268937582535592,True
Dishwasher_2014-09-06_01,Dishwasher,Appliance5,2014-09-06 07:16:00,2014-09-06 08:21:00,2014-09-06 13:01:00,2014-09-06 14:06:00,65,0.24674029365079367,0.12337014682539683,0.12337014682539683,50.0,True
Dishwasher_2014-09-07_01,Dishwasher,Appliance5,2014-09-07 21:37:00,2014-09-07 22:41:00,2014-09-08 12:52:00,2014-09-08 13:56:00,64,0.188162764520202,0.149165505501443,0.038997259018759,20.72527958344919,True
Dishwasher_2014-09-09_01,Dishwasher,Appliance5,2014-09-09 19:47:00,2014-09-09 20:56:00,2014-09-09 20:02:00,2014-09-09 21:11:00,69,0.16737138988095238,0.12405346527777773,0.04331792460317464,25.881319760794085,True
Dishwasher_2014-09-12_01,Dishwasher,Appliance5,2014-09-12 06:39:00,2014-09-12 07:44:00,2014-09-12 13:09:00,2014-09-12 14:14:00,65,0.24805534559884562,0.12402767279942281,0.12402767279942281,50.0,True
Dishwasher_2014-09-13_01,Dishwasher,Appliance5,2014-09-13 18:52:00,2014-09-13 19:39:00,2014-09-13 20:07:00,2014-09-13 20:54:00,47,0.0889477281746032,0.0444738640873016,0.0444738640873016,50.0,True
Dishwasher_2014-09-15_01,Dishwasher,Appliance5,2014-09-15 06:44:00,2014-09-15 07:48:00,2014-09-15 13:14:00,2014-09-15 14:18:00,64,0.22017241405122653,0.11008620702561327,0.11008620702561327,50.0,True
Dishwasher_2014-09-17_01,Dishwasher,Appliance5,2014-09-17 12:39:00,2014-09-17 13:31:00,2014-09-17 13:09:00,2014-09-17 14:01:00,52,0.09051908730158725,0.04631504365079364,0.04420404365079361,48.83394758888437,True
Dishwasher_2014-09-20_01,Dishwasher,Appliance5,2014-09-20 06:59:00,2014-09-20 08:03:00,2014-09-20 13:14:00,2014-09-20 14:18:00,64,0.22702229834054835,0.11351114917027418,0.11351114917027418,50.0,True
Dishwasher_2014-09-23_01,Dishwasher,Appliance5,2014-09-23 18:51:00,2014-09-23 19:56:00,2014-09-23 20:06:00,2014-09-23 21:11:00,65,0.24064299404761905,0.12032149702380952,0.12032149702380952,50.0,True
Dishwasher_2014-09-26_01,Dishwasher,Appliance5,2014-09-26 17:55:00,2014-09-26 18:59:00,2014-09-26 20:10:00,2014-09-26 21:14:00,64,0.21567650793650792,0.10783825396825396,0.10783825396825396,50.0,True
Dishwasher_2014-09-29_01,Dishwasher,Appliance5,2014-09-29 06:45:00,2014-09-29 07:53:00,2014-09-29 13:00:00,2014-09-29 14:08:00,68,0.23471592857142853,0.11735796428571427,0.11735796428571427,50.0,True
Dishwasher_2014-10-01_01,Dishwasher,Appliance5,2014-10-01 19:39:00,2014-10-01 20:43:00,2014-10-01 20:09:00,2014-10-01 21:13:00,64,0.16344406250000001,0.11882892857142856,0.04461513392857146,27.2968826436087,True
Dishwasher_2014-10-04_01,Dishwasher,Appliance5,2014-10-04 19:47:00,2014-10-04 20:51:00,2014-10-04 20:02:00,2014-10-04 21:06:00,64,0.15524436011904763,0.1144081101190476,0.04083625000000003,26.304498255965726,True
Dishwasher_2014-10-07_01,Dishwasher,Appliance5,2014-10-07 07:55:00,2014-10-07 08:59:00,2014-10-07 13:10:00,2014-10-07 14:14:00,64,0.2333218154761904,0.1166609077380952,0.1166609077380952,50.0,True
Dishwasher_2014-10-09_02,Dishwasher,Appliance5,2014-10-09 19:25:00,2014-10-09 20:34:00,2014-10-09 20:10:00,2014-10-09 21:19:00,69,0.16584716765873014,0.1211569593253968,0.04469020833333334,26.946621376913736,True
Dishwasher_2014-10-12_01,Dishwasher,Appliance5,2014-10-12 19:37:00,2014-10-12 20:45:00,2014-10-12 20:07:00,2014-10-12 21:15:00,68,0.16896932539682538,0.12351660218253967,0.045452723214285715,26.899985016534657,True
Dishwasher_2014-10-18_01,Dishwasher,Appliance5,2014-10-18 08:27:00,2014-10-18 09:33:00,2014-10-18 13:12:00,2014-10-18 14:18:00,66,0.23941013888888887,0.11970506944444444,0.11970506944444444,50.0,True
Dishwasher_2014-10-20_01,Dishwasher,Appliance5,2014-10-20 19:42:00,2014-10-20 20:51:00,2014-10-20 20:12:00,2014-10-20 21:21:00,69,0.16440883730158726,0.121668814484127,0.042740022817460255,25.996183367600295,True
Dishwasher_2014-10-28_01,Dishwasher,Appliance5,2014-10-28 19:27:00,2014-10-28 20:32:00,2014-10-28 20:12:00,2014-10-28 21:17:00,65,0.1666884444444444,0.12056680555555557,0.046121638888888816,27.66936786926505,True
Dishwasher_2014-10-29_01,Dishwasher,Appliance5,2014-10-29 12:15:00,2014-10-29 13:52:00,2014-10-29 13:00:00,2014-10-29 14:37:00,97,0.24475016369047609,0.1507838839285714,0.09396627976190469,38.39273418453742,True
Dishwasher_2014-10-31_01,Dishwasher,Appliance5,2014-10-31 18:30:00,2014-10-31 19:35:00,2014-10-31 20:00:00,2014-10-31 21:05:00,65,0.2333125833333333,0.11665629166666665,0.11665629166666665,50.0,True
Dishwasher_2014-11-03_01,Dishwasher,Appliance5,2014-11-03 07:49:00,2014-11-03 09:00:00,2014-11-03 13:04:00,2014-11-03 14:15:00,71,0.24923514484126977,0.12461757242063488,0.12461757242063488,50.0,True
Dishwasher_2014-11-05_01,Dishwasher,Appliance5,2014-11-05 19:00:00,2014-11-05 20:07:00,2014-11-05 20:00:00,2014-11-05 21:07:00,67,0.22419590873015874,0.12668156547619047,0.09751434325396827,43.49514842009723,True
Dishwasher_2014-11-08_01,Dishwasher,Appliance5,2014-11-08 08:29:00,2014-11-08 09:35:00,2014-11-08 13:14:00,2014-11-08 14:20:00,66,0.2491667222222222,0.1245833611111111,0.1245833611111111,50.0,True
Dishwasher_2014-11-10_01,Dishwasher,Appliance5,2014-11-10 19:29:00,2014-11-10 20:43:00,2014-11-10 20:14:00,2014-11-10 21:28:00,74,0.19177329761904754,0.13212590476190472,0.05964739285714282,31.10307514012235,True
Dishwasher_2014-11-13_01,Dishwasher,Appliance5,2014-11-13 07:48:00,2014-11-13 08:59:00,2014-11-13 13:03:00,2014-11-13 14:14:00,71,0.26100770833333337,0.13050385416666668,0.13050385416666668,50.0,True
Dishwasher_2014-11-15_01,Dishwasher,Appliance5,2014-11-15 19:37:00,2014-11-15 20:43:00,2014-11-15 20:07:00,2014-11-15 21:13:00,66,0.17376291369047617,0.12568172619047618,0.04808118749999998,27.67056932853174,True
Dishwasher_2014-11-17_01,Dishwasher,Appliance5,2014-11-17 19:33:00,2014-11-17 20:38:00,2014-11-17 20:03:00,2014-11-17 21:08:00,65,0.16684316666666657,0.12064477777777775,0.04619838888888882,27.689709930516887,True
Dishwasher_2014-11-20_01,Dishwasher,Appliance5,2014-11-20 07:52:00,2014-11-20 08:59:00,2014-11-20 13:07:00,2014-11-20 14:14:00,67,0.25162170634920633,0.12581085317460317,0.12581085317460317,50.0,True
Dishwasher_2014-11-22_01,Dishwasher,Appliance5,2014-11-22 19:31:00,2014-11-22 20:41:00,2014-11-22 20:01:00,2014-11-22 21:11:00,70,0.17512276388888892,0.12829210416666667,0.04683065972222225,26.74161752719661,True
Dishwasher_2014-11-25_01,Dishwasher,Appliance5,2014-11-25 07:40:00,2014-11-25 08:47:00,2014-11-25 13:10:00,2014-11-25 14:17:00,67,0.2639716111111111,0.13198580555555556,0.13198580555555556,50.0,True
Dishwasher_2014-11-27_01,Dishwasher,Appliance5,2014-11-27 18:38:00,2014-11-27 19:45:00,2014-11-27 20:08:00,2014-11-27 21:15:00,67,0.25331793055555557,0.12665896527777779,0.12665896527777779,50.0,True
Dishwasher_2014-12-03_01,Dishwasher,Appliance5,2014-12-03 07:54:00,2014-12-03 09:04:00,2014-12-03 13:09:00,2014-12-03 14:19:00,70,0.260687648989899,0.1303438244949495,0.1303438244949495,50.0,True
Dishwasher_2014-12-05_04,Dishwasher,Appliance5,2014-12-05 19:49:00,2014-12-05 20:41:00,2014-12-05 20:04:00,2014-12-05 20:56:00,52,0.09507570833333334,0.04902765277777777,0.04604805555555557,48.43303969307502,True
Dishwasher_2014-12-08_01,Dishwasher,Appliance5,2014-12-08 07:40:00,2014-12-08 08:29:00,2014-12-08 13:10:00,2014-12-08 13:59:00,49,0.10554763888888888,0.05277381944444444,0.05277381944444444,50.0,True
Dishwasher_2014-12-11_01,Dishwasher,Appliance5,2014-12-11 19:28:00,2014-12-11 20:35:00,2014-12-11 20:13:00,2014-12-11 21:20:00,67,0.1835567222222222,0.13227777083333334,0.051278951388888855,27.936297166392087,True
Dishwasher_2014-12-14_01,Dishwasher,Appliance5,2014-12-14 08:16:00,2014-12-14 09:23:00,2014-12-14 13:01:00,2014-12-14 14:08:00,67,0.2579979861111111,0.12899899305555554,0.12899899305555554,50.0,True
Dishwasher_2014-12-16_01,Dishwasher,Appliance5,2014-12-16 17:40:00,2014-12-16 18:51:00,2014-12-16 20:10:00,2014-12-16 21:21:00,71,0.26208027777777776,0.13104013888888888,0.13104013888888888,50.0,True
Dishwasher_2014-12-20_01,Dishwasher,Appliance5,2014-12-20 08:36:00,2014-12-20 09:42:00,2014-12-20 13:06:00,2014-12-20 14:12:00,66,0.250829375,0.1254146875,0.1254146875,50.0,True
Dishwasher_2014-12-22_01,Dishwasher,Appliance5,2014-12-22 19:48:00,2014-12-22 20:56:00,2014-12-22 20:03:00,2014-12-22 21:11:00,68,0.1659745773809524,0.12301255654761904,0.04296202083333335,25.884699639707453,True
Dishwasher_2014-12-24_01,Dishwasher,Appliance5,2014-12-24 19:32:00,2014-12-24 20:44:00,2014-12-24 20:02:00,2014-12-24 21:14:00,72,0.18499110416666664,0.13586997916666665,0.04912112499999999,26.553236287375526,True
Dishwasher_2014-12-26_01,Dishwasher,Appliance5,2014-12-26 07:23:00,2014-12-26 08:29:00,2014-12-26 13:08:00,2014-12-26 14:14:00,66,0.2523275615079365,0.12616378075396825,0.12616378075396825,50.0,True
Dishwasher_2014-12-29_01,Dishwasher,Appliance5,2014-12-29 19:26:00,2014-12-29 20:33:00,2014-12-29 20:11:00,2014-12-29 21:18:00,67,0.18268648611111107,0.1321122847222222,0.05057420138888888,27.683602912001565,True
Dishwasher_2015-01-01_01,Dishwasher,Appliance5,2015-01-01 08:49:00,2015-01-01 10:04:00,2015-01-01 13:04:00,2015-01-01 14:19:00,75,0.2827453630952382,0.1413726815476191,0.1413726815476191,50.0,True
Dishwasher_2015-01-04_01,Dishwasher,Appliance5,2015-01-04 19:38:00,2015-01-04 20:45:00,2015-01-04 20:08:00,2015-01-04 21:15:00,67,0.17771160416666668,0.12925679861111114,0.048454805555555536,27.265977245983464,True
Dishwasher_2015-01-06_01,Dishwasher,Appliance5,2015-01-06 19:30:00,2015-01-06 20:37:00,2015-01-06 20:00:00,2015-01-06 21:07:00,67,0.1779227371031746,0.12957652876984133,0.04834620833333328,27.172585764178116,True
Dishwasher_2015-01-09_01,Dishwasher,Appliance5,2015-01-09 07:46:00,2015-01-09 08:58:00,2015-01-09 13:01:00,2015-01-09 14:13:00,72,0.2753613194444444,0.1376806597222222,0.1376806597222222,50.0,True
Dishwasher_2015-01-10_01,Dishwasher,Appliance5,2015-01-10 19:23:00,2015-01-10 20:29:00,2015-01-10 20:08:00,2015-01-10 21:14:00,66,0.17733365178571422,0.12840485019841266,0.04892880158730156,27.59137991836201,True
Dishwasher_2015-01-14_01,Dishwasher,Appliance5,2015-01-14 19:54:00,2015-01-14 21:04:00,2015-01-14 20:09:00,2015-01-14 21:19:00,70,0.15316476388888886,0.13572573611111108,0.017439027777777782,11.385796142008662,True
Dishwasher_2015-01-16_02,Dishwasher,Appliance5,2015-01-16 19:33:00,2015-01-16 20:45:00,2015-01-16 20:03:00,2015-01-16 21:15:00,72,0.18760028472222212,0.13671366666666665,0.05088661805555547,27.125021761508933,True
Dishwasher_2015-01-18_01,Dishwasher,Appliance5,2015-01-18 19:39:00,2015-01-18 20:49:00,2015-01-18 20:09:00,2015-01-18 21:19:00,70,0.18576484623015865,0.13498837797619043,0.05077646825396823,27.33373363389609,True
Dishwasher_2015-01-20_01,Dishwasher,Appliance5,2015-01-20 19:21:00,2015-01-20 20:29:00,2015-01-20 20:06:00,2015-01-20 21:14:00,68,0.18410481250000002,0.13315165972222223,0.05095315277777779,27.676165596039365,True
Dishwasher_2015-01-25_01,Dishwasher,Appliance5,2015-01-25 19:27:00,2015-01-25 20:38:00,2015-01-25 20:12:00,2015-01-25 21:23:00,71,0.1834138888888889,0.1340388888888889,0.049375,26.919989701494796,True
Dishwasher_2015-01-28_01,Dishwasher,Appliance5,2015-01-28 06:43:00,2015-01-28 07:50:00,2015-01-28 13:13:00,2015-01-28 14:20:00,67,0.2566383472222223,0.12831917361111114,0.12831917361111114,50.0,True
Dishwasher_2015-01-31_01,Dishwasher,Appliance5,2015-01-31 08:12:00,2015-01-31 09:20:00,2015-01-31 13:12:00,2015-01-31 14:20:00,68,0.2659829305555556,0.1329914652777778,0.1329914652777778,50.0,True
Dishwasher_2015-02-02_01,Dishwasher,Appliance5,2015-02-02 19:24:00,2015-02-02 20:30:00,2015-02-02 20:09:00,2015-02-02 21:15:00,66,0.18240869444444452,0.13112761805555556,0.05128107638888896,28.113285139764777,True
Dishwasher_2015-02-05_01,Dishwasher,Appliance5,2015-02-05 19:59:00,2015-02-05 21:11:00,2015-02-05 20:14:00,2015-02-05 21:26:00,72,0.1348277986111111,0.13481057638888888,1.7222222222224026e-05,0.012773495080119738,True
Dishwasher_2015-02-08_01,Dishwasher,Appliance5,2015-02-08 19:36:00,2015-02-08 20:42:00,2015-02-08 20:06:00,2015-02-08 21:12:00,66,0.1778691736111111,0.1289708402777778,0.048898333333333294,27.491179241796804,True
Dishwasher_2015-02-11_01,Dishwasher,Appliance5,2015-02-11 19:27:00,2015-02-11 20:34:00,2015-02-11 20:12:00,2015-02-11 21:19:00,67,0.18405683333333334,0.13335225694444444,0.050704576388888895,27.548325954875658,True
Dishwasher_2015-02-25_01,Dishwasher,Appliance5,2015-02-25 19:55:00,2015-02-25 21:02:00,2015-02-25 20:10:00,2015-02-25 21:17:00,67,0.14238452083333333,0.13164733333333334,0.010737187499999995,7.5409794808863335,True
Dishwasher_2015-03-19_01,Dishwasher,Appliance5,2015-03-19 08:18:00,2015-03-19 09:25:00,2015-03-19 13:03:00,2015-03-19 14:10:00,67,0.25796758351370846,0.12898379175685423,0.12898379175685423,50.0,True
Dishwasher_2015-03-20_01,Dishwasher,Appliance5,2015-03-20 19:28:00,2015-03-20 20:35:00,2015-03-20 20:13:00,2015-03-20 21:20:00,67,0.17871138320707072,0.12956995959595957,0.04914142361111115,27.497646053229623,True
Dishwasher_2015-03-28_01,Dishwasher,Appliance5,2015-03-28 08:14:00,2015-03-28 09:20:00,2015-03-28 13:14:00,2015-03-28 14:20:00,66,0.25175505555555555,0.12587752777777778,0.12587752777777778,50.0,True
Dishwasher_2015-04-09_01,Dishwasher,Appliance5,2015-04-09 18:57:00,2015-04-09 20:06:00,2015-04-09 20:12:00,2015-04-09 21:21:00,69,0.2305868402777778,0.12706635416666667,0.10352048611111112,44.894359967118916,True
Dishwasher_2015-04-12_01,Dishwasher,Appliance5,2015-04-12 19:13:00,2015-04-12 20:24:00,2015-04-12 20:13:00,2015-04-12 21:24:00,71,0.18326520833333332,0.13273666666666664,0.050528541666666676,27.571267959798707,True
Dishwasher_2015-04-18_01,Dishwasher,Appliance5,2015-04-18 19:40:00,2015-04-18 20:48:00,2015-04-18 20:10:00,2015-04-18 21:18:00,68,0.1781350763888888,0.1292680972222222,0.0488669791666666,27.4325417302904,True
Dishwasher_2015-04-21_01,Dishwasher,Appliance5,2015-04-21 19:56:00,2015-04-21 21:03:00,2015-04-21 20:11:00,2015-04-21 21:18:00,67,0.13927286111111115,0.13007810416666665,0.009194756944444493,6.601973184932968,True
Dishwasher_2015-04-24_01,Dishwasher,Appliance5,2015-04-24 19:47:00,2015-04-24 20:59:00,2015-04-24 20:02:00,2015-04-24 21:14:00,72,0.17842041351010104,0.13135544128787882,0.04706497222222222,26.37869249168493,True
Dishwasher_2015-04-27_01,Dishwasher,Appliance5,2015-04-27 19:32:00,2015-04-27 20:39:00,2015-04-27 20:02:00,2015-04-27 21:09:00,67,0.18011838194444446,0.13013316666666666,0.0499852152777778,27.75131263015409,True
