appliance_id,appliance_name,Shiftability,start_time,end_time,duration(min),energy(W),event_id,is_reschedulable,price_level_profile,primary_price_level,start_price_level,end_price_level,optimization_potential
Appliance6,Washing Machine,Shiftable,2014-03-14 17:36:00,2014-03-14 19:31:00,115.0,2721.29,house21_event_7097,True,"{""0"": 0, ""1"": 115}",1,1,1,0.0
Appliance6,Washing Machine,Shiftable,2014-03-14 22:52:00,2014-03-15 00:29:00,97.0,2494.69,house21_event_7098,True,"{""0"": 0, ""1"": 97}",1,1,1,0.0
Appliance6,Washing Machine,Shiftable,2014-03-15 01:31:00,2014-03-15 01:37:00,6.0,36.0,house21_event_7099,False,"{""0"": 6, ""1"": 0}",0,0,0,0.0
Appliance6,Washing Machine,Shiftable,2014-03-15 02:19:00,2014-03-15 02:25:00,6.0,37.01,house21_event_7100,False,"{""0"": 6, ""1"": 0}",0,0,0,0.0
Appliance6,Washing Machine,Shiftable,2014-03-15 02:59:00,2014-03-15 03:05:00,6.0,37.35,house21_event_7101,False,"{""0"": 6, ""1"": 0}",0,0,0,0.0
Appliance6,Washing Machine,Shiftable,2014-03-15 13:22:00,2014-03-15 14:09:00,47.0,1664.82,house21_event_7102,False,"{""0"": 47, ""1"": 0}",0,0,0,0.0
Appliance6,Washing Machine,Shiftable,2014-03-15 21:03:00,2014-03-15 22:46:00,103.0,2669.62,house21_event_7103,True,"{""0"": 58, ""1"": 45}",0,0,1,0.5631067961165048
Appliance6,Washing Machine,Shiftable,2014-03-16 02:59:00,2014-03-16 03:05:00,6.0,37.64,house21_event_7104,False,"{""0"": 6, ""1"": 0}",0,0,0,0.0
Appliance6,Washing Machine,Shiftable,2014-03-16 06:50:00,2014-03-16 06:56:00,6.0,35.37,house21_event_7105,True,"{""0"": 0, ""1"": 6}",1,1,1,0.0
Appliance6,Washing Machine,Shiftable,2014-03-16 09:06:00,2014-03-16 12:32:00,206.0,5593.54,house21_event_7106,True,"{""0"": 0, ""1"": 206}",1,1,1,0.0
Appliance6,Washing Machine,Shiftable,2014-03-16 16:00:00,2014-03-17 00:04:00,484.0,14194.38,house21_event_7107,True,"{""0"": 122, ""1"": 362}",1,0,1,0.25206611570247933
Appliance6,Washing Machine,Shiftable,2014-03-17 02:59:00,2014-03-17 03:06:00,7.0,38.97,house21_event_7108,False,"{""0"": 7, ""1"": 0}",0,0,0,0.0
Appliance6,Washing Machine,Shiftable,2014-03-17 16:28:00,2014-03-17 17:19:00,51.0,1226.41,house21_event_7109,True,"{""0"": 0, ""1"": 51}",1,1,1,0.0
Appliance6,Washing Machine,Shiftable,2014-03-17 18:00:00,2014-03-17 23:05:00,305.0,8076.9,house21_event_7110,True,"{""0"": 121, ""1"": 184}",1,1,1,0.39672131147540984
Appliance6,Washing Machine,Shiftable,2014-03-18 02:59:00,2014-03-18 03:05:00,6.0,34.8,house21_event_7111,False,"{""0"": 6, ""1"": 0}",0,0,0,0.0
Appliance6,Washing Machine,Shiftable,2014-03-18 12:25:00,2014-03-18 13:54:00,89.0,3702.54,house21_event_7112,True,"{""0"": 54, ""1"": 35}",0,1,0,0.6067415730337079
Appliance6,Washing Machine,Shiftable,2014-03-18 16:06:00,2014-03-18 16:43:00,37.0,1304.03,house21_event_7113,True,"{""0"": 0, ""1"": 37}",1,1,1,0.0
Appliance6,Washing Machine,Shiftable,2014-03-18 16:54:00,2014-03-18 17:11:00,17.0,392.7,house21_event_7114,True,"{""0"": 0, ""1"": 17}",1,1,1,0.0
Appliance6,Washing Machine,Shiftable,2014-03-18 17:52:00,2014-03-18 22:01:00,249.0,6698.9,house21_event_7115,True,"{""0"": 121, ""1"": 128}",1,1,1,0.4859437751004016
Appliance6,Washing Machine,Shiftable,2014-03-18 22:44:00,2014-03-19 01:00:00,136.0,3594.12,house21_event_7116,True,"{""0"": 0, ""1"": 136}",1,1,0,0.0
Appliance6,Washing Machine,Shiftable,2014-03-19 02:59:00,2014-03-19 03:06:00,7.0,37.17,house21_event_7117,False,"{""0"": 7, ""1"": 0}",0,0,0,0.0
Appliance6,Washing Machine,Shiftable,2014-03-19 18:05:00,2014-03-19 20:19:00,134.0,4567.59,house21_event_7118,True,"{""0"": 19, ""1"": 115}",1,1,0,0.1417910447761194
Appliance6,Washing Machine,Shiftable,2014-03-20 02:26:00,2014-03-20 02:33:00,7.0,38.35,house21_event_7119,False,"{""0"": 7, ""1"": 0}",0,0,0,0.0
Appliance6,Washing Machine,Shiftable,2014-03-20 02:59:00,2014-03-20 03:05:00,6.0,35.24,house21_event_7120,False,"{""0"": 6, ""1"": 0}",0,0,0,0.0
Appliance6,Washing Machine,Shiftable,2014-03-20 06:23:00,2014-03-20 06:29:00,6.0,36.24,house21_event_7121,True,"{""0"": 0, ""1"": 6}",1,1,1,0.0
Appliance6,Washing Machine,Shiftable,2014-03-20 18:53:00,2014-03-20 21:04:00,131.0,4161.69,house21_event_7122,True,"{""0"": 64, ""1"": 67}",1,1,0,0.48854961832061067
Appliance6,Washing Machine,Shiftable,2014-03-21 02:59:00,2014-03-21 03:05:00,6.0,36.85,house21_event_7123,False,"{""0"": 6, ""1"": 0}",0,0,0,0.0
Appliance6,Washing Machine,Shiftable,2014-03-21 08:10:00,2014-03-21 08:16:00,6.0,35.71,house21_event_7124,True,"{""0"": 0, ""1"": 6}",1,1,1,0.0
Appliance6,Washing Machine,Shiftable,2014-03-21 08:57:00,2014-03-21 09:03:00,6.0,33.89,house21_event_7125,True,"{""0"": 0, ""1"": 6}",1,1,1,0.0
Appliance6,Washing Machine,Shiftable,2014-03-21 17:16:00,2014-03-21 19:20:00,124.0,3979.81,house21_event_7126,True,"{""0"": 0, ""1"": 124}",1,1,1,0.0
Appliance6,Washing Machine,Shiftable,2014-03-21 23:09:00,2014-03-22 00:28:00,79.0,1983.01,house21_event_7127,True,"{""0"": 0, ""1"": 79}",1,1,1,0.0
Appliance6,Washing Machine,Shiftable,2014-03-22 02:59:00,2014-03-22 03:06:00,7.0,40.44,house21_event_7128,False,"{""0"": 7, ""1"": 0}",0,0,0,0.0
Appliance6,Washing Machine,Shiftable,2014-03-22 14:30:00,2014-03-22 14:36:00,6.0,36.54,house21_event_7129,False,"{""0"": 6, ""1"": 0}",0,0,0,0.0
Appliance6,Washing Machine,Shiftable,2014-03-22 19:06:00,2014-03-22 19:12:00,6.0,35.88,house21_event_7130,True,"{""0"": 0, ""1"": 6}",1,1,1,0.0
Appliance6,Washing Machine,Shiftable,2014-03-23 00:12:00,2014-03-23 01:40:00,88.0,1721.94,house21_event_7131,True,"{""0"": 40, ""1"": 48}",1,1,0,0.45454545454545453
Appliance6,Washing Machine,Shiftable,2014-03-23 02:59:00,2014-03-23 03:05:00,6.0,36.97,house21_event_7132,False,"{""0"": 6, ""1"": 0}",0,0,0,0.0
Appliance6,Washing Machine,Shiftable,2014-03-23 18:30:00,2014-03-23 20:19:00,109.0,2923.73,house21_event_7133,True,"{""0"": 19, ""1"": 90}",1,1,0,0.1743119266055046
Appliance6,Washing Machine,Shiftable,2014-03-23 21:13:00,2014-03-23 22:38:00,85.0,2163.73,house21_event_7134,True,"{""0"": 48, ""1"": 37}",0,0,1,0.5647058823529412
Appliance6,Washing Machine,Shiftable,2014-03-23 23:41:00,2014-03-23 23:49:00,8.0,34.97,house21_event_7135,True,"{""0"": 0, ""1"": 8}",1,1,1,0.0
Appliance6,Washing Machine,Shiftable,2014-03-24 02:59:00,2014-03-24 03:06:00,7.0,36.9,house21_event_7136,False,"{""0"": 7, ""1"": 0}",0,0,0,0.0
Appliance6,Washing Machine,Shiftable,2014-03-24 16:08:00,2014-03-24 19:17:00,189.0,6665.8,house21_event_7137,True,"{""0"": 0, ""1"": 189}",1,1,1,0.0
Appliance6,Washing Machine,Shiftable,2014-03-24 20:00:00,2014-03-25 00:12:00,252.0,8695.8,house21_event_7138,True,"{""0"": 121, ""1"": 131}",1,0,1,0.4801587301587302
Appliance6,Washing Machine,Shiftable,2014-03-25 02:59:00,2014-03-25 03:05:00,6.0,37.0,house21_event_7139,False,"{""0"": 6, ""1"": 0}",0,0,0,0.0
Appliance6,Washing Machine,Shiftable,2014-03-25 05:16:00,2014-03-25 05:22:00,6.0,36.83,house21_event_7140,False,"{""0"": 6, ""1"": 0}",0,0,0,0.0
Appliance6,Washing Machine,Shiftable,2014-03-25 15:40:00,2014-03-26 00:19:00,519.0,14726.46,house21_event_7141,True,"{""0"": 142, ""1"": 377}",1,0,1,0.27360308285163776
Appliance6,Washing Machine,Shiftable,2014-03-26 02:59:00,2014-03-26 03:06:00,7.0,40.61,house21_event_7142,False,"{""0"": 7, ""1"": 0}",0,0,0,0.0
Appliance6,Washing Machine,Shiftable,2014-03-26 09:27:00,2014-03-26 10:08:00,41.0,1443.72,house21_event_7143,True,"{""0"": 0, ""1"": 41}",1,1,1,0.0
Appliance6,Washing Machine,Shiftable,2014-03-26 13:08:00,2014-03-26 18:17:00,309.0,9124.68,house21_event_7144,True,"{""0"": 173, ""1"": 136}",0,0,1,0.5598705501618123
Appliance6,Washing Machine,Shiftable,2014-03-26 18:42:00,2014-03-26 20:20:00,98.0,2624.54,house21_event_7145,True,"{""0"": 20, ""1"": 78}",1,1,0,0.20408163265306123
Appliance6,Washing Machine,Shiftable,2014-03-26 21:57:00,2014-03-27 00:05:00,128.0,4115.3,house21_event_7146,True,"{""0"": 4, ""1"": 124}",1,0,1,0.03125
Appliance6,Washing Machine,Shiftable,2014-03-27 00:43:00,2014-03-27 01:17:00,34.0,1051.43,house21_event_7147,True,"{""0"": 17, ""1"": 17}",0,1,0,0.5
Appliance6,Washing Machine,Shiftable,2014-03-27 01:47:00,2014-03-27 02:53:00,66.0,1576.32,house21_event_7148,False,"{""0"": 66, ""1"": 0}",0,0,0,0.0
Appliance6,Washing Machine,Shiftable,2014-03-27 09:02:00,2014-03-27 14:19:00,317.0,9157.12,house21_event_7149,True,"{""0"": 79, ""1"": 238}",1,1,0,0.24921135646687698
Appliance6,Washing Machine,Shiftable,2014-03-27 15:42:00,2014-03-27 18:10:00,148.0,5160.96,house21_event_7150,True,"{""0"": 19, ""1"": 129}",1,0,1,0.12837837837837837
Appliance6,Washing Machine,Shiftable,2014-03-27 18:25:00,2014-03-27 19:29:00,64.0,2120.55,house21_event_7151,True,"{""0"": 0, ""1"": 64}",1,1,1,0.0
Appliance6,Washing Machine,Shiftable,2014-03-27 19:36:00,2014-03-27 19:55:00,19.0,406.97,house21_event_7152,True,"{""0"": 0, ""1"": 19}",1,1,1,0.0
Appliance6,Washing Machine,Shiftable,2014-03-27 19:56:00,2014-03-27 21:17:00,81.0,2208.9,house21_event_7153,True,"{""0"": 77, ""1"": 4}",0,1,0,0.9506172839506173
Appliance6,Washing Machine,Shiftable,2014-03-28 08:50:00,2014-03-28 11:52:00,182.0,7170.16,house21_event_7154,True,"{""0"": 0, ""1"": 182}",1,1,1,0.0
Appliance6,Washing Machine,Shiftable,2014-03-28 13:38:00,2014-03-28 16:30:00,172.0,5645.24,house21_event_7155,True,"{""0"": 143, ""1"": 29}",0,0,1,0.8313953488372093
Appliance6,Washing Machine,Shiftable,2014-03-28 17:52:00,2014-03-29 00:20:00,388.0,10483.95,house21_event_7156,True,"{""0"": 121, ""1"": 267}",1,1,1,0.3118556701030928
Appliance6,Washing Machine,Shiftable,2014-03-29 15:35:00,2014-03-29 21:24:00,349.0,11415.84,house21_event_7157,True,"{""0"": 110, ""1"": 239}",1,0,0,0.3151862464183381
Appliance6,Washing Machine,Shiftable,2014-03-30 12:41:00,2014-03-30 13:52:00,71.0,2439.13,house21_event_7158,True,"{""0"": 52, ""1"": 19}",0,1,0,0.7323943661971831
Appliance6,Washing Machine,Shiftable,2014-03-30 14:56:00,2014-03-30 18:58:00,242.0,9141.36,house21_event_7159,True,"{""0"": 65, ""1"": 177}",1,0,1,0.26859504132231404
Appliance6,Washing Machine,Shiftable,2014-03-30 19:42:00,2014-03-30 21:38:00,116.0,2867.55,house21_event_7160,True,"{""0"": 98, ""1"": 18}",0,1,0,0.8448275862068966
Appliance6,Washing Machine,Shiftable,2014-03-31 17:34:00,2014-03-31 17:49:00,15.0,320.53,house21_event_7161,True,"{""0"": 0, ""1"": 15}",1,1,1,0.0
Appliance6,Washing Machine,Shiftable,2014-03-31 18:05:00,2014-03-31 20:13:00,128.0,3570.27,house21_event_7162,True,"{""0"": 13, ""1"": 115}",1,1,0,0.1015625
Appliance6,Washing Machine,Shiftable,2014-04-01 15:20:00,2014-04-01 16:06:00,46.0,1414.8,house21_event_7163,True,"{""0"": 41, ""1"": 5}",0,0,1,0.8913043478260869
Appliance6,Washing Machine,Shiftable,2014-04-01 17:39:00,2014-04-01 21:45:00,246.0,7338.85,house21_event_7164,True,"{""0"": 105, ""1"": 141}",1,1,0,0.4268292682926829
Appliance6,Washing Machine,Shiftable,2014-04-02 17:28:00,2014-04-02 18:10:00,42.0,1249.93,house21_event_7165,True,"{""0"": 0, ""1"": 42}",1,1,1,0.0
Appliance6,Washing Machine,Shiftable,2014-04-02 18:27:00,2014-04-02 22:38:00,251.0,6807.72,house21_event_7166,True,"{""0"": 121, ""1"": 130}",1,1,1,0.4820717131474104
Appliance6,Washing Machine,Shiftable,2014-04-03 17:42:00,2014-04-03 21:20:00,218.0,6061.25,house21_event_7167,True,"{""0"": 80, ""1"": 138}",1,1,0,0.3669724770642202
Appliance6,Washing Machine,Shiftable,2014-04-04 16:07:00,2014-04-04 22:46:00,399.0,12614.91,house21_event_7168,True,"{""0"": 121, ""1"": 278}",1,1,1,0.3032581453634085
Appliance6,Washing Machine,Shiftable,2014-04-06 17:34:00,2014-04-06 19:25:00,111.0,3514.83,house21_event_7169,True,"{""0"": 0, ""1"": 111}",1,1,1,0.0
Appliance6,Washing Machine,Shiftable,2014-04-07 10:22:00,2014-04-07 12:46:00,144.0,3307.02,house21_event_7170,True,"{""0"": 0, ""1"": 144}",1,1,1,0.0
Appliance6,Washing Machine,Shiftable,2014-04-07 15:21:00,2014-04-07 15:49:00,28.0,958.83,house21_event_7171,False,"{""0"": 28, ""1"": 0}",0,0,0,0.0
Appliance6,Washing Machine,Shiftable,2014-04-07 15:59:00,2014-04-07 16:42:00,43.0,1530.17,house21_event_7172,True,"{""0"": 2, ""1"": 41}",1,0,1,0.046511627906976744
Appliance6,Washing Machine,Shiftable,2014-04-07 16:51:00,2014-04-07 19:06:00,135.0,4383.72,house21_event_7173,True,"{""0"": 0, ""1"": 135}",1,1,1,0.0
Appliance6,Washing Machine,Shiftable,2014-04-07 19:35:00,2014-04-07 22:05:00,150.0,4241.26,house21_event_7174,True,"{""0"": 121, ""1"": 29}",0,1,1,0.8066666666666666
Appliance6,Washing Machine,Shiftable,2014-04-08 14:52:00,2014-04-08 17:30:00,158.0,6671.29,house21_event_7175,True,"{""0"": 69, ""1"": 89}",1,0,1,0.43670886075949367
Appliance6,Washing Machine,Shiftable,2014-04-08 20:21:00,2014-04-08 22:24:00,123.0,3372.53,house21_event_7176,True,"{""0"": 100, ""1"": 23}",0,0,1,0.8130081300813008
Appliance6,Washing Machine,Shiftable,2014-04-09 17:27:00,2014-04-09 22:07:00,280.0,8534.82,house21_event_7177,True,"{""0"": 121, ""1"": 159}",1,1,1,0.43214285714285716
Appliance6,Washing Machine,Shiftable,2014-04-10 17:26:00,2014-04-10 21:36:00,250.0,7255.47,house21_event_7178,True,"{""0"": 96, ""1"": 154}",1,1,0,0.384
Appliance6,Washing Machine,Shiftable,2014-04-11 17:00:00,2014-04-11 17:59:00,59.0,2284.01,house21_event_7179,True,"{""0"": 0, ""1"": 59}",1,1,1,0.0
Appliance6,Washing Machine,Shiftable,2014-04-11 21:49:00,2014-04-11 23:53:00,124.0,3895.99,house21_event_7180,True,"{""0"": 12, ""1"": 112}",1,0,1,0.0967741935483871
Appliance6,Washing Machine,Shiftable,2014-04-12 19:01:00,2014-04-12 22:44:00,223.0,5580.53,house21_event_7181,True,"{""0"": 121, ""1"": 102}",0,1,1,0.5426008968609866
Appliance6,Washing Machine,Shiftable,2014-04-12 23:26:00,2014-04-13 01:00:00,94.0,2543.59,house21_event_7182,True,"{""0"": 0, ""1"": 94}",1,1,0,0.0
Appliance6,Washing Machine,Shiftable,2014-04-13 13:06:00,2014-04-13 14:08:00,62.0,2499.66,house21_event_7183,False,"{""0"": 62, ""1"": 0}",0,0,0,0.0
Appliance6,Washing Machine,Shiftable,2014-04-13 14:39:00,2014-04-13 15:41:00,62.0,2247.16,house21_event_7184,False,"{""0"": 62, ""1"": 0}",0,0,0,0.0
Appliance6,Washing Machine,Shiftable,2014-04-13 18:31:00,2014-04-13 21:01:00,150.0,4164.34,house21_event_7185,True,"{""0"": 61, ""1"": 89}",1,1,0,0.4066666666666667
Appliance6,Washing Machine,Shiftable,2014-04-21 20:10:00,2014-04-21 20:16:00,6.0,36.38,house21_event_7186,False,"{""0"": 6, ""1"": 0}",0,0,0,0.0
