appliance_id,appliance_name,month,cost_Germany_Variable,cost_Germany_Variable_Base,energy_Germany_Variable,energy_Germany_Variable_Base
Appliance5,Dishwasher,2014-04,2.4475,2.8823,8.478,8.478
Appliance5,Dishwasher,2014-05,0.5262,0.6223,1.8303,1.8303
Appliance5,Dishwasher,2014-06,3.0743,3.4677000000000002,10.2002,10.2002
Appliance5,Dishwasher,2014-07,1.694,2.0995,6.1756,6.1756
Appliance5,Dishwasher,2014-08,2.5343,2.9556,8.6944,8.6944
Appliance5,Dishwasher,2014-09,2.7887,3.21,9.4428,9.4428
Appliance5,Dishwasher,2014-10,2.74,3.0396,8.9412,8.9412
Appliance5,Dishwasher,2014-11,2.7631,3.1692,9.322,9.322
Appliance5,Dishwasher,2014-12,3.1072,3.5254,10.3701,10.3701
Appliance5,Dishwasher,2015-01,3.9244,4.494,13.219,13.219
Appliance5,Dishwasher,2015-02,1.2749000000000001,1.4959,4.3998,4.3998
Appliance5,Dishwasher,2015-03,1.3207,1.4813,4.3576,4.3576
Appliance5,Dishwasher,2015-04,2.0317,2.351,6.9155999999999995,6.9155999999999995
Appliance5,Dishwasher,2015-05,1.7313,1.9986,5.8786,5.8786
Appliance5,Dishwasher,2015-06,1.2675,1.4498,4.2646999999999995,4.2646999999999995
Appliance6,Computer Site,2014-03,0.5182,0.5815,1.7104,1.7104
Appliance6,Computer Site,2014-04,1.8223,2.0124,5.9187,5.9187
Appliance6,Computer Site,2014-05,1.4247,1.5441,4.5411,4.5411
Appliance6,Computer Site,2014-06,1.3991,1.548,4.5527,4.5527
Appliance6,Computer Site,2014-07,1.4658,1.6388,4.8203000000000005,4.8203000000000005
Appliance6,Computer Site,2014-08,2.1370999999999998,2.3386,6.8781,6.8781
Appliance6,Computer Site,2014-09,1.0554,1.1731,3.4498,3.4498
Appliance6,Computer Site,2014-10,0.6722,0.7822,2.3004,2.3004
Appliance6,Computer Site,2014-11,0.9691,1.0905,3.2072000000000003,3.2072000000000003
Appliance6,Computer Site,2014-12,0.8512,0.9559,2.8109,2.8109
Appliance6,Computer Site,2015-01,1.0613,1.2124,3.5663,3.5663
Appliance6,Computer Site,2015-02,0.9570000000000001,1.0867,3.1967,3.1967
Appliance6,Computer Site,2015-03,0.9906,1.1498,3.3819,3.3819
Appliance6,Computer Site,2015-04,2.5474,2.9187,8.5845,8.5845
Appliance6,Computer Site,2015-05,2.0216,2.2588,6.6435,6.6435
Appliance6,Computer Site,2015-06,1.1284,1.2759,3.753,3.753
Appliance7,Television Site,2014-03,2.3222,2.6526,7.8019,7.8019
Appliance7,Television Site,2014-04,1.9902,2.2907,6.7372,6.7372
Appliance7,Television Site,2014-05,16.5187,18.799,55.2909,55.2909
Appliance7,Television Site,2014-10,18.0433,20.7362,60.9887,60.9887
Appliance7,Television Site,2015-03,1.2016,1.3563,3.9893,3.9893
Appliance7,Television Site,2015-04,6.235799999999999,7.108899999999999,20.908299999999997,20.908299999999997
Appliance8,Microwave,2014-03,0.3344,0.4069,1.2148,1.2148
Appliance8,Microwave,2014-04,1.0498,1.2609,3.7578,3.7578
Appliance8,Microwave,2014-05,0.575,0.6906,2.0616,2.0616
Appliance8,Microwave,2014-06,1.1333,1.3661,4.0644,4.0644
Appliance8,Microwave,2014-07,0.9166,1.1116,3.3036,3.3036
Appliance8,Microwave,2014-08,1.0104,1.2255,3.6403,3.6403
Appliance8,Microwave,2014-09,1.3316000000000001,1.5817,4.6877,4.6877
Appliance8,Microwave,2014-10,1.3734,1.5972,4.7539,4.7539
Appliance8,Microwave,2014-11,1.3387,1.5654,4.6629,4.6629
Appliance8,Microwave,2014-12,1.0513,1.2186,3.6477,3.6477
Appliance8,Microwave,2015-01,1.2807,1.4938,4.4462,4.4462
Appliance8,Microwave,2015-02,1.1595,1.3074000000000001,3.893,3.893
Appliance8,Microwave,2015-03,0.551,0.6559,1.9608,1.9608
Appliance8,Microwave,2015-04,1.1811,1.3705,4.0875,4.0875
Appliance8,Microwave,2015-05,1.0439,1.2091,3.6067,3.6067
Appliance8,Microwave,2015-06,0.7053,0.8326,2.4858,2.4858
Appliance9,Kettle,2014-03,1.0168,1.1727,3.449,3.449
Appliance9,Kettle,2014-04,2.4247,2.7966,8.2262,8.2262
Appliance9,Kettle,2014-05,1.0883,1.2548,3.6912,3.6912
Appliance9,Kettle,2014-06,2.5625999999999998,2.9365,8.6353,8.6353
Appliance9,Kettle,2014-07,2.0862,2.4153,7.1028,7.1028
Appliance9,Kettle,2014-08,2.3081,2.6315,7.7404,7.7404
Appliance9,Kettle,2014-09,2.8113,3.1989,9.4073,9.4073
Appliance9,Kettle,2014-10,2.7113,3.0933,9.0982,9.0982
Appliance9,Kettle,2014-11,3.5199,3.9429,11.5962,11.5962
Appliance9,Kettle,2014-12,3.519,3.9654,11.663,11.663
Appliance9,Kettle,2015-01,3.9372,4.4262,13.0197,13.0197
Appliance9,Kettle,2015-02,2.0078,2.3132,6.8044,6.8044
Appliance9,Kettle,2015-03,1.718,1.9542,5.7475,5.7475
Appliance9,Kettle,2015-04,2.4867,2.8471,8.3726,8.3726
Appliance9,Kettle,2015-05,1.9004,2.1859,6.4293,6.4293
Appliance9,Kettle,2015-06,1.4835,1.7025,5.0067,5.0067
