event_id,appliance_name,original_start_time,original_end_time,scheduled_start_time,scheduled_end_time,schedule_status,season,duration(min),energy(W)
Washing_Machine_2014-09-28_01,Washing Machine,2014-09-28 16:24:00,2014-09-28 17:33:00,2014-09-29 06:00:00,2014-09-29 07:09:00,SUCCESS,summer,69.0,27812.03
Washing_Machine_2014-10-03_01,Washing Machine,2014-10-03 19:49:00,2014-10-03 21:07:00,2014-10-04 06:00:00,2014-10-04 07:18:00,SUCCESS,summer,78.0,23588.68
Washing_Machine_2015-06-03_01,Washing Machine,2015-06-03 14:34:00,2015-06-03 17:27:00,2015-06-04 06:00:00,2015-06-04 08:53:00,SUCCESS,summer,173.0,47816.56
Washing_Machine_2015-06-03_02,Washing Machine,2015-06-03 18:27:00,2015-06-03 20:06:00,2015-06-04 08:53:00,2015-06-04 10:32:00,SUCCESS,summer,99.0,27628.08
Washing_Machine_2015-06-05_02,Washing Machine,2015-06-05 14:55:00,2015-06-05 16:43:00,2015-06-06 06:00:00,2015-06-06 07:48:00,SUCCESS,summer,108.0,55735.79
Dishwasher_2014-05-29_01,Dishwasher,2014-05-29 18:24:00,2014-05-29 19:34:00,2014-05-30 06:00:00,2014-05-30 07:10:00,SUCCESS,summer,70.0,50362.13
Dishwasher_2014-06-01_01,Dishwasher,2014-06-01 18:51:00,2014-06-01 19:56:00,2014-06-02 06:00:00,2014-06-02 07:05:00,SUCCESS,summer,65.0,50094.34
Dishwasher_2014-06-06_01,Dishwasher,2014-06-06 18:57:00,2014-06-06 20:02:00,2014-06-07 06:00:00,2014-06-07 07:05:00,SUCCESS,summer,65.0,47610.39
Dishwasher_2014-06-08_01,Dishwasher,2014-06-08 18:25:00,2014-06-08 19:34:00,2014-06-09 06:00:00,2014-06-09 07:09:00,SUCCESS,summer,69.0,48546.17
Dishwasher_2014-06-13_01,Dishwasher,2014-06-13 18:57:00,2014-06-13 20:17:00,2014-06-14 06:00:00,2014-06-14 07:20:00,SUCCESS,summer,80.0,49887.69
Dishwasher_2014-06-22_01,Dishwasher,2014-06-22 18:51:00,2014-06-22 19:56:00,2014-06-23 06:00:00,2014-06-23 07:05:00,SUCCESS,summer,65.0,47436.98
Dishwasher_2014-06-29_01,Dishwasher,2014-06-29 18:37:00,2014-06-29 19:24:00,2014-06-30 06:00:00,2014-06-30 06:47:00,SUCCESS,summer,47.0,19530.92
Dishwasher_2014-06-29_02,Dishwasher,2014-06-29 19:25:00,2014-06-29 19:42:00,2014-06-30 06:47:00,2014-06-30 07:04:00,SUCCESS,summer,17.0,30336.82
Dishwasher_2014-07-02_01,Dishwasher,2014-07-02 18:34:00,2014-07-02 19:39:00,2014-07-03 06:00:00,2014-07-03 07:05:00,SUCCESS,summer,65.0,49576.68
Dishwasher_2014-08-03_01,Dishwasher,2014-08-03 18:32:00,2014-08-03 19:38:00,2014-08-04 06:00:00,2014-08-04 07:06:00,SUCCESS,summer,66.0,43688.67
Dishwasher_2014-08-11_01,Dishwasher,2014-08-11 19:45:00,2014-08-11 20:49:00,2014-08-12 06:00:00,2014-08-12 07:04:00,SUCCESS,summer,64.0,44671.54
Dishwasher_2014-08-14_01,Dishwasher,2014-08-14 17:24:00,2014-08-14 18:29:00,2014-08-15 06:00:00,2014-08-15 07:05:00,SUCCESS,summer,65.0,46696.58
Dishwasher_2014-08-17_01,Dishwasher,2014-08-17 18:25:00,2014-08-17 19:34:00,2014-08-18 06:00:00,2014-08-18 07:09:00,SUCCESS,summer,69.0,49000.56
Dishwasher_2014-08-22_01,Dishwasher,2014-08-22 18:23:00,2014-08-22 19:28:00,2014-08-23 06:00:00,2014-08-23 07:05:00,SUCCESS,summer,65.0,48659.8
Dishwasher_2014-09-07_01,Dishwasher,2014-09-07 21:37:00,2014-09-07 22:41:00,2014-09-08 06:00:00,2014-09-08 07:04:00,SUCCESS,summer,64.0,46309.22
Dishwasher_2014-09-09_01,Dishwasher,2014-09-09 19:47:00,2014-09-09 20:56:00,2014-09-10 06:00:00,2014-09-10 07:09:00,SUCCESS,summer,69.0,49621.39
Dishwasher_2014-09-13_01,Dishwasher,2014-09-13 18:52:00,2014-09-13 19:39:00,2014-09-14 06:00:00,2014-09-14 06:47:00,SUCCESS,summer,47.0,17789.55
Dishwasher_2014-09-13_02,Dishwasher,2014-09-13 19:40:00,2014-09-13 19:56:00,2014-09-14 06:47:00,2014-09-14 07:03:00,SUCCESS,summer,16.0,28748.82
Dishwasher_2014-09-23_01,Dishwasher,2014-09-23 18:51:00,2014-09-23 19:56:00,2014-09-24 06:00:00,2014-09-24 07:05:00,SUCCESS,summer,65.0,48128.6
Dishwasher_2014-09-26_01,Dishwasher,2014-09-26 17:55:00,2014-09-26 18:59:00,2014-09-27 06:00:00,2014-09-27 07:04:00,SUCCESS,summer,64.0,43135.3
Dishwasher_2014-10-01_01,Dishwasher,2014-10-01 19:39:00,2014-10-01 20:43:00,2014-10-02 06:00:00,2014-10-02 07:04:00,SUCCESS,summer,64.0,47531.57
Dishwasher_2014-10-04_01,Dishwasher,2014-10-04 19:47:00,2014-10-04 20:51:00,2014-10-05 06:00:00,2014-10-05 07:04:00,SUCCESS,summer,64.0,45763.24
Dishwasher_2014-10-09_02,Dishwasher,2014-10-09 19:25:00,2014-10-09 20:34:00,2014-10-10 06:00:00,2014-10-10 07:09:00,SUCCESS,summer,69.0,48462.78
Dishwasher_2014-10-12_01,Dishwasher,2014-10-12 19:37:00,2014-10-12 20:45:00,2014-10-13 06:00:00,2014-10-13 07:08:00,SUCCESS,summer,68.0,49406.64
Dishwasher_2014-10-20_01,Dishwasher,2014-10-20 19:42:00,2014-10-20 20:51:00,2014-10-21 06:00:00,2014-10-21 07:09:00,SUCCESS,summer,69.0,48667.53
Dishwasher_2014-10-28_01,Dishwasher,2014-10-28 19:27:00,2014-10-28 20:32:00,2014-10-29 06:00:00,2014-10-29 07:05:00,SUCCESS,summer,65.0,48226.72
Dishwasher_2014-10-31_01,Dishwasher,2014-10-31 18:30:00,2014-10-31 19:35:00,2014-11-01 06:00:00,2014-11-01 07:05:00,SUCCESS,summer,65.0,46662.52
Dishwasher_2015-05-06_01,Dishwasher,2015-05-06 19:36:00,2015-05-06 20:29:00,2015-05-07 06:00:00,2015-05-07 06:53:00,SUCCESS,summer,53.0,19841.85
Dishwasher_2015-05-06_02,Dishwasher,2015-05-06 20:30:00,2015-05-06 20:48:00,2015-05-07 06:53:00,2015-05-07 07:11:00,SUCCESS,summer,18.0,32846.97
Dishwasher_2015-05-20_01,Dishwasher,2015-05-20 19:27:00,2015-05-20 20:39:00,2015-05-21 06:00:00,2015-05-21 07:12:00,SUCCESS,summer,72.0,51354.26
Dishwasher_2015-05-23_01,Dishwasher,2015-05-23 19:33:00,2015-05-23 20:42:00,2015-05-24 06:00:00,2015-05-24 07:09:00,SUCCESS,summer,69.0,51045.72
Dishwasher_2015-05-28_01,Dishwasher,2015-05-28 19:24:00,2015-05-28 20:32:00,2015-05-29 06:00:00,2015-05-29 07:08:00,SUCCESS,summer,68.0,49844.58
Dishwasher_2015-05-31_01,Dishwasher,2015-05-31 19:55:00,2015-05-31 21:04:00,2015-06-01 06:00:00,2015-06-01 07:09:00,SUCCESS,summer,69.0,49063.27
Dishwasher_2015-06-05_01,Dishwasher,2015-06-05 13:36:00,2015-06-05 14:50:00,2015-06-05 13:41:00,2015-06-05 14:55:00,SUCCESS,summer,74.0,53672.86
Dishwasher_2015-06-09_01,Dishwasher,2015-06-09 20:00:00,2015-06-09 21:11:00,2015-06-10 06:00:00,2015-06-10 07:11:00,SUCCESS,summer,71.0,49979.15
Dishwasher_2015-06-21_01,Dishwasher,2015-06-21 19:51:00,2015-06-21 21:04:00,2015-06-22 06:00:00,2015-06-22 07:13:00,SUCCESS,summer,73.0,51290.22
