appliance_id,appliance_name,month,cost_Germany_Variable,cost_Germany_Variable_Base,energy_Germany_Variable,energy_Germany_Variable_Base
Appliance5,Washing Machine (2),2015-04,1.4881,1.7127999999999999,5.0375,5.0375
Appliance5,Washing Machine (2),2015-05,1.9057,2.1250999999999998,6.2504,6.2504
Appliance5,Washing Machine (2),2015-06,1.1914,1.326,3.8998999999999997,3.8998999999999997
Appliance5,Washing Machine (2),2015-07,0.4817,0.5024,1.4772,1.4772
Appliance6,Computer Site,2013-10,29.8527,34.1966,100.5781,100.5781
Appliance6,Computer Site,2014-09,18.1889,20.889,61.4383,61.4383
Appliance6,Computer Site,2015-01,0.047,0.0494,0.1453,0.1453
Appliance6,Computer Site,2015-02,1.2288,1.3257,3.9141,3.9141
Appliance6,Computer Site,2015-03,0.8511,0.9239,2.7448,2.7448
Appliance6,Computer Site,2015-04,1.0718999999999999,1.1567,3.402,3.402
Appliance6,Computer Site,2015-05,0.8581,0.9451,2.7799,2.7799
Appliance6,Computer Site,2015-06,0.466,0.5308999999999999,1.5612,1.5612
Appliance6,Computer Site,2015-07,0.1742,0.1866,0.5491999999999999,0.5491999999999999
Appliance7,Television Site,2013-10,4.0108,4.6586,13.7021,13.7021
Appliance7,Television Site,2013-11,6.2276,7.214,21.2183,21.2183
Appliance7,Television Site,2013-12,6.5469,7.597,22.344,22.344
Appliance7,Television Site,2014-01,5.0708,5.8451,17.1918,17.1918
Appliance7,Television Site,2014-02,10.6738,12.664100000000001,37.2481,37.2481
Appliance7,Television Site,2014-04,5.0057,5.7935,17.0379,17.0379
Appliance7,Television Site,2014-05,4.9279,5.7829999999999995,17.0083,17.0083
Appliance7,Television Site,2014-06,6.4083,7.3418,21.5928,21.5928
Appliance7,Television Site,2014-07,5.7943,6.5896,19.3821,19.3821
Appliance7,Television Site,2014-08,4.313,4.9695,14.616299999999999,14.616299999999999
Appliance7,Television Site,2014-09,4.1617,4.8675,14.3138,14.3138
Appliance7,Television Site,2014-10,4.081,4.7759,14.046899999999999,14.046899999999999
Appliance7,Television Site,2014-11,5.5804,6.4503,18.9696,18.9696
Appliance7,Television Site,2014-12,4.6235,5.3787,15.8192,15.8192
Appliance7,Television Site,2015-01,2.1522,2.4873,7.3138,7.3138
Appliance7,Television Site,2015-02,1.719,1.9988,5.878,5.878
Appliance7,Television Site,2015-03,1.7478,2.0281,5.9649,5.9649
Appliance7,Television Site,2015-04,1.5336,1.7917,5.2686,5.2686
Appliance7,Television Site,2015-05,1.3515,1.5687,4.6149000000000004,4.6149000000000004
Appliance7,Television Site,2015-06,0.9068,1.0372,3.0503,3.0503
Appliance7,Television Site,2015-07,0.4531,0.5138,1.5111,1.5111
Appliance8,Microwave,2013-10,1.5209,1.6325,4.8015,4.8015
Appliance8,Microwave,2013-11,2.1115,2.2485,6.6149000000000004,6.6149000000000004
Appliance8,Microwave,2013-12,2.3466,2.4744,7.2792,7.2792
Appliance8,Microwave,2014-01,1.7083,1.8029,5.3041,5.3041
Appliance8,Microwave,2014-02,0.3463,0.3661,1.0765,1.0765
Appliance8,Microwave,2014-04,1.2846,1.4233,4.1865,4.1865
Appliance8,Microwave,2014-05,1.6280999999999999,1.7998,5.2941,5.2941
Appliance8,Microwave,2014-06,1.8701,2.0303,5.9735000000000005,5.9735000000000005
Appliance8,Microwave,2014-07,1.3658000000000001,1.4893,4.381,4.381
Appliance8,Microwave,2014-08,0.9347,1.012,2.9765,2.9765
Appliance8,Microwave,2014-10,1.3818,1.4785,4.3506,4.3506
Appliance8,Microwave,2014-11,2.0243,2.1484,6.3204,6.3204
Appliance8,Microwave,2014-12,1.791,1.8845,5.5444,5.5444
Appliance8,Microwave,2015-01,2.6239,2.7571,8.1114,8.1114
Appliance8,Microwave,2015-02,2.3039,2.4686,7.2612,7.2612
Appliance8,Microwave,2015-03,1.7895,1.9276,5.6716,5.6716
Appliance8,Microwave,2015-04,1.456,1.5503,4.5604,4.5604
Appliance8,Microwave,2015-05,1.2663,1.351,3.9736,3.9736
Appliance8,Microwave,2015-06,0.8301000000000001,0.8922,2.625,2.625
Appliance8,Microwave,2015-07,0.4524,0.4893,1.4405000000000001,1.4405000000000001
Appliance9,Kettle,2013-10,1.9977,2.2365,6.5785,6.5785
Appliance9,Kettle,2013-11,2.1228,2.3517,6.9177,6.9177
Appliance9,Kettle,2013-12,2.2128,2.502,7.359,7.359
Appliance9,Kettle,2014-01,1.7552,1.9203,5.6481,5.6481
Appliance9,Kettle,2014-02,0.3469,0.3842,1.13,1.13
Appliance9,Kettle,2014-04,2.4127,2.6958,7.9292,7.9292
Appliance9,Kettle,2014-05,2.5311,2.8695,8.4398,8.4398
Appliance9,Kettle,2014-06,1.997,2.2664,6.6663,6.6663
Appliance9,Kettle,2014-07,1.7512,1.9835,5.8325,5.8325
Appliance9,Kettle,2014-08,1.6486,1.8475,5.434,5.434
Appliance9,Kettle,2014-09,2.0164,2.2764,6.6958,6.6958
Appliance9,Kettle,2014-10,2.4596,2.7105,7.9731,7.9731
Appliance9,Kettle,2014-11,2.0657,2.2897,6.7355,6.7355
Appliance9,Kettle,2014-12,2.1776,2.3697,6.9705,6.9705
Appliance9,Kettle,2015-01,1.9311,2.1275,6.257,6.257
Appliance9,Kettle,2015-02,2.9238,3.2215,9.4743,9.4743
Appliance9,Kettle,2015-03,2.1807,2.4566,7.2237,7.2237
Appliance9,Kettle,2015-04,2.3486,2.5914,7.6213999999999995,7.6213999999999995
Appliance9,Kettle,2015-05,2.1615,2.4015,7.0634,7.0634
Appliance9,Kettle,2015-06,1.4983,1.6539,4.8644,4.8644
Appliance9,Kettle,2015-07,0.5358,0.6002,1.7650000000000001,1.7650000000000001
