event_id,appliance_name,appliance_id,Shiftability,start_time,end_time,duration(min),energy(W),is_reschedulable,price_level_profile,primary_price_level,start_price_level,end_price_level,optimization_potential
Washing_Machine_2014-03-06_03,Washing Machine,Appliance3,Shiftable,2014-03-06 19:12:00,2014-03-06 20:25:00,73.0,27210.05,True,"{""0"": 0, ""1"": 0, ""2"": 25, ""3"": 0, ""4"": 48, ""5"": 0}",4,4,2,0.8
Washing_Machine_2014-03-07_01,Washing Machine,Appliance3,Shiftable,2014-03-07 07:15:00,2014-03-07 08:26:00,71.0,28220.5,True,"{""0"": 0, ""1"": 45, ""2"": 0, ""3"": 26, ""4"": 0, ""5"": 0}",1,1,3,0.2
Washing_Machine_2014-03-08_01,Washing Machine,Appliance3,Shiftable,2014-03-08 09:25:00,2014-03-08 10:33:00,68.0,25497.52,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 68, ""4"": 0, ""5"": 0}",3,3,3,0.6
Washing_Machine_2014-03-08_02,Washing Machine,Appliance3,Shiftable,2014-03-08 11:16:00,2014-03-08 12:25:00,69.0,25975.38,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 44, ""4"": 0, ""5"": 25}",3,3,5,0.6
Washing_Machine_2014-03-08_03,Washing Machine,Appliance3,Shiftable,2014-03-08 13:27:00,2014-03-08 14:35:00,68.0,32723.4,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 68}",5,5,5,1.0
Washing_Machine_2014-03-08_04,Washing Machine,Appliance3,Shiftable,2014-03-08 14:56:00,2014-03-08 16:02:00,66.0,24322.14,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 2, ""5"": 64}",5,5,4,1.0
Washing_Machine_2014-03-09_01,Washing Machine,Appliance3,Shiftable,2014-03-09 08:08:00,2014-03-09 09:21:00,73.0,29079.32,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 73, ""4"": 0, ""5"": 0}",3,3,3,0.6
Washing_Machine_2014-03-09_02,Washing Machine,Appliance3,Shiftable,2014-03-09 09:22:00,2014-03-09 10:29:00,67.0,35185.41,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 67, ""4"": 0, ""5"": 0}",3,3,3,0.6
Washing_Machine_2014-03-09_03,Washing Machine,Appliance3,Shiftable,2014-03-09 11:27:00,2014-03-09 12:39:00,72.0,40674.62,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 33, ""4"": 0, ""5"": 39}",5,3,5,1.0
Washing_Machine_2014-03-09_04,Washing Machine,Appliance3,Shiftable,2014-03-09 15:12:00,2014-03-09 15:52:00,40.0,10102.59,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 40}",5,5,5,1.0
Washing_Machine_2014-03-15_01,Washing Machine,Appliance3,Shiftable,2014-03-15 08:51:00,2014-03-15 10:00:00,69.0,31513.09,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 69, ""4"": 0, ""5"": 0}",3,3,3,0.6
Washing_Machine_2014-03-15_02,Washing Machine,Appliance3,Shiftable,2014-03-15 10:44:00,2014-03-15 11:53:00,69.0,24210.1,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 69, ""4"": 0, ""5"": 0}",3,3,3,0.6
Washing_Machine_2014-03-15_03,Washing Machine,Appliance3,Shiftable,2014-03-15 14:30:00,2014-03-15 15:37:00,67.0,39012.88,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 67}",5,5,5,1.0
Washing_Machine_2014-03-15_04,Washing Machine,Appliance3,Shiftable,2014-03-15 19:34:00,2014-03-15 20:44:00,70.0,36654.59,True,"{""0"": 0, ""1"": 0, ""2"": 44, ""3"": 0, ""4"": 26, ""5"": 0}",2,4,2,0.4
Washing_Machine_2014-03-16_03,Washing Machine,Appliance3,Shiftable,2014-03-16 09:21:00,2014-03-16 09:58:00,37.0,8803.87,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 37, ""4"": 0, ""5"": 0}",3,3,3,0.6
Washing_Machine_2014-03-16_04,Washing Machine,Appliance3,Shiftable,2014-03-16 10:03:00,2014-03-16 16:38:00,395.0,54117.25,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 117, ""4"": 38, ""5"": 240}",5,3,4,1.0
Washing_Machine_2014-03-16_05,Washing Machine,Appliance3,Shiftable,2014-03-16 17:05:00,2014-03-16 17:22:00,17.0,2686.23,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 17, ""5"": 0}",4,4,4,0.8
Washing_Machine_2014-03-16_06,Washing Machine,Appliance3,Shiftable,2014-03-16 17:24:00,2014-03-16 18:34:00,70.0,47463.07,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 70, ""5"": 0}",4,4,4,0.8
Washing_Machine_2014-03-16_07,Washing Machine,Appliance3,Shiftable,2014-03-16 19:17:00,2014-03-16 19:52:00,35.0,7331.03,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 35, ""5"": 0}",4,4,4,0.8
Washing_Machine_2014-03-18_01,Washing Machine,Appliance3,Shiftable,2014-03-18 07:00:00,2014-03-18 08:11:00,71.0,27648.38,True,"{""0"": 0, ""1"": 60, ""2"": 0, ""3"": 11, ""4"": 0, ""5"": 0}",1,1,3,0.2
Washing_Machine_2014-03-22_01,Washing Machine,Appliance3,Shiftable,2014-03-22 08:10:00,2014-03-22 09:19:00,69.0,27466.79,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 69, ""4"": 0, ""5"": 0}",3,3,3,0.6
Washing_Machine_2014-03-22_02,Washing Machine,Appliance3,Shiftable,2014-03-22 09:52:00,2014-03-22 11:00:00,68.0,32745.95,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 68, ""4"": 0, ""5"": 0}",3,3,3,0.6
Washing_Machine_2014-03-22_03,Washing Machine,Appliance3,Shiftable,2014-03-22 12:30:00,2014-03-22 13:40:00,70.0,28498.14,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 70}",5,5,5,1.0
Washing_Machine_2014-03-22_04,Washing Machine,Appliance3,Shiftable,2014-03-22 14:15:00,2014-03-22 15:24:00,69.0,12854.72,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 69}",5,5,5,1.0
Washing_Machine_2014-03-23_01,Washing Machine,Appliance3,Shiftable,2014-03-23 07:49:00,2014-03-23 10:32:00,163.0,64482.58,True,"{""0"": 0, ""1"": 11, ""2"": 0, ""3"": 152, ""4"": 0, ""5"": 0}",3,1,3,0.6
Washing_Machine_2014-03-23_02,Washing Machine,Appliance3,Shiftable,2014-03-23 11:56:00,2014-03-23 13:07:00,71.0,31066.38,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 4, ""4"": 0, ""5"": 67}",5,3,5,1.0
Washing_Machine_2014-03-23_03,Washing Machine,Appliance3,Shiftable,2014-03-23 13:52:00,2014-03-23 15:03:00,71.0,35104.95,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 71}",5,5,5,1.0
Washing_Machine_2014-03-28_01,Washing Machine,Appliance3,Shiftable,2014-03-28 07:22:00,2014-03-28 08:33:00,71.0,28613.77,True,"{""0"": 0, ""1"": 38, ""2"": 0, ""3"": 33, ""4"": 0, ""5"": 0}",1,1,3,0.2
Washing_Machine_2014-03-28_02,Washing Machine,Appliance3,Shiftable,2014-03-28 19:06:00,2014-03-28 20:21:00,75.0,25717.43,True,"{""0"": 0, ""1"": 0, ""2"": 21, ""3"": 0, ""4"": 54, ""5"": 0}",4,4,2,0.8
Washing_Machine_2014-03-29_01,Washing Machine,Appliance3,Shiftable,2014-03-29 07:31:00,2014-03-29 08:41:00,70.0,28407.95,True,"{""0"": 0, ""1"": 29, ""2"": 0, ""3"": 41, ""4"": 0, ""5"": 0}",3,1,3,0.6
Washing_Machine_2014-03-29_02,Washing Machine,Appliance3,Shiftable,2014-03-29 09:30:00,2014-03-29 10:39:00,69.0,31209.78,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 69, ""4"": 0, ""5"": 0}",3,3,3,0.6
Washing_Machine_2014-03-29_03,Washing Machine,Appliance3,Shiftable,2014-03-29 12:42:00,2014-03-29 13:50:00,68.0,34875.03,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 68}",5,5,5,1.0
Washing_Machine_2014-03-30_01,Washing Machine,Appliance3,Shiftable,2014-03-30 07:21:00,2014-03-30 08:31:00,70.0,27705.78,True,"{""0"": 0, ""1"": 39, ""2"": 0, ""3"": 31, ""4"": 0, ""5"": 0}",1,1,3,0.2
Washing_Machine_2014-03-30_02,Washing Machine,Appliance3,Shiftable,2014-03-30 08:45:00,2014-03-30 09:55:00,70.0,27101.38,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 70, ""4"": 0, ""5"": 0}",3,3,3,0.6
Washing_Machine_2014-03-30_03,Washing Machine,Appliance3,Shiftable,2014-03-30 16:51:00,2014-03-30 17:28:00,37.0,17626.27,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 37, ""5"": 0}",4,4,4,0.8
Washing_Machine_2014-03-31_01,Washing Machine,Appliance3,Shiftable,2014-03-31 11:14:00,2014-03-31 12:22:00,68.0,24128.4,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 46, ""4"": 0, ""5"": 22}",3,3,5,0.6
Washing_Machine_2014-04-01_01,Washing Machine,Appliance3,Shiftable,2014-04-01 07:26:00,2014-04-01 08:04:00,38.0,11408.27,True,"{""0"": 0, ""1"": 34, ""2"": 0, ""3"": 4, ""4"": 0, ""5"": 0}",1,1,3,0.2
Washing_Machine_2014-04-05_01,Washing Machine,Appliance3,Shiftable,2014-04-05 06:40:00,2014-04-05 07:49:00,69.0,28120.27,True,"{""0"": 0, ""1"": 69, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}",1,1,1,0.2
Washing_Machine_2014-04-05_02,Washing Machine,Appliance3,Shiftable,2014-04-05 09:12:00,2014-04-05 10:22:00,70.0,25858.32,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 70, ""4"": 0, ""5"": 0}",3,3,3,0.6
Washing_Machine_2014-04-05_03,Washing Machine,Appliance3,Shiftable,2014-04-05 11:54:00,2014-04-05 13:02:00,68.0,31313.94,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 6, ""4"": 0, ""5"": 62}",5,3,5,1.0
Washing_Machine_2014-04-05_04,Washing Machine,Appliance3,Shiftable,2014-04-05 15:40:00,2014-04-05 16:48:00,68.0,27441.39,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 48, ""5"": 20}",4,5,4,0.8
Washing_Machine_2014-04-06_01,Washing Machine,Appliance3,Shiftable,2014-04-06 07:26:00,2014-04-06 08:40:00,74.0,42428.99,True,"{""0"": 0, ""1"": 34, ""2"": 0, ""3"": 40, ""4"": 0, ""5"": 0}",3,1,3,0.6
Washing_Machine_2014-04-06_02,Washing Machine,Appliance3,Shiftable,2014-04-06 09:34:00,2014-04-06 10:32:00,58.0,11227.07,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 58, ""4"": 0, ""5"": 0}",3,3,3,0.6
Washing_Machine_2014-04-06_03,Washing Machine,Appliance3,Shiftable,2014-04-06 10:54:00,2014-04-06 12:02:00,68.0,32332.1,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 66, ""4"": 0, ""5"": 2}",3,3,5,0.6
Washing_Machine_2014-04-08_01,Washing Machine,Appliance3,Shiftable,2014-04-08 19:29:00,2014-04-08 20:40:00,71.0,40500.29,True,"{""0"": 0, ""1"": 0, ""2"": 40, ""3"": 0, ""4"": 31, ""5"": 0}",2,4,2,0.4
Washing_Machine_2014-04-09_01,Washing Machine,Appliance3,Shiftable,2014-04-09 06:18:00,2014-04-09 07:25:00,67.0,19680.19,True,"{""0"": 0, ""1"": 67, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}",1,1,1,0.2
Washing_Machine_2014-04-10_01,Washing Machine,Appliance3,Shiftable,2014-04-10 15:54:00,2014-04-10 16:33:00,39.0,9976.46,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 33, ""5"": 6}",4,5,4,0.8
Washing_Machine_2014-04-12_01,Washing Machine,Appliance3,Shiftable,2014-04-12 06:47:00,2014-04-12 07:56:00,69.0,11053.46,True,"{""0"": 0, ""1"": 69, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}",1,1,1,0.2
Washing_Machine_2014-04-12_02,Washing Machine,Appliance3,Shiftable,2014-04-12 08:42:00,2014-04-12 09:42:00,60.0,16914.48,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 60, ""4"": 0, ""5"": 0}",3,3,3,0.6
Washing_Machine_2014-04-12_03,Washing Machine,Appliance3,Shiftable,2014-04-12 10:03:00,2014-04-12 10:45:00,42.0,8923.14,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 42, ""4"": 0, ""5"": 0}",3,3,3,0.6
Washing_Machine_2014-04-13_01,Washing Machine,Appliance3,Shiftable,2014-04-13 06:54:00,2014-04-13 08:03:00,69.0,32771.06,True,"{""0"": 0, ""1"": 66, ""2"": 0, ""3"": 3, ""4"": 0, ""5"": 0}",1,1,3,0.2
Washing_Machine_2014-04-13_02,Washing Machine,Appliance3,Shiftable,2014-04-13 09:57:00,2014-04-13 11:00:00,63.0,18712.8,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 63, ""4"": 0, ""5"": 0}",3,3,3,0.6
Washing_Machine_2014-04-13_03,Washing Machine,Appliance3,Shiftable,2014-04-13 11:42:00,2014-04-13 12:52:00,70.0,37456.36,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 18, ""4"": 0, ""5"": 52}",5,3,5,1.0
Washing_Machine_2014-04-14_01,Washing Machine,Appliance3,Shiftable,2014-04-14 06:31:00,2014-04-14 07:41:00,70.0,33415.17,True,"{""0"": 0, ""1"": 70, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}",1,1,1,0.2
Washing_Machine_2014-04-14_02,Washing Machine,Appliance3,Shiftable,2014-04-14 08:12:00,2014-04-14 09:23:00,71.0,46038.29,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 71, ""4"": 0, ""5"": 0}",3,3,3,0.6
Washing_Machine_2014-04-15_01,Washing Machine,Appliance3,Shiftable,2014-04-15 06:28:00,2014-04-15 07:05:00,37.0,24899.74,True,"{""0"": 0, ""1"": 37, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}",1,1,1,0.2
Washing_Machine_2014-04-15_02,Washing Machine,Appliance3,Shiftable,2014-04-15 09:50:00,2014-04-15 10:11:00,21.0,2197.98,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 21, ""4"": 0, ""5"": 0}",3,3,3,0.6
Washing_Machine_2014-04-16_01,Washing Machine,Appliance3,Shiftable,2014-04-16 06:19:00,2014-04-16 07:30:00,71.0,52971.11,True,"{""0"": 0, ""1"": 71, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}",1,1,1,0.2
Washing_Machine_2014-04-17_01,Washing Machine,Appliance3,Shiftable,2014-04-17 06:58:00,2014-04-17 08:07:00,69.0,21303.56,True,"{""0"": 0, ""1"": 62, ""2"": 0, ""3"": 7, ""4"": 0, ""5"": 0}",1,1,3,0.2
Washing_Machine_2014-04-17_02,Washing Machine,Appliance3,Shiftable,2014-04-17 12:04:00,2014-04-17 13:11:00,67.0,288.68,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 67}",5,5,5,1.0
Washing_Machine_2014-04-21_01,Washing Machine,Appliance3,Shiftable,2014-04-21 06:01:00,2014-04-21 06:40:00,39.0,13046.85,True,"{""0"": 0, ""1"": 39, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}",1,1,1,0.2
Washing_Machine_2014-04-21_02,Washing Machine,Appliance3,Shiftable,2014-04-21 06:48:00,2014-04-21 07:58:00,70.0,28951.84,True,"{""0"": 0, ""1"": 70, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}",1,1,1,0.2
Washing_Machine_2014-04-21_03,Washing Machine,Appliance3,Shiftable,2014-04-21 09:01:00,2014-04-21 10:13:00,72.0,26815.49,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 72, ""4"": 0, ""5"": 0}",3,3,3,0.6
Washing_Machine_2014-04-22_01,Washing Machine,Appliance3,Shiftable,2014-04-22 06:49:00,2014-04-22 07:59:00,70.0,33619.08,True,"{""0"": 0, ""1"": 70, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}",1,1,1,0.2
Washing_Machine_2014-04-22_02,Washing Machine,Appliance3,Shiftable,2014-04-22 09:29:00,2014-04-22 10:38:00,69.0,26818.8,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 69, ""4"": 0, ""5"": 0}",3,3,3,0.6
Washing_Machine_2014-04-23_01,Washing Machine,Appliance3,Shiftable,2014-04-23 07:04:00,2014-04-23 08:18:00,74.0,29850.8,True,"{""0"": 0, ""1"": 56, ""2"": 0, ""3"": 18, ""4"": 0, ""5"": 0}",1,1,3,0.2
Washing_Machine_2014-04-24_01,Washing Machine,Appliance3,Shiftable,2014-04-24 06:47:00,2014-04-24 07:54:00,67.0,23598.97,True,"{""0"": 0, ""1"": 67, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}",1,1,1,0.2
Washing_Machine_2014-04-24_02,Washing Machine,Appliance3,Shiftable,2014-04-24 13:41:00,2014-04-24 14:18:00,37.0,13530.92,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 37}",5,5,5,1.0
Washing_Machine_2014-04-24_03,Washing Machine,Appliance3,Shiftable,2014-04-24 18:23:00,2014-04-24 19:07:00,44.0,10557.98,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 44, ""5"": 0}",4,4,4,0.8
Washing_Machine_2014-04-24_04,Washing Machine,Appliance3,Shiftable,2014-04-24 19:08:00,2014-04-24 19:25:00,17.0,706.65,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 17, ""5"": 0}",4,4,4,0.8
Washing_Machine_2014-04-24_05,Washing Machine,Appliance3,Shiftable,2014-04-24 19:39:00,2014-04-24 20:19:00,40.0,17406.29,True,"{""0"": 0, ""1"": 0, ""2"": 19, ""3"": 0, ""4"": 21, ""5"": 0}",4,4,2,0.8
Washing_Machine_2014-04-25_01,Washing Machine,Appliance3,Shiftable,2014-04-25 05:57:00,2014-04-25 07:11:00,74.0,31306.56,True,"{""0"": 0, ""1"": 74, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}",1,1,1,0.2
Washing_Machine_2014-04-26_01,Washing Machine,Appliance3,Shiftable,2014-04-26 06:48:00,2014-04-26 09:22:00,154.0,34642.37,True,"{""0"": 0, ""1"": 72, ""2"": 0, ""3"": 82, ""4"": 0, ""5"": 0}",3,1,3,0.6
Washing_Machine_2014-04-26_02,Washing Machine,Appliance3,Shiftable,2014-04-26 09:51:00,2014-04-26 10:04:00,13.0,11727.19,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 13, ""4"": 0, ""5"": 0}",3,3,3,0.6
Washing_Machine_2014-04-26_03,Washing Machine,Appliance3,Shiftable,2014-04-26 10:09:00,2014-04-26 11:17:00,68.0,18448.96,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 68, ""4"": 0, ""5"": 0}",3,3,3,0.6
Washing_Machine_2014-04-26_04,Washing Machine,Appliance3,Shiftable,2014-04-26 11:24:00,2014-04-26 13:16:00,112.0,31265.05,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 36, ""4"": 0, ""5"": 76}",5,3,5,1.0
Washing_Machine_2014-04-27_01,Washing Machine,Appliance3,Shiftable,2014-04-27 09:17:00,2014-04-27 10:28:00,71.0,31425.69,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 71, ""4"": 0, ""5"": 0}",3,3,3,0.6
Washing_Machine_2014-04-27_02,Washing Machine,Appliance3,Shiftable,2014-04-27 10:38:00,2014-04-27 11:51:00,73.0,34348.25,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 73, ""4"": 0, ""5"": 0}",3,3,3,0.6
Washing_Machine_2014-04-27_03,Washing Machine,Appliance3,Shiftable,2014-04-27 12:30:00,2014-04-27 13:42:00,72.0,30162.68,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 72}",5,5,5,1.0
Washing_Machine_2014-04-27_04,Washing Machine,Appliance3,Shiftable,2014-04-27 15:08:00,2014-04-27 15:47:00,39.0,8332.56,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 39}",5,5,5,1.0
Washing_Machine_2014-04-27_05,Washing Machine,Appliance3,Shiftable,2014-04-27 16:13:00,2014-04-27 17:21:00,68.0,22819.32,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 68, ""5"": 0}",4,4,4,0.8
Washing_Machine_2014-04-29_01,Washing Machine,Appliance3,Shiftable,2014-04-29 16:20:00,2014-04-29 17:36:00,76.0,12501.85,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 76, ""5"": 0}",4,4,4,0.8
Washing_Machine_2014-05-03_01,Washing Machine,Appliance3,Shiftable,2014-05-03 08:16:00,2014-05-03 09:40:00,84.0,26712.19,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 84, ""4"": 0, ""5"": 0}",3,3,3,0.6
Washing_Machine_2014-05-03_02,Washing Machine,Appliance3,Shiftable,2014-05-03 10:29:00,2014-05-03 11:37:00,68.0,27334.25,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 68, ""4"": 0, ""5"": 0}",3,3,3,0.6
Washing_Machine_2014-05-04_01,Washing Machine,Appliance3,Shiftable,2014-05-04 06:46:00,2014-05-04 07:56:00,70.0,26168.37,True,"{""0"": 0, ""1"": 70, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}",1,1,1,0.2
Washing_Machine_2014-05-04_02,Washing Machine,Appliance3,Shiftable,2014-05-04 08:42:00,2014-05-04 09:51:00,69.0,24384.09,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 69, ""4"": 0, ""5"": 0}",3,3,3,0.6
Washing_Machine_2014-05-04_03,Washing Machine,Appliance3,Shiftable,2014-05-04 10:45:00,2014-05-04 11:57:00,72.0,25587.11,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 72, ""4"": 0, ""5"": 0}",3,3,3,0.6
Washing_Machine_2014-05-04_04,Washing Machine,Appliance3,Shiftable,2014-05-04 12:37:00,2014-05-04 13:45:00,68.0,22672.06,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 68}",5,5,5,1.0
Washing_Machine_2014-05-05_01,Washing Machine,Appliance3,Shiftable,2014-05-05 07:13:00,2014-05-05 09:43:00,150.0,47767.5,True,"{""0"": 0, ""1"": 47, ""2"": 0, ""3"": 103, ""4"": 0, ""5"": 0}",3,1,3,0.6
Washing_Machine_2014-05-05_02,Washing Machine,Appliance3,Shiftable,2014-05-05 12:27:00,2014-05-05 15:07:00,160.0,51546.24,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 160}",5,5,5,1.0
Washing_Machine_2014-05-06_01,Washing Machine,Appliance3,Shiftable,2014-05-06 15:49:00,2014-05-06 16:27:00,38.0,9855.75,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 27, ""5"": 11}",4,5,4,0.8
Washing_Machine_2014-05-09_01,Washing Machine,Appliance3,Shiftable,2014-05-09 15:55:00,2014-05-09 16:35:00,40.0,10265.83,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 35, ""5"": 5}",4,5,4,0.8
