appliance_id,appliance_name,month,cost_TOU_D,cost_TOU_D_Base,energy_TOU_D,energy_TOU_D_Base
Appliance4,Fridge-Freezer,2014-03,0.1129,0.1446,0.241,0.241
Appliance4,Fridge-Freezer,2014-04,7.3195,9.8896,16.4828,16.4828
Appliance4,Fridge-Freezer,2014-05,7.8766,10.6533,17.754,17.754
Appliance4,Fridge-Freezer,2014-06,8.5461,11.3414,18.9036,18.9036
Appliance4,Fridge-Freezer,2014-07,9.6755,12.7963,21.3255,21.3255
Appliance4,Fridge-Freezer,2014-08,9.3477,12.5218,20.8688,20.8688
Appliance4,Fridge-Freezer,2014-09,8.2362,10.9588,18.2646,18.2646
Appliance4,Fridge-Freezer,2014-10,7.5765,10.2147,17.025,17.025
Appliance4,Fridge-Freezer,2014-11,6.5944,8.9023,14.8377,14.8377
Appliance4,Fridge-Freezer,2014-12,6.8199,9.2054,15.3425,15.3425
Appliance4,Fridge-Freezer,2015-01,6.6717,9.0163,15.0277,15.0277
Appliance4,Fridge-Freezer,2015-02,7.8327,10.5783,17.6295,17.6295
Appliance4,Fridge-Freezer,2015-03,9.8091,13.216,22.0245,22.0245
Appliance4,Fridge-Freezer,2015-04,9.4782,12.7796,21.301,21.301
Appliance4,Fridge-Freezer,2015-05,6.5385,8.8343,14.7239,14.7239
Appliance4,Fridge-Freezer,2015-06,1.8820000000000001,2.5024,4.1717,4.1717
Appliance5,Washing Machine,2013-11,5.5895,7.2088,12.0148,12.0148
Appliance5,Washing Machine,2013-12,13.6677,18.0644,30.1077,30.1077
Appliance5,Washing Machine,2014-01,11.7674,15.366,25.6102,25.6102
Appliance5,Washing Machine,2014-02,1.6764,2.2553,3.7585,3.7585
Appliance5,Washing Machine,2014-03,0.3746,0.4407,0.7345,0.7345
Appliance5,Washing Machine,2014-04,16.5429,21.4536,35.7556,35.7556
Appliance5,Washing Machine,2014-05,11.7589,15.407399999999999,25.6794,25.6794
Appliance5,Washing Machine,2014-06,12.3575,15.187899999999999,25.3142,25.3142
Appliance5,Washing Machine,2014-07,11.6235,13.8729,23.1212,23.1212
Appliance5,Washing Machine,2014-08,9.7297,11.666,19.4436,19.4436
Appliance5,Washing Machine,2014-09,12.5904,14.925,24.8749,24.8749
Appliance5,Washing Machine,2014-10,11.3676,14.7594,24.5996,24.5996
Appliance5,Washing Machine,2014-11,10.6679,13.6983,22.8305,22.8305
Appliance5,Washing Machine,2014-12,12.7061,16.4987,27.4979,27.4979
Appliance5,Washing Machine,2015-01,10.9752,14.331,23.8849,23.8849
Appliance5,Washing Machine,2015-02,1.4311,1.7667,2.9447,2.9447
Appliance5,Washing Machine,2015-03,12.7524,16.8344,28.057299999999998,28.057299999999998
Appliance5,Washing Machine,2015-04,10.7048,13.8771,23.1285,23.1285
Appliance5,Washing Machine,2015-05,7.475,9.860100000000001,16.4336,16.4336
Appliance5,Washing Machine,2015-06,1.3032000000000001,1.5831,2.638,2.638
Appliance6,Dishwasher,2013-11,5.3362,6.940099999999999,11.5666,11.5666
Appliance6,Dishwasher,2013-12,16.9625,21.940299999999997,36.5681,36.5681
Appliance6,Dishwasher,2014-01,12.2542,16.002599999999997,26.671499999999998,26.671499999999998
Appliance6,Dishwasher,2014-02,562.4571000000001,763.0243,1271.7069000000001,1271.7069000000001
Appliance6,Dishwasher,2014-03,0.4923,0.5791999999999999,0.9652000000000001,0.9652000000000001
Appliance6,Dishwasher,2014-04,13.020900000000001,17.072699999999998,28.4543,28.4543
Appliance6,Dishwasher,2014-05,15.3508,19.316,32.1933,32.1933
Appliance6,Dishwasher,2014-06,15.5382,19.607400000000002,32.6784,32.6784
Appliance6,Dishwasher,2014-07,12.9107,15.6173,26.0291,26.0291
Appliance6,Dishwasher,2014-08,12.8349,15.2857,25.4752,25.4752
Appliance6,Dishwasher,2014-09,15.050699999999999,16.7202,27.8661,27.8661
Appliance6,Dishwasher,2014-10,11.661900000000001,15.3315,25.5519,25.5519
Appliance6,Dishwasher,2014-11,13.0336,16.9077,28.1788,28.1788
Appliance6,Dishwasher,2014-12,15.2485,19.918599999999998,33.1983,33.1983
Appliance6,Dishwasher,2015-01,12.7599,16.2512,27.0854,27.0854
Appliance6,Dishwasher,2015-02,2.2433,2.9947,4.991099999999999,4.991099999999999
Appliance6,Dishwasher,2015-03,10.5647,14.6108,24.3511,24.3511
Appliance6,Dishwasher,2015-04,8.1778,11.2844,18.8067,18.8067
Appliance6,Dishwasher,2015-05,5.7222,7.9852,13.307400000000001,13.307400000000001
Appliance6,Dishwasher,2015-06,1.3628,1.748,2.9132,2.9132
Appliance7,Television Site,2013-11,83.5836,112.5695,187.6158,187.6158
Appliance7,Television Site,2014-05,93.8466,125.992,209.9866,209.9866
Appliance7,Television Site,2014-10,17.636799999999997,23.7588,39.5985,39.5985
Appliance7,Television Site,2014-11,53.1072,71.5214,119.2022,119.2022
Appliance7,Television Site,2015-02,62.6213,84.2825,140.4708,140.4708
Appliance8,Microwave,2013-11,0.6274,0.8531,1.4217,1.4217
Appliance8,Microwave,2013-12,1.4977,2.0397,3.3998,3.3998
Appliance8,Microwave,2014-01,1.7006000000000001,2.2991,3.8326000000000002,3.8326000000000002
Appliance8,Microwave,2014-02,0.2674,0.3673,0.6125,0.6125
Appliance8,Microwave,2014-04,1.4219,1.9093,3.1824,3.1824
Appliance8,Microwave,2014-05,1.1177,1.5359,2.5599,2.5599
Appliance8,Microwave,2014-06,0.4237,0.5811000000000001,0.9686,0.9686
Appliance8,Microwave,2014-07,0.5233,0.7181,1.1972,1.1972
Appliance8,Microwave,2014-08,0.4567,0.614,1.023,1.023
Appliance8,Microwave,2014-09,0.9795,1.2585,2.0973,2.0973
Appliance8,Microwave,2014-10,1.0181,1.3692,2.2821,2.2821
Appliance8,Microwave,2014-11,0.9636,1.254,2.0903,2.0903
Appliance8,Microwave,2014-12,1.2608,1.6785999999999999,2.7977,2.7977
Appliance8,Microwave,2015-01,1.4273,1.9268,3.211,3.211
Appliance8,Microwave,2015-02,0.3878,0.5099,0.85,0.85
Appliance8,Microwave,2015-03,0.7185,0.9605,1.601,1.601
Appliance8,Microwave,2015-04,0.7277,0.9607,1.6018000000000001,1.6018000000000001
Appliance8,Microwave,2015-05,0.4089,0.5186,0.8644,0.8644
Appliance8,Microwave,2015-06,0.1132,0.1498,0.2498,0.2498
Appliance9,Kenwood KMix,2014-06,0.0426,0.0522,0.0867,0.0867
Appliance9,Kenwood KMix,2014-07,0.063,0.08990000000000001,0.1497,0.1497
Appliance9,Kenwood KMix,2014-08,0.2281,0.3322,0.5538,0.5538
Appliance9,Kenwood KMix,2014-09,15.737,19.4358,32.393,32.393
Appliance9,Kenwood KMix,2014-10,0.6586,0.9141999999999999,1.5239,1.5239
Appliance9,Kenwood KMix,2014-11,0.0706,0.0979,0.1633,0.1633
Appliance9,Kenwood KMix,2014-12,0.0754,0.1038,0.1731,0.1731
Appliance9,Kenwood KMix,2015-01,0.0397,0.0556,0.0928,0.0928
Appliance9,Kenwood KMix,2015-02,0.0789,0.11,0.18330000000000002,0.18330000000000002
Appliance9,Kenwood KMix,2015-03,0.0131,0.017900000000000003,0.029799999999999997,0.029799999999999997
Appliance9,Kenwood KMix,2015-04,0.0244,0.0335,0.0558,0.0558
Appliance9,Kenwood KMix,2015-05,0.0107,0.0149,0.0245,0.0245
Appliance9,Kenwood KMix,2015-06,0.0027,0.0040999999999999995,0.0068000000000000005,0.0068000000000000005
