appliance_id,appliance_name,month,cost_Economy_7,cost_Economy_10,cost_Standard,energy_Economy_7,energy_Economy_10,energy_Standard
Appliance5,Washing Machine,2015-02,1.1117,1.0639,1.1117,3.7054,3.7054,3.7054
Appliance5,Washing Machine,2015-03,1.3281,1.2975,1.3281,4.4265,4.4265,4.4265
Appliance5,Washing Machine,2015-04,0.5838,0.5319,0.5838,1.9457,1.9457,1.9457
Appliance5,Washing Machine,2015-05,0.6871,0.6871,0.6871,2.2905,2.2905,2.2905
Appliance6,Dishwasher,2014-03,4.5033,3.9178,4.5033,15.0114,15.0114,15.0114
Appliance6,Dishwasher,2014-04,6.0733,5.9399,6.0733,20.2442,20.2442,20.2442
Appliance6,Dishwasher,2014-05,2.9949,2.5691,2.9949,9.9832,9.9832,9.9832
Appliance6,Dishwasher,2014-06,5.2299999999999995,4.3585,5.2812,17.6039,17.6039,17.6039
Appliance6,Dishwasher,2014-07,3.9455999999999998,3.8526,3.9455999999999998,13.1517,13.1517,13.1517
Appliance6,Dishwasher,2014-08,2.4424,2.3081,2.4424,8.141,8.141,8.141
Appliance6,Dishwasher,2014-09,4.7519,4.4321,4.7519,15.8401,15.8401,15.8401
Appliance6,Dishwasher,2014-10,4.235,2.9787,4.2646,14.2154,14.2154,14.2154
Appliance6,Dishwasher,2014-11,4.4484,3.0213,4.4484,14.8277,14.8277,14.8277
Appliance6,Dishwasher,2014-12,5.6659,4.4123,5.6659,18.8859,18.8859,18.8859
Appliance6,Dishwasher,2015-01,5.3206999999999995,4.5734,5.365,17.8826,17.8826,17.8826
Appliance6,Dishwasher,2015-02,3.5611,2.5451,3.5611,11.8703,11.8703,11.8703
Appliance6,Dishwasher,2015-03,6.1998,4.6011,6.3154,21.052,21.052,21.052
Appliance6,Dishwasher,2015-04,4.714700000000001,3.8784,4.930400000000001,16.4348,16.4348,16.4348
Appliance6,Dishwasher,2015-05,2.3555,1.4928,2.3555,7.8514,7.8514,7.8514
Appliance7,Desktop Computer,2014-03,69.2913,63.5115,77.8318,259.4395,259.4395,259.4395
Appliance8,Television Site,2014-03,18.5311,15.6782,20.2416,67.4722,67.4722,67.4722
Appliance8,Television Site,2014-05,67.4596,57.1264,73.0708,243.5693,243.5693,243.5693
Appliance8,Television Site,2015-02,26.9149,22.7525,28.9259,96.4198,96.4198,96.4198
Appliance9,Microwave,2014-03,0.2033,0.1938,0.2033,0.6785,0.6785,0.6785
Appliance9,Microwave,2014-04,0.5585,0.5553,0.5587,1.863,1.863,1.863
Appliance9,Microwave,2014-05,0.20550000000000002,0.20550000000000002,0.20550000000000002,0.6848,0.6848,0.6848
Appliance9,Microwave,2014-06,0.8222,0.8222,0.8222,2.7411,2.7411,2.7411
Appliance9,Microwave,2014-07,0.256,0.256,0.256,0.8536,0.8536,0.8536
Appliance9,Microwave,2014-08,0.2477,0.2477,0.2477,0.8256,0.8256,0.8256
Appliance9,Microwave,2014-09,0.5613,0.5564,0.5613,1.8713,1.8713,1.8713
Appliance9,Microwave,2014-10,0.3941,0.3842,0.3941,1.3137,1.3137,1.3137
Appliance9,Microwave,2014-11,0.1452,0.13799999999999998,0.1452,0.48419999999999996,0.48419999999999996,0.48419999999999996
Appliance9,Microwave,2014-12,0.9535,0.9499,0.9604,3.2025,3.2025,3.2025
Appliance9,Microwave,2015-01,0.4439,0.4419,0.4439,1.4795,1.4795,1.4795
Appliance9,Microwave,2015-02,0.4199,0.4199,0.4199,1.3996,1.3996,1.3996
Appliance9,Microwave,2015-03,0.5893,0.5823,0.5893,1.965,1.965,1.965
Appliance9,Microwave,2015-04,0.44,0.44,0.44,1.4664000000000001,1.4664000000000001,1.4664000000000001
Appliance9,Microwave,2015-05,0.3348,0.3348,0.3348,1.1158000000000001,1.1158000000000001,1.1158000000000001
