appliance_id,appliance_name,month,cost_TOU_D,cost_TOU_D_Base,energy_TOU_D,energy_TOU_D_Base
Appliance2,Tumble Dryer,2014-11,12.545,16.1612,26.935299999999998,26.935299999999998
Appliance2,Tumble Dryer,2014-12,7.7707999999999995,10.3249,17.207900000000002,17.207900000000002
Appliance2,Tumble Dryer,2015-01,13.1698,16.8357,28.0594,28.0594
Appliance2,Tumble Dryer,2015-02,9.2003,11.6115,19.352800000000002,19.352800000000002
Appliance2,Tumble Dryer,2015-03,9.7648,12.8316,21.3861,21.3861
Appliance2,Tumble Dryer,2015-04,0.00030000000000000003,0.0004,0.0006000000000000001,0.0006000000000000001
Appliance2,Tumble Dryer,2015-05,0.0015,0.002,0.0035,0.0035
Appliance3,Washing Machine,2014-03,3.1212,4.3008,7.1676,7.1676
Appliance3,Washing Machine,2014-04,3.2634,4.4233,7.3725,7.3725
Appliance3,Washing Machine,2014-05,2.7656,3.8051,6.3423,6.3423
Appliance3,Washing Machine,2014-06,3.2239,3.9564000000000004,6.5944,6.5944
Appliance3,Washing Machine,2014-07,1.0772,1.5428,2.5711,2.5711
Appliance3,Washing Machine,2014-08,0.6655,0.9718,1.6195,1.6195
Appliance3,Washing Machine,2014-09,1.5648,2.3361,3.8937,3.8937
Appliance3,Washing Machine,2014-10,1.9383,2.6501,4.4169,4.4169
Appliance3,Washing Machine,2014-11,4.1913,5.6741,9.4566,9.4566
Appliance3,Washing Machine,2014-12,3.1345,4.3546,7.2583,7.2583
Appliance3,Washing Machine,2015-01,4.4658999999999995,6.1643,10.2741,10.2741
Appliance3,Washing Machine,2015-02,4.2345,5.6131,9.3547,9.3547
Appliance3,Washing Machine,2015-03,3.8909000000000002,5.2569,8.7617,8.7617
Appliance3,Washing Machine,2015-04,1.9571,2.5654,4.2759,4.2759
Appliance3,Washing Machine,2015-05,1.9390999999999998,2.6905,4.484500000000001,4.484500000000001
Appliance4,Dishwasher,2014-03,7.0217,9.5692,15.9494,15.9494
Appliance4,Dishwasher,2014-04,9.2657,12.254999999999999,20.4259,20.4259
Appliance4,Dishwasher,2014-05,9.7389,13.0946,21.8249,21.8249
Appliance4,Dishwasher,2014-06,10.0088,12.4335,20.7225,20.7225
Appliance4,Dishwasher,2014-07,4.4257,5.5802000000000005,9.3003,9.3003
Appliance4,Dishwasher,2014-08,12.8636,16.6222,27.7043,27.7043
Appliance4,Dishwasher,2014-09,9.5226,12.7539,21.2565,21.2565
Appliance4,Dishwasher,2014-10,10.7254,14.3246,23.8759,23.8759
Appliance4,Dishwasher,2014-11,11.1106,14.7664,24.611,24.611
Appliance4,Dishwasher,2014-12,11.2196,15.1168,25.1954,25.1954
Appliance4,Dishwasher,2015-01,9.2316,12.4922,20.8211,20.8211
Appliance4,Dishwasher,2015-02,9.5794,13.111,21.8525,21.8525
Appliance4,Dishwasher,2015-03,11.0127,15.1783,25.2979,25.2979
Appliance4,Dishwasher,2015-04,8.0062,10.7804,17.9679,17.9679
Appliance4,Dishwasher,2015-05,6.7292,9.1808,15.3023,15.3023
Appliance4,Dishwasher,2015-06,18.3264,24.5304,40.884699999999995,40.884699999999995
Appliance5,Food Mixer,2014-03,0.0791,0.0979,0.1632,0.1632
Appliance5,Food Mixer,2014-04,0.0135,0.0186,0.031200000000000002,0.031200000000000002
Appliance5,Food Mixer,2014-05,0.0158,0.0221,0.037,0.037
Appliance5,Food Mixer,2014-06,0.029699999999999997,0.0402,0.06709999999999999,0.06709999999999999
Appliance5,Food Mixer,2014-08,0.0299,0.0443,0.0744,0.0744
Appliance5,Food Mixer,2014-09,0.035,0.0462,0.0771,0.0771
Appliance5,Food Mixer,2014-10,0.0144,0.02,0.0334,0.0334
Appliance5,Food Mixer,2014-11,0.0114,0.0134,0.0223,0.0223
Appliance5,Food Mixer,2014-12,0.023600000000000003,0.033,0.054900000000000004,0.054900000000000004
Appliance5,Food Mixer,2015-04,0.0014,0.0017,0.0028,0.0028
Appliance6,Television,2014-03,2.0648,2.6723,4.4525,4.4525
Appliance6,Television,2014-04,1.4459,1.8715,3.1192,3.1192
Appliance6,Television,2014-05,2.498,3.2754,5.4587,5.4587
Appliance6,Television,2014-06,2.6873,3.1722,5.2871,5.2871
Appliance6,Television,2014-07,1.4494,1.7555,2.9256,2.9256
Appliance6,Television,2014-08,6.5218,8.5903,14.3174,14.3174
Appliance6,Television,2014-09,1.6302,2.0255,3.3754,3.3754
Appliance6,Television,2014-10,1.8488,2.4213999999999998,4.0357,4.0357
Appliance6,Television,2014-11,1.3864,1.8053,3.0091,3.0091
Appliance6,Television,2014-12,1.1147,1.456,2.427,2.427
Appliance6,Television,2015-01,1.4278,1.8613,3.1021,3.1021
Appliance6,Television,2015-02,2.7196,3.5662,5.9437,5.9437
Appliance6,Television,2015-03,1.6047,2.0918,3.4861999999999997,3.4861999999999997
Appliance6,Television,2015-04,1.6180999999999999,2.1404,3.5673,3.5673
Appliance6,Television,2015-05,1.5668,2.0519,3.4193,3.4193
Appliance6,Television,2015-06,0.1862,0.2217,0.36950000000000005,0.36950000000000005
Appliance7,Toaster,2014-03,2.1299,2.6934,4.4887,4.4887
Appliance7,Toaster,2014-04,1.6103,2.0656,3.4433,3.4433
Appliance7,Toaster,2014-05,1.5664,2.0752,3.4588,3.4588
Appliance7,Toaster,2014-06,2.294,2.5846999999999998,4.3086,4.3086
Appliance7,Toaster,2014-07,1.1852,1.3697,2.2828,2.2828
Appliance7,Toaster,2014-08,1.1805,1.3437,2.2395,2.2395
Appliance7,Toaster,2014-09,0.9186,1.1791,1.965,1.965
Appliance7,Toaster,2014-10,1.1636,1.6009,2.6683,2.6683
Appliance7,Toaster,2014-11,1.0686,1.4794,2.465,2.465
Appliance7,Toaster,2014-12,1.2792,1.7659,2.9435000000000002,2.9435000000000002
Appliance7,Toaster,2015-01,1.4192,1.948,3.2466,3.2466
Appliance7,Toaster,2015-02,1.0632,1.4423,2.4032999999999998,2.4032999999999998
Appliance7,Toaster,2015-03,1.3684,1.8784,3.1303,3.1303
Appliance7,Toaster,2015-04,0.34609999999999996,0.4576,0.763,0.763
Appliance7,Toaster,2015-05,0.22920000000000001,0.3103,0.5173,0.5173
Appliance7,Toaster,2015-06,0.039599999999999996,0.049499999999999995,0.0823,0.0823
Appliance8,Vivarium,2014-03,7.6535,10.3744,17.2906,17.2906
Appliance8,Vivarium,2014-04,27.1141,36.7573,61.2622,61.2622
Appliance8,Vivarium,2014-09,6.137300000000001,8.1715,13.6191,13.6191
Appliance8,Vivarium,2014-10,15.2699,20.6799,34.4666,34.4666
Appliance8,Vivarium,2014-12,12.6325,17.1135,28.5225,28.5225
Appliance8,Vivarium,2015-03,20.9334,28.3842,47.307,47.307
Appliance9,Pond Pump,2014-08,2.2978,3.0804,5.133900000000001,5.133900000000001
Appliance9,Pond Pump,2014-09,12.6186,16.929299999999998,28.2155,28.2155
Appliance9,Pond Pump,2014-10,22.7493,30.8178,51.363,51.363
Appliance9,Pond Pump,2014-11,8.2886,11.2488,18.748,18.748
Appliance9,Pond Pump,2014-12,27.3704,37.1155,61.8591,61.8591
Appliance9,Pond Pump,2015-03,34.321,46.5652,77.6087,77.6087
Appliance9,Pond Pump,2015-06,13.546899999999999,18.1966,30.3277,30.3277
