appliance_id,appliance_name,month,cost_TOU_D,cost_TOU_D_Base,energy_TOU_D,energy_TOU_D_Base
Appliance4,Dishwasher,2014-04,5.3376,7.1898,11.982,11.982
Appliance4,Dishwasher,2014-05,4.4527,6.1338,10.2231,10.2231
Appliance4,Dishwasher,2014-06,4.4713,5.9859,9.9762,9.9762
Appliance4,Dishwasher,2014-07,2.7805,3.6129,6.0216,6.0216
Appliance4,Dishwasher,2014-08,1.3316999999999999,1.8618000000000001,3.1031,3.1031
Appliance4,Dishwasher,2014-09,4.1738,5.3545,8.924,8.924
Appliance4,Dishwasher,2014-10,6.7207,9.0635,15.1063,15.1063
Appliance4,Dishwasher,2014-11,5.0565,6.9437999999999995,11.5735,11.5735
Appliance4,Dishwasher,2014-12,13.2887,17.6844,29.474,29.474
Appliance4,Dishwasher,2015-01,9.1152,12.120099999999999,20.2003,20.2003
Appliance4,Dishwasher,2015-02,8.9629,12.0654,20.1091,20.1091
Appliance4,Dishwasher,2015-03,6.5478,8.7995,14.6661,14.6661
Appliance4,Dishwasher,2015-04,4.8974,6.6933,11.1561,11.1561
Appliance4,Dishwasher,2015-05,5.9466,8.0747,13.4581,13.4581
Appliance4,Dishwasher,2015-06,2.6774999999999998,3.6349,6.0586,6.0586
Appliance4,Dishwasher,2015-07,0.5856,0.816,1.3599999999999999,1.3599999999999999
Appliance5,Computer Site,2013-09,6.6996,8.2977,13.8295,13.8295
Appliance5,Computer Site,2013-10,7.1267,9.539,15.8982,15.8982
Appliance5,Computer Site,2013-11,35.7723,47.5572,79.262,79.262
Appliance5,Computer Site,2014-05,37.2051,50.1803,83.6338,83.6338
Appliance5,Computer Site,2014-06,114.3572,151.1084,251.8474,251.8474
Appliance5,Computer Site,2014-11,10.4593,14.077,23.4616,23.4616
Appliance5,Computer Site,2014-12,27.8442,37.6789,62.7981,62.7981
Appliance5,Computer Site,2015-01,10.3946,14.0756,23.459200000000003,23.459200000000003
Appliance5,Computer Site,2015-02,0.1295,0.16570000000000001,0.27590000000000003,0.27590000000000003
Appliance5,Computer Site,2015-03,0.1035,0.1308,0.21789999999999998,0.21789999999999998
Appliance5,Computer Site,2015-04,0.1242,0.1612,0.2686,0.2686
Appliance5,Computer Site,2015-05,0.45940000000000003,0.6066,1.0101,1.0101
Appliance5,Computer Site,2015-06,0.14379999999999998,0.1774,0.2958,0.2958
Appliance5,Computer Site,2015-07,0.0074,0.0111,0.0184,0.0184
Appliance6,Television Site,2013-09,0.631,0.679,1.1317,1.1317
Appliance6,Television Site,2013-10,5.1043,6.5892,10.9829,10.9829
Appliance6,Television Site,2013-11,4.486,5.6942,9.4909,9.4909
Appliance6,Television Site,2013-12,5.7625,7.3804,12.3018,12.3018
Appliance6,Television Site,2014-01,3.1550000000000002,4.0268,6.7123,6.7123
Appliance6,Television Site,2014-02,0.8422000000000001,1.0644,1.7741,1.7741
Appliance6,Television Site,2014-03,4.5721,5.8273,9.7119,9.7119
Appliance6,Television Site,2014-04,7.1030999999999995,9.1721,15.2864,15.2864
Appliance6,Television Site,2014-05,5.3632,6.7823,11.3043,11.3043
Appliance6,Television Site,2014-06,5.3203000000000005,6.087,10.1444,10.1444
Appliance6,Television Site,2014-07,14.662299999999998,18.904200000000003,31.506800000000002,31.506800000000002
Appliance6,Television Site,2014-08,3.8211,4.4257,7.3757,7.3757
Appliance6,Television Site,2014-09,4.9126,5.4896,9.1492,9.1492
Appliance6,Television Site,2014-10,6.6133,8.5358,14.2266,14.2266
Appliance6,Television Site,2014-11,4.8647,6.2314,10.3849,10.3849
Appliance6,Television Site,2014-12,3.2316000000000003,4.1442,6.9078,6.9078
Appliance6,Television Site,2015-01,3.3953,4.2923,7.1542,7.1542
Appliance6,Television Site,2015-02,2.7992,3.5311,5.8846,5.8846
Appliance6,Television Site,2015-03,2.8593,3.6337,6.0553,6.0553
Appliance6,Television Site,2015-04,3.1058,3.9768,6.6277,6.6277
Appliance6,Television Site,2015-05,3.3238000000000003,4.2559,7.0926,7.0926
Appliance6,Television Site,2015-06,2.0357,2.3191,3.8654,3.8654
Appliance6,Television Site,2015-07,0.4837,0.5369,0.8946,0.8946
Appliance7,Combination Microwave,2013-09,2.2503,2.6636,4.4393,4.4393
Appliance7,Combination Microwave,2013-10,9.304,12.1633,20.271,20.271
Appliance7,Combination Microwave,2013-11,6.2575,7.944599999999999,13.2418,13.2418
Appliance7,Combination Microwave,2013-12,9.8319,12.4295,20.7165,20.7165
Appliance7,Combination Microwave,2014-01,6.9292,8.8558,14.7597,14.7597
Appliance7,Combination Microwave,2014-02,1.8598,2.3703,3.9508,3.9508
Appliance7,Combination Microwave,2014-03,9.6522,12.536,20.8937,20.8937
Appliance7,Combination Microwave,2014-04,8.8278,11.5049,19.1752,19.1752
Appliance7,Combination Microwave,2014-05,9.7082,12.9921,21.6541,21.6541
Appliance7,Combination Microwave,2014-06,4.7335,5.9507,9.918099999999999,9.918099999999999
Appliance7,Combination Microwave,2014-07,5.3502,6.5704,10.9513,10.9513
Appliance7,Combination Microwave,2014-08,4.7789,5.9608,9.9355,9.9355
Appliance7,Combination Microwave,2014-09,7.5494,9.1222,15.204,15.204
Appliance7,Combination Microwave,2014-10,10.715,13.5242,22.5398,22.5398
Appliance7,Combination Microwave,2014-11,9.1004,11.5342,19.2239,19.2239
Appliance7,Combination Microwave,2014-12,10.8281,13.9788,23.2978,23.2978
Appliance7,Combination Microwave,2015-01,11.4092,14.6202,24.3667,24.3667
Appliance7,Combination Microwave,2015-02,8.6638,10.8623,18.1038,18.1038
Appliance7,Combination Microwave,2015-03,9.4032,11.9627,19.9377,19.9377
Appliance7,Combination Microwave,2015-04,7.7753,9.9159,16.5261,16.5261
Appliance7,Combination Microwave,2015-05,7.1521,9.2817,15.4693,15.4693
Appliance7,Combination Microwave,2015-06,5.1796999999999995,5.9094,9.8491,9.8491
Appliance7,Combination Microwave,2015-07,1.5088,1.7903,2.9838,2.9838
Appliance8,Kettle,2013-09,0.9586,1.1965,1.9942,1.9942
Appliance8,Kettle,2013-10,5.4247,7.1962,11.9933,11.9933
Appliance8,Kettle,2013-11,6.7404,8.9569,14.9283,14.9283
Appliance8,Kettle,2013-12,7.3889000000000005,9.7987,16.3304,16.3304
Appliance8,Kettle,2014-01,5.038,6.6143,11.0241,11.0241
Appliance8,Kettle,2014-02,0.751,0.9863999999999999,1.6438,1.6438
Appliance8,Kettle,2014-03,5.1766,6.8511999999999995,11.4191,11.4191
Appliance8,Kettle,2014-04,5.7866,7.7342,12.89,12.89
Appliance8,Kettle,2014-05,4.1621,5.4891,9.1473,9.1473
Appliance8,Kettle,2014-06,3.8014,4.7792,7.9658,7.9658
Appliance8,Kettle,2014-07,3.302,4.1723,6.9544,6.9544
Appliance8,Kettle,2014-08,3.0218,3.8769,6.4619,6.4619
Appliance8,Kettle,2014-09,4.5847,5.8339,9.7228,9.7228
Appliance8,Kettle,2014-10,7.8149,10.4706,17.4498,17.4498
Appliance8,Kettle,2014-11,6.6028,8.758,14.5971,14.5971
Appliance8,Kettle,2014-12,8.372,11.2001,18.667,18.667
Appliance8,Kettle,2015-01,6.6474,8.8904,14.8179,14.8179
Appliance8,Kettle,2015-02,5.3831,7.1495,11.9153,11.9153
Appliance8,Kettle,2015-03,7.6374,10.0393,16.7322,16.7322
Appliance8,Kettle,2015-04,6.117,8.1013,13.5027,13.5027
Appliance8,Kettle,2015-05,5.9128,7.8991,13.1652,13.1652
Appliance8,Kettle,2015-06,4.9181,6.4317,10.718399999999999,10.718399999999999
Appliance8,Kettle,2015-07,1.2046,1.5919,2.6533,2.6533
Appliance9,Toaster,2013-09,0.12290000000000001,0.1621,0.2703,0.2703
Appliance9,Toaster,2013-10,1.5562,2.1348,3.5575,3.5575
Appliance9,Toaster,2013-11,1.1454,1.5598,2.5999,2.5999
Appliance9,Toaster,2013-12,2.1032,2.8632,4.7721,4.7721
Appliance9,Toaster,2014-01,1.4355,1.9695,3.2832,3.2832
Appliance9,Toaster,2014-02,0.2854,0.3676,0.6127,0.6127
Appliance9,Toaster,2014-03,1.3736,1.8521,3.0868,3.0868
Appliance9,Toaster,2014-04,1.1635,1.6098,2.6823,2.6823
Appliance9,Toaster,2014-05,0.8305,1.1237,1.873,1.873
Appliance9,Toaster,2014-06,0.8793,1.2099,2.0163,2.0163
Appliance9,Toaster,2014-07,1.0323,1.3776,2.2958,2.2958
Appliance9,Toaster,2014-08,1.0309,1.4317,2.3855,2.3855
Appliance9,Toaster,2014-09,1.6855,2.2763,3.7939000000000003,3.7939000000000003
Appliance9,Toaster,2014-10,2.9604,3.9916,6.6526,6.6526
Appliance9,Toaster,2014-11,1.8787,2.5713,4.2857,4.2857
Appliance9,Toaster,2014-12,2.0247,2.7666,4.6107,4.6107
Appliance9,Toaster,2015-01,2.2249,3.0616,5.1036,5.1036
Appliance9,Toaster,2015-02,2.6310000000000002,3.5507,5.9173,5.9173
Appliance9,Toaster,2015-03,2.0279,2.7881,4.6471,4.6471
Appliance9,Toaster,2015-04,2.1248,2.8281,4.713,4.713
Appliance9,Toaster,2015-05,1.7164,2.3459,3.9098,3.9098
Appliance9,Toaster,2015-06,0.48769999999999997,0.6891,1.1481999999999999,1.1481999999999999
