event_id,appliance_name,appliance_ID,Shiftability,start_time,end_time,duration(min),energy(W),is_reschedulable
Freezer_2013-12-02_09,Freezer,Appliance1,Base,2013-12-02 08:36:00,2013-12-02 08:51:00,15.0,819.51,False
Freezer_2013-12-02_10,Freezer,Appliance1,Base,2013-12-02 09:33:00,2013-12-02 09:48:00,15.0,789.9,False
Freezer_2013-12-02_11,Freezer,Appliance1,Base,2013-12-02 10:31:00,2013-12-02 10:46:00,15.0,829.38,False
Freezer_2013-12-02_12,Freezer,Appliance1,Base,2013-12-02 11:30:00,2013-12-02 11:45:00,15.0,842.81,False
Freezer_2013-12-02_13,Freezer,Appliance1,Base,2013-12-02 12:30:00,2013-12-02 12:45:00,15.0,842.62,False
Freezer_2013-12-02_14,Freezer,Appliance1,Base,2013-12-02 13:28:00,2013-12-02 13:43:00,15.0,824.43,False
Freezer_2013-12-02_15,Freezer,Appliance1,Base,2013-12-02 14:28:00,2013-12-02 14:42:00,14.0,801.48,False
Freezer_2013-12-02_16,Freezer,Appliance1,Base,2013-12-02 15:26:00,2013-12-02 15:41:00,15.0,822.6,False
Freezer_2013-12-02_17,Freezer,Appliance1,Base,2013-12-02 16:26:00,2013-12-02 16:41:00,15.0,830.35,False
Freezer_2013-12-02_18,Freezer,Appliance1,Base,2013-12-02 17:24:00,2013-12-02 17:39:00,15.0,817.84,False
Freezer_2013-12-02_19,Freezer,Appliance1,Base,2013-12-02 18:24:00,2013-12-02 18:39:00,15.0,823.86,False
Freezer_2013-12-02_20,Freezer,Appliance1,Base,2013-12-02 19:24:00,2013-12-02 19:39:00,15.0,857.97,False
Freezer_2013-12-02_21,Freezer,Appliance1,Base,2013-12-02 20:23:00,2013-12-02 20:38:00,15.0,859.75,False
Freezer_2013-12-02_22,Freezer,Appliance1,Base,2013-12-02 21:22:00,2013-12-02 21:37:00,15.0,864.24,False
Freezer_2013-12-02_23,Freezer,Appliance1,Base,2013-12-02 22:19:00,2013-12-02 22:35:00,16.0,836.15,False
Freezer_2013-12-02_24,Freezer,Appliance1,Base,2013-12-02 23:18:00,2013-12-02 23:33:00,15.0,852.71,False
Freezer_2013-12-03_01,Freezer,Appliance1,Base,2013-12-03 00:18:00,2013-12-03 00:33:00,15.0,878.15,False
Freezer_2013-12-03_02,Freezer,Appliance1,Base,2013-12-03 01:16:00,2013-12-03 01:32:00,16.0,864.22,False
Freezer_2013-12-03_03,Freezer,Appliance1,Base,2013-12-03 02:15:00,2013-12-03 02:30:00,15.0,848.45,False
Freezer_2013-12-03_04,Freezer,Appliance1,Base,2013-12-03 03:12:00,2013-12-03 03:28:00,16.0,854.19,False
Freezer_2013-12-03_05,Freezer,Appliance1,Base,2013-12-03 04:14:00,2013-12-03 04:29:00,15.0,843.57,False
Freezer_2013-12-03_06,Freezer,Appliance1,Base,2013-12-03 05:13:00,2013-12-03 05:29:00,16.0,839.57,False
Freezer_2013-12-03_07,Freezer,Appliance1,Base,2013-12-03 06:13:00,2013-12-03 06:29:00,16.0,842.35,False
Freezer_2013-12-03_08,Freezer,Appliance1,Base,2013-12-03 07:11:00,2013-12-03 07:26:00,15.0,816.99,False
Freezer_2013-12-03_09,Freezer,Appliance1,Base,2013-12-03 08:13:00,2013-12-03 08:28:00,15.0,832.28,False
Freezer_2013-12-03_10,Freezer,Appliance1,Base,2013-12-03 09:11:00,2013-12-03 09:25:00,14.0,818.18,False
Freezer_2013-12-03_11,Freezer,Appliance1,Base,2013-12-03 10:07:00,2013-12-03 10:23:00,16.0,970.1,False
Freezer_2013-12-03_12,Freezer,Appliance1,Base,2013-12-03 11:07:00,2013-12-03 11:23:00,16.0,868.01,False
Freezer_2013-12-03_13,Freezer,Appliance1,Base,2013-12-03 12:06:00,2013-12-03 12:22:00,16.0,866.53,False
Freezer_2013-12-03_14,Freezer,Appliance1,Base,2013-12-03 13:04:00,2013-12-03 13:20:00,16.0,843.18,False
Freezer_2013-12-03_15,Freezer,Appliance1,Base,2013-12-03 14:02:00,2013-12-03 14:18:00,16.0,1133.74,False
Freezer_2013-12-03_16,Freezer,Appliance1,Base,2013-12-03 15:04:00,2013-12-03 15:20:00,16.0,881.71,False
Freezer_2013-12-03_17,Freezer,Appliance1,Base,2013-12-03 16:03:00,2013-12-03 16:19:00,16.0,893.89,False
Freezer_2013-12-03_18,Freezer,Appliance1,Base,2013-12-03 17:02:00,2013-12-03 17:17:00,15.0,853.78,False
Freezer_2013-12-03_19,Freezer,Appliance1,Base,2013-12-03 18:00:00,2013-12-03 18:16:00,16.0,853.79,False
Freezer_2013-12-03_20,Freezer,Appliance1,Base,2013-12-03 18:58:00,2013-12-03 19:14:00,16.0,848.74,False
Freezer_2013-12-03_21,Freezer,Appliance1,Base,2013-12-03 19:58:00,2013-12-03 20:13:00,15.0,850.31,False
Freezer_2013-12-03_22,Freezer,Appliance1,Base,2013-12-03 20:56:00,2013-12-03 21:12:00,16.0,839.71,False
Freezer_2013-12-03_23,Freezer,Appliance1,Base,2013-12-03 21:58:00,2013-12-03 22:14:00,16.0,867.38,False
Freezer_2013-12-03_24,Freezer,Appliance1,Base,2013-12-03 22:57:00,2013-12-03 23:12:00,15.0,857.84,False
Freezer_2013-12-03_25,Freezer,Appliance1,Base,2013-12-03 23:58:00,2013-12-04 00:14:00,16.0,891.88,False
Freezer_2013-12-04_01,Freezer,Appliance1,Base,2013-12-04 00:57:00,2013-12-04 01:12:00,15.0,879.39,False
Freezer_2013-12-04_02,Freezer,Appliance1,Base,2013-12-04 01:57:00,2013-12-04 02:13:00,16.0,879.77,False
Freezer_2013-12-04_03,Freezer,Appliance1,Base,2013-12-04 02:58:00,2013-12-04 03:14:00,16.0,891.39,False
Freezer_2013-12-04_04,Freezer,Appliance1,Base,2013-12-04 03:57:00,2013-12-04 04:13:00,16.0,874.35,False
Freezer_2013-12-04_05,Freezer,Appliance1,Base,2013-12-04 04:59:00,2013-12-04 05:14:00,15.0,876.28,False
Freezer_2013-12-04_06,Freezer,Appliance1,Base,2013-12-04 06:00:00,2013-12-04 06:15:00,15.0,843.96,False
Freezer_2013-12-04_07,Freezer,Appliance1,Base,2013-12-04 06:58:00,2013-12-04 07:13:00,15.0,831.14,False
Freezer_2013-12-04_08,Freezer,Appliance1,Base,2013-12-04 07:57:00,2013-12-04 08:12:00,15.0,831.41,False
Freezer_2013-12-04_09,Freezer,Appliance1,Base,2013-12-04 08:57:00,2013-12-04 09:12:00,15.0,1029.7,False
Freezer_2013-12-04_10,Freezer,Appliance1,Base,2013-12-04 09:55:00,2013-12-04 10:11:00,16.0,826.96,False
Freezer_2013-12-04_11,Freezer,Appliance1,Base,2013-12-04 10:54:00,2013-12-04 11:09:00,15.0,827.97,False
Freezer_2013-12-04_12,Freezer,Appliance1,Base,2013-12-04 11:55:00,2013-12-04 12:10:00,15.0,841.47,False
Freezer_2013-12-04_13,Freezer,Appliance1,Base,2013-12-04 12:54:00,2013-12-04 13:09:00,15.0,853.32,False
Freezer_2013-12-04_14,Freezer,Appliance1,Base,2013-12-04 13:52:00,2013-12-04 14:07:00,15.0,835.71,False
Freezer_2013-12-04_15,Freezer,Appliance1,Base,2013-12-04 14:50:00,2013-12-04 15:17:00,27.0,199.69,False
Freezer_2013-12-04_16,Freezer,Appliance1,Base,2013-12-04 15:51:00,2013-12-04 16:07:00,16.0,840.96,False
Freezer_2013-12-04_17,Freezer,Appliance1,Base,2013-12-04 16:52:00,2013-12-04 17:07:00,15.0,850.83,False
Freezer_2013-12-04_18,Freezer,Appliance1,Base,2013-12-04 17:51:00,2013-12-04 18:06:00,15.0,827.76,False
Freezer_2013-12-04_19,Freezer,Appliance1,Base,2013-12-04 18:46:00,2013-12-04 19:00:00,14.0,778.36,False
Freezer_2013-12-04_20,Freezer,Appliance1,Base,2013-12-04 19:44:00,2013-12-04 20:00:00,16.0,826.69,False
Freezer_2013-12-04_21,Freezer,Appliance1,Base,2013-12-04 20:43:00,2013-12-04 20:58:00,15.0,827.11,False
Freezer_2013-12-04_22,Freezer,Appliance1,Base,2013-12-04 21:41:00,2013-12-04 21:57:00,16.0,832.77,False
Freezer_2013-12-04_23,Freezer,Appliance1,Base,2013-12-04 22:40:00,2013-12-04 22:55:00,15.0,861.59,False
Freezer_2013-12-04_24,Freezer,Appliance1,Base,2013-12-04 23:40:00,2013-12-04 23:56:00,16.0,910.12,False
Freezer_2013-12-05_01,Freezer,Appliance1,Base,2013-12-05 00:39:00,2013-12-05 00:54:00,15.0,853.19,False
Freezer_2013-12-05_02,Freezer,Appliance1,Base,2013-12-05 01:38:00,2013-12-05 01:53:00,15.0,826.41,False
Freezer_2013-12-05_03,Freezer,Appliance1,Base,2013-12-05 02:36:00,2013-12-05 02:51:00,15.0,867.31,False
Freezer_2013-12-05_04,Freezer,Appliance1,Base,2013-12-05 03:35:00,2013-12-05 03:50:00,15.0,846.98,False
Freezer_2013-12-05_05,Freezer,Appliance1,Base,2013-12-05 04:34:00,2013-12-05 04:50:00,16.0,850.18,False
Freezer_2013-12-05_06,Freezer,Appliance1,Base,2013-12-05 05:33:00,2013-12-05 05:49:00,16.0,831.59,False
Freezer_2013-12-05_07,Freezer,Appliance1,Base,2013-12-05 06:35:00,2013-12-05 06:50:00,15.0,819.04,False
Freezer_2013-12-05_08,Freezer,Appliance1,Base,2013-12-05 07:34:00,2013-12-05 07:49:00,15.0,832.61,False
Freezer_2013-12-05_09,Freezer,Appliance1,Base,2013-12-05 08:33:00,2013-12-05 08:48:00,15.0,857.59,False
Freezer_2013-12-05_10,Freezer,Appliance1,Base,2013-12-05 09:32:00,2013-12-05 09:47:00,15.0,839.79,False
Freezer_2013-12-05_11,Freezer,Appliance1,Base,2013-12-05 10:34:00,2013-12-05 10:50:00,16.0,860.24,False
Freezer_2013-12-05_12,Freezer,Appliance1,Base,2013-12-05 11:34:00,2013-12-05 11:49:00,15.0,845.91,False
Freezer_2013-12-05_13,Freezer,Appliance1,Base,2013-12-05 12:33:00,2013-12-05 12:49:00,16.0,868.23,False
Freezer_2013-12-05_14,Freezer,Appliance1,Base,2013-12-05 13:33:00,2013-12-05 13:49:00,16.0,852.98,False
Freezer_2013-12-05_15,Freezer,Appliance1,Base,2013-12-05 14:33:00,2013-12-05 14:48:00,15.0,854.33,False
Freezer_2013-12-05_16,Freezer,Appliance1,Base,2013-12-05 15:32:00,2013-12-05 15:48:00,16.0,829.1,False
Freezer_2013-12-05_17,Freezer,Appliance1,Base,2013-12-05 16:32:00,2013-12-05 16:47:00,15.0,824.3,False
Freezer_2013-12-05_18,Freezer,Appliance1,Base,2013-12-05 17:33:00,2013-12-05 17:48:00,15.0,844.82,False
Freezer_2013-12-05_19,Freezer,Appliance1,Base,2013-12-05 18:32:00,2013-12-05 18:47:00,15.0,848.78,False
Freezer_2013-12-05_20,Freezer,Appliance1,Base,2013-12-05 19:32:00,2013-12-05 19:48:00,16.0,861.04,False
Freezer_2013-12-05_21,Freezer,Appliance1,Base,2013-12-05 20:32:00,2013-12-05 20:47:00,15.0,864.16,False
Freezer_2013-12-05_22,Freezer,Appliance1,Base,2013-12-05 21:35:00,2013-12-05 21:51:00,16.0,859.25,False
Freezer_2013-12-05_23,Freezer,Appliance1,Base,2013-12-05 22:36:00,2013-12-05 22:51:00,15.0,872.56,False
Freezer_2013-12-05_24,Freezer,Appliance1,Base,2013-12-05 23:37:00,2013-12-05 23:52:00,15.0,859.97,False
Freezer_2013-12-06_01,Freezer,Appliance1,Base,2013-12-06 00:39:00,2013-12-06 00:55:00,16.0,886.74,False
Freezer_2013-12-06_02,Freezer,Appliance1,Base,2013-12-06 01:41:00,2013-12-06 01:56:00,15.0,875.26,False
Freezer_2013-12-06_03,Freezer,Appliance1,Base,2013-12-06 02:41:00,2013-12-06 02:56:00,15.0,870.7,False
Freezer_2013-12-06_04,Freezer,Appliance1,Base,2013-12-06 03:42:00,2013-12-06 03:57:00,15.0,852.98,False
Freezer_2013-12-06_05,Freezer,Appliance1,Base,2013-12-06 04:44:00,2013-12-06 04:59:00,15.0,861.2,False
Freezer_2013-12-06_06,Freezer,Appliance1,Base,2013-12-06 05:43:00,2013-12-06 05:58:00,15.0,825.41,False
Freezer_2013-12-06_07,Freezer,Appliance1,Base,2013-12-06 06:42:00,2013-12-06 06:57:00,15.0,813.02,False
Freezer_2013-12-06_08,Freezer,Appliance1,Base,2013-12-06 07:42:00,2013-12-06 07:57:00,15.0,824.39,False
Freezer_2013-12-06_09,Freezer,Appliance1,Base,2013-12-06 08:41:00,2013-12-06 08:56:00,15.0,811.74,False
Freezer_2013-12-06_10,Freezer,Appliance1,Base,2013-12-06 09:42:00,2013-12-06 09:58:00,16.0,862.89,False
Freezer_2013-12-06_11,Freezer,Appliance1,Base,2013-12-06 10:43:00,2013-12-06 10:59:00,16.0,851.41,False
Freezer_2013-12-06_12,Freezer,Appliance1,Base,2013-12-06 11:43:00,2013-12-06 11:58:00,15.0,846.87,False
Freezer_2013-12-06_13,Freezer,Appliance1,Base,2013-12-06 12:44:00,2013-12-06 13:00:00,16.0,893.27,False
Freezer_2013-12-06_14,Freezer,Appliance1,Base,2013-12-06 13:45:00,2013-12-06 14:02:00,17.0,935.61,False
Freezer_2013-12-06_15,Freezer,Appliance1,Base,2013-12-06 14:44:00,2013-12-06 15:00:00,16.0,911.51,False
Freezer_2013-12-06_16,Freezer,Appliance1,Base,2013-12-06 15:45:00,2013-12-06 16:01:00,16.0,903.45,False
Freezer_2013-12-06_17,Freezer,Appliance1,Base,2013-12-06 16:44:00,2013-12-06 17:01:00,17.0,893.31,False
Freezer_2013-12-06_18,Freezer,Appliance1,Base,2013-12-06 17:43:00,2013-12-06 18:00:00,17.0,874.86,False
Freezer_2013-12-06_19,Freezer,Appliance1,Base,2013-12-06 18:45:00,2013-12-06 19:01:00,16.0,872.06,False
Freezer_2013-12-06_20,Freezer,Appliance1,Base,2013-12-06 19:44:00,2013-12-06 20:00:00,16.0,858.36,False
Freezer_2013-12-06_21,Freezer,Appliance1,Base,2013-12-06 20:43:00,2013-12-06 20:59:00,16.0,860.0,False
Freezer_2013-12-06_22,Freezer,Appliance1,Base,2013-12-06 21:45:00,2013-12-06 22:01:00,16.0,885.63,False
Freezer_2013-12-06_23,Freezer,Appliance1,Base,2013-12-06 22:47:00,2013-12-06 23:02:00,15.0,867.56,False
Freezer_2013-12-06_24,Freezer,Appliance1,Base,2013-12-06 23:45:00,2013-12-07 00:01:00,16.0,948.04,False
Freezer_2013-12-07_01,Freezer,Appliance1,Base,2013-12-07 00:48:00,2013-12-07 01:03:00,15.0,874.76,False
Freezer_2013-12-07_02,Freezer,Appliance1,Base,2013-12-07 01:46:00,2013-12-07 02:02:00,16.0,879.43,False
Freezer_2013-12-07_03,Freezer,Appliance1,Base,2013-12-07 02:48:00,2013-12-07 03:04:00,16.0,885.72,False
Freezer_2013-12-07_04,Freezer,Appliance1,Base,2013-12-07 03:48:00,2013-12-07 04:03:00,15.0,881.22,False
Freezer_2013-12-07_05,Freezer,Appliance1,Base,2013-12-07 04:48:00,2013-12-07 05:04:00,16.0,875.59,False
Freezer_2013-12-07_06,Freezer,Appliance1,Base,2013-12-07 05:47:00,2013-12-07 06:03:00,16.0,850.82,False
Freezer_2013-12-07_07,Freezer,Appliance1,Base,2013-12-07 06:47:00,2013-12-07 07:02:00,15.0,851.87,False
Freezer_2013-12-07_08,Freezer,Appliance1,Base,2013-12-07 07:46:00,2013-12-07 08:02:00,16.0,846.34,False
Freezer_2013-12-07_09,Freezer,Appliance1,Base,2013-12-07 08:48:00,2013-12-07 09:03:00,15.0,845.79,False
Freezer_2013-12-07_10,Freezer,Appliance1,Base,2013-12-07 09:47:00,2013-12-07 10:03:00,16.0,841.07,False
