event_id,appliance_name,appliance_id,original_start_time,original_end_time,optimized_start_time,optimized_end_time,duration_minutes,original_cost,optimized_cost,cost_savings,savings_percentage,is_shifted,is_low_rate_period,search_start,search_end
Dishwasher_2014-08-15_01,Dishwasher,Appliance6,2014-08-15 10:12:00,2014-08-15 10:45:00,2014-08-16 06:12:00,2014-08-16 06:45:00,33,0.25561514484126985,0.12780757242063492,0.12780757242063492,50.0,True,True,2014-08-15 10:12:00,2014-08-16 14:00:00
Dishwasher_2014-08-16_01,Dishwasher,Appliance6,2014-08-16 09:18:00,2014-08-16 09:50:00,2014-08-17 06:03:00,2014-08-17 06:35:00,32,0.24350706547619047,0.12175353273809524,0.12175353273809524,50.0,True,True,2014-08-16 09:18:00,2014-08-17 14:00:00
Dishwasher_2014-08-19_01,Dishwasher,Appliance6,2014-08-19 08:33:00,2014-08-19 09:06:00,2014-08-20 06:03:00,2014-08-20 06:36:00,33,0.25835396212121214,0.12917698106060607,0.12917698106060607,50.0,True,True,2014-08-19 08:33:00,2014-08-20 14:00:00
Dishwasher_2014-08-23_01,Dishwasher,Appliance6,2014-08-23 08:26:00,2014-08-23 09:00:00,2014-08-24 06:11:00,2014-08-24 06:45:00,34,0.26411638492063494,0.13205819246031747,0.13205819246031747,50.0,True,True,2014-08-23 08:26:00,2014-08-24 14:00:00
Dishwasher_2014-08-29_01,Dishwasher,Appliance6,2014-08-29 10:01:00,2014-08-29 10:33:00,2014-08-30 06:01:00,2014-08-30 06:33:00,32,0.24846029761904764,0.12423014880952382,0.12423014880952382,50.0,True,True,2014-08-29 10:01:00,2014-08-30 14:00:00
Dishwasher_2014-09-08_01,Dishwasher,Appliance6,2014-09-08 13:41:00,2014-09-08 14:13:00,2014-09-09 06:11:00,2014-09-09 06:43:00,32,0.2530422582972583,0.12652112914862915,0.12652112914862915,50.0,True,True,2014-09-08 13:41:00,2014-09-09 14:00:00
Dishwasher_2014-09-12_01,Dishwasher,Appliance6,2014-09-12 13:05:00,2014-09-12 13:37:00,2014-09-13 06:05:00,2014-09-13 06:37:00,32,0.26149888690476186,0.13074944345238093,0.13074944345238093,50.0,True,True,2014-09-12 13:05:00,2014-09-13 14:00:00
Dishwasher_2014-09-16_01,Dishwasher,Appliance6,2014-09-16 11:01:00,2014-09-16 11:34:00,2014-09-17 06:01:00,2014-09-17 06:34:00,33,0.2543366011904762,0.1271683005952381,0.1271683005952381,50.0,True,True,2014-09-16 11:01:00,2014-09-17 14:00:00
Dishwasher_2014-09-23_01,Dishwasher,Appliance6,2014-09-23 12:11:00,2014-09-23 12:45:00,2014-09-24 06:11:00,2014-09-24 06:45:00,34,0.26401059325396825,0.13200529662698413,0.13200529662698413,50.0,True,True,2014-09-23 12:11:00,2014-09-24 14:00:00
Dishwasher_2014-10-11_01,Dishwasher,Appliance6,2014-10-11 12:34:00,2014-10-11 13:09:00,2014-10-12 06:04:00,2014-10-12 06:39:00,35,0.27732229166666666,0.13866114583333333,0.13866114583333333,50.0,True,True,2014-10-11 12:34:00,2014-10-12 14:00:00
Dishwasher_2014-10-19_01,Dishwasher,Appliance6,2014-10-19 14:46:00,2014-10-19 15:21:00,2014-10-20 06:01:00,2014-10-20 06:36:00,35,0.2768180972222222,0.1384090486111111,0.1384090486111111,50.0,True,True,2014-10-19 14:46:00,2014-10-20 14:00:00
Dishwasher_2014-11-01_01,Dishwasher,Appliance6,2014-11-01 10:48:00,2014-11-01 11:23:00,2014-11-02 06:03:00,2014-11-02 06:38:00,35,0.27295969246031754,0.13647984623015877,0.13647984623015877,50.0,True,True,2014-11-01 10:48:00,2014-11-02 14:00:00
Dishwasher_2014-11-07_01,Dishwasher,Appliance6,2014-11-07 12:18:00,2014-11-07 12:52:00,2014-11-08 06:03:00,2014-11-08 06:37:00,34,0.25877236111111107,0.12938618055555554,0.12938618055555554,50.0,True,True,2014-11-07 12:18:00,2014-11-08 14:00:00
Dishwasher_2014-12-03_01,Dishwasher,Appliance6,2014-12-03 13:38:00,2014-12-03 14:13:00,2014-12-04 06:08:00,2014-12-04 06:43:00,35,0.281164742063492,0.140582371031746,0.140582371031746,50.0,True,True,2014-12-03 13:38:00,2014-12-04 14:00:00
Dishwasher_2014-12-14_01,Dishwasher,Appliance6,2014-12-14 15:17:00,2014-12-14 15:55:00,2014-12-15 06:02:00,2014-12-15 06:40:00,38,0.2937282083333333,0.14686410416666665,0.14686410416666665,50.0,True,True,2014-12-14 15:17:00,2014-12-15 14:00:00
Dishwasher_2014-12-20_01,Dishwasher,Appliance6,2014-12-20 11:01:00,2014-12-20 11:35:00,2014-12-21 06:01:00,2014-12-21 06:35:00,34,0.26865362500000006,0.13432681250000003,0.13432681250000003,50.0,True,True,2014-12-20 11:01:00,2014-12-21 14:00:00
Dishwasher_2014-12-22_01,Dishwasher,Appliance6,2014-12-22 14:02:00,2014-12-22 14:37:00,2014-12-23 06:02:00,2014-12-23 06:37:00,35,0.27023837500000003,0.13511918750000002,0.13511918750000002,50.0,True,True,2014-12-22 14:02:00,2014-12-23 14:00:00
Dishwasher_2014-12-24_01,Dishwasher,Appliance6,2014-12-24 11:18:00,2014-12-24 11:54:00,2014-12-25 06:03:00,2014-12-25 06:39:00,36,0.291633492063492,0.145816746031746,0.145816746031746,50.0,True,True,2014-12-24 11:18:00,2014-12-25 14:00:00
Dishwasher_2014-12-25_02,Dishwasher,Appliance6,2014-12-25 11:17:00,2014-12-25 11:36:00,2014-12-26 06:02:00,2014-12-26 06:21:00,19,0.005733541666666665,0.0028667708333333327,0.0028667708333333327,50.0,True,True,2014-12-25 11:17:00,2014-12-26 14:00:00
Dishwasher_2014-12-26_02,Dishwasher,Appliance6,2014-12-26 17:24:00,2014-12-26 17:59:00,2014-12-27 06:09:00,2014-12-27 06:44:00,35,0.2664089305555556,0.1332044652777778,0.1332044652777778,50.0,True,True,2014-12-26 17:24:00,2014-12-27 14:00:00
Dishwasher_2014-12-27_01,Dishwasher,Appliance6,2014-12-27 11:53:00,2014-12-27 12:31:00,2014-12-28 06:08:00,2014-12-28 06:46:00,38,0.2977510833333334,0.1488755416666667,0.1488755416666667,50.0,True,True,2014-12-27 11:53:00,2014-12-28 14:00:00
Dishwasher_2014-12-29_01,Dishwasher,Appliance6,2014-12-29 11:17:00,2014-12-29 11:54:00,2014-12-30 06:02:00,2014-12-30 06:39:00,37,0.29683221230158735,0.14841610615079368,0.14841610615079368,50.0,True,True,2014-12-29 11:17:00,2014-12-30 14:00:00
Dishwasher_2015-01-09_01,Dishwasher,Appliance6,2015-01-09 10:43:00,2015-01-09 11:19:00,2015-01-10 06:13:00,2015-01-10 06:49:00,36,0.30314261111111107,0.15157130555555554,0.15157130555555554,50.0,True,True,2015-01-09 10:43:00,2015-01-10 14:00:00
Dishwasher_2015-01-24_01,Dishwasher,Appliance6,2015-01-24 11:25:00,2015-01-24 12:02:00,2015-01-25 06:10:00,2015-01-25 06:47:00,37,0.29553333333333337,0.14776666666666669,0.14776666666666669,50.0,True,True,2015-01-24 11:25:00,2015-01-25 14:00:00
Dishwasher_2015-01-25_02,Dishwasher,Appliance6,2015-01-25 20:41:00,2015-01-25 21:00:00,2015-01-26 06:11:00,2015-01-26 06:30:00,19,0.005832291666666665,0.0029161458333333327,0.0029161458333333327,50.0,True,True,2015-01-25 20:41:00,2015-01-26 14:00:00
Dishwasher_2015-01-31_01,Dishwasher,Appliance6,2015-01-31 14:23:00,2015-01-31 15:00:00,2015-02-01 06:08:00,2015-02-01 06:45:00,37,0.3016985416666666,0.1508492708333333,0.1508492708333333,50.0,True,True,2015-01-31 14:23:00,2015-02-01 14:00:00
Dishwasher_2015-02-03_01,Dishwasher,Appliance6,2015-02-03 12:39:00,2015-02-03 13:16:00,2015-02-04 06:09:00,2015-02-04 06:46:00,37,0.30270870833333346,0.15135435416666673,0.15135435416666673,50.0,True,True,2015-02-03 12:39:00,2015-02-04 14:00:00
Dishwasher_2015-02-06_01,Dishwasher,Appliance6,2015-02-06 14:24:00,2015-02-06 15:02:00,2015-02-07 06:09:00,2015-02-07 06:47:00,38,0.30277468055555545,0.15138734027777773,0.15138734027777773,50.0,True,True,2015-02-06 14:24:00,2015-02-07 14:00:00
Dishwasher_2015-02-08_01,Dishwasher,Appliance6,2015-02-08 12:23:00,2015-02-08 13:00:00,2015-02-09 06:08:00,2015-02-09 06:45:00,37,0.29501219444444443,0.14750609722222222,0.14750609722222222,50.0,True,True,2015-02-08 12:23:00,2015-02-09 14:00:00
Dishwasher_2015-03-27_01,Dishwasher,Appliance6,2015-03-27 14:07:00,2015-03-27 14:42:00,2015-03-28 06:07:00,2015-03-28 06:42:00,35,0.2864065813492063,0.14320329067460316,0.14320329067460316,50.0,True,True,2015-03-27 14:07:00,2015-03-28 14:00:00
Dishwasher_2015-03-30_01,Dishwasher,Appliance6,2015-03-30 10:03:00,2015-03-30 10:40:00,2015-03-31 06:03:00,2015-03-31 06:40:00,37,0.2908163888888889,0.14540819444444444,0.14540819444444444,50.0,True,True,2015-03-30 10:03:00,2015-03-31 14:00:00
Dishwasher_2015-04-10_01,Dishwasher,Appliance6,2015-04-10 11:21:00,2015-04-10 11:58:00,2015-04-11 06:06:00,2015-04-11 06:43:00,37,0.29444840404040407,0.14722420202020203,0.14722420202020203,50.0,True,True,2015-04-10 11:21:00,2015-04-11 14:00:00
Dishwasher_2015-04-14_01,Dishwasher,Appliance6,2015-04-14 11:11:00,2015-04-14 11:46:00,2015-04-15 06:11:00,2015-04-15 06:46:00,35,0.2875616666666666,0.1437808333333333,0.1437808333333333,50.0,True,True,2015-04-14 11:11:00,2015-04-15 14:00:00
Dishwasher_2015-04-17_01,Dishwasher,Appliance6,2015-04-17 13:17:00,2015-04-17 13:53:00,2015-04-18 06:02:00,2015-04-18 06:38:00,36,0.28083809325396825,0.14041904662698412,0.14041904662698412,50.0,True,True,2015-04-17 13:17:00,2015-04-18 14:00:00
Dishwasher_2015-04-18_01,Dishwasher,Appliance6,2015-04-18 18:00:00,2015-04-18 18:36:00,2015-04-19 06:00:00,2015-04-19 06:36:00,36,0.28064600198412704,0.14032300099206352,0.14032300099206352,50.0,True,True,2015-04-18 18:00:00,2015-04-19 14:00:00
Dishwasher_2015-04-21_01,Dishwasher,Appliance6,2015-04-21 11:47:00,2015-04-21 12:22:00,2015-04-22 06:02:00,2015-04-22 06:37:00,35,0.2825987638888889,0.14129938194444444,0.14129938194444444,50.0,True,True,2015-04-21 11:47:00,2015-04-22 14:00:00
Dishwasher_2015-04-22_01,Dishwasher,Appliance6,2015-04-22 10:37:00,2015-04-22 11:12:00,2015-04-23 06:07:00,2015-04-23 06:42:00,35,0.27278903174603175,0.13639451587301588,0.13639451587301588,50.0,True,True,2015-04-22 10:37:00,2015-04-23 14:00:00
Dishwasher_2015-04-23_01,Dishwasher,Appliance6,2015-04-23 11:20:00,2015-04-23 11:54:00,2015-04-24 06:05:00,2015-04-24 06:39:00,34,0.2707170972222221,0.13535854861111105,0.13535854861111105,50.0,True,True,2015-04-23 11:20:00,2015-04-24 14:00:00
Dishwasher_2015-04-24_01,Dishwasher,Appliance6,2015-04-24 10:09:00,2015-04-24 10:44:00,2015-04-25 06:09:00,2015-04-25 06:44:00,35,0.2771061805555555,0.13855309027777776,0.13855309027777776,50.0,True,True,2015-04-24 10:09:00,2015-04-25 14:00:00
Dishwasher_2015-04-26_01,Dishwasher,Appliance6,2015-04-26 12:29:00,2015-04-26 13:03:00,2015-04-27 06:14:00,2015-04-27 06:48:00,34,0.2759560694444445,0.13797803472222225,0.13797803472222225,50.0,True,True,2015-04-26 12:29:00,2015-04-27 14:00:00
Dishwasher_2015-04-29_01,Dishwasher,Appliance6,2015-04-29 14:06:00,2015-04-29 14:41:00,2015-04-30 06:06:00,2015-04-30 06:41:00,35,0.27878815277777785,0.13939407638888893,0.13939407638888893,50.0,True,True,2015-04-29 14:06:00,2015-04-30 14:00:00
Dishwasher_2015-05-05_01,Dishwasher,Appliance6,2015-05-05 12:03:00,2015-05-05 12:37:00,2015-05-06 06:03:00,2015-05-06 06:37:00,34,0.27680434126984127,0.13840217063492063,0.13840217063492063,50.0,True,True,2015-05-05 12:03:00,2015-05-06 14:00:00
Dishwasher_2015-05-09_01,Dishwasher,Appliance6,2015-05-09 09:59:00,2015-05-09 10:34:00,2015-05-10 06:14:00,2015-05-10 06:49:00,35,0.27304186706349204,0.13652093353174602,0.13652093353174602,50.0,True,True,2015-05-09 09:59:00,2015-05-10 14:00:00
Dishwasher_2015-05-28_01,Dishwasher,Appliance6,2015-05-28 12:04:00,2015-05-28 12:37:00,2015-05-29 06:04:00,2015-05-29 06:37:00,33,0.2686284563492064,0.1343142281746032,0.1343142281746032,50.0,True,True,2015-05-28 12:04:00,2015-05-29 14:00:00
Dishwasher_2015-05-30_02,Dishwasher,Appliance6,2015-05-30 10:20:00,2015-05-30 10:54:00,2015-05-31 06:05:00,2015-05-31 06:39:00,34,0.26870555555555553,0.13435277777777777,0.13435277777777777,50.0,True,True,2015-05-30 10:20:00,2015-05-31 14:00:00
Dishwasher_2015-05-31_01,Dishwasher,Appliance6,2015-05-31 10:26:00,2015-05-31 10:59:00,2015-06-01 06:11:00,2015-06-01 06:44:00,33,0.2487512202380952,0.1243756101190476,0.1243756101190476,50.0,True,True,2015-05-31 10:26:00,2015-06-01 14:00:00
Dishwasher_2015-06-02_01,Dishwasher,Appliance6,2015-06-02 11:50:00,2015-06-02 12:24:00,2015-06-03 06:05:00,2015-06-03 06:39:00,34,0.2674315277777777,0.13371576388888884,0.13371576388888884,50.0,True,True,2015-06-02 11:50:00,2015-06-03 14:00:00
Dishwasher_2015-06-05_01,Dishwasher,Appliance6,2015-06-05 12:11:00,2015-06-05 12:47:00,2015-06-06 06:11:00,2015-06-06 06:47:00,36,0.17137013888888886,0.08568506944444443,0.08568506944444443,50.0,True,True,2015-06-05 12:11:00,2015-06-06 14:00:00
Dishwasher_2015-06-08_01,Dishwasher,Appliance6,2015-06-08 10:11:00,2015-06-08 10:45:00,2015-06-09 06:11:00,2015-06-09 06:45:00,34,0.2627359682539682,0.1313679841269841,0.1313679841269841,50.0,True,True,2015-06-08 10:11:00,2015-06-09 14:00:00
Dishwasher_2015-07-03_01,Dishwasher,Appliance6,2015-07-03 10:15:00,2015-07-03 10:47:00,2015-07-04 06:00:00,2015-07-04 06:32:00,32,0.24639409920634925,0.12319704960317462,0.12319704960317462,50.0,True,True,2015-07-03 10:15:00,2015-07-04 14:00:00
Tumble_Dryer_2013-10-24_01,Tumble Dryer,Appliance4,2013-10-24 10:56:00,2013-10-24 11:07:00,2013-10-25 06:11:00,2013-10-25 06:22:00,11,0.007439696969696969,0.0037198484848484847,0.0037198484848484847,50.0,True,True,2013-10-24 10:56:00,2013-10-25 14:00:00
Tumble_Dryer_2013-10-27_01,Tumble Dryer,Appliance4,2013-10-27 14:27:00,2013-10-27 14:48:00,2013-10-28 06:12:00,2013-10-28 06:33:00,21,0.016527085858585856,0.008263542929292928,0.008263542929292928,50.0,True,True,2013-10-27 14:27:00,2013-10-28 14:00:00
Tumble_Dryer_2013-10-28_01,Tumble Dryer,Appliance4,2013-10-28 08:12:00,2013-10-28 08:19:00,2013-10-29 06:12:00,2013-10-29 06:19:00,7,0.04380808333333333,0.021904041666666665,0.021904041666666665,50.0,True,True,2013-10-28 08:12:00,2013-10-29 14:00:00
Tumble_Dryer_2013-11-01_01,Tumble Dryer,Appliance4,2013-11-01 07:13:00,2013-11-01 07:31:00,2013-11-02 06:13:00,2013-11-02 06:31:00,18,0.0385536736111111,0.0385426736111111,1.1000000000004062e-05,0.02853165203129665,True,True,2013-11-01 07:13:00,2013-11-02 14:00:00
