event_id,appliance_name,original_start_time,original_end_time,scheduled_start_time,scheduled_end_time,schedule_status,season,duration(min),energy(W)
Tumble_Dryer_2014-12-30_01,Tumble Dryer,2014-12-30 18:52:00,2014-12-30 20:49:00,2014-12-31 06:00:00,2014-12-31 07:57:00,SUCCESS,winter,117.0,224477.13
Washing_Machine_2013-12-21_01,Washing Machine,2013-12-21 16:44:00,2013-12-21 18:14:00,2013-12-21 16:49:00,2013-12-21 18:19:00,SUCCESS,winter,90.0,52384.94
Washing_Machine_2014-01-03_02,Washing Machine,2014-01-03 19:00:00,2014-01-03 20:46:00,2014-01-04 06:00:00,2014-01-04 07:46:00,SUCCESS,winter,106.0,45311.88
Washing_Machine_2014-01-12_02,Washing Machine,2014-01-12 15:58:00,2014-01-12 18:14:00,2014-01-12 16:03:00,2014-01-12 18:19:00,SUCCESS,winter,136.0,80561.75
Washing_Machine_2014-01-22_02,Washing Machine,2014-01-22 20:38:00,2014-01-22 22:59:00,2014-01-23 06:00:00,2014-01-23 08:21:00,SUCCESS,winter,141.0,94784.86
Washing_Machine_2014-01-26_01,Washing Machine,2014-01-26 17:54:00,2014-01-26 21:06:00,2014-01-27 06:00:00,2014-01-27 09:12:00,SUCCESS,winter,192.0,1313.84
Washing_Machine_2014-02-09_01,Washing Machine,2014-02-09 15:59:00,2014-02-09 18:32:00,2014-02-09 16:04:00,2014-02-09 18:37:00,SUCCESS,winter,153.0,6590.58
Washing_Machine_2014-02-11_01,Washing Machine,2014-02-11 18:51:00,2014-02-12 01:04:00,2014-02-12 06:00:00,2014-02-12 12:13:00,SUCCESS,winter,373.0,693.75
Washing_Machine_2014-02-12_01,Washing Machine,2014-02-12 15:20:00,2014-02-12 17:34:00,2014-02-12 15:25:00,2014-02-12 17:39:00,SUCCESS,winter,134.0,8596.0
Washing_Machine_2014-02-20_01,Washing Machine,2014-02-20 18:32:00,2014-02-20 20:13:00,2014-02-21 06:00:00,2014-02-21 07:41:00,SUCCESS,winter,101.0,42362.0
Washing_Machine_2014-03-04_01,Washing Machine,2014-03-04 18:18:00,2014-03-04 20:05:00,2014-03-05 06:00:00,2014-03-05 07:47:00,SUCCESS,winter,107.0,79940.27
Washing_Machine_2014-03-07_01,Washing Machine,2014-03-07 16:08:00,2014-03-07 18:23:00,2014-03-07 16:13:00,2014-03-07 18:28:00,SUCCESS,winter,135.0,103547.71
Washing_Machine_2014-03-15_01,Washing Machine,2014-03-15 16:59:00,2014-03-15 18:28:00,2014-03-15 22:00:00,2014-03-15 23:29:00,SUCCESS,winter,89.0,36209.16
Washing_Machine_2014-03-20_01,Washing Machine,2014-03-20 18:14:00,2014-03-20 19:50:00,2014-03-21 06:00:00,2014-03-21 07:36:00,SUCCESS,winter,96.0,54804.47
Washing_Machine_2014-03-23_02,Washing Machine,2014-03-23 18:08:00,2014-03-23 18:55:00,2014-03-23 22:00:00,2014-03-23 22:47:00,SUCCESS,winter,47.0,18625.45
Washing_Machine_2014-03-24_02,Washing Machine,2014-03-24 16:34:00,2014-03-24 17:34:00,2014-03-24 16:39:00,2014-03-24 17:39:00,SUCCESS,winter,60.0,55393.54
Washing_Machine_2014-03-28_03,Washing Machine,2014-03-28 18:30:00,2014-03-28 20:02:00,2014-03-29 06:00:00,2014-03-29 07:32:00,SUCCESS,winter,92.0,56004.53
Washing_Machine_2014-04-13_03,Washing Machine,2014-04-13 15:30:00,2014-04-13 17:11:00,2014-04-13 15:35:00,2014-04-13 17:16:00,SUCCESS,winter,101.0,52794.63
Washing_Machine_2014-04-15_01,Washing Machine,2014-04-15 17:28:00,2014-04-15 18:13:00,2014-04-15 22:00:00,2014-04-15 22:45:00,SUCCESS,winter,45.0,18003.17
Washing_Machine_2014-04-19_02,Washing Machine,2014-04-19 17:02:00,2014-04-19 17:20:00,2014-04-19 22:00:00,2014-04-19 22:18:00,SUCCESS,winter,18.0,7209.2
Washing_Machine_2014-04-26_01,Washing Machine,2014-04-26 14:34:00,2014-04-26 17:11:00,2014-04-26 14:39:00,2014-04-26 17:16:00,SUCCESS,winter,157.0,106806.66
Washing_Machine_2014-04-26_02,Washing Machine,2014-04-26 17:36:00,2014-04-26 19:11:00,2014-04-27 06:00:00,2014-04-27 07:35:00,SUCCESS,winter,95.0,35151.94
Washing_Machine_2014-11-14_01,Washing Machine,2014-11-14 17:55:00,2014-11-14 19:28:00,2014-11-15 06:00:00,2014-11-15 07:33:00,SUCCESS,winter,93.0,38943.38
Washing_Machine_2014-11-16_01,Washing Machine,2014-11-16 17:09:00,2014-11-16 19:22:00,2014-11-17 06:00:00,2014-11-17 08:13:00,SUCCESS,winter,133.0,101558.08
Washing_Machine_2014-12-03_01,Washing Machine,2014-12-03 19:22:00,2014-12-03 20:58:00,2014-12-04 06:00:00,2014-12-04 07:36:00,SUCCESS,winter,96.0,41887.82
Washing_Machine_2014-12-09_01,Washing Machine,2014-12-09 15:49:00,2014-12-09 17:53:00,2014-12-09 15:54:00,2014-12-09 17:58:00,SUCCESS,winter,124.0,63653.19
Washing_Machine_2014-12-09_02,Washing Machine,2014-12-09 18:39:00,2014-12-09 20:49:00,2014-12-10 06:00:00,2014-12-10 08:10:00,SUCCESS,winter,130.0,86917.02
Washing_Machine_2014-12-21_01,Washing Machine,2014-12-21 19:18:00,2014-12-21 20:52:00,2014-12-22 06:00:00,2014-12-22 07:34:00,SUCCESS,winter,94.0,41388.55
Washing_Machine_2014-12-22_01,Washing Machine,2014-12-22 17:00:00,2014-12-22 18:04:00,2014-12-22 22:00:00,2014-12-22 23:04:00,SUCCESS,winter,64.0,22522.67
Washing_Machine_2014-12-31_01,Washing Machine,2014-12-31 17:06:00,2014-12-31 18:42:00,2015-01-01 06:00:00,2015-01-01 07:36:00,SUCCESS,winter,96.0,41397.26
Washing_Machine_2015-01-04_03,Washing Machine,2015-01-04 18:45:00,2015-01-04 19:48:00,2015-01-05 06:00:00,2015-01-05 07:03:00,SUCCESS,winter,63.0,30795.7
Washing_Machine_2015-01-04_04,Washing Machine,2015-01-04 20:02:00,2015-01-04 20:20:00,2015-01-05 07:03:00,2015-01-05 07:21:00,SUCCESS,winter,18.0,3048.97
Washing_Machine_2015-01-16_03,Washing Machine,2015-01-16 18:40:00,2015-01-16 18:49:00,2015-01-16 22:00:00,2015-01-16 22:09:00,SUCCESS,winter,9.0,1038.22
Washing_Machine_2015-01-24_01,Washing Machine,2015-01-24 16:45:00,2015-01-24 18:19:00,2015-01-24 16:50:00,2015-01-24 18:24:00,SUCCESS,winter,94.0,43725.85
Washing_Machine_2015-02-27_01,Washing Machine,2015-02-27 18:21:00,2015-02-27 18:42:00,2015-02-27 22:00:00,2015-02-27 22:21:00,SUCCESS,winter,21.0,2718.88
Washing_Machine_2015-03-02_01,Washing Machine,2015-03-02 18:30:00,2015-03-02 20:09:00,2015-03-03 06:00:00,2015-03-03 07:39:00,SUCCESS,winter,99.0,48469.79
Washing_Machine_2015-03-15_03,Washing Machine,2015-03-15 21:11:00,2015-03-15 21:16:00,2015-03-15 22:00:00,2015-03-15 22:05:00,SUCCESS,winter,5.0,60.44
Washing_Machine_2015-03-25_02,Washing Machine,2015-03-25 16:01:00,2015-03-25 17:18:00,2015-03-26 06:00:00,2015-03-26 07:17:00,SUCCESS,winter,77.0,70834.35
Washing_Machine_2015-03-25_07,Washing Machine,2015-03-25 17:37:00,2015-03-25 18:16:00,2015-03-26 07:17:00,2015-03-26 07:56:00,SUCCESS,winter,39.0,2610.12
Washing_Machine_2015-03-29_02,Washing Machine,2015-03-29 15:53:00,2015-03-29 17:41:00,2015-03-29 15:58:00,2015-03-29 17:46:00,SUCCESS,winter,108.0,72883.45
Washing_Machine_2015-04-17_01,Washing Machine,2015-04-17 18:07:00,2015-04-17 18:29:00,2015-04-17 22:00:00,2015-04-17 22:22:00,SUCCESS,winter,22.0,7845.26
Dishwasher_2013-12-21_01,Dishwasher,2013-12-21 18:28:00,2013-12-21 19:59:00,2013-12-22 06:00:00,2013-12-22 07:31:00,SUCCESS,winter,91.0,47693.04
Dishwasher_2013-12-25_01,Dishwasher,2013-12-25 16:29:00,2013-12-25 18:01:00,2013-12-25 16:34:00,2013-12-25 18:06:00,SUCCESS,winter,92.0,50483.95
Dishwasher_2013-12-26_05,Dishwasher,2013-12-26 20:45:00,2013-12-26 22:17:00,2013-12-27 06:00:00,2013-12-27 07:32:00,SUCCESS,winter,92.0,49771.87
Dishwasher_2014-01-12_01,Dishwasher,2014-01-12 19:00:00,2014-01-12 20:31:00,2014-01-13 06:00:00,2014-01-13 07:31:00,SUCCESS,winter,91.0,50167.12
Dishwasher_2014-02-02_01,Dishwasher,2014-02-02 19:15:00,2014-02-02 20:57:00,2014-02-03 06:00:00,2014-02-03 07:42:00,SUCCESS,winter,102.0,11204.67
Dishwasher_2014-02-02_02,Dishwasher,2014-02-02 21:44:00,2014-02-03 00:42:00,2014-02-03 07:42:00,2014-02-03 10:40:00,SUCCESS,winter,178.0,25.67
Dishwasher_2014-04-20_01,Dishwasher,2014-04-20 18:03:00,2014-04-20 19:19:00,2014-04-20 22:00:00,2014-04-20 23:16:00,SUCCESS,winter,76.0,71616.01
Dishwasher_2014-11-06_02,Dishwasher,2014-11-06 19:20:00,2014-11-06 20:38:00,2014-11-06 22:00:00,2014-11-06 23:18:00,SUCCESS,winter,78.0,73688.9
Dishwasher_2015-02-09_01,Dishwasher,2015-02-09 20:59:00,2015-02-09 22:32:00,2015-02-10 06:00:00,2015-02-10 07:33:00,SUCCESS,winter,93.0,50414.52
Dishwasher_2015-02-11_01,Dishwasher,2015-02-11 18:36:00,2015-02-11 20:10:00,2015-02-12 06:00:00,2015-02-12 07:34:00,SUCCESS,winter,94.0,52399.53
