appliance_id,appliance_name,month,cost_TOU_D,cost_TOU_D_Base,energy_TOU_D,energy_TOU_D_Base
Appliance9,Kettle,2014-09,3.1023,4.0173,6.6958,6.6958
Appliance9,Kettle,2014-10,3.5878,4.7835,7.9731,7.9731
Appliance9,Kettle,2014-11,3.0252,4.0413,6.7355,6.7355
Appliance9,Kettle,2014-12,3.1349,4.1824,6.9705,6.9705
Appliance9,Kettle,2015-01,2.8444,3.7542,6.257,6.257
Appliance9,Kettle,2015-02,4.3486,5.6844,9.4743,9.4743
Appliance9,Kettle,2015-03,3.3116,4.3346,7.2237,7.2237
Appliance9,Kettle,2015-04,3.4429,4.5728,7.6213999999999995,7.6213999999999995
Appliance9,Kettle,2015-05,3.227,4.2383,7.0634,7.0634
Appliance9,Kettle,2015-06,2.2556,2.919,4.8644,4.8644
Appliance9,Kettle,2015-07,0.792,1.0589,1.7650000000000001,1.7650000000000001
