appliance_id,appliance_name,month,cost_Germany_Variable,cost_Germany_Variable_Base,energy_Germany_Variable,energy_Germany_Variable_Base
Appliance4,Washing Machine,2014-10,2.054,2.2634,6.6576,6.6576
Appliance4,Washing Machine,2014-11,1.9036,1.9956,5.8722,5.8722
Appliance4,Washing Machine,2014-12,3.0335,3.2237,9.4832,9.4832
Appliance4,Washing Machine,2015-01,1.8675,2.0648999999999997,6.075,6.075
Appliance4,Washing Machine,2015-02,2.0898,2.329,6.8507,6.8507
Appliance4,Washing Machine,2015-03,1.5218,1.6169,4.7568,4.7568
Appliance4,Washing Machine,2015-04,3.8029,4.1078,12.0817,12.0817
Appliance4,Washing Machine,2015-05,2.0314,2.2161,6.5193,6.5193
Appliance4,Washing Machine,2015-06,0.9494,1.0445,3.0724,3.0724
Appliance5,Computer Site,2014-03,3.8783,4.3652,12.8389,12.8389
Appliance5,Computer Site,2014-04,16.45,18.1951,53.5149,53.5149
Appliance5,Computer Site,2014-07,43.8226,49.0753,144.3392,144.3392
Appliance6,Television Site,2014-03,11.5647,13.5903,39.9715,39.9715
Appliance6,Television Site,2014-06,3.9551,4.6189,13.5857,13.5857
Appliance6,Television Site,2014-07,4.1762,4.8839,14.364099999999999,14.364099999999999
Appliance6,Television Site,2014-08,3.1692,3.6877,10.841,10.841
Appliance6,Television Site,2014-09,2.5809,3.051,8.9666,8.9666
Appliance6,Television Site,2014-10,4.1803,4.9282,14.494299999999999,14.494299999999999
Appliance6,Television Site,2014-11,3.0816,3.6233,10.6538,10.6538
Appliance6,Television Site,2014-12,2.4,2.8419,8.353,8.353
Appliance6,Television Site,2015-01,4.0236,4.7493,13.962299999999999,13.962299999999999
Appliance6,Television Site,2015-02,5.5169999999999995,6.4794,19.0567,19.0567
Appliance6,Television Site,2015-03,2.4724,2.8995,8.5267,8.5267
Appliance6,Television Site,2015-04,3.9882,4.6697,13.7348,13.7348
Appliance6,Television Site,2015-05,5.056100000000001,5.8576,17.2283,17.2283
Appliance7,Microwave,2014-03,0.642,0.7226,2.182,2.182
Appliance7,Microwave,2014-04,0.536,0.626,1.9065,1.9065
Appliance7,Microwave,2014-05,0.8729,1.0069000000000001,3.0181,3.0181
Appliance7,Microwave,2014-06,1.0019,1.1209,3.3639,3.3639
Appliance7,Microwave,2014-07,0.6434,0.747,2.2425,2.2425
Appliance7,Microwave,2014-08,0.7804,0.8949,2.6664,2.6664
Appliance7,Microwave,2014-09,0.8273,0.9318,2.7911,2.7911
Appliance7,Microwave,2014-10,1.1472,1.2992,3.8884,3.8884
Appliance7,Microwave,2014-11,1.4804,1.6617,4.9552,4.9552
Appliance7,Microwave,2014-12,1.6286,1.8084,5.3944,5.3944
Appliance7,Microwave,2015-01,1.6784000000000001,1.8593,5.5353,5.5353
Appliance7,Microwave,2015-02,1.498,1.6609,4.9458,4.9458
Appliance7,Microwave,2015-03,0.8744999999999999,0.9957,2.9923,2.9923
Appliance7,Microwave,2015-04,1.2726,1.4433,4.3001000000000005,4.3001000000000005
Appliance7,Microwave,2015-05,0.7756000000000001,0.8844,2.6491,2.6491
Appliance7,Microwave,2015-06,0.4175,0.4726,1.4201,1.4201
Appliance8,Kettle,2014-03,0.8848,0.9863,2.9013,2.9013
Appliance8,Kettle,2014-04,0.3374,0.3817,1.1223,1.1223
Appliance8,Kettle,2014-05,0.7911,0.8688,2.5565,2.5565
Appliance8,Kettle,2014-06,1.3379,1.5111,4.4456,4.4456
Appliance8,Kettle,2014-07,1.1787,1.3444,3.9535,3.9535
Appliance8,Kettle,2014-08,1.3829,1.5564,4.5777,4.5777
Appliance8,Kettle,2014-09,1.7665,1.9927,5.8614,5.8614
Appliance8,Kettle,2014-10,5.6636999999999995,6.3482,18.672,18.672
Appliance8,Kettle,2014-11,6.7363,7.4745,21.988,21.988
Appliance8,Kettle,2014-12,7.9798,8.8103,25.910800000000002,25.910800000000002
Appliance8,Kettle,2015-01,6.7003,7.4424,21.8906,21.8906
Appliance8,Kettle,2015-02,5.9773,6.5886,19.3774,19.3774
Appliance8,Kettle,2015-03,6.9669,7.85,23.089,23.089
Appliance8,Kettle,2015-04,4.8531,5.4644,16.0747,16.0747
Appliance8,Kettle,2015-05,3.6258,4.0476,11.9065,11.9065
Appliance8,Kettle,2015-06,1.5241,1.71,5.0302,5.0302
Appliance9,Plug Site,2014-03,0.1275,0.145,0.4267,0.4267
Appliance9,Plug Site,2014-04,0.061200000000000004,0.0737,0.2165,0.2165
Appliance9,Plug Site,2014-05,0.1193,0.1407,0.4134,0.4134
Appliance9,Plug Site,2014-06,0.0337,0.0371,0.1095,0.1095
Appliance9,Plug Site,2014-07,0.0975,0.1145,0.33649999999999997,0.33649999999999997
Appliance9,Plug Site,2014-08,0.1053,0.1225,0.3605,0.3605
Appliance9,Plug Site,2014-09,0.0696,0.0783,0.2303,0.2303
Appliance9,Plug Site,2014-10,0.1315,0.15789999999999998,0.4645,0.4645
Appliance9,Plug Site,2014-11,0.0745,0.0883,0.25980000000000003,0.25980000000000003
Appliance9,Plug Site,2014-12,0.2039,0.2361,0.6946,0.6946
Appliance9,Plug Site,2015-01,0.0766,0.0885,0.2611,0.2611
Appliance9,Plug Site,2015-02,0.052599999999999994,0.0598,0.1762,0.1762
Appliance9,Plug Site,2015-03,0.0431,0.0475,0.1396,0.1396
Appliance9,Plug Site,2015-04,0.1843,0.2099,0.617,0.617
Appliance9,Plug Site,2015-05,0.2072,0.2291,0.6741,0.6741
Appliance9,Plug Site,2015-06,0.0132,0.0152,0.044899999999999995,0.044899999999999995
