appliance_id,appliance_name,month,cost_TOU_D,cost_TOU_D_Base,energy_TOU_D,energy_TOU_D_Base
Appliance4,Washer Dryer,2014-07,0.1204,0.1806,0.3009,0.3009
Appliance4,Washer Dryer,2014-08,0.7256,0.9952000000000001,1.6586,1.6586
Appliance4,Washer Dryer,2014-09,0.4953,0.7031,1.1719,1.1719
Appliance4,Washer Dryer,2014-10,0.3942,0.55,0.9167,0.9167
Appliance4,Washer Dryer,2014-11,0.030500000000000003,0.0424,0.0708,0.0708
Appliance4,Washer Dryer,2014-12,0.9945,1.3871,2.3118,2.3118
Appliance4,Washer Dryer,2015-01,0.00030000000000000003,0.00030000000000000003,0.0005,0.0005
Appliance4,Washer Dryer,2015-02,0.009899999999999999,0.0137,0.022699999999999998,0.022699999999999998
Appliance4,Washer Dryer,2015-03,0.4116,0.5743,0.9570000000000001,0.9570000000000001
Appliance4,Washer Dryer,2015-04,0.2439,0.3404,0.5673,0.5673
Appliance4,Washer Dryer,2015-05,0.31010000000000004,0.43270000000000003,0.721,0.721
Appliance5,Washing Machine,2014-03,1.4738,2.0559,3.4265000000000003,3.4265000000000003
Appliance5,Washing Machine,2014-04,1.7854,2.4861,4.1434,4.1434
Appliance5,Washing Machine,2014-05,0.9058,1.2639,2.1061,2.1061
Appliance5,Washing Machine,2014-06,1.891,2.7878,4.6463,4.6463
Appliance5,Washing Machine,2014-07,0.612,0.9183,1.5304,1.5304
Appliance5,Washing Machine,2014-08,1.428,2.1177,3.5297,3.5297
Appliance5,Washing Machine,2014-09,1.1251,1.6006,2.6673,2.6673
Appliance5,Washing Machine,2014-10,1.1431,1.5951,2.6584,2.6584
Appliance5,Washing Machine,2014-11,1.1279,1.5738,2.6231,2.6231
Appliance5,Washing Machine,2014-12,2.0983,2.9278,4.879,4.879
Appliance5,Washing Machine,2015-01,1.1521,1.6075,2.6793,2.6793
Appliance5,Washing Machine,2015-02,1.6069,2.2232,3.7054,3.7054
Appliance5,Washing Machine,2015-03,1.9034,2.6561,4.4265,4.4265
Appliance5,Washing Machine,2015-04,0.8367,1.1675,1.9457,1.9457
Appliance5,Washing Machine,2015-05,0.9848,1.3744,2.2905,2.2905
Appliance6,Dishwasher,2014-03,6.9327000000000005,9.0066,15.0114,15.0114
Appliance6,Dishwasher,2014-04,9.8479,12.1462,20.2442,20.2442
Appliance6,Dishwasher,2014-05,4.7937,5.9902,9.9832,9.9832
Appliance6,Dishwasher,2014-06,8.6238,10.5619,17.6039,17.6039
Appliance6,Dishwasher,2014-07,7.3714,7.891,13.1517,13.1517
Appliance6,Dishwasher,2014-08,4.1714,4.8846,8.141,8.141
Appliance6,Dishwasher,2014-09,8.7076,9.5038,15.8401,15.8401
Appliance6,Dishwasher,2014-10,6.5439,8.5292,14.2154,14.2154
Appliance6,Dishwasher,2014-11,6.8797,8.8965,14.8277,14.8277
Appliance6,Dishwasher,2014-12,8.7432,11.3315,18.8859,18.8859
Appliance6,Dishwasher,2015-01,8.3651,10.7297,17.8826,17.8826
Appliance6,Dishwasher,2015-02,5.5421,7.1224,11.8703,11.8703
Appliance6,Dishwasher,2015-03,9.9041,12.6311,21.052,21.052
Appliance6,Dishwasher,2015-04,7.4938,9.8607,16.4348,16.4348
Appliance6,Dishwasher,2015-05,3.6719,4.7107,7.8514,7.8514
Appliance7,Desktop Computer,2014-03,114.5183,155.6637,259.4395,259.4395
Appliance8,Television Site,2014-03,30.2654,40.4833,67.4722,67.4722
Appliance8,Television Site,2014-05,109.1708,146.1416,243.5693,243.5693
Appliance8,Television Site,2015-02,43.3216,57.8519,96.4198,96.4198
Appliance9,Microwave,2014-03,0.3318,0.40690000000000004,0.6785,0.6785
Appliance9,Microwave,2014-04,0.8818,1.1178,1.863,1.863
Appliance9,Microwave,2014-05,0.3381,0.4109,0.6848,0.6848
Appliance9,Microwave,2014-06,1.4791,1.6448,2.7411,2.7411
Appliance9,Microwave,2014-07,0.4425,0.5123,0.8536,0.8536
Appliance9,Microwave,2014-08,0.4663,0.4954,0.8256,0.8256
Appliance9,Microwave,2014-09,1.0647,1.123,1.8713,1.8713
Appliance9,Microwave,2014-10,0.6345,0.7884,1.3137,1.3137
Appliance9,Microwave,2014-11,0.2417,0.2905,0.48419999999999996,0.48419999999999996
Appliance9,Microwave,2014-12,1.6144,1.9215,3.2025,3.2025
Appliance9,Microwave,2015-01,0.7533000000000001,0.8876000000000001,1.4795,1.4795
Appliance9,Microwave,2015-02,0.7104,0.8396,1.3996,1.3996
Appliance9,Microwave,2015-03,0.9983000000000001,1.1787,1.965,1.965
Appliance9,Microwave,2015-04,0.7423,0.8798,1.4664000000000001,1.4664000000000001
Appliance9,Microwave,2015-05,0.5689,0.6693,1.1158000000000001,1.1158000000000001
