appliance_id,appliance_name,month,cost_Economy_7,cost_Economy_10,cost_Standard,energy_Economy_7,energy_Economy_10,energy_Standard
Appliance4,Microwave,2014-12,0.8961,0.7166,0.9059,3.0212,3.0212,3.0212
Appliance4,Microwave,2015-01,0.9566,0.77,0.9566,3.1883,3.1883,3.1883
Appliance4,Microwave,2015-02,0.7645,0.7363000000000001,0.7645,2.547,2.547,2.547
Appliance4,Microwave,2015-03,0.5447,0.52,0.5447,1.8154,1.8154,1.8154
Appliance4,Microwave,2015-04,0.3433,0.3118,0.3433,1.1449,1.1449,1.1449
Appliance4,Microwave,2015-05,0.2913,0.25,0.3011,1.0039,1.0039,1.0039
Appliance4,Microwave,2015-06,0.09240000000000001,0.08460000000000001,0.09240000000000001,0.3086,0.3086,0.3086
Appliance5,Kettle,2014-03,0.8130000000000001,0.7567,0.8576,2.8586,2.8586,2.8586
Appliance5,Kettle,2014-04,0.6092,0.6035,0.6617,2.2056,2.2056,2.2056
Appliance5,Kettle,2014-05,0.20350000000000001,0.1762,0.2134,0.7107,0.7107,0.7107
Appliance5,Kettle,2014-06,0.7214,0.7001,0.7728,2.5762,2.5762,2.5762
Appliance5,Kettle,2014-07,0.3478,0.3316,0.3478,1.1591,1.1591,1.1591
Appliance5,Kettle,2014-08,0.3431,0.2993,0.3432,1.1442999999999999,1.1442999999999999,1.1442999999999999
Appliance5,Kettle,2014-09,0.5816,0.6161,0.6267,2.0902,2.0902,2.0902
Appliance5,Kettle,2014-10,1.5901,1.471,1.6248,5.4154,5.4154,5.4154
Appliance5,Kettle,2014-11,2.6134,2.4692,2.6634,8.8763,8.8763,8.8763
Appliance5,Kettle,2014-12,1.5804,1.5315,1.6226,5.4078,5.4078,5.4078
Appliance5,Kettle,2015-01,2.2067,2.0227,2.2298,7.433,7.433,7.433
Appliance5,Kettle,2015-02,1.4614,1.3254,1.4918,4.9719,4.9719,4.9719
Appliance5,Kettle,2015-03,1.0549,0.9232,1.083,3.6104,3.6104,3.6104
Appliance5,Kettle,2015-04,0.4444,0.41159999999999997,0.4541,1.5127,1.5127,1.5127
Appliance5,Kettle,2015-05,0.361,0.3135,0.3611,1.2028,1.2028,1.2028
Appliance5,Kettle,2015-06,0.0761,0.0649,0.0761,0.2535,0.2535,0.2535
Appliance6,Toaster,2014-03,0.18,0.1775,0.1888,0.6295,0.6295,0.6295
Appliance6,Toaster,2014-04,0.1083,0.1467,0.1568,0.5227,0.5227,0.5227
Appliance6,Toaster,2014-05,0.1461,0.1776,0.1867,0.6214999999999999,0.6214999999999999,0.6214999999999999
Appliance6,Toaster,2014-06,0.1155,0.1454,0.1623,0.5407,0.5407,0.5407
Appliance6,Toaster,2014-07,0.0525,0.07339999999999999,0.07339999999999999,0.24409999999999998,0.24409999999999998,0.24409999999999998
Appliance6,Toaster,2014-08,0.1203,0.11430000000000001,0.1283,0.4281,0.4281,0.4281
Appliance6,Toaster,2014-09,0.1407,0.1654,0.1708,0.5692,0.5692,0.5692
Appliance6,Toaster,2014-10,0.4155,0.36970000000000003,0.4205,1.4013,1.4013,1.4013
Appliance6,Toaster,2014-11,0.5659,0.4701,0.5659,1.8865,1.8865,1.8865
Appliance6,Toaster,2014-12,0.44179999999999997,0.4192,0.44179999999999997,1.4715,1.4715,1.4715
Appliance6,Toaster,2015-01,0.5686,0.4545,0.5686,1.8947,1.8947,1.8947
Appliance6,Toaster,2015-02,0.31930000000000003,0.2542,0.31930000000000003,1.0637,1.0637,1.0637
Appliance6,Toaster,2015-03,0.3313,0.3122,0.341,1.1373,1.1373,1.1373
Appliance6,Toaster,2015-04,0.2323,0.2207,0.242,0.8063,0.8063,0.8063
Appliance6,Toaster,2015-05,0.2263,0.193,0.2263,0.7544,0.7544,0.7544
Appliance6,Toaster,2015-06,0.0765,0.0742,0.0765,0.25470000000000004,0.25470000000000004,0.25470000000000004
Appliance7,Bread-maker,2014-03,0.5239,0.6147,0.758,2.5239,2.5239,2.5239
Appliance7,Bread-maker,2014-04,0.3493,0.3612,0.6092000000000001,2.0294,2.0294,2.0294
Appliance7,Bread-maker,2014-05,0.3624,0.3584,0.6064,2.0203,2.0203,2.0203
Appliance7,Bread-maker,2014-06,0.4053,0.3842,0.6437,2.1441,2.1441,2.1441
Appliance7,Bread-maker,2014-07,0.3609,0.4291,0.5483,1.8262,1.8262,1.8262
Appliance7,Bread-maker,2014-08,0.3271,0.3416,0.385,1.2843,1.2843,1.2843
Appliance7,Bread-maker,2014-09,0.5185,0.5700000000000001,0.8192,2.73,2.73,2.73
Appliance7,Bread-maker,2014-10,0.824,1.0484,1.2057,4.0185,4.0185,4.0185
Appliance7,Bread-maker,2014-11,0.7119,0.9692999999999999,1.2006999999999999,4.0016,4.0016,4.0016
Appliance7,Bread-maker,2014-12,0.6688999999999999,0.8631,1.0154,3.3855,3.3855,3.3855
Appliance7,Bread-maker,2015-01,0.8628,1.3332,1.505,5.0157,5.0157,5.0157
Appliance7,Bread-maker,2015-02,0.7192,1.0562,1.2186,4.0602,4.0602,4.0602
Appliance7,Bread-maker,2015-03,0.778,1.0526,1.2689,4.2289,4.2289,4.2289
Appliance7,Bread-maker,2015-04,0.5959,0.8325,0.9046,3.0155,3.0155,3.0155
Appliance7,Bread-maker,2015-05,0.3796,0.6655,0.7345,2.4472,2.4472,2.4472
Appliance7,Bread-maker,2015-06,0.196,0.3736,0.3907,1.3029,1.3029,1.3029
Appliance8,Lamp,2014-03,0.981,0.8678,0.9873,3.2903,3.2903,3.2903
Appliance8,Lamp,2014-04,0.8518,0.8241,0.8924,2.9756,2.9756,2.9756
Appliance8,Lamp,2014-05,0.9388000000000001,0.9018,0.9944,3.315,3.315,3.315
Appliance8,Lamp,2014-06,0.287,0.2856,0.2987,0.9955,0.9955,0.9955
Appliance8,Lamp,2014-07,0.6484,0.6215999999999999,0.6651,2.2169,2.2169,2.2169
Appliance8,Lamp,2014-08,0.4546,0.3897,0.4566,1.5216,1.5216,1.5216
Appliance8,Lamp,2014-09,0.3358,0.3264,0.3436,1.1459000000000001,1.1459000000000001,1.1459000000000001
Appliance8,Lamp,2014-10,1.0055,0.8603999999999999,1.0055,3.3501,3.3501,3.3501
Appliance8,Lamp,2014-11,0.6558,0.5591,0.6588,2.1967,2.1967,2.1967
Appliance8,Lamp,2014-12,0.5529000000000001,0.48050000000000004,0.5529000000000001,1.843,1.843,1.843
Appliance8,Lamp,2015-01,0.4913,0.4046,0.4913,1.6375,1.6375,1.6375
Appliance8,Lamp,2015-02,0.37370000000000003,0.31980000000000003,0.37370000000000003,1.2458,1.2458,1.2458
Appliance8,Lamp,2015-03,0.3837,0.3097,0.3837,1.2786,1.2786,1.2786
Appliance8,Lamp,2015-04,0.48310000000000003,0.39239999999999997,0.48310000000000003,1.6109,1.6109,1.6109
Appliance8,Lamp,2015-05,0.301,0.2636,0.301,1.0035,1.0035,1.0035
Appliance8,Lamp,2015-06,0.050199999999999995,0.0456,0.050199999999999995,0.16770000000000002,0.16770000000000002,0.16770000000000002
Appliance9,Hi-Fi,2014-03,0.0121,0.0085,0.0121,0.0405,0.0405,0.0405
Appliance9,Hi-Fi,2014-04,0.0304,0.0204,0.030500000000000003,0.1016,0.1016,0.1016
Appliance9,Hi-Fi,2014-05,0.0381,0.0348,0.0381,0.1272,0.1272,0.1272
Appliance9,Hi-Fi,2014-06,0.060399999999999995,0.047299999999999995,0.060399999999999995,0.2016,0.2016,0.2016
Appliance9,Hi-Fi,2014-07,0.019399999999999997,0.0148,0.019399999999999997,0.0645,0.0645,0.0645
Appliance9,Hi-Fi,2014-08,0.0008,0.001,0.0015,0.0056,0.0056,0.0056
Appliance9,Hi-Fi,2014-09,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0024000000000000002,0.0024000000000000002,0.0024000000000000002
Appliance9,Hi-Fi,2014-10,0.1963,0.1668,0.1964,0.655,0.655,0.655
Appliance9,Hi-Fi,2014-11,0.0551,0.0414,0.0551,0.18389999999999998,0.18389999999999998,0.18389999999999998
Appliance9,Hi-Fi,2014-12,0.18130000000000002,0.1495,0.18309999999999998,0.6104,0.6104,0.6104
Appliance9,Hi-Fi,2015-01,0.0348,0.0307,0.0348,0.11610000000000001,0.11610000000000001,0.11610000000000001
Appliance9,Hi-Fi,2015-02,0.0473,0.030699999999999998,0.0474,0.15789999999999998,0.15789999999999998,0.15789999999999998
Appliance9,Hi-Fi,2015-03,0.0108,0.009899999999999999,0.0108,0.035899999999999994,0.035899999999999994,0.035899999999999994
Appliance9,Hi-Fi,2015-04,0.0001,0.0001,0.0002,0.0008,0.0008,0.0008
Appliance9,Hi-Fi,2015-05,0.00039999999999999996,0.00039999999999999996,0.00039999999999999996,0.0016,0.0016,0.0016
Appliance9,Hi-Fi,2015-06,0.0,0.0,0.0,0.0001,0.0001,0.0001
