appliance_id,appliance_name,month,cost_TOU_D,cost_TOU_D_Base,energy_TOU_D,energy_TOU_D_Base
Appliance3,Dryer,2014-01,1.3585,1.8849,3.1414999999999997,3.1414999999999997
Appliance3,Dryer,2014-03,1.2610000000000001,1.7597,2.9322,2.9322
Appliance3,Dryer,2014-04,1.9889000000000001,2.7638,4.6058,4.6058
Appliance3,Dryer,2014-05,1.9012,2.6519,4.4202,4.4202
Appliance3,Dryer,2014-06,1.8101,2.715,4.525,4.525
Appliance3,Dryer,2014-07,0.7189,1.0786,1.7978,1.7978
Appliance3,Dryer,2014-08,1.2052,1.8078,3.0126999999999997,3.0126999999999997
Appliance3,Dryer,2014-09,1.2712999999999999,1.9076,3.1784,3.1784
Appliance3,Dryer,2014-10,1.6562999999999999,2.3116,3.8526,3.8526
Appliance3,Dryer,2014-11,2.1863,3.051,5.0849,5.0849
Appliance3,Dryer,2014-12,3.582,4.9984,8.3308,8.3308
Appliance3,Dryer,2015-01,1.4516,2.0257,3.3759,3.3759
Appliance3,Dryer,2015-02,2.0396,2.8462,4.7433,4.7433
Appliance3,Dryer,2015-03,1.133,1.5808,2.6345,2.6345
Appliance3,Dryer,2015-04,1.3154,1.8356000000000001,3.0595999999999997,3.0595999999999997
Appliance3,Dryer,2015-05,0.40349999999999997,0.5630999999999999,0.9384,0.9384
Appliance4,Washing Machine,2013-11,8.7926,12.2688,20.4474,20.4474
Appliance4,Washing Machine,2013-12,10.6238,14.8242,24.7065,24.7065
Appliance4,Washing Machine,2014-01,5.9801,8.3443,13.9073,13.9073
Appliance4,Washing Machine,2014-03,8.0239,11.1965,18.6604,18.6604
Appliance4,Washing Machine,2014-04,10.8696,15.1658,25.2761,25.2761
Appliance4,Washing Machine,2014-05,8.9426,12.4774,20.7963,20.7963
Appliance4,Washing Machine,2014-06,9.4379,14.1335,23.5559,23.5559
Appliance4,Washing Machine,2014-07,5.5375,8.3061,13.843499999999999,13.843499999999999
Appliance4,Washing Machine,2014-08,6.3279,9.491299999999999,15.8194,15.8194
Appliance4,Washing Machine,2014-09,7.2046,10.8058,18.01,18.01
Appliance4,Washing Machine,2014-10,6.1145,8.5319,14.2197,14.2197
Appliance4,Washing Machine,2014-11,7.497,10.437199999999999,17.3954,17.3954
Appliance4,Washing Machine,2014-12,9.8357,13.7247,22.8747,22.8747
Appliance4,Washing Machine,2015-01,9.0927,12.5673,20.9461,20.9461
Appliance4,Washing Machine,2015-02,10.0235,13.9861,23.3102,23.3102
Appliance4,Washing Machine,2015-03,10.7028,14.9335,24.8896,24.8896
Appliance4,Washing Machine,2015-04,7.9355,11.0727,18.4548,18.4548
Appliance4,Washing Machine,2015-05,2.6372999999999998,3.6801,6.1332,6.1332
Appliance5,Toaster,2013-11,0.6347,0.8821,1.4697,1.4697
Appliance5,Toaster,2013-12,0.6522,0.9001,1.4996,1.4996
Appliance5,Toaster,2014-01,0.2989,0.41709999999999997,0.695,0.695
Appliance5,Toaster,2014-03,0.6159,0.8533,1.4221,1.4221
Appliance5,Toaster,2014-04,0.513,0.7154,1.1928,1.1928
Appliance5,Toaster,2014-05,0.5399,0.749,1.248,1.248
Appliance5,Toaster,2014-06,0.4305,0.6453,1.0757,1.0757
Appliance5,Toaster,2014-07,0.4013,0.6019,1.0035,1.0035
Appliance5,Toaster,2014-08,0.5845,0.8763,1.4614,1.4614
Appliance5,Toaster,2014-09,0.5055,0.745,1.2418,1.2418
Appliance5,Toaster,2014-10,0.46,0.6421,1.0705,1.0705
Appliance5,Toaster,2014-11,0.7082,0.9845,1.6403,1.6403
Appliance5,Toaster,2014-12,0.7553,1.0447,1.7418,1.7418
Appliance5,Toaster,2015-01,0.7389,0.999,1.6654,1.6654
Appliance5,Toaster,2015-02,0.6613,0.9228999999999999,1.5378,1.5378
Appliance5,Toaster,2015-03,0.514,0.7172,1.1954,1.1954
Appliance5,Toaster,2015-04,0.303,0.42310000000000003,0.7054,0.7054
Appliance5,Toaster,2015-05,0.1795,0.2506,0.4178,0.4178
Appliance6,Computer,2013-11,102.8914,139.4314,232.3856,232.3856
Appliance7,Television Site,2013-11,31.4466,40.4972,67.4953,67.4953
Appliance7,Television Site,2014-04,38.5969,49.312400000000004,82.1871,82.1871
Appliance7,Television Site,2014-08,46.987899999999996,54.8403,91.4005,91.4005
Appliance7,Television Site,2015-01,2.8566,3.634,6.0566,6.0566
Appliance7,Television Site,2015-02,25.5991,33.048,55.08,55.08
Appliance8,Microwave,2013-11,2.8451,3.7364,6.228,6.228
Appliance8,Microwave,2013-12,3.4825,4.5908,7.6508,7.6508
Appliance8,Microwave,2014-01,1.8518,2.4816000000000003,4.1362,4.1362
Appliance8,Microwave,2014-03,2.6743,3.5491,5.9145,5.9145
Appliance8,Microwave,2014-04,3.1463,4.3308,7.2185,7.2185
Appliance8,Microwave,2014-05,1.559,2.1001,3.4994,3.4994
Appliance8,Microwave,2014-06,1.5425,2.115,3.5246,3.5246
Appliance8,Microwave,2014-07,1.6832,2.2625,3.7716000000000003,3.7716000000000003
Appliance8,Microwave,2014-08,1.5358,2.1107,3.5182,3.5182
Appliance8,Microwave,2014-09,2.1782,2.9454,4.9093,4.9093
Appliance8,Microwave,2014-10,2.4666,3.2032,5.339,5.339
Appliance8,Microwave,2014-11,2.7388,3.6203,6.0343,6.0343
Appliance8,Microwave,2014-12,2.4278,3.2453,5.4087,5.4087
Appliance8,Microwave,2015-01,2.8974,3.8324000000000003,6.3881,6.3881
Appliance8,Microwave,2015-02,2.2871,3.007,5.0118,5.0118
Appliance8,Microwave,2015-03,2.433,3.2332,5.3888,5.3888
Appliance8,Microwave,2015-04,1.8033000000000001,2.3526,3.9215,3.9215
Appliance8,Microwave,2015-05,0.8764,1.175,1.9586000000000001,1.9586000000000001
Appliance9,Kettle,2013-11,6.2792,8.482,14.1372,14.1372
Appliance9,Kettle,2013-12,6.4635,8.7448,14.574,14.574
Appliance9,Kettle,2014-01,3.6819,4.9628,8.2713,8.2713
Appliance9,Kettle,2014-03,4.9705,6.7318,11.2195,11.2195
Appliance9,Kettle,2014-04,6.0523,8.2064,13.6781,13.6781
Appliance9,Kettle,2014-05,4.6679,6.338,10.5652,10.5652
Appliance9,Kettle,2014-06,5.6548,7.6151,12.6918,12.6918
Appliance9,Kettle,2014-07,4.3738,5.9083,9.847,9.847
Appliance9,Kettle,2014-08,5.6042,7.7263,12.8766,12.8766
Appliance9,Kettle,2014-09,5.8712,7.9822,13.3034,13.3034
Appliance9,Kettle,2014-10,5.171,6.9952,11.6587,11.6587
Appliance9,Kettle,2014-11,6.965,9.397499999999999,15.6623,15.6623
Appliance9,Kettle,2014-12,6.9887,9.4377,15.728,15.728
Appliance9,Kettle,2015-01,6.8282,9.1811,15.3016,15.3016
Appliance9,Kettle,2015-02,6.167,8.2681,13.7794,13.7794
Appliance9,Kettle,2015-03,5.8678,7.9215,13.2024,13.2024
Appliance9,Kettle,2015-04,5.0386,6.7924,11.3191,11.3191
Appliance9,Kettle,2015-05,2.4527,3.2864,5.4773,5.4773
