event_id,appliance_name,appliance_id,original_start_time,original_end_time,optimized_start_time,optimized_end_time,duration_minutes,original_cost,optimized_cost,cost_savings,savings_percentage,is_shifted
Dishwasher_2014-06-18_01,Dishwasher,Appliance4,2014-06-18 12:09:00,2014-06-18 13:29:00,2014-06-19 06:09:00,2014-06-19 07:29:00,80,0.032387056096681105,0.016193528048340552,0.016193528048340552,50.0,True
Dishwasher_2014-06-19_01,Dishwasher,Appliance4,2014-06-19 11:01:00,2014-06-19 12:21:00,2014-06-20 06:01:00,2014-06-20 07:21:00,80,0.01849251388888889,0.009246256944444446,0.009246256944444446,50.0,True
Dishwasher_2014-06-21_01,Dishwasher,Appliance4,2014-06-21 13:13:00,2014-06-21 13:26:00,2014-06-22 06:13:00,2014-06-22 06:26:00,13,0.00417915873015873,0.002089579365079365,0.002089579365079365,50.0,True
Dishwasher_2014-06-22_01,Dishwasher,Appliance4,2014-06-22 18:55:00,2014-06-22 19:45:00,2014-06-23 06:10:00,2014-06-23 07:00:00,50,0.11276870743145745,0.056384353715728724,0.056384353715728724,50.0,True
Dishwasher_2014-06-25_01,Dishwasher,Appliance4,2014-06-25 00:16:00,2014-06-25 01:33:00,2014-06-25 06:01:00,2014-06-25 07:18:00,77,0.147336547979798,0.14532249494949495,0.0020140530303030535,1.3669744933749972,True
Dishwasher_2014-06-27_03,Dishwasher,Appliance4,2014-06-27 15:08:00,2014-06-27 16:00:00,2014-06-28 06:08:00,2014-06-28 07:00:00,52,0.031653319444444446,0.015826659722222223,0.015826659722222223,50.0,True
Dishwasher_2014-06-29_01,Dishwasher,Appliance4,2014-06-29 12:16:00,2014-06-29 13:42:00,2014-06-30 06:01:00,2014-06-30 07:27:00,86,0.10187633928571428,0.05093816964285714,0.05093816964285714,50.0,True
Dishwasher_2014-06-30_01,Dishwasher,Appliance4,2014-06-30 11:09:00,2014-06-30 12:02:00,2014-07-01 06:09:00,2014-07-01 07:02:00,53,0.08758617243867242,0.04379308621933621,0.04379308621933621,50.0,True
Dishwasher_2014-07-02_01,Dishwasher,Appliance4,2014-07-02 00:20:00,2014-07-02 01:42:00,2014-07-02 06:05:00,2014-07-02 07:27:00,82,0.1627732936507936,0.1612197817460317,0.0015535119047619117,0.9544022056190282,True
Dishwasher_2014-07-03_01,Dishwasher,Appliance4,2014-07-03 10:39:00,2014-07-03 12:03:00,2014-07-04 06:09:00,2014-07-04 07:33:00,84,0.026036029761904767,0.013018014880952384,0.013018014880952384,50.0,True
Dishwasher_2014-07-05_01,Dishwasher,Appliance4,2014-07-05 00:06:00,2014-07-05 00:56:00,2014-07-05 06:06:00,2014-07-05 06:56:00,50,0.09091241765873014,0.054483246031746035,0.0364291716269841,40.070622435466476,True
Dishwasher_2014-07-07_01,Dishwasher,Appliance4,2014-07-07 11:32:00,2014-07-07 12:32:00,2014-07-08 06:02:00,2014-07-08 07:02:00,60,0.024521958333333337,0.012260979166666668,0.012260979166666668,50.0,True
Dishwasher_2014-07-08_01,Dishwasher,Appliance4,2014-07-08 10:15:00,2014-07-08 11:13:00,2014-07-09 06:00:00,2014-07-09 06:58:00,58,0.0167354016955267,0.00836770084776335,0.00836770084776335,50.0,True
Dishwasher_2014-07-09_01,Dishwasher,Appliance4,2014-07-09 10:19:00,2014-07-09 11:39:00,2014-07-10 06:04:00,2014-07-10 07:24:00,80,0.028089188492063495,0.014044594246031748,0.014044594246031748,50.0,True
Dishwasher_2014-07-10_01,Dishwasher,Appliance4,2014-07-10 10:52:00,2014-07-10 11:43:00,2014-07-11 06:07:00,2014-07-11 06:58:00,51,0.016597349386724386,0.008298674693362193,0.008298674693362193,50.0,True
Dishwasher_2014-07-11_01,Dishwasher,Appliance4,2014-07-11 14:49:00,2014-07-11 15:46:00,2014-07-12 06:04:00,2014-07-12 07:01:00,57,0.09166569047619048,0.04583284523809524,0.04583284523809524,50.0,True
Dishwasher_2014-07-15_01,Dishwasher,Appliance4,2014-07-15 10:34:00,2014-07-15 11:33:00,2014-07-16 06:04:00,2014-07-16 07:03:00,59,0.01724440674603175,0.008622203373015875,0.008622203373015875,50.0,True
Dishwasher_2014-07-16_01,Dishwasher,Appliance4,2014-07-16 17:07:00,2014-07-16 18:02:00,2014-07-17 06:07:00,2014-07-17 07:02:00,55,0.07887005952380953,0.039435029761904765,0.039435029761904765,50.0,True
Dishwasher_2014-07-19_04,Dishwasher,Appliance4,2014-07-19 11:40:00,2014-07-19 12:55:00,2014-07-20 06:10:00,2014-07-20 07:25:00,75,0.01843943055555556,0.00921971527777778,0.00921971527777778,50.0,True
Dishwasher_2014-08-05_01,Dishwasher,Appliance4,2014-08-05 08:57:00,2014-08-05 10:10:00,2014-08-06 06:12:00,2014-08-06 07:25:00,73,0.016788103174603178,0.008394051587301589,0.008394051587301589,50.0,True
Dishwasher_2014-08-06_01,Dishwasher,Appliance4,2014-08-06 08:02:00,2014-08-06 09:00:00,2014-08-07 06:02:00,2014-08-07 07:00:00,58,0.015763674603174602,0.007881837301587301,0.007881837301587301,50.0,True
Dishwasher_2014-08-09_01,Dishwasher,Appliance4,2014-08-09 09:26:00,2014-08-09 10:25:00,2014-08-10 06:11:00,2014-08-10 07:10:00,59,0.015614138888888884,0.007807069444444442,0.007807069444444442,50.0,True
Dishwasher_2014-08-12_01,Dishwasher,Appliance4,2014-08-12 16:19:00,2014-08-12 17:18:00,2014-08-13 06:04:00,2014-08-13 07:03:00,59,0.17609961904761898,0.08804980952380949,0.08804980952380949,50.0,True
Dishwasher_2014-08-13_01,Dishwasher,Appliance4,2014-08-13 08:14:00,2014-08-13 08:26:00,2014-08-14 06:14:00,2014-08-14 06:26:00,12,0.0033443333333333337,0.0016721666666666669,0.0016721666666666669,50.0,True
Dishwasher_2014-08-14_01,Dishwasher,Appliance4,2014-08-14 07:08:00,2014-08-14 08:05:00,2014-08-15 06:08:00,2014-08-15 07:05:00,57,0.008622877976190475,0.005747354166666666,0.0028755238095238087,33.347611058207214,True
Dishwasher_2014-08-15_01,Dishwasher,Appliance4,2014-08-15 16:54:00,2014-08-15 17:53:00,2014-08-16 06:09:00,2014-08-16 07:08:00,59,0.17066815674603175,0.08533407837301588,0.08533407837301588,50.0,True
Dishwasher_2014-08-16_01,Dishwasher,Appliance4,2014-08-16 09:42:00,2014-08-16 10:33:00,2014-08-17 06:12:00,2014-08-17 07:03:00,51,0.02271008928571429,0.011355044642857144,0.011355044642857144,50.0,True
Dishwasher_2014-08-17_02,Dishwasher,Appliance4,2014-08-17 09:01:00,2014-08-27 07:36:00,2014-08-17 09:01:00,2014-08-27 07:36:00,14315,3.8700135714284656,3.8700135714284656,0.0,0.0,False
Dishwasher_2014-08-27_01,Dishwasher,Appliance4,2014-08-27 12:55:00,2014-08-27 13:52:00,2014-08-28 06:10:00,2014-08-28 07:07:00,57,0.015460275793650793,0.007730137896825397,0.007730137896825397,50.0,True
Dishwasher_2014-08-28_01,Dishwasher,Appliance4,2014-08-28 07:19:00,2014-08-28 08:39:00,2014-08-29 06:04:00,2014-08-29 07:24:00,80,0.11978898908730157,0.06071783234126983,0.059071156746031736,49.31267656243513,True
Dishwasher_2014-08-29_01,Dishwasher,Appliance4,2014-08-29 14:42:00,2014-08-29 15:41:00,2014-08-30 06:12:00,2014-08-30 07:11:00,59,0.1559245992063492,0.0779622996031746,0.0779622996031746,50.0,True
Dishwasher_2014-09-01_01,Dishwasher,Appliance4,2014-09-01 13:20:00,2014-09-01 14:18:00,2014-09-02 06:05:00,2014-09-02 07:03:00,58,0.013685773809523806,0.006842886904761903,0.006842886904761903,50.0,True
Dishwasher_2014-09-03_01,Dishwasher,Appliance4,2014-09-03 11:02:00,2014-09-03 12:02:00,2014-09-04 06:02:00,2014-09-04 07:02:00,60,0.016960426587301587,0.008480213293650793,0.008480213293650793,50.0,True
Dishwasher_2014-09-04_04,Dishwasher,Appliance4,2014-09-04 19:01:00,2014-09-04 19:59:00,2014-09-05 06:01:00,2014-09-05 06:59:00,58,0.16363650595238097,0.08181825297619048,0.08181825297619048,50.0,True
Dishwasher_2014-09-05_02,Dishwasher,Appliance4,2014-09-05 07:30:00,2014-09-05 07:47:00,2014-09-06 06:00:00,2014-09-06 06:17:00,17,0.05406901785714286,0.02703450892857143,0.02703450892857143,50.0,True
Dishwasher_2014-09-09_01,Dishwasher,Appliance4,2014-09-09 10:02:00,2014-09-09 11:23:00,2014-09-10 06:02:00,2014-09-10 07:23:00,81,0.019522570707070707,0.009761285353535354,0.009761285353535354,50.0,True
Dishwasher_2014-09-10_03,Dishwasher,Appliance4,2014-09-10 17:16:00,2014-09-10 18:37:00,2014-09-11 06:01:00,2014-09-11 07:22:00,81,0.30208976497114,0.15104488248557,0.15104488248557,50.0,True
Dishwasher_2014-09-12_01,Dishwasher,Appliance4,2014-09-12 07:19:00,2014-09-12 08:19:00,2014-09-13 06:04:00,2014-09-13 07:04:00,60,0.17471845138888883,0.08819919394841268,0.08651925744047616,49.51924467777095,True
Dishwasher_2014-09-13_01,Dishwasher,Appliance4,2014-09-13 09:01:00,2014-09-13 10:01:00,2014-09-14 06:01:00,2014-09-14 07:01:00,60,0.08959677380952383,0.044798386904761914,0.044798386904761914,50.0,True
Dishwasher_2014-09-14_01,Dishwasher,Appliance4,2014-09-14 10:26:00,2014-09-14 11:26:00,2014-09-15 06:11:00,2014-09-15 07:11:00,60,0.06405659523809522,0.03202829761904761,0.03202829761904761,50.0,True
Dishwasher_2014-09-15_01,Dishwasher,Appliance4,2014-09-15 11:55:00,2014-09-15 12:56:00,2014-09-16 06:10:00,2014-09-16 07:11:00,61,0.13262315476190478,0.06631157738095239,0.06631157738095239,50.0,True
Dishwasher_2014-09-16_01,Dishwasher,Appliance4,2014-09-16 11:48:00,2014-09-16 12:46:00,2014-09-17 06:03:00,2014-09-17 07:01:00,58,0.01699522222222222,0.00849761111111111,0.00849761111111111,50.0,True
Dishwasher_2014-09-17_01,Dishwasher,Appliance4,2014-09-17 12:20:00,2014-09-17 13:39:00,2014-09-18 06:05:00,2014-09-18 07:24:00,79,0.019046406746031745,0.009523203373015873,0.009523203373015873,50.0,True
Dishwasher_2014-09-19_01,Dishwasher,Appliance4,2014-09-19 11:20:00,2014-09-19 12:18:00,2014-09-20 06:05:00,2014-09-20 07:03:00,58,0.07530624603174603,0.037653123015873015,0.037653123015873015,50.0,True
Dishwasher_2014-09-20_01,Dishwasher,Appliance4,2014-09-20 12:22:00,2014-09-20 13:21:00,2014-09-21 06:07:00,2014-09-21 07:06:00,59,0.1485813392857143,0.07429066964285715,0.07429066964285715,50.0,True
Dishwasher_2014-09-21_01,Dishwasher,Appliance4,2014-09-21 13:18:00,2014-09-21 14:00:00,2014-09-22 06:03:00,2014-09-22 06:45:00,42,0.17554936309523805,0.08777468154761903,0.08777468154761903,50.0,True
Dishwasher_2014-09-22_01,Dishwasher,Appliance4,2014-09-22 17:02:00,2014-09-22 18:24:00,2014-09-23 06:02:00,2014-09-23 07:24:00,82,0.3219743492063493,0.16098717460317466,0.16098717460317466,50.0,True
Dishwasher_2014-09-23_01,Dishwasher,Appliance4,2014-09-23 10:21:00,2014-09-23 11:43:00,2014-09-24 06:06:00,2014-09-24 07:28:00,82,0.01868308387445888,0.00934154193722944,0.00934154193722944,50.0,True
Dishwasher_2014-09-25_04,Dishwasher,Appliance4,2014-09-25 10:15:00,2014-09-25 10:28:00,2014-09-26 06:00:00,2014-09-26 06:13:00,13,0.001348,0.000674,0.000674,50.0,True
Dishwasher_2014-09-28_01,Dishwasher,Appliance4,2014-09-28 13:03:00,2014-09-28 14:24:00,2014-09-29 06:03:00,2014-09-29 07:24:00,81,0.02022656349206349,0.010113281746031745,0.010113281746031745,50.0,True
Dishwasher_2014-10-01_04,Dishwasher,Appliance4,2014-10-01 07:11:00,2014-10-01 08:03:00,2014-10-02 06:11:00,2014-10-02 07:03:00,52,0.08570488095238092,0.051814032738095234,0.03389084821428569,39.54366173510703,True
Dishwasher_2014-10-02_01,Dishwasher,Appliance4,2014-10-02 11:39:00,2014-10-02 12:58:00,2014-10-03 06:09:00,2014-10-03 07:28:00,79,0.0192117380952381,0.00960586904761905,0.00960586904761905,50.0,True
