appliance_id,appliance_name,month,cost_TOU_D,cost_TOU_D_Base,energy_TOU_D,energy_TOU_D_Base
Appliance3,Upright Freezer,2015-02,8.3427,11.317,18.8639,18.8639
Appliance3,Upright Freezer,2015-03,7.4551,10.0973,16.826,16.826
Appliance3,Upright Freezer,2015-04,7.6504,10.3514,17.25,17.25
Appliance3,Upright Freezer,2015-05,6.2755,8.4934,14.1569,14.1569
Appliance3,Upright Freezer,2015-06,6.99,9.3222,15.5366,15.5366
Appliance3,Upright Freezer,2015-07,3.4132,4.5483,7.5806,7.5806
Appliance4,Tumble Dryer,2013-10,0.10859999999999999,0.1518,0.2527,0.2527
Appliance4,Tumble Dryer,2013-11,0.2656,0.36950000000000005,0.6157,0.6157
Appliance4,Tumble Dryer,2013-12,0.8183,1.1418,1.9029,1.9029
Appliance4,Tumble Dryer,2014-01,0.0275,0.038400000000000004,0.0641,0.0641
Appliance4,Tumble Dryer,2014-03,0.11720000000000001,0.1635,0.2726,0.2726
Appliance4,Tumble Dryer,2014-04,0.7526999999999999,1.0501,1.7505,1.7505
Appliance4,Tumble Dryer,2014-05,0.0178,0.0237,0.0394,0.0394
Appliance4,Tumble Dryer,2014-06,0.2148,0.3149,0.5251,0.5251
Appliance4,Tumble Dryer,2014-07,0.5765,0.8212,1.3686,1.3686
Appliance4,Tumble Dryer,2014-08,0.8666,1.2187999999999999,2.0312,2.0312
Appliance4,Tumble Dryer,2014-09,1.1139999999999999,1.5426,2.5711,2.5711
Appliance4,Tumble Dryer,2014-10,0.42279999999999995,0.5902000000000001,0.9835,0.9835
Appliance4,Tumble Dryer,2014-11,0.257,0.3587,0.5979,0.5979
Appliance4,Tumble Dryer,2014-12,0.3149,0.4389,0.7313,0.7313
Appliance4,Tumble Dryer,2015-01,0.4393,0.613,1.0218,1.0218
Appliance4,Tumble Dryer,2015-02,0.2873,0.40090000000000003,0.6680999999999999,0.6680999999999999
Appliance4,Tumble Dryer,2015-03,0.3871,0.5402,0.9003,0.9003
Appliance4,Tumble Dryer,2015-04,0.156,0.2176,0.3628,0.3628
Appliance4,Tumble Dryer,2015-06,0.10650000000000001,0.1333,0.2221,0.2221
Appliance4,Tumble Dryer,2015-07,0.0,0.0,0.0001,0.0001
Appliance5,Washing Machine,2013-10,0.6532,0.9111,1.5185,1.5185
Appliance5,Washing Machine,2013-11,1.2231,1.7066,2.8444,2.8444
Appliance5,Washing Machine,2013-12,3.1849,4.4443,7.4073,7.4073
Appliance5,Washing Machine,2014-01,2.1743,3.0341,5.0564,5.0564
Appliance5,Washing Machine,2014-03,1.4733,2.0559,3.4265,3.4265
Appliance5,Washing Machine,2014-04,3.0585999999999998,4.2677000000000005,7.1129999999999995,7.1129999999999995
Appliance5,Washing Machine,2014-05,2.2023,3.073,5.1219,5.1219
Appliance5,Washing Machine,2014-06,2.0578,3.0221,5.0372,5.0372
Appliance5,Washing Machine,2014-07,2.2515,3.3772,5.6282000000000005,5.6282000000000005
Appliance5,Washing Machine,2014-08,2.0112,2.9907,4.9845,4.9845
Appliance5,Washing Machine,2014-09,2.5292,3.7580999999999998,6.2634,6.2634
Appliance5,Washing Machine,2014-10,2.5945,3.6179,6.0294,6.0294
Appliance5,Washing Machine,2014-11,3.1678,4.4204,7.3671,7.3671
Appliance5,Washing Machine,2014-12,3.8323,5.3475,8.9128,8.9128
Appliance5,Washing Machine,2015-01,3.8714,5.402,9.0036,9.0036
Appliance5,Washing Machine,2015-02,6.8273,9.5264,15.8772,15.8772
Appliance5,Washing Machine,2015-03,2.5049,3.4893,5.8159,5.8159
Appliance5,Washing Machine,2015-04,4.1903,5.8468,9.7449,9.7449
Appliance5,Washing Machine,2015-05,2.483,3.4107,5.6846,5.6846
Appliance5,Washing Machine,2015-06,1.2151,1.7895,2.9825,2.9825
Appliance5,Washing Machine,2015-07,0.44799999999999995,0.6703,1.1172,1.1172
Appliance6,Dishwasher,2013-10,0.7836,1.0934,1.8226,1.8226
Appliance6,Dishwasher,2013-11,4.0653,5.6729,9.4544,9.4544
Appliance6,Dishwasher,2013-12,6.091,8.4977,14.1629,14.1629
Appliance6,Dishwasher,2014-01,2.4795,3.4594,5.7659,5.7659
Appliance6,Dishwasher,2014-03,1.8483,2.579,4.2982,4.2982
Appliance6,Dishwasher,2014-04,3.3488,4.6727,7.787599999999999,7.787599999999999
Appliance6,Dishwasher,2014-05,1.919,2.6776999999999997,4.4628,4.4628
Appliance6,Dishwasher,2014-06,2.1372999999999998,3.1366,5.2276,5.2276
Appliance6,Dishwasher,2014-07,3.2745,4.8199000000000005,8.033,8.033
Appliance6,Dishwasher,2014-08,2.3569,3.5351,5.8922,5.8922
Appliance6,Dishwasher,2014-09,2.4063,3.5623,5.9371,5.9371
Appliance6,Dishwasher,2014-10,2.0963,2.9249,4.8749,4.8749
Appliance6,Dishwasher,2014-11,3.1726,4.4269,7.3785,7.3785
Appliance6,Dishwasher,2014-12,6.1645,8.4997,14.1656,14.1656
Appliance6,Dishwasher,2015-01,3.8348,5.3502,8.9168,8.9168
Appliance6,Dishwasher,2015-02,4.1573,5.8006,9.6675,9.6675
Appliance6,Dishwasher,2015-03,1.8746999999999998,2.6158,4.3597,4.3597
Appliance6,Dishwasher,2015-04,4.5322000000000005,6.218,10.3636,10.3636
Appliance6,Dishwasher,2015-05,2.7135,3.7862999999999998,6.3104000000000005,6.3104000000000005
Appliance6,Dishwasher,2015-06,0.9354,1.4031,2.3385,2.3385
Appliance6,Dishwasher,2015-07,0.9813000000000001,1.4721,2.4535,2.4535
Appliance7,Computer Site,2013-10,0.1897,0.24509999999999998,0.4091,0.4091
Appliance7,Computer Site,2013-11,0.5602,0.7296,1.2155,1.2155
Appliance7,Computer Site,2013-12,0.5274,0.6920000000000001,1.1538,1.1538
Appliance7,Computer Site,2014-01,0.6087,0.795,1.3254,1.3254
Appliance7,Computer Site,2014-03,0.2283,0.2988,0.4983,0.4983
Appliance7,Computer Site,2014-04,0.5108,0.6637,1.1062,1.1062
Appliance7,Computer Site,2014-05,0.6849,0.8918,1.4863,1.4863
Appliance7,Computer Site,2014-06,0.9013,1.0605,1.7667,1.7667
Appliance7,Computer Site,2014-07,0.7489,0.8751,1.4586,1.4586
Appliance7,Computer Site,2014-08,0.8897,1.0164,1.6937,1.6937
Appliance7,Computer Site,2014-09,0.6398,0.7329,1.2214,1.2214
Appliance7,Computer Site,2014-10,0.5854,0.7515,1.2525,1.2525
Appliance7,Computer Site,2014-11,0.5617,0.7363999999999999,1.2274,1.2274
Appliance7,Computer Site,2014-12,0.7314,0.9546,1.5914,1.5914
Appliance7,Computer Site,2015-01,1.5604,2.0401,3.4004,3.4004
Appliance7,Computer Site,2015-02,1.53,2.0133,3.3553,3.3553
Appliance7,Computer Site,2015-03,0.8891,1.1794,1.9657,1.9657
Appliance7,Computer Site,2015-04,1.1593,1.491,2.4851,2.4851
Appliance7,Computer Site,2015-05,0.8379,1.094,1.823,1.823
Appliance7,Computer Site,2015-06,0.3565,0.4314,0.7189,0.7189
Appliance7,Computer Site,2015-07,0.4232,0.52,0.8663,0.8663
Appliance8,Television Site,2013-10,0.7528,0.9877,1.6456,1.6456
Appliance8,Television Site,2013-11,1.835,2.4338,4.0558,4.0558
Appliance8,Television Site,2013-12,1.6345,2.1611000000000002,3.6017,3.6017
Appliance8,Television Site,2014-01,1.4059,1.8653,3.108,3.108
Appliance8,Television Site,2014-03,1.0504,1.3665,2.2776,2.2776
Appliance8,Television Site,2014-04,2.0658,2.7112,4.5179,4.5179
Appliance8,Television Site,2014-05,1.8446,2.4395,4.0651,4.0651
Appliance8,Television Site,2014-06,2.4213,2.9559,4.9259,4.9259
Appliance8,Television Site,2014-07,2.5813,3.1496,5.2494,5.2494
Appliance8,Television Site,2014-08,2.4627,3.0017,5.0019,5.0019
Appliance8,Television Site,2014-09,2.9616,3.6504,6.083,6.083
Appliance8,Television Site,2014-10,2.1341,2.8133,4.6873,4.6873
Appliance8,Television Site,2014-11,2.3047,3.0467,5.0766,5.0766
Appliance8,Television Site,2014-12,1.5855,2.1062,3.5093,3.5093
Appliance8,Television Site,2015-01,1.744,2.3103,3.8504,3.8504
Appliance8,Television Site,2015-02,1.9381,2.567,4.2779,4.2779
Appliance8,Television Site,2015-03,1.1598,1.5319,2.5524,2.5524
Appliance8,Television Site,2015-04,1.5693,2.0996,3.4991,3.4991
Appliance8,Television Site,2015-05,1.3155,1.7612,2.9349,2.9349
Appliance8,Television Site,2015-06,0.7586,0.9732,1.6209,1.6209
Appliance8,Television Site,2015-07,0.9269000000000001,1.1257,1.8755,1.8755
Appliance9,Electric Heater,2013-11,50.5578,70.5451,117.5748,117.5748
Appliance9,Electric Heater,2013-12,69.0062,96.0143,160.0238,160.0238
Appliance9,Electric Heater,2014-01,48.9735,68.335,113.8916,113.8916
Appliance9,Electric Heater,2014-03,53.1921,74.2216,123.7022,123.7022
Appliance9,Electric Heater,2014-04,9.7898,13.6596,22.7665,22.7665
Appliance9,Electric Heater,2014-11,3.5479,4.9493,8.2485,8.2485
Appliance9,Electric Heater,2014-12,24.033,33.5332,55.8905,55.8905
Appliance9,Electric Heater,2015-02,26.8035,36.7286,61.214,61.214
Appliance9,Electric Heater,2015-03,65.1167,90.0228,150.0392,150.0392
Appliance9,Electric Heater,2015-04,15.6255,21.601,36.002,36.002
