appliance_id,appliance_name,month,cost_Economy_7,cost_Economy_10,cost_Standard,energy_Economy_7,energy_Economy_10,energy_Standard
Appliance4,Television,2015-04,0.8791,0.7548,0.8943,2.9798,2.9798,2.9798
Appliance4,Television,2015-05,0.2953,0.2598,0.2954,0.9842,0.9842,0.9842
Appliance5,Microwave,2013-09,0.2831,0.276,0.2872,0.9574,0.9574,0.9574
Appliance5,Microwave,2013-10,0.493,0.4665,0.5036,1.6801,1.6801,1.6801
Appliance5,Microwave,2014-02,0.062,0.0621,0.0621,0.2071,0.2071,0.2071
Appliance5,Microwave,2014-03,0.4188,0.3965,0.4193,1.3982999999999999,1.3982999999999999,1.3982999999999999
Appliance5,Microwave,2014-04,0.5660999999999999,0.5366,0.6058,2.0194,2.0194,2.0194
Appliance5,Microwave,2014-05,0.2793,0.2737,0.2945,0.9815,0.9815,0.9815
Appliance5,Microwave,2014-06,0.3604,0.3561,0.369,1.229,1.229,1.229
Appliance5,Microwave,2014-07,0.2074,0.2068,0.2223,0.7423,0.7423,0.7423
Appliance5,Microwave,2014-08,0.3227,0.299,0.3368,1.1225,1.1225,1.1225
Appliance5,Microwave,2014-09,0.3766,0.3912,0.4077,1.3597000000000001,1.3597000000000001,1.3597000000000001
Appliance5,Microwave,2014-10,0.7564,0.6689,0.7585,2.5278,2.5278,2.5278
Appliance5,Microwave,2014-11,0.6439,0.6062,0.6439,2.1464,2.1464,2.1464
Appliance5,Microwave,2014-12,0.784,0.7155,0.7872,2.6244,2.6244,2.6244
Appliance5,Microwave,2015-01,0.9047,0.8253,0.9136,3.0465,3.0465,3.0465
Appliance5,Microwave,2015-02,0.8187,0.7529,0.8272999999999999,2.7593,2.7593,2.7593
Appliance5,Microwave,2015-03,0.5233,0.4991,0.5334,1.7786,1.7786,1.7786
Appliance5,Microwave,2015-04,0.7516,0.6818,0.7605,2.5345,2.5345,2.5345
Appliance5,Microwave,2015-05,0.32539999999999997,0.3195,0.3323,1.1071,1.1071,1.1071
Appliance6,Toaster,2013-09,0.1651,0.15360000000000001,0.1651,0.5507,0.5507,0.5507
Appliance6,Toaster,2013-10,0.2369,0.2084,0.2371,0.7898,0.7898,0.7898
Appliance6,Toaster,2014-02,0.0124,0.0175,0.0175,0.058300000000000005,0.058300000000000005,0.058300000000000005
Appliance6,Toaster,2014-03,0.2778,0.2816,0.3032,1.0104,1.0104,1.0104
Appliance6,Toaster,2014-04,0.2065,0.2179,0.2274,0.7578,0.7578,0.7578
Appliance6,Toaster,2014-05,0.1116,0.119,0.1202,0.40049999999999997,0.40049999999999997,0.40049999999999997
Appliance6,Toaster,2014-06,0.2811,0.2891,0.3106,1.0355,1.0355,1.0355
Appliance6,Toaster,2014-07,0.1392,0.16620000000000001,0.17880000000000001,0.5959,0.5959,0.5959
Appliance6,Toaster,2014-08,0.1133,0.1319,0.1328,0.443,0.443,0.443
Appliance6,Toaster,2014-09,0.2844,0.2712,0.2844,0.9479,0.9479,0.9479
Appliance6,Toaster,2014-10,0.4442,0.3896,0.4755,1.586,1.586,1.586
Appliance6,Toaster,2014-11,0.3594,0.3366,0.3731,1.2436,1.2436,1.2436
Appliance6,Toaster,2014-12,0.4137,0.4004,0.4699,1.5661,1.5661,1.5661
Appliance6,Toaster,2015-01,0.4761,0.4218,0.4933,1.6444,1.6444,1.6444
Appliance6,Toaster,2015-02,0.2614,0.2313,0.2614,0.8716,0.8716,0.8716
Appliance6,Toaster,2015-03,0.2302,0.2414,0.2667,0.8888,0.8888,0.8888
Appliance6,Toaster,2015-04,0.3396,0.3422,0.3902,1.2998,1.2998,1.2998
Appliance6,Toaster,2015-05,0.0913,0.0827,0.1014,0.3377,0.3377,0.3377
Appliance7,Hi-Fi,2013-09,0.1081,0.1033,0.1238,0.41280000000000006,0.41280000000000006,0.41280000000000006
Appliance7,Hi-Fi,2013-10,0.259,0.2294,0.29519999999999996,0.9849,0.9849,0.9849
Appliance7,Hi-Fi,2014-02,0.0378,0.0318,0.0378,0.1263,0.1263,0.1263
Appliance7,Hi-Fi,2014-03,0.4159,0.3832,0.4803,1.6005,1.6005,1.6005
Appliance7,Hi-Fi,2014-04,0.1738,0.1545,0.1874,0.6246,0.6246,0.6246
Appliance7,Hi-Fi,2014-05,0.172,0.1413,0.1726,0.5751000000000001,0.5751000000000001,0.5751000000000001
Appliance7,Hi-Fi,2014-06,0.0698,0.05689999999999999,0.0698,0.23290000000000002,0.23290000000000002,0.23290000000000002
Appliance7,Hi-Fi,2014-07,0.2016,0.1816,0.22,0.7335,0.7335,0.7335
Appliance7,Hi-Fi,2014-08,0.3243,0.28909999999999997,0.356,1.1868999999999998,1.1868999999999998,1.1868999999999998
Appliance7,Hi-Fi,2014-09,0.1999,0.1704,0.2018,0.6732,0.6732,0.6732
Appliance7,Hi-Fi,2014-10,1.6905,1.5554,1.9537,6.5129,6.5129,6.5129
Appliance7,Hi-Fi,2014-11,0.2742,0.2311,0.2743,0.9145,0.9145,0.9145
Appliance7,Hi-Fi,2014-12,0.4545,0.4203,0.5184,1.7284,1.7284,1.7284
Appliance7,Hi-Fi,2015-01,0.2686,0.2349,0.2879,0.9603,0.9603,0.9603
Appliance7,Hi-Fi,2015-02,0.28759999999999997,0.2364,0.2958,0.9857,0.9857,0.9857
Appliance7,Hi-Fi,2015-03,0.1022,0.0875,0.1022,0.3405,0.3405,0.3405
Appliance7,Hi-Fi,2015-04,0.0902,0.0727,0.0905,0.30160000000000003,0.30160000000000003,0.30160000000000003
Appliance7,Hi-Fi,2015-05,0.0644,0.0678,0.0812,0.2708,0.2708,0.2708
Appliance8,Kettle,2013-09,1.9025,1.7986,2.0802,6.9333,6.9333,6.9333
Appliance8,Kettle,2013-10,2.6498,2.644,2.9852,9.9518,9.9518,9.9518
Appliance8,Kettle,2013-12,0.0407,0.0204,0.0407,0.1357,0.1357,0.1357
Appliance8,Kettle,2014-02,0.5137,0.3923,0.5137,1.7126,1.7126,1.7126
Appliance8,Kettle,2014-03,4.6103,4.1981,5.0575,16.8589,16.8589,16.8589
Appliance8,Kettle,2014-04,3.3838,3.2994,3.7914,12.6372,12.6372,12.6372
Appliance8,Kettle,2014-05,3.3921,3.3344,3.8905,12.9681,12.9681,12.9681
Appliance8,Kettle,2014-06,3.4933,3.3409,3.9353,13.1167,13.1167,13.1167
Appliance8,Kettle,2014-07,2.7537,2.813,3.1605,10.5345,10.5345,10.5345
Appliance8,Kettle,2014-08,3.2892,3.1478,3.6947,12.3153,12.3153,12.3153
Appliance8,Kettle,2014-09,6.4827,6.1252,7.0995,23.6651,23.6651,23.6651
Appliance8,Kettle,2014-10,5.8994,5.2459999999999996,6.2003,20.6661,20.6661,20.6661
Appliance8,Kettle,2014-11,3.8638,3.5397,4.0521,13.506,13.506,13.506
Appliance8,Kettle,2014-12,4.7976,4.573,5.2167,17.3881,17.3881,17.3881
Appliance8,Kettle,2015-01,5.1898,4.6506,5.5359,18.4509,18.4509,18.4509
Appliance8,Kettle,2015-02,3.8741,3.5964,4.1661,13.886,13.886,13.886
Appliance8,Kettle,2015-03,3.3942,3.19,3.7781000000000002,12.5923,12.5923,12.5923
Appliance8,Kettle,2015-04,3.672,3.3606,4.0027,13.3417,13.3417,13.3417
Appliance8,Kettle,2015-05,1.8782,1.7550000000000001,2.0142,6.7151,6.7151,6.7151
Appliance9,Oven Extractor Fan,2013-09,0.0478,0.0478,0.0478,0.15960000000000002,0.15960000000000002,0.15960000000000002
Appliance9,Oven Extractor Fan,2013-10,0.060899999999999996,0.0553,0.060899999999999996,0.2024,0.2024,0.2024
Appliance9,Oven Extractor Fan,2014-02,0.0137,0.0137,0.0137,0.0458,0.0458,0.0458
Appliance9,Oven Extractor Fan,2014-03,0.034300000000000004,0.0342,0.0346,0.11510000000000001,0.11510000000000001,0.11510000000000001
Appliance9,Oven Extractor Fan,2014-04,0.0266,0.024,0.0266,0.0888,0.0888,0.0888
Appliance9,Oven Extractor Fan,2014-05,0.0248,0.023899999999999998,0.0248,0.0829,0.0829,0.0829
Appliance9,Oven Extractor Fan,2014-06,0.0305,0.0173,0.0305,0.10200000000000001,0.10200000000000001,0.10200000000000001
Appliance9,Oven Extractor Fan,2014-07,0.008199999999999999,0.0077,0.008199999999999999,0.027200000000000002,0.027200000000000002,0.027200000000000002
Appliance9,Oven Extractor Fan,2014-08,0.0025,0.0025,0.0025,0.0084,0.0084,0.0084
Appliance9,Oven Extractor Fan,2014-09,0.013500000000000002,0.0131,0.013500000000000002,0.0453,0.0453,0.0453
Appliance9,Oven Extractor Fan,2014-10,0.039,0.0368,0.039,0.1303,0.1303,0.1303
Appliance9,Oven Extractor Fan,2014-11,0.0439,0.0439,0.0439,0.1463,0.1463,0.1463
Appliance9,Oven Extractor Fan,2014-12,0.38249999999999995,0.3271,0.38249999999999995,1.2748,1.2748,1.2748
Appliance9,Oven Extractor Fan,2015-01,0.1679,0.1575,0.1679,0.5604,0.5604,0.5604
Appliance9,Oven Extractor Fan,2015-02,0.13140000000000002,0.1293,0.13140000000000002,0.43810000000000004,0.43810000000000004,0.43810000000000004
Appliance9,Oven Extractor Fan,2015-03,0.0539,0.042,0.0539,0.1796,0.1796,0.1796
Appliance9,Oven Extractor Fan,2015-04,0.092,0.0736,0.092,0.3067,0.3067,0.3067
Appliance9,Oven Extractor Fan,2015-05,0.020300000000000002,0.020300000000000002,0.020300000000000002,0.0678,0.0678,0.0678
