appliance_id,appliance_name,month,cost_Germany_Variable,cost_Germany_Variable_Base,energy_Germany_Variable,energy_Germany_Variable_Base
Appliance5,Washing Machine,2014-11,2.459,2.6861,7.900600000000001,7.900600000000001
Appliance5,Washing Machine,2014-12,4.7483,5.3247,15.6603,15.6603
Appliance5,Washing Machine,2015-01,6.6992,7.4591,21.9386,21.9386
Appliance5,Washing Machine,2015-02,4.9125,5.4371,15.9924,15.9924
Appliance5,Washing Machine,2015-03,5.3886,5.9192,17.41,17.41
Appliance5,Washing Machine,2015-04,1.5533,1.7462,5.1372,5.1372
Appliance5,Washing Machine,2015-05,0.9562999999999999,1.1103,3.2657,3.2657
Appliance5,Washing Machine,2015-06,0.4849,0.6099,1.7944,1.7944
Appliance5,Washing Machine,2015-07,0.5191,0.5803,1.7067999999999999,1.7067999999999999
Appliance6,Dishwasher,2014-01,3.5821,4.0497,11.9105,11.9105
Appliance6,Dishwasher,2014-02,1.2441,1.4703,4.3242,4.3242
Appliance6,Dishwasher,2014-03,6.9135,7.4827,22.0086,22.0086
Appliance6,Dishwasher,2014-04,6.372,6.8886,20.2595,20.2595
Appliance6,Dishwasher,2014-05,6.6394,7.277900000000001,21.4056,21.4056
Appliance6,Dishwasher,2014-06,5.1450000000000005,5.7032,16.774,16.774
Appliance6,Dishwasher,2014-07,1.9324000000000001,2.1591,6.3505,6.3505
Appliance6,Dishwasher,2014-08,3.9082,4.2901,12.6179,12.6179
Appliance6,Dishwasher,2014-09,5.7089,6.4606,19.0018,19.0018
Appliance6,Dishwasher,2014-10,5.8057,6.5952,19.3974,19.3974
Appliance6,Dishwasher,2014-11,3.0858,3.4223000000000003,10.0653,10.0653
Appliance6,Dishwasher,2014-12,7.1544,7.783200000000001,22.8902,22.8902
Appliance6,Dishwasher,2015-01,7.1176,7.931900000000001,23.3299,23.3299
Appliance6,Dishwasher,2015-02,6.9734,7.6707,22.5607,22.5607
Appliance6,Dishwasher,2015-03,7.2196,8.196100000000001,24.1057,24.1057
Appliance6,Dishwasher,2015-04,2.9226,3.3313,9.798,9.798
Appliance6,Dishwasher,2015-05,2.3727,2.7605,8.1192,8.1192
Appliance6,Dishwasher,2015-06,1.8344,2.2029,6.4795,6.4795
Appliance6,Dishwasher,2015-07,0.7194,0.9703999999999999,2.8541,2.8541
Appliance7,Computer Site,2014-01,41.2715,48.7047,143.2491,143.2491
Appliance7,Computer Site,2014-08,11.4084,13.4418,39.5347,39.5347
Appliance7,Computer Site,2014-11,0.35810000000000003,0.3836,1.1285,1.1285
Appliance7,Computer Site,2014-12,0.8618,0.9763999999999999,2.8718,2.8718
Appliance7,Computer Site,2015-01,0.7824,0.8652,2.544,2.544
Appliance7,Computer Site,2015-02,0.706,0.8125,2.3895,2.3895
Appliance7,Computer Site,2015-03,0.8875,0.9713,2.8573,2.8573
Appliance7,Computer Site,2015-04,1.0367,1.1734,3.4511,3.4511
Appliance7,Computer Site,2015-05,0.6348,0.702,2.0643,2.0643
Appliance7,Computer Site,2015-06,0.6088,0.6756,1.9868,1.9868
Appliance7,Computer Site,2015-07,0.2779,0.3083,0.9067000000000001,0.9067000000000001
Appliance8,Television Site,2014-01,6.9716,7.8118,22.9751,22.9751
Appliance8,Television Site,2014-02,1.6514,1.8364,5.4008,5.4008
Appliance8,Television Site,2014-03,12.033,13.5422,39.8311,39.8311
Appliance8,Television Site,2014-04,11.4629,12.8044,37.6591,37.6591
Appliance8,Television Site,2014-05,12.0893,13.5024,39.7121,39.7121
Appliance8,Television Site,2014-06,10.5451,11.8253,34.7794,34.7794
Appliance8,Television Site,2014-07,3.3712,3.7653000000000003,11.0748,11.0748
Appliance8,Television Site,2014-08,8.0283,9.2407,27.1784,27.1784
Appliance8,Television Site,2014-09,10.8482,12.4191,36.5269,36.5269
Appliance8,Television Site,2014-10,9.5738,11.1993,32.9384,32.9384
Appliance8,Television Site,2014-11,6.0072,7.0632,20.7737,20.7737
Appliance8,Television Site,2014-12,43.7791,50.6039,148.83509999999998,148.83509999999998
Appliance8,Television Site,2015-04,18.0435,20.8122,61.2123,61.2123
Appliance9,Electric Heater(3),2014-01,7.9918,10.018799999999999,29.4683,29.4683
Appliance9,Electric Heater(3),2014-02,2.29,2.6954,7.928100000000001,7.928100000000001
Appliance9,Electric Heater(3),2014-03,14.1704,18.5046,54.4248,54.4248
Appliance9,Electric Heater(3),2014-04,7.232,9.0874,26.7281,26.7281
Appliance9,Electric Heater(3),2014-05,5.3871,6.7381,19.817999999999998,19.817999999999998
Appliance9,Electric Heater(3),2014-06,0.6561,0.881,2.5919,2.5919
Appliance9,Electric Heater(3),2014-07,0.1479,0.2015,0.5921000000000001,0.5921000000000001
Appliance9,Electric Heater(3),2014-08,0.1619,0.1983,0.5831,0.5831
Appliance9,Electric Heater(3),2014-09,2.6656,3.5924,10.5663,10.5663
Appliance9,Electric Heater(3),2014-10,7.6917,10.0517,29.5645,29.5645
Appliance9,Electric Heater(3),2014-11,3.5345,4.55,13.383000000000001,13.383000000000001
Appliance9,Electric Heater(3),2014-12,9.0709,11.457799999999999,33.6991,33.6991
Appliance9,Electric Heater(3),2015-01,6.5698,9.2716,27.2697,27.2697
Appliance9,Electric Heater(3),2015-02,8.0816,10.4057,30.6034,30.6034
Appliance9,Electric Heater(3),2015-03,2.5711,3.2934,9.686300000000001,9.686300000000001
